"year","FIPS","grade","subject","female","lep","sped","age","white","black","hispanic","asian","amind","unclass","freelunch","redlunch","misslunch","books_125","books_26p","books_multmiss","lang_nr","lang_st","lang_mt","lang_om","score_000000","score_100000","score_010000","score_001000","score_000100","score_000010","score_000001","score_110000","score_101000","score_100100","score_100010","score_100001","score_011000","score_010100","score_010010","score_010001","score_001100","score_001010","score_001001","score_000110","score_000101","score_000011","score_111000","score_110100","score_110010","score_110001","score_101100","score_101010","score_101001","score_100110","score_100101","score_100011","score_011100","score_011010","score_011001","score_010110","score_010101","score_010011","score_001110","score_001101","score_001011","score_000111","score_111100","score_111010","score_111001","score_110110","score_110101","score_110011","score_101110","score_101101","score_101011","score_100111","score_011110","score_011101","score_011011","score_010111","score_001111","score_111110","score_111101","score_111011","score_110111","score_101111","score_011111","score_111111","rank"
2007,"Wisconsin",4,"reading",0.49092,0.0563272,0.0993684,9.99159,0.786238,0.1056328,0.0729129,0.0205813,0.0130173,0.0016177,0.2501385,0.0705877,0.0067708,0.2087914,0.7871618,0.0040468,0.6302925,0.2933822,0.0737064,0.0026189,223.318,218.2474,219.9522,222.3802,223.4611,223.3202,221.5865,217.6971,218.6057,218.3646,218.2125,217.9856,219.6646,220.2048,220.0437,219.2383,222.5822,222.3801,221.6047,223.4555,221.7432,221.5193,218.0442,217.847,217.6929,217.5082,218.6717,218.5658,218.424,218.3344,218.1278,217.9434,219.9336,219.7556,219.4201,220.2548,219.4753,219.2697,222.5709,221.7523,221.5386,221.685,218.142,218.0378,217.919,217.8391,217.677,217.4949,218.64,218.503,218.375,218.0912,219.9839,219.6297,219.4528,219.4876,221.6944,218.1342,218.0258,217.9024,217.6622,218.4641,219.6438,218.0108,34
2007,"Iowa",4,"reading",0.4967715,0.0346437,0.0928027,10.02857,0.8633077,0.0486551,0.0580944,0.0217984,0.0041092,0.0040352,0.2574171,0.0672136,0.000536,0.2238363,0.7723847,0.003402,0.6843512,0.2446046,0.0673985,0.0032687,224.8948,217.506,221.6397,223.237,224.8054,225.3045,223.0874,217.7775,217.4654,217.4107,217.8937,217.4805,220.8441,221.6713,222.0145,220.957,223.2707,223.6459,222.6126,225.1059,222.9832,223.4153,217.7195,217.6714,218.0671,217.7787,217.3795,217.8425,217.5191,217.6899,217.3829,217.8422,220.9436,221.2243,220.7565,221.9091,220.9411,221.2603,223.5717,222.5572,222.9388,223.2312,217.625,218.0055,217.7893,217.8664,217.6687,218.0467,217.6538,217.4205,217.8697,217.6449,221.1924,220.7628,221.0622,221.1417,222.8047,217.8203,217.6817,218.0531,217.8506,217.6771,220.9687,217.863,35
2007,"Louisiana",4,"reading",0.4933136,0.0077185,0.1533882,10.18392,0.4869646,0.477158,0.0187771,0.0103932,0.0063053,0.0004016,0.6108783,0.0818219,0,0.5383842,0.4562809,0.0053349,0.5752195,0.2836869,0.1138579,0.0272357,207.4068,211.7198,214.9366,204.8549,209.4629,209.5283,207.0702,215.7105,211.3759,213.6778,213.4466,212.2303,212.3768,216.6,216.2192,214.5975,206.9792,206.9873,205.2766,210.8917,209.0046,209.2389,215.1245,217.3309,216.8806,216.0845,213.2935,213.0576,211.8389,214.811,214.0789,213.9526,214.2065,213.6807,212.7237,217.3628,216.1353,215.8667,208.4405,207.2849,207.4226,210.5022,216.7655,216.2825,215.4933,218.0476,217.6171,217.2586,214.4084,213.6639,213.5183,215.218,215.0037,214.4137,213.9974,216.9181,208.7786,217.4828,217.0543,216.6539,218.3429,214.7845,215.2081,217.7786,36
2007,"Arkansas",4,"reading",0.5011104,0.0564863,0.0796659,10.06389,0.6953714,0.2043303,0.0780072,0.0149142,0.0066576,0.0007193,0.4541168,0.10427,0,0.4069536,0.5886066,0.0044398,0.6783094,0.2174387,0.0997125,0.0045394,217.0278,214.8604,220.2877,216.0953,216.4732,217.8267,215.79,217.9571,215.2243,214.2725,215.5193,215.0149,219.3101,219.6569,220.7583,219.5907,215.6378,216.8983,215.7323,217.0785,215.2047,216.5316,218.0594,217.1976,218.3203,218.0393,214.615,215.8577,215.4028,214.7667,214.4124,215.6409,218.7849,219.7878,219.2841,219.9773,218.8995,219.9801,216.2582,215.18,216.4613,215.7845,217.3136,218.4169,218.1929,217.464,217.2732,218.3779,215.0977,214.7739,216.0035,214.8859,219.1222,218.6487,219.6764,219.1808,215.7574,217.5802,217.4321,218.5249,217.525,215.2355,218.9374,217.683,37
2007,"South Carolina",4,"reading",0.4736542,0.0353903,0.1098357,10.0778,0.5561662,0.3647881,0.043131,0.0101328,0.0027472,0.0230347,0.43499,0.0827918,0.0006061,0.3789636,0.6163234,0.0047131,0.6591196,0.2476969,0.0890195,0.0041639,213.8365,215.5335,216.1488,212.2035,214.3503,214.7887,212.4083,216.745,215.681,215.9773,216.2375,215.5132,214.7809,216.5507,216.7516,215.3629,212.8053,213.1593,211.7691,215.0123,212.899,213.3185,216.7867,217.0951,217.2418,216.7185,216.0866,216.3618,215.7091,216.4557,215.9528,216.194,215.2879,215.3907,214.6778,216.9216,215.7151,215.8997,213.4798,212.2955,212.6687,213.5449,217.1185,217.2764,216.8127,217.4111,217.0671,217.1976,216.5555,216.1052,216.3666,216.4167,215.6739,215.0926,215.2172,216.0568,212.9396,217.4349,217.1365,217.2835,217.373,216.5591,215.4404,217.4415,38
2007,"Rhode Island",4,"reading",0.4885017,0.0620239,0.1635601,9.798553,0.6813121,0.0919391,0.1827587,0.0374815,0.005963,0.0005456,0.3094566,0.0864375,0.0011437,0.2732898,0.7224863,0.0042239,0.5150497,0.2782187,0.2030739,0.0036578,218.7614,216.1768,217.4032,218.0128,221.1778,216.6366,219.1742,216.0939,215.6096,218.5931,214.22,216.3918,217.0392,219.7138,215.9276,217.6765,220.3488,215.8689,218.3209,219.5202,221.5686,216.9679,215.6131,218.4187,214.5165,216.2371,217.9943,213.7198,215.7553,217.0943,218.7733,214.4518,219.3043,215.4768,217.1548,218.6984,219.9861,216.1477,218.6304,220.6805,216.1608,219.8079,217.919,214.0607,215.6945,217.2957,218.5373,214.6714,216.5272,218.1238,213.8833,217.2821,218.1808,219.4452,215.6055,218.8957,218.9285,216.7946,217.9902,214.1581,217.4166,216.6663,218.3131,216.8731,39
2007,"Mississippi",4,"reading",0.4965439,0.0118302,0.0832269,10.16878,0.4653929,0.5089303,0.0160493,0.0068964,0.0023881,0.0003429,0.593702,0.0938646,0.0191238,0.5376978,0.4559994,0.0063028,0.7176771,0.2034138,0.0731997,0.0057094,207.8095,212.8858,215.1834,205.3942,207.381,209.7642,206.1764,216.5289,212.7047,212.372,214.4343,212.9795,212.7327,214.5253,216.3607,214.0981,205.1615,207.3586,205.0563,208.815,205.7023,208.0984,216.113,215.8005,217.5824,216.5609,212.2365,214.2107,212.8812,213.4933,212.4527,214.4835,212.3087,213.9277,212.6976,215.2967,213.3545,215.1852,206.6298,204.7081,206.954,207.1484,215.4669,217.1549,216.2475,216.5218,215.8276,217.5816,213.338,212.3886,214.3433,213.5473,213.1187,212.1296,213.7896,214.098,206.1495,216.1889,215.5822,217.2548,216.5313,213.4628,212.8877,216.2841,40
2007,"Michigan",4,"reading",0.4988696,0.022179,0.0961828,9.880545,0.7137785,0.2043505,0.0384179,0.0281844,0.0070716,0.008197,0.3418294,0.0158634,0.00034,0.2375157,0.7576505,0.0048338,0.6252908,0.2866321,0.08157,0.0065071,220.1185,216.952,218.4621,218.0468,220.1488,218.897,218.6329,216.9284,216.7142,216.9569,215.7199,216.8579,217.1911,218.5498,217.6229,217.8299,218.223,216.8104,217.5904,219.2647,218.6568,217.2915,216.6965,216.9335,215.9153,216.8666,216.7495,215.5223,216.6823,216.0835,216.8685,215.6293,217.3859,216.2825,217.0932,218.0123,217.8844,216.8804,217.2973,217.7095,216.2816,217.6642,216.7327,215.6989,216.6852,216.264,216.8749,215.8507,215.8935,216.7154,215.4926,215.9938,216.7749,217.2254,216.1287,217.256,216.7223,216.0624,216.7179,215.6869,216.1999,215.8587,216.57,216.045,41
2007,"Utah",4,"reading",0.501111,0.1003279,0.0787398,9.96187,0.8113821,0.0118616,0.125569,0.0284797,0.0196298,0.0030778,0.3351733,0.026974,0.0107638,0.203456,0.7911089,0.0054352,0.5108272,0.3596177,0.1234782,0.0060769,221.2614,215.0484,219.6817,221.7846,220.674,220.9361,220.4353,215.9874,216.001,214.4589,214.7826,214.7843,220.194,219.1876,219.4822,219.2652,221.1924,221.458,221.1946,220.4687,219.8922,220.0958,216.7191,215.3593,215.7063,215.7345,215.3143,215.727,215.7195,214.2978,214.2341,214.5421,219.6721,219.9934,219.8958,219.0767,218.7992,219.051,220.9835,220.607,220.8544,219.6708,216.0149,216.4369,216.4658,215.1954,215.1434,215.4699,215.1503,215.0691,215.4673,214.0874,219.5585,219.3769,219.6825,218.6744,220.3856,215.8511,215.795,216.1992,214.9885,214.9186,219.2529,215.6399,42
2007,"Alaska",4,"reading",0.4878238,0.1378844,0.1235104,10.0412,0.5447459,0.0433766,0.0385457,0.064829,0.2590762,0.0494266,0.3509552,0.0683999,0.0046848,,,,,,,,214.477,213.3238,214.0599,216.2472,215.475,215.0258,214.477,213.5977,214.936,214.0452,213.6708,213.3238,215.3259,215.0099,214.4535,214.0599,217.0639,216.8049,216.2472,215.8211,215.475,215.0258,214.9649,214.2727,213.8539,213.5977,215.4185,215.2456,214.936,214.2577,214.0452,213.6708,216.1346,215.7647,215.3259,215.2296,215.0099,214.4535,217.4315,217.0639,216.8049,215.8211,215.4312,215.2081,214.9649,214.4184,214.2727,213.8539,215.6177,215.4185,215.2456,214.2577,216.3956,216.1346,215.7647,215.2296,217.4315,215.5775,215.4312,215.2081,214.4184,215.6177,216.3956,215.5775,43
2007,"California",4,"reading",0.4942389,0.3236516,0.0792565,9.818721,0.2778062,0.0737004,0.5198867,0.1143397,0.0040507,0.0102163,0.4502656,0.0787648,0.0294471,0.3780811,0.6154047,0.0065142,0.2668316,0.3451619,0.3802078,0.0077988,208.5222,214.9341,211.4309,216.4608,207.9531,206.6195,211.9388,214.4249,217.6501,214.5148,213.4581,214.9973,216.5941,210.7959,209.9984,212.9075,215.3573,214.5623,217.1216,206.6072,211.4009,210.1204,216.8033,214.0536,213.2616,214.469,216.8993,216.1718,217.5673,213.4882,214.58,213.5412,215.5332,215.1811,216.6837,209.9041,212.3644,211.5727,214.0124,216.1304,215.2905,210.0863,216.1246,215.6397,216.74,213.298,214.0995,213.3188,215.8751,216.8305,216.1066,213.5635,214.6344,215.7502,215.3538,211.503,214.8149,215.3689,216.0726,215.5886,213.3486,215.8155,214.889,215.3221,44
2007,"Tennessee",4,"reading",0.503335,0.0106168,0.0643669,10.03835,0.7033371,0.2507545,0.0299211,0.0154538,0.0005334,0,0.4453621,0.0367349,0.0002142,0.3633184,0.6342963,0.0023853,0.718397,0.2116668,0.0681396,0.0017965,215.7493,213.4769,217.5476,213.2936,214.6529,216.2667,213.915,215.5854,213.1124,212.3489,213.8358,213.5145,215.6501,216.4604,217.8476,216.6139,212.4329,213.8092,212.799,215.0822,212.8021,214.3381,215.0987,214.3676,215.7443,215.5962,212.0801,213.4669,213.2357,212.6555,212.3931,213.8388,214.7634,215.9306,215.5768,216.687,215.4678,216.8024,212.8628,211.842,213.2243,213.1753,213.9904,215.2588,215.1991,214.515,214.387,215.7269,212.3829,212.1962,213.5557,212.6761,214.9833,214.5802,215.7619,215.6328,212.2149,214.1378,214.0856,215.3311,214.5163,212.4754,214.7431,214.2148,45
2007,"Oregon",4,"reading",0.4917167,0.1334012,0.1160939,9.975125,0.693957,0.0296441,0.1841427,0.0564793,0.0185399,0.0172371,0.3413918,0.0953874,0.0259748,0.2784084,0.7093766,0.012215,0.5215808,0.3077085,0.1603814,0.0103293,215.0173,211.0961,214.9532,216.6387,215.7527,214.8381,214.929,212.2746,212.2122,211.8577,211.0352,211.1086,216.0817,215.6432,214.832,214.9299,217.2179,216.4621,216.4303,215.586,215.6465,214.7399,213.1597,212.9279,212.166,212.2753,212.7972,212.1343,212.2158,211.7793,211.8479,211.0465,216.6511,215.9752,216.049,215.5435,215.604,214.799,217.0547,216.9751,216.2315,215.4678,213.6701,213.0465,213.1716,212.8334,212.9109,212.1646,212.7137,212.7803,212.1354,211.7693,216.5588,216.5801,215.9225,215.4938,216.7953,213.5758,213.6629,213.055,212.815,212.6958,216.4746,213.5667,46
2007,"Nevada",4,"reading",0.5043341,0.1861542,0.092034,9.921817,0.4392283,0.090782,0.373562,0.0795482,0.0163516,0.0005279,0.347329,0.0701534,0.0320899,0.4000082,0.5956365,0.0043553,0.3802679,0.3234844,0.2899382,0.0063095,210.819,213.8514,210.5277,214.192,210.7024,210.0524,212.7215,212.4288,214.4905,213.8092,213.3074,213.8759,212.8781,210.4276,209.9931,211.4386,213.8414,213.4275,214.6818,210.1544,212.6245,212.0153,213.0756,212.4775,212.0663,212.4602,214.3678,213.9517,214.4669,213.4256,213.8362,213.3417,212.5778,212.3588,212.9805,210.0903,211.3944,210.9811,213.2946,214.4083,213.9711,212.1079,213.0353,212.7136,213.0594,212.2363,212.5091,212.1054,213.9874,214.3515,213.9375,213.458,212.2441,212.7711,212.526,211.0941,213.8915,212.794,213.0246,212.705,212.2717,213.9764,212.4726,212.7875,47
2007,"West Virginia",4,"reading",0.4812101,0.0096223,0.1572371,10.0843,0.9252263,0.0556441,0.007499,0.0104514,0.0011792,0,0.4073326,0.1088707,0,0.3315428,0.6641192,0.0043379,0.7448383,0.2089331,0.0416492,0.0045793,215.1306,206.419,217.0788,212.6419,217.323,216.1543,212.9479,210.7807,206.2688,208.5745,207.3454,206.5635,215.1691,219.0646,217.7477,215.9956,214.8905,213.6678,212.0161,217.9517,215.0751,213.8802,210.3505,212.569,211.2928,210.8416,208.3503,207.1705,206.4821,209.1313,208.6688,207.4508,217.2542,215.8384,215.0962,219.4259,217.8831,216.55,215.5251,214.1284,212.9399,215.6484,212.1323,210.8585,210.508,212.8451,212.5963,211.3237,208.8984,208.5129,207.3451,209.202,217.6202,217.0192,215.6522,218.1821,214.7006,212.4086,212.2482,210.9853,212.8548,209.0371,217.3208,212.5063,48
2007,"Arizona",4,"reading",0.4791541,0.1352831,0.0814772,9.985544,0.4377912,0.0536827,0.4411686,0.0212612,0.0440833,0.002013,0.414916,0.0922192,0.0347199,0.3949684,0.6005903,0.0044413,0.3759972,0.3448231,0.2754048,0.0037749,209.5206,213.8864,211.6548,211.2045,209.0302,209.4562,211.1067,213.7769,212.7761,213.3752,213.9098,213.667,212.5875,211.1201,211.5542,212.2249,210.6211,211.1437,211.6727,209.0084,210.6631,211.1342,212.8248,213.2917,213.8063,213.5787,212.43,212.8176,212.6373,213.4155,213.1894,213.6968,211.9898,212.499,212.5647,211.0735,211.7643,212.2096,210.6086,211.1979,211.6948,210.7075,212.4855,212.8604,212.6861,213.328,213.1236,213.6124,212.476,212.3138,212.685,213.2329,211.9536,212.0825,212.5511,211.7706,211.2414,212.5216,212.3685,212.7267,213.1619,212.3634,212.0918,212.4074,49
2007,"D.C.",4,"reading",0.5178965,0.0552304,0.0448024,9.842227,0.0607856,0.8549159,0.073284,0.0093605,0.0005394,0.0011146,0.6108944,0.0524684,0.0005578,0.4326715,0.557752,0.0095765,0.5842071,0.2688328,0.136842,0.0101181,197.086,214.0351,204.0978,196.1117,195.2967,195.4423,196.6133,213.5556,214.4283,212.1335,212.0268,213.9986,202.671,202.1803,202.7163,203.567,194.4909,194.4525,196.101,194.1997,194.8111,194.8599,213.9158,211.7649,211.9496,213.5541,212.5583,212.4724,214.4216,210.7982,212.1177,211.996,200.941,201.1879,202.6758,201.3629,201.6127,202.0463,193.352,194.4316,194.383,193.6132,212.141,212.3293,213.9376,210.766,211.7768,211.945,211.2446,212.5615,212.4695,210.7806,200.0208,200.8818,201.1327,200.6787,193.2393,211.1412,212.1687,212.3507,210.7706,211.2464,199.9097,211.1651,50
2007,"Hawaii",4,"reading",0.4870249,0.0854251,0.0817735,9.698437,0.1631382,0.026362,0.0377609,0.647222,0.0061876,0.1193292,0.2847854,0.1329563,0.0012848,0.3638724,0.6314266,0.004701,0.3657384,0.3857625,0.2435343,0.0049648,213.4966,207.3174,212.2327,213.5249,213.0166,210.2685,214.5919,207.4178,205.4631,207.6126,205.485,206.2801,212.4119,211.8295,209.98,212.705,213.0695,210.2709,213.887,210.7085,214.1764,211.3193,205.8282,207.7014,205.9391,206.6701,205.9843,203.7158,204.9391,206.3003,206.6361,204.4344,212.0067,210.0405,212.3382,210.4077,212.3876,210.4371,210.6842,213.5563,210.6781,211.7805,206.3159,204.3807,205.4949,206.7145,206.9941,205.159,204.7073,205.4562,203.1714,205.3063,210.4464,212.0707,210.042,210.9025,211.1713,205.3276,205.9684,204.0177,205.9792,204.1613,210.5325,204.9573,51
2007,"Massachusetts",8,"math",0.5112453,0.0295196,0.0911183,13.96516,0.7507905,0.0793575,0.1020682,0.0516127,0.0031623,0.0130087,0.2108228,0.046655,0.0005985,0.2293366,0.7648982,0.0057652,0.5589154,0.2788891,0.1478936,0.014302,297.9233,293.2275,294.8275,297.0169,297.142,297.5696,298.3527,292.445,292.8485,292.5859,292.9138,293.6208,294.4476,294.309,294.6096,295.2009,296.3843,296.6569,297.4091,296.9207,297.5617,297.999,292.1503,291.9057,292.1982,292.7473,292.2961,292.5479,293.1225,292.3854,292.954,293.324,293.9954,294.2158,294.6476,294.1744,294.6873,295.0153,296.1483,296.7914,297.0689,297.3382,291.6782,291.9081,292.3428,291.748,292.1933,292.5222,292.099,292.567,292.8409,292.7665,293.8469,294.237,294.46,294.5739,296.567,291.5198,291.8761,292.1238,292.0515,292.3836,294.117,291.7341,1
2007,"Texas",8,"math",0.4980004,0.0629001,0.0676895,14.08294,0.3823014,0.146069,0.4350622,0.0323286,0.0032191,0.0010198,0.4261397,0.0751697,0.0011039,0.4716757,0.5245028,0.0038215,0.3761725,0.35733,0.253995,0.0125025,285.8707,292.882,289.8784,286.1908,284.1848,286.9747,288.103,293.2167,291.1911,291.1188,294.1011,292.9169,289.7576,288.0342,290.6228,290.6047,284.5544,287.3045,287.3536,285.0779,286.4376,289.4182,291.6926,291.4741,294.2265,293.2086,289.7817,292.4153,291.2462,292.1062,291.1812,294.1404,287.9879,290.5208,289.8798,288.6393,288.8649,291.5315,285.478,285.8718,288.6596,287.5098,290.2619,292.705,291.6917,292.2827,291.4944,294.2263,290.7684,289.8643,292.4764,292.1735,288.6218,288.3091,290.8076,289.6106,286.945,291.0706,290.2926,292.7127,292.3101,290.8565,289.0613,291.1083,2
2007,"North Carolina",8,"math",0.5026183,0.0388697,0.116539,14.05604,0.5610875,0.2958115,0.0768366,0.0273887,0.0144062,0.0244694,0.3429694,0.0974013,0.0095096,0.3581477,0.637157,0.0046953,0.6616593,0.2345234,0.0926429,0.0111744,283.8807,286.4364,285.8286,283.3178,284.0807,284.6517,283.1988,287.3549,286.5576,286.5528,287.0764,286.4624,285.2692,285.8459,286.3742,285.5107,283.5746,284.0926,283.0446,284.6368,283.3944,283.9276,287.3926,287.3319,287.836,287.3715,286.6491,287.1826,286.5977,287.0202,286.5788,287.0766,285.3593,285.8191,285.2578,286.2342,285.4905,285.986,284.1419,283.2541,283.7658,283.93,287.3641,287.8689,287.4307,287.6837,287.3503,287.8307,287.112,286.6864,287.1972,287.0287,285.7553,285.2778,285.7339,285.8365,283.7903,287.7168,287.4001,287.8845,287.6872,287.1317,285.6273,287.7372,3
2007,"New Jersey",8,"math",0.485666,0.0311726,0.1223399,13.94121,0.5673423,0.1700667,0.1855575,0.0748836,0.0003543,0.0017957,0.213677,0.0573019,0.015633,0.3243146,0.6701958,0.0054896,0.4931741,0.2952654,0.1962775,0.0152831,288.5835,289.1669,285.9325,287.7378,289.0075,287.9332,289.8467,287.1147,288.1456,289.6414,288.6257,289.5429,285.5611,286.4899,285.4736,286.6336,288.2406,287.0792,288.5737,288.5095,290.2385,289.2438,286.3503,287.7967,286.7626,287.4297,288.7718,287.6334,288.425,289.2182,289.9828,289.0203,286.1494,285.0817,285.8363,286.1402,287.217,286.263,287.7195,289.1346,287.9907,289.7665,287.1359,286.0075,286.5566,287.5117,288.0856,287.1004,288.3571,289.04,287.9334,289.5737,285.7746,286.5255,285.4624,286.9235,288.661,286.8492,287.3394,286.239,287.8174,288.6405,286.2198,287.0707,4
2007,"South Carolina",8,"math",0.5187404,0.0207418,0.0808719,14.10577,0.5573952,0.3835651,0.0346437,0.0120572,0.0011777,0.0111611,0.4052764,0.080315,0.0007347,0.3715364,0.6256885,0.0027751,0.7201548,0.2126443,0.0507492,0.0164518,281.5036,285.5233,284.959,280.2747,280.3267,282.8903,280.3194,287.2419,285.5289,284.291,286.6662,285.6124,283.8002,283.6147,285.9485,284.4655,279.3055,281.6671,279.8957,281.4021,279.1196,281.6245,287.116,285.8396,288.1006,287.3329,284.3453,286.6485,285.6774,285.196,284.3662,286.707,282.6506,284.7946,283.8977,284.3745,283.0291,285.3221,280.4022,278.8112,281.1886,280.1599,285.7823,287.9678,287.2743,286.524,285.9162,288.1487,285.2423,284.468,286.7491,285.239,283.4251,282.5961,284.7555,283.7111,279.8526,286.4683,285.9145,288.0821,286.5719,285.3326,283.2849,286.5707,5
2007,"Virginia",8,"math",0.4724928,0.030897,0.0841418,14.01267,0.6066611,0.2633308,0.0610691,0.0487362,0.003966,0.0162366,0.2593501,0.0160947,0,0.3071611,0.6901438,0.0026951,0.6077812,0.2879946,0.0934977,0.0107265,287.6259,288.2256,285.4697,286.7701,286.5752,287.8602,287.1045,286.8757,288.1732,287.229,288.3918,288.2022,285.0401,284.6465,285.6968,285.3427,285.8761,287.0029,286.6028,286.7988,286.071,287.3162,286.9017,286.0729,287.0796,286.8787,287.2255,288.337,288.1613,287.4005,287.2196,288.3737,284.2994,285.265,285.0454,284.8416,284.5099,285.5528,286.0988,285.6887,286.8168,286.2837,286.1219,287.1035,286.9034,286.2549,286.0836,287.0876,287.3956,287.2235,288.3302,287.3948,284.496,284.2858,285.2554,284.6973,285.9013,286.3044,286.1304,287.1099,286.2694,287.3972,284.4739,286.3164,6
2007,"Kansas",8,"math",0.5017543,0.0420713,0.0894108,14.0635,0.7629133,0.0776304,0.1024467,0.0248366,0.0178563,0.0143168,0.2664576,0.0963952,0,0.3077216,0.688666,0.0036124,0.6787792,0.2268755,0.0831169,0.0112284,290.0326,285.7004,289.5125,289.5874,289.1853,290.896,289.1827,286.6129,285.7636,284.912,286.5044,285.7352,289.2444,288.7423,290.2003,289.2404,288.8372,290.4556,289.214,289.8606,288.3455,289.9924,286.5969,285.7236,287.23,286.656,284.9964,286.5502,285.8395,285.5448,284.9473,286.5042,288.5339,289.9465,289.2559,289.2639,288.4357,289.8613,289.5289,288.4094,290.0133,288.9958,285.7404,287.2084,286.6839,286.2104,285.7654,287.2423,285.6234,285.064,286.5913,285.5562,289.0763,288.4745,289.8788,288.9201,289.0605,286.2285,285.8181,287.2639,286.2314,285.6669,288.9675,286.2845,7
2007,"Minnesota",8,"math",0.4886712,0.0446276,0.1020291,14.03573,0.8148624,0.0677268,0.0402717,0.0549119,0.0222271,0,0.2558413,0.008871,0.0136464,0.2373678,0.7573496,0.0052826,0.6725549,0.234762,0.0769178,0.0157652,291.8511,285.2658,289.6135,291.4998,291.491,292.3708,291.1105,285.5774,285.7209,285.0339,285.756,285.4915,289.5453,289.4379,290.0843,289.515,291.2003,292.0221,291.2404,291.8901,290.7215,291.5597,285.9395,285.3136,285.966,285.7842,285.4222,286.1932,285.938,285.4075,285.2186,285.9563,289.3841,290.028,289.6946,289.7807,289.2732,289.9188,291.6082,290.8496,291.6826,291.0783,285.6246,286.3217,286.1485,285.608,285.4833,286.1519,285.7905,285.5988,286.3852,285.5766,289.7425,289.4324,290.1001,289.5765,291.2069,285.9202,285.7956,286.5089,285.7649,285.9513,289.7426,286.0775,8
2007,"Delaware",8,"math",0.489634,0.0203724,0.0868323,14.10101,0.5598274,0.3094303,0.0906081,0.0354838,0.0046504,0,0.2650942,0.0632043,0.0035152,0.3138543,0.6759628,0.0101829,0.6122287,0.2582858,0.1104883,0.0189973,282.9921,285.9131,281.8835,281.7496,282.0453,284.3198,282.969,284.6802,285.4082,284.9533,287.0982,286.2168,281.1017,281.0745,282.9663,282.0728,281.0001,283.0826,282.0154,283.0662,281.9807,284.3008,284.3092,283.8938,285.7663,284.9726,284.5715,286.5782,285.6929,285.8763,285.2204,287.3782,280.421,282.1996,281.3857,281.8792,281.2105,283.1487,282.0404,281.2105,283.3397,283.0298,283.6111,285.3882,284.5708,284.7185,284.1506,286.0423,285.4888,284.8248,286.841,286.1305,281.25,280.6584,282.4632,282.0279,282.2604,284.4374,283.8445,285.6331,284.9675,285.7296,281.4836,284.6618,9
2007,"Maryland",8,"math",0.4989256,0.0182793,0.0462071,13.78456,0.5110645,0.367321,0.0687683,0.0497559,0.0019135,0.0011769,0.2644046,0.0187171,0.0013148,0.2809041,0.7118211,0.0072748,0.5751701,0.2943191,0.1151433,0.0153675,285.7343,289.9607,283.7939,284.4149,283.219,283.1451,285.7498,287.8536,289.489,287.4967,287.3398,290.1328,283.0215,281.6253,281.7344,283.9475,282.1877,281.8006,284.6517,281.4424,283.2416,283.0598,287.5643,285.7505,285.6881,288.0244,287.2031,286.9297,289.6313,285.68,287.6767,287.551,281.0232,280.8879,283.1963,280.2438,281.7704,281.8421,280.3469,282.4156,282.0061,281.3584,285.5807,285.4213,287.6883,284.2584,285.924,285.893,285.4034,287.3558,287.11,285.8821,279.5595,281.2064,281.0824,280.3322,280.5293,284.0846,285.7148,285.5823,284.4514,285.5787,279.7383,284.2411,10
2007,"Colorado",8,"math",0.4803276,0.0623076,0.0889467,14.01836,0.6454142,0.0664741,0.2464919,0.030818,0.0100587,0.0007432,0.2635767,0.0703462,0.0010823,0.3057266,0.6886727,0.0056007,0.507887,0.3403411,0.1342215,0.0175505,286.1927,285.2304,285.1365,286.4911,285.3276,286.4974,286.7306,284.6178,284.8715,284.388,285.5837,285.2736,285.4313,284.3942,285.3893,285.4727,285.6353,286.7993,286.8445,285.5937,285.8341,287.085,284.3318,283.8637,284.9394,284.6965,284.1231,285.2239,284.9828,284.6903,284.3994,285.6288,284.6739,285.6973,285.6236,284.6044,284.7171,285.7798,285.9126,285.9711,287.1933,286.1464,283.6507,284.6526,284.4605,284.1294,283.9061,285.0191,284.4243,284.1922,285.3363,284.7056,284.9011,284.8687,285.9321,284.9717,286.2839,283.9168,283.7365,284.7819,284.1748,284.4971,285.1291,284.0053,11
2007,"Indiana",8,"math",0.4822465,0.0326011,0.1027792,14.27,0.7696624,0.1249657,0.065428,0.0078092,0.0032828,0.0288518,0.2789589,0.0795489,0,0.340995,0.6540636,0.0049415,0.6988968,0.2246094,0.0580747,0.0184191,285.0072,281.1536,284.5724,284.214,284.6761,288.4265,284.0508,282.181,281.3037,280.8559,284.3859,281.3879,284.0504,284.2689,287.3222,284.3644,283.9947,287.6565,283.933,287.2017,283.6711,287.4737,282.2307,281.7464,284.8976,282.4107,280.9929,284.4677,281.5703,283.2596,281.037,284.553,283.825,286.8679,284.2493,286.2421,283.9622,287.062,286.5885,283.5873,287.3141,286.2545,281.8026,284.9216,282.4995,283.7455,281.926,285.0719,283.3755,281.2015,284.6693,283.4016,285.885,283.878,286.9551,285.9381,286.174,283.8067,282.0157,285.132,283.8934,283.5447,285.886,283.9845,12
