FIPS,year,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,score_m1,score_m2,score_m3,score_m4,score_m5,score_m6,score_m7,score_m8,score_m9,score_m10,score_m11,score_m12,score_m13,score_m14,score_m15,score_m16,score_m17,score_m18,score_m19,score_m20,score_m21,score_m22,score_m23,score_m24,score_m25,score_m26,score_m27,score_m28,score_m29,score_m30,score_m31,score_m32,score_m33,score_m34,score_m35,score_m36,score_m37,score_m38,score_m39,score_m40,score_m41,score_m42,score_m43,score_m44,score_m45,score_m46,score_m47,score_m48,score_m49,score_m50,score_m51,score_m52,score_m53,score_m54,score_m55,score_m56,score_m57,score_m58,score_m59,score_m60,score_m61,score_m62,score_m63,score_m64,score_m65,score_m65_r
"Minnesota",2011,270.149,0.001,0.00067,13.99627,-1.75e-08,.204532,.492511,.0475377,.1026133,14.01575,.7696755,.0811432,.0586684,.0632901,.0178038,.0094189,.2956855,.0152703,.0003492,.2709905,.7245213,.0044882,270.149,263.8647,266.2307,269.8974,270.2455,270.2162,268.5925,263.1017,264.8717,264.1004,263.878,263.8643,266.4671,266.6393,266.4106,265.6931,270.0183,269.9638,269.1005,270.2885,268.6983,268.5535,264.074,263.4437,263.1628,263.1542,264.9301,264.8833,264.8917,264.0999,264.0768,263.8627,266.8286,266.6646,266.3282,266.7458,266.043,265.7844,270.0607,269.1299,269.0632,268.6655,264.2426,264.1418,264.1413,263.4742,263.4656,263.1997,264.9358,264.9248,264.8882,264.0667,266.9514,266.5715,266.4312,266.0937,269.101,264.2843,264.2783,264.1928,263.4865,264.9208,266.6348,264.3097,266.4641,264.2033
"Minnesota",2013,271.020,0.001,0.00068,31.65772,-9.83e-08,.1581454,.4991002,.0539432,.1099572,14.02632,.7436386,.0869482,.0740692,.0689708,.006674,.0196992,.3214038,.0064046,.0003593,.2824659,.7139968,.0035373,271.0197,264.9568,267.1081,271.1746,270.9501,271.3009,269.4488,264.1063,266.257,265.0573,265.2058,264.88,267.658,267.3649,267.4586,266.5161,271.0905,271.4677,270.2646,271.1496,269.4272,269.6348,265.3513,264.3324,264.3765,264.0811,266.1381,266.5032,266.1745,265.2298,264.9948,265.1066,267.834,268.0452,267.4066,267.5897,266.7527,266.788,271.307,270.1299,270.4551,269.5621,265.3641,265.6323,265.3182,264.5118,264.3124,264.3297,266.3216,266.07,266.3981,265.1518,268.0953,267.5038,267.699,266.9312,270.2769,265.5627,265.3372,265.5761,264.4778,266.2374,267.7061,265.5201,268.3874,265.4262
"Minnesota",2015,270.237,0.001,0.00081,30.36959,1.61e-09,.1910471,.4935204,.0638343,.1215173,14.00584,.7129052,.0993267,.0695426,.0754125,.0157734,.0270396,.3429561,.0056168,.0012763,.2893066,.7083181,.0023754,270.2368,264.2162,266.1103,270.3173,270.2374,270.2979,267.785,263.2269,265.5598,264.386,264.231,263.4092,266.6299,266.4376,266.286,264.7719,270.3081,270.3815,268.6147,270.28,267.9833,267.7662,264.5248,263.5269,263.2994,262.5099,265.4998,265.5723,264.7791,264.3894,263.7377,263.4325,266.8772,266.8304,265.6829,266.5439,265.2097,264.8783,270.3551,268.6868,268.599,267.9609,264.5998,264.6062,263.8255,263.5668,262.949,262.5847,265.5115,264.8663,264.7998,263.7406,267.0066,265.9703,265.8053,265.2677,268.6717,264.6546,264.0311,263.9083,262.9859,264.8775,266.0455,264.0823,268.7701,263.9976
"Minnesota",2017,268.617,,,,,,,,,,,,,,,,,,,,,,268.6168,262.5962,264.4903,268.6973,268.6174,268.6779,266.165,261.6069,263.9398,262.766,262.611,261.7892,265.0099,264.8176,264.666,263.1519,268.6881,268.7615,266.9947,268.66,266.3633,266.1462,262.9048,261.9069,261.6794,260.8899,263.8798,263.9523,263.1591,262.7694,262.1177,261.8125,265.2572,265.2104,264.0629,264.9239,263.5897,263.2583,268.7351,267.0668,266.979,266.3409,262.9798,262.9862,262.2055,261.9468,261.329,260.9647,263.8915,263.2463,263.1798,262.1206,265.3866,264.3503,264.1853,263.6477,267.0517,263.0346,262.4111,262.2883,261.3659,263.2575,264.4255,262.4623,,
"Mississippi",1994,231.590,0.005,0.00463,15.83802,-1.05e-07,-.6374171,.4915985,0,.0126019,14.04166,.1829587,.7488155,.06021,.0012328,.006783,0,,,,.1407676,.8072295,.0520029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mississippi",1998,250.578,0.001,0.00060,14.59560,7.31e-09,-.3587133,.5144473,0,.0356583,14.22479,.5015154,.4393185,.0438966,.0096893,.0055802,0,.4327675,.0704954,.0394101,.0901195,.8599807,.0498998,250.5781,254.536,255.1032,249.204,249.6275,253.035,248.916,256.6566,254.5823,253.4699,256.7351,254.4267,253.5532,253.8235,256.885,253.9566,248.475,251.7299,248.4751,251.3844,248.0193,251.3129,256.5265,255.3194,258.3757,256.5115,253.5582,256.7753,254.536,255.0754,253.4212,256.5375,252.5246,255.4089,253.2197,255.0493,252.6678,255.6155,250.3405,247.6858,250.8881,249.7858,255.2655,258.2642,256.4589,256.5575,255.2412,258.1568,255.1918,253.5573,256.6407,254.9704,253.8488,252.0898,254.9149,253.8502,249.5021,256.5442,255.248,258.1199,256.4328,255.132,253.3272,256.4759,,
"Mississippi",2002,255.021,0.000,0.00048,13.55332,-4.93e-10,-.2214444,.5156271,.0013782,.0502283,14.20264,.5326714,.453291,.0061151,.0066008,.0004645,.0008572,.4950651,.0721189,.0475376,.3604202,.6355035,.0040763,255.0212,258.7208,261.0162,253.0486,253.3947,257.379,252.8682,261.8907,258.4015,257.0007,260.8092,258.1094,258.8194,259.0555,262.7075,259.2817,251.7557,255.4644,251.8756,255.1101,251.426,255.1986,261.3329,259.847,263.4762,261.23,256.8143,260.4847,257.8618,258.5551,256.5678,260.1446,257.2207,260.562,257.9704,260.2429,257.4296,260.865,253.5685,250.6457,254.2194,253.1689,259.4646,262.9328,260.7642,261.0169,259.3689,262.7711,258.3938,256.4301,259.8916,258.0855,258.4883,256.3836,259.5797,258.5794,252.4327,260.6686,259.0539,262.3177,260.5084,257.9706,257.578,260.2241,,
"Mississippi",2003,255.011,0.000,0.00043,14.14124,-5.77e-10,-.1920785,.5064684,.0055727,.0339438,14.23265,.4869969,.488693,.0106032,.0125211,0,.0011858,.4862401,.0703379,.0094602,.3978108,.6003647,.0018245,255.0108,259.3402,260.2277,253.1649,252.254,257.709,253.0579,261.7982,259.0523,256.5197,261.7786,258.9492,258.2226,257.2563,262.2016,258.7754,250.7936,255.9347,252.2361,254.2539,250.4495,255.7187,261.3303,258.7706,263.7208,261.3841,256.4107,261.4845,258.7671,258.3687,256.2749,261.3085,255.6306,260.2709,257.6628,258.6641,255.869,260.637,252.9148,249.8754,254.9135,252.4825,258.5038,263.2718,261.0323,260.2084,258.502,263.2398,258.2904,256.2424,261.1201,258.0715,257.1479,255.0348,259.5613,257.2459,251.9636,259.9862,258.323,262.9041,259.8962,258.0672,256.4729,259.7574,259.6708,259.6708
"Mississippi",2005,250.531,0.000,0.00041,13.70764,-6.91e-09,-.3009237,.5177915,.0041251,.0545128,14.25229,.4759287,.5004105,.011586,.0087729,.003302,0,.5273011,.0998804,.0026081,.4110339,.5857665,.0031995,250.5307,254.9302,256.5132,248.5825,248.8772,253.267,248.2684,257.908,254.6738,253.1727,257.3835,254.4726,254.3462,254.4956,258.4979,254.8449,247.2613,251.3905,247.492,250.8583,246.7409,250.9486,257.4301,255.8222,259.8132,257.4308,253.0405,257.1208,254.3497,254.9876,252.8447,256.8408,252.6891,256.4017,253.7078,255.88,252.8681,256.6902,249.3596,246.1508,250.1891,248.7396,255.5083,259.3539,257.0984,257.2153,255.4768,259.2628,254.8854,252.8149,256.7115,254.6038,254.1757,251.9758,255.5891,254.202,248.2035,256.9438,255.277,258.9464,256.8224,254.6015,253.3674,256.661,257.1581,256.6103
"Mississippi",2007,250.064,0.000,0.00041,13.90494,1.18e-07,-.3373577,.4827606,.0042549,.0593074,14.22342,.4397423,.5336241,.0160098,.0092232,.0014007,0,.5746913,.0874512,.0134884,.4849629,.5146402,.0003969,250.0636,255.0696,256.743,247.9553,248.7544,252.4628,247.6376,258.3537,254.7798,253.6275,257.1605,254.6193,254.3674,255.014,258.4472,254.9692,246.9772,250.4122,246.8195,250.4857,246.4369,249.9518,257.8167,256.5518,259.936,257.8909,253.4528,256.8654,254.4828,255.1719,253.2943,256.6263,253.0135,256.119,253.7345,256.2026,253.2591,256.5022,248.8047,245.7944,249.1477,248.1574,256.1768,259.4136,257.5189,257.7112,256.2086,259.3997,255.0223,253.2395,256.4843,254.7828,254.2781,252.2728,255.2933,254.3696,247.5598,257.3701,255.9649,259.0403,257.3194,254.7511,253.4269,257.1064,257.9819,257.0523
"Mississippi",2009,251.306,0.000,0.00040,13.67978,3.82e-09,-.3396892,.5084387,.0039601,.081548,14.2248,.4735554,.5012773,.014428,.0098956,.0008438,0,.5607148,.1017684,.0054375,.5033088,.4947547,.0019365,251.3056,255.0789,257.2254,249.3608,250.6828,253.6523,248.8481,258.2303,255.1273,254.325,257.1052,254.8203,255.065,256.1772,258.9086,255.5488,249.0086,251.7654,248.2475,252.3492,248.2885,251.085,258.0147,257.0918,259.7628,257.947,254.4005,257.1479,254.9857,255.7947,254.1348,256.7559,254.3362,256.7999,254.5456,257.33,254.4743,257.0435,250.7681,247.8003,250.4986,249.9246,256.9583,259.5632,257.8655,258.1936,256.8839,259.4011,255.8959,254.3034,256.9156,255.5455,255.5653,253.6602,256.0682,255.5367,249.4806,258.0952,256.8582,259.3333,257.9349,255.7377,254.7667,257.9409,259.3024,257.9225
"Mississippi",2011,253.833,0.000,0.00044,13.92190,-9.43e-09,-.3044407,.4977874,.0084851,.0655586,14.19058,.4739292,.4894806,.0231822,.011051,.0023571,0,.5924313,.0821273,.0051829,.5176225,.4812291,.0011484,253.8334,257.0251,258.9315,251.975,252.4079,255.861,251.3336,259.8006,257.2296,255.4888,258.7242,256.6939,256.9261,257.2112,260.3893,257.2339,250.8574,254.0504,250.7767,253.8842,250.0135,253.258,259.7561,257.9691,261.0793,259.4477,255.7311,258.9238,256.9907,256.7592,255.2581,258.3258,255.5334,258.4254,256.3251,258.2357,255.5222,258.5169,252.4151,249.6016,252.7132,251.4585,258.0072,261.049,259.5124,258.9191,257.7199,260.668,257.025,255.57,258.6174,256.4834,256.6247,254.8144,257.6315,256.4612,251.0859,258.9893,257.843,260.7449,258.631,256.8169,255.7925,258.7833,261.0182,258.7574
"Mississippi",2013,253.148,0.000,0.00037,31.41269,-4.33e-11,-.4070658,.4923035,.0092495,.0774301,14.19183,.4984962,.4594563,.0308238,.0097072,.0015165,0,.6004156,.0882506,.0020816,.5762817,.4214039,.0023144,253.1478,255.512,257.9667,251.4637,251.7422,255.2849,250.6999,258.3362,255.9016,254.0128,257.3289,255.2537,256.1303,256.2759,259.5193,256.329,250.3439,253.6547,250.2867,253.2942,249.3935,252.7361,258.458,256.5245,259.7115,258.0438,254.4079,257.7129,255.7126,255.3652,253.8442,257.0009,254.7443,257.7348,255.5621,257.3625,254.6417,257.7108,251.9855,249.1046,252.3365,250.9185,256.7008,259.8496,258.2564,257.5407,256.3275,259.3596,255.7863,254.2902,257.454,255.1508,255.9082,254.0541,256.9721,255.6477,250.6726,257.7531,256.5737,259.5862,257.3047,255.6206,255.1051,257.5836,260.5638,257.6027
"Mississippi",2015,251.976,0.000,0.00049,31.13750,1.01e-08,-.3677759,.490174,.0104642,.0928538,14.19058,.4543723,.4991903,.0276014,.011643,.0031656,.0040274,.6524975,.0634413,.0127263,.5787057,.4053873,.015907,251.9762,254.9461,257.1354,249.8606,250.7993,254.1086,249.4789,257.8423,255.1166,253.654,256.7291,254.7734,254.9233,255.6458,258.6736,255.4867,249.0079,252.0413,248.7344,252.3387,248.3838,251.4936,257.7552,256.234,259.1833,257.6282,253.8565,256.8944,255.011,254.9736,253.556,256.48,253.7782,256.5026,254.4137,256.7164,253.9814,256.8355,250.6291,247.7991,250.7611,249.8838,256.2273,259.1109,257.6294,257.2195,256.1019,258.9044,255.2002,253.8086,256.7123,254.8255,254.9154,253.125,255.7854,254.9584,249.338,257.2455,256.1639,258.9181,257.045,255.1001,254.1406,257.1364,261.9261,257.1537
"Mississippi",2017,256.345,,,,,,,,,,,,,,,,,,,,,,256.3447,259.3146,261.504,254.2291,255.1679,258.4772,253.8475,262.2108,259.4852,258.0225,261.0976,259.1419,259.2919,260.0144,263.0421,259.8552,253.3764,256.4098,253.1029,256.7072,252.7523,255.8622,262.1238,260.6026,263.5519,261.9967,258.225,261.2629,259.3795,259.3422,257.9245,260.8486,258.1467,260.8711,258.7822,261.0849,258.3499,261.204,254.9977,252.1676,255.1296,254.2523,260.5959,263.4794,261.9979,261.588,260.4705,263.273,259.5687,258.1772,261.0809,259.1941,259.2839,257.4935,260.1539,259.327,253.7065,261.614,260.5324,263.2866,261.4136,259.4686,258.5092,261.5049,,
"Missouri",1992,251.011,0.000,0.00000,885.71698,.0945455,-.096578,.5076882,.006078,.0160709,13.86117,.6601683,.2637533,.0440128,.0150118,.0170537,0,,,,.0447498,.8890964,.0661537,251.0114,251.9391,,250.7941,250.1188,251.256,249.8877,,252.2336,251.0244,252.0911,251.6373,,,,,249.9807,251.0446,250.1546,250.3266,249.0592,250.0755,,,,,251.3128,252.3847,252.011,251.1706,250.7873,251.7706,,,,,,,250.2013,249.3309,250.3449,249.2315,,,,,,,251.4637,251.1371,252.1432,250.9181,,,,,249.5115,,,,,251.2725,,,,
"Missouri",1994,256.013,0.014,0.01209,15.63785,2.47e-08,.0527399,.4365274,.0011038,.1051003,13.82391,.8031302,.1475193,.0401587,.0011302,.0080615,0,,,,.0104828,.9260238,.0634934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Missouri",1998,264.808,0.001,0.00104,13.63002,-3.32e-09,.0976135,.4780621,.0033145,.0597656,14.15218,.8180217,.1334561,.0237635,.0112696,.0134892,0,.1928102,.0540416,.0397787,.0456365,.9189792,.0353842,264.8078,260.201,262.6277,263.5701,264.8475,266.4504,263.2178,260.2471,260.5225,260.2695,261.6871,260.2893,261.9286,262.7804,263.9785,261.9409,263.756,265.2548,262.8341,265.9942,263.2946,264.7905,260.5405,260.2623,261.4945,260.3153,260.5348,262.004,260.5872,261.3214,260.3644,261.7221,262.1643,263.348,261.7342,263.6737,262.0665,263.2151,264.9679,262.9607,264.417,264.4239,260.507,261.8038,260.5912,261.1264,260.3403,261.5199,261.6065,260.6096,262.0154,261.3842,263.1381,261.885,263.0416,262.9366,264.1205,261.403,260.57,261.8091,261.1796,261.6474,262.8001,261.4375,,
"Missouri",2002,267.909,0.001,0.00086,12.53710,3.93e-10,.1862332,.5075375,.0067235,.0793292,14.15518,.8105408,.1590923,.0161889,.0100471,.0033683,.0007627,.2264634,.0674102,.0186859,.2515111,.7456799,.002809,267.9094,264.0534,266.3491,266.1568,267.4782,269.7351,265.4796,264.2786,263.849,263.6536,265.7299,263.3305,265.1738,266.0413,267.8445,264.8845,265.9617,268.0244,264.7125,268.7724,265.2433,267.2701,264.0768,263.8434,265.6954,263.5963,263.5016,265.5213,263.1941,264.8602,263.0945,264.9737,265.0289,266.7345,264.3038,267.0455,264.6858,266.3211,267.3246,264.5956,266.5133,266.5435,263.6925,265.5084,263.4542,264.8406,263.3137,264.9832,264.7277,262.9912,264.8329,264.2777,266.115,264.1978,265.7729,265.6784,265.9279,264.721,263.2062,264.8538,264.2908,264.1922,265.2366,264.2117,,
"Missouri",2003,267.364,0.001,0.00070,14.17103,-3.57e-08,.1832451,.508944,.0054121,.0878507,14.14504,.8193588,.154394,.0131436,.0108234,.0006728,.0016074,.2305372,.0740501,.0085279,.2486494,.7474808,.0038699,267.3637,262.8056,265.7342,265.5111,266.8211,269.0795,265.4216,263.1777,262.538,262.3175,264.3844,262.6013,264.4886,265.3282,267.1468,264.7537,265.2233,267.2638,264.5981,268.043,264.9571,267.0735,262.9068,262.6391,264.5027,262.9937,262.1168,264.1129,262.4047,263.4585,262.1619,264.1299,264.2587,265.9594,264.1322,266.2805,264.3474,266.0859,266.5073,264.2725,266.2591,266.1677,262.4347,264.2451,262.7875,263.5762,262.4999,264.2753,263.2758,262.0174,263.9293,263.2717,265.2858,263.8327,265.4933,265.2755,265.5121,263.4005,262.3474,264.0805,263.4109,263.1436,264.8029,263.2841,263.1938,263.1938
"Missouri",2005,264.659,0.001,0.00074,13.72043,-2.76e-08,.1296747,.5075973,.0049062,.0823495,14.16134,.7803071,.1805676,.0250186,.010528,.0027466,.0008321,.2944977,.0747469,.021057,.2767412,.7204764,.0027824,264.6594,260.833,264.1572,262.7433,264.1493,266.3759,262.5519,261.7515,260.53,260.3584,262.398,260.5911,262.7288,263.7195,265.5508,263.0351,262.4937,264.4959,261.7655,265.3704,262.1145,264.1892,261.4001,261.1785,263.0432,261.5388,260.1276,262.0912,260.3935,261.489,260.1654,262.0986,262.4918,264.1746,262.3504,264.6602,262.5853,264.3233,263.7758,261.4604,263.4119,263.3133,260.9083,262.7042,261.2869,262.0938,261.0106,262.7793,261.2758,260.0195,261.897,261.2596,263.5018,262.0185,263.6653,263.4847,262.6882,261.8506,260.8211,262.5381,261.8941,261.1298,262.9574,261.7292,262.2471,261.6993
"Missouri",2007,263.442,0.001,0.00070,14.04153,-2.27e-09,.0748127,.4958201,.0175852,.1012905,14.13057,.7453986,.2005998,.0312105,.0191744,.003277,.0003397,.3009155,.0814649,.0066502,.3025732,.6940467,.0033801,263.4423,259.9819,262.5963,261.8826,263.8576,264.8004,261.3504,260.5699,260.0142,260.4083,261.1843,259.7566,261.4863,263.0297,263.7102,261.5073,262.4605,263.2686,260.8725,264.79,261.8154,262.6166,260.554,260.8893,261.5679,260.3786,260.4153,261.2132,259.8737,261.2437,260.213,260.9088,262.0436,262.6429,261.1057,263.7565,261.9133,262.5096,263.4372,261.3807,262.1462,262.7066,260.8629,261.5631,260.4427,261.5699,260.7248,261.3315,261.2651,260.2903,261.0225,261.0166,262.823,261.554,262.1306,262.5872,262.2941,261.5659,260.7646,261.4052,261.3773,261.1072,262.2588,261.4374,262.2932,261.3637
"Missouri",2009,266.876,0.001,0.00070,13.53148,-3.99e-09,.141677,.4932125,.0038123,.101845,14.12384,.7994311,.1418272,.0338669,.0205638,.0039918,.0003192,.2782938,.0832741,.0004435,.296882,.6985574,.0045606,266.8765,261.6166,264.8708,264.9255,267.0873,268.0911,264.4778,261.955,261.4952,261.8742,262.6765,261.3145,263.5884,265.1973,265.905,263.6631,265.3582,266.158,263.7533,267.9279,264.7595,265.5868,261.8213,262.1391,262.8444,261.7008,261.7609,262.5524,261.2887,262.6156,261.6137,262.3316,264.0652,264.6556,263.1339,265.8745,263.9697,264.5789,266.2306,264.1221,264.8676,265.5457,262.0198,262.7199,261.653,262.7492,261.9204,262.5506,262.5141,261.5788,262.3029,262.3273,264.786,263.5055,264.0681,264.5876,264.9249,262.6487,261.8716,262.5108,262.5054,262.3034,264.1492,262.4738,263.8726,262.4927
"Missouri",2011,266.762,0.001,0.00076,13.38097,1.88e-08,.0988753,.4940762,.008938,.1188579,14.12052,.7847483,.1554095,.029214,.0202111,.0057008,.0047163,.3537185,.0742866,.0058877,.3556348,.6410801,.0032851,266.7621,261.2864,265.317,264.9222,267.5258,268.0041,264.363,262.0858,261.4426,262.0767,262.3456,261.1906,264.0547,266.1256,266.362,264.1644,265.8616,266.1845,263.836,268.3627,265.1377,265.4762,262.1642,262.7331,262.9495,262.0206,262.1703,262.4986,261.4312,262.7953,261.9645,262.1982,264.9909,265.1339,263.7482,266.7945,264.8938,265.0643,266.7312,264.6451,264.9554,265.9049,262.772,263.0381,262.1813,263.3092,262.6513,262.8377,262.9018,262.1307,262.4355,262.6515,265.7024,264.5092,264.6676,265.4864,265.43,263.3679,262.7604,263.0072,263.1992,262.8297,265.1276,263.3263,265.6031,263.3423
"Missouri",2013,267.215,0.001,0.00073,31.74462,-1.47e-08,.0378205,.4882837,.0108962,.1156555,14.13334,.7424809,.1831902,.0364131,.0170297,.0027769,.0181092,.3906705,.0818524,.0010198,.3807065,.6155434,.0037501,267.215,262.5249,266.2776,265.5987,267.3795,268.6963,264.9259,263.4515,262.9006,262.7245,263.81,262.4013,265.1353,266.4791,267.4943,265.1211,265.9476,267.1116,264.5222,268.4084,265.1239,266.3045,263.721,263.5051,264.4987,263.343,263.0289,264.1816,262.8329,263.6282,262.6047,263.6412,265.4744,266.4003,264.7794,267.2816,265.2682,266.2124,267.0272,264.7666,265.9094,266.108,263.7282,264.7817,263.6724,264.2291,263.4011,264.3503,263.9503,262.9558,264.0685,263.4814,266.3372,264.9705,265.8967,266.012,265.7765,264.4792,263.6741,264.6913,264.1016,263.8489,265.7501,264.3991,267.4069,264.4457
"Missouri",2015,266.876,0.001,0.00088,30.80569,-1.24e-07,.0882081,.4911554,.0190607,.1177942,14.11488,.7569739,.1476142,.0498712,.0222593,.0030311,.0202502,.3937111,.07197,.0004777,.387068,.6105989,.002333,266.8763,261.1737,265.0798,265.1145,266.724,268.16,263.731,261.8087,261.4367,261.0862,262.2766,260.3225,263.923,265.0451,266.1599,263.2336,265.1829,266.4209,263.2671,267.6277,263.7724,264.9296,262.0009,261.6172,262.7125,261.0203,261.3098,262.5362,260.6828,261.8726,260.3893,261.4088,264.0375,265.0422,262.897,265.7644,263.2822,264.2044,266.1263,263.3713,264.4728,264.6338,261.7857,262.916,261.3035,262.2503,260.9707,261.9054,262.1114,260.687,261.7653,261.162,264.8081,262.9928,263.8906,263.9467,264.2544,262.442,261.2095,262.1989,261.5898,261.4741,263.6889,261.8502,266.696,261.9235
"Missouri",2017,266.035,,,,,,,,,,,,,,,,,,,,,,266.035,260.3323,264.2385,264.2732,265.8827,267.3186,262.8896,260.9674,260.5954,260.2448,261.4353,259.4812,263.0817,264.2038,265.3185,262.3922,264.3415,265.5796,262.4258,266.7863,262.931,264.0882,261.1595,260.7758,261.8711,260.1789,260.4685,261.6948,259.8415,261.0313,259.5479,260.5674,263.1962,264.2009,262.0557,264.9231,262.4408,263.3631,265.2849,262.53,263.6314,263.7924,260.9443,262.0746,260.4622,261.4089,260.1294,261.0641,261.27,259.8456,260.924,260.3207,263.9668,262.1515,263.0493,263.1053,263.413,261.6006,260.3681,261.3575,260.7484,260.6328,262.8476,261.0089,,
"Montana",1994,257.606,0.008,0.00663,14.58498,-5.42e-07,.097772,.4014099,0,.0840192,13.88047,.6970692,.0075084,.0596028,0,.2358196,0,,,,.020919,.9466438,.0324372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Montana",1998,271.044,0.000,0.00029,14.50552,-4.05e-10,.29759,.5132454,.0012081,.0804265,14.13593,.8776987,.0081785,.0349721,.0111359,.0641899,.003825,.1764471,.0569513,.0884398,.0291281,.9425972,.0282747,271.0437,264.5342,268.8804,269.7193,271.932,272.5041,269.6632,265.1305,264.5789,265.4286,265.8612,264.5093,268.0978,269.8609,270.1175,268.2587,270.7139,271.2143,269.0823,272.9165,270.5519,271.097,265.1226,265.9059,266.2335,265.0811,265.4243,265.9022,264.5632,266.3329,265.3703,265.817,269.1377,269.3939,267.8897,270.652,269.1923,269.4598,271.7495,270.0071,270.5244,271.5449,265.8674,266.238,265.0884,266.6436,265.8302,266.1701,266.344,265.3767,265.867,266.2678,269.9953,268.8399,269.1196,269.9846,271.0241,266.6292,265.8064,266.188,266.5636,266.2885,269.6697,266.5618,,
"Montana",2002,270.165,0.000,0.00024,12.67368,-5.97e-10,.2575827,.476074,.0214051,.0787805,14.10044,.8747997,.0047449,.0161606,.0075429,.0941111,.0026407,.210099,.0831983,.020549,.1900673,.8021291,.0078036,270.165,264.1932,268.41,269.0165,269.7113,271.3769,267.6535,264.9374,264.2799,263.7361,265.2553,263.2781,267.7265,268.0867,269.4215,266.8567,268.7277,270.2564,267.4162,270.5773,267.3991,268.8377,264.9594,264.3737,265.7895,264.0596,263.8297,265.339,263.4784,264.509,262.9834,264.3399,267.5039,268.785,266.731,268.7696,266.6474,267.8193,269.6401,267.2079,268.6083,268.2634,264.4153,265.8212,264.1893,264.9839,263.6488,264.909,264.6166,263.1636,264.5367,263.7538,268.2453,266.5483,267.719,267.3151,268.0963,265.0463,263.7736,265.0476,264.2554,263.9475,267.2513,264.4002,,
"Montana",2003,269.833,0.000,0.00013,14.24232,-1.60e-09,.2582847,.4961535,.017021,.1036981,14.09633,.8664779,.0042803,.0188522,.0125633,.0978264,0,.2041446,.0810452,.0493393,.1915669,.8042035,.0042297,269.8334,263.5446,267.943,268.4585,269.9418,271.003,267.912,264.2603,263.3878,263.6484,264.5823,263.0738,267.0853,268.1923,268.954,266.9085,268.7256,269.6518,267.4397,270.755,268.0844,269.0493,264.059,264.2747,265.1206,263.8243,263.5126,264.4228,263.0458,264.3805,263.2103,264.1049,267.4338,268.1388,266.5952,268.8565,267.1531,267.8714,269.5775,267.6693,268.5835,268.8958,264.1058,264.9277,263.7429,264.8705,263.8674,264.6767,264.2562,263.1808,264.074,263.9408,268.1499,266.8757,267.5808,267.8055,268.5007,264.7193,263.7976,264.6032,264.4604,263.9226,267.5592,264.4078,264.4244,264.4244
"Montana",2005,269.224,0.000,0.00013,13.68421,-3.55e-10,.2687943,.4901986,.0404771,.0906259,14.09995,.8647069,.0094106,.0165305,.0069712,.1012609,.0011201,.2493134,.0667844,.022394,.213905,.782488,.003607,269.2241,262.7612,267.3992,268.7717,269.054,270.2523,267.2869,263.5973,263.5096,262.584,263.6318,262.4604,267.2507,267.3827,268.2853,266.4164,268.666,269.8303,267.7012,269.7798,267.1668,268.2558,264.2065,263.3255,264.2955,263.3131,263.2169,264.3764,263.2916,263.2092,262.2993,263.3179,267.2539,268.1898,266.8241,267.9725,266.3753,267.2299,269.4383,267.5292,268.679,267.87,263.846,264.9164,264.0082,263.8189,263.0564,263.9989,263.8576,263.0002,264.1453,262.9183,267.904,266.7252,267.6665,266.935,268.2579,264.3625,263.6477,264.7046,263.5436,263.6342,267.3224,264.1569,264.7453,264.1975
"Montana",2007,270.938,0.000,0.00013,12.86254,1.83e-09,.305734,.475427,.0421979,.0945091,14.10472,.8441951,.0087752,.022249,.0129302,.1118505,0,.265176,.0726744,.0135567,.2242921,.7716318,.0040761,270.9378,264.4858,269.0591,270.3908,271.0746,272.006,268.6609,265.2951,265.1923,264.5995,265.3867,263.9,268.8455,269.3228,269.9792,267.8011,270.5851,271.4897,269.0468,271.8158,268.8826,269.6818,265.8711,265.2974,266.0221,264.7498,265.184,266.0896,264.7231,265.2342,264.0649,264.8004,269.1256,269.819,268.187,269.9262,268.0699,268.6557,271.3721,269.2032,270.0768,269.6081,265.7789,266.6099,265.4403,265.8013,264.7982,265.4734,265.8339,264.7445,265.6195,264.7009,269.7889,268.3889,269.0714,268.6472,269.9544,266.3057,265.3735,266.1749,265.3012,265.3955,269.004,265.8988,266.7911,265.8615
