year,FIPS,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
2015,Pennsylvania,,,,,,,,,,,,,,,,,,,,,-0.9121094,243,-1.002533,240.5231,-0.8922882,243.543,-0.9680328,241.4683,-0.8792725,243.8994,-0.9132385,242.9693,-0.9421234,242.1781,-0.9577332,241.7506,-1.019653,240.0541,-0.97052,241.4001,-1.003906,240.4857,-1.001846,240.5422,-0.9294586,242.525,-0.8635406,244.3306,-0.8937988,243.5016,-0.9033966,243.2388,-0.9337921,242.4062,-0.9695587,241.4264,-0.9740143,241.3045,-0.8820801,243.8225,-0.9107513,243.0372,-0.9451294,242.0955,-0.9752808,241.2696,-0.9311066,242.4798,-0.9610138,241.6605,-0.9571228,241.7673,-0.9870911,240.9463,-1.020798,240.023,-1.016968,240.1278,-0.9730682,241.3302,-0.9707184,241.3947,-1.003662,240.4923,-0.899292,243.3513,-0.9320068,242.4549,-0.9279785,242.5656,-0.8655243,244.276,-0.8767548,243.9687,-0.9068298,243.1448,-0.9372253,242.3121,-0.9416962,242.1897,-0.9769287,241.2245,-0.9149628,242.9219,-0.9476318,242.0269,-0.9785156,241.1811,-0.9728851,241.3355,-0.9340668,242.3985,-0.9312439,242.4762,-0.9607697,241.6671,-0.9895782,240.8782,-0.9853821,240.9929,-1.01857,240.0841,-0.973526,241.3178,-0.9022217,243.2708,-0.9001007,243.329,-0.9317932,242.4609,-0.8799438,243.8811,-0.9460449,242.0705,-0.9506989,241.943,-0.9460907,242.0692,-0.9764557,241.2374,-0.9344025,242.3893,-0.9881287,240.9177,-0.9037628,243.2286,-0.9493408,241.9803
1992,Rhode Island,0.4894683,0.0318335,0.0712703,9.919462,0.7777731,0.062749,0.1086293,0.0300938,0.0190987,0.0016561,,,,0.0689468,0.8654274,0.0656258,0.6059712,0.3252727,0.0687561,0,-0.0595532,215.4492,-0.2237263,210.9522,,,-0.1107354,214.0473,-0.0925493,214.5454,-0.0815293,214.8473,-0.1106758,214.0489,,,-0.2435256,210.4099,-0.2570259,210.0401,-0.2428461,210.4285,-0.2391396,210.53,,,,,,,,,-0.1396452,213.2554,-0.1335317,213.4228,-0.1342515,213.4031,-0.1059654,214.1779,-0.1431468,213.1595,-0.1347637,213.3891,,,,,,,,,-0.2733333,209.5934,-0.2619963,209.9039,-0.2547146,210.1034,-0.2680815,209.7373,-0.2708126,209.6624,-0.25794,210.0151,,,,,,,,,,,,,-0.1541573,212.8579,-0.1636902,212.5967,-0.1581503,212.7485,-0.1583331,212.7435,,,,,,,,,,,,,-0.2842553,209.2942,-0.2834422,209.3165,-0.2729188,209.6048,-0.2817716,209.3623,,,,,,,,,-0.1791095,212.1744,,,,,,,,,-0.294267,209.02,,,,
1996,Rhode Island,0.4707019,0.0394136,0.0899451,9.812226,0.7613537,0.0552232,0.1271503,0.0316632,0.017815,0.0067945,0.2913767,0.0479564,0.011376,0.0663822,0.8820481,0.0515697,0.6210793,0.3021578,0.0729391,0.0038238,-0.0667931,220.4181,-0.2236394,216.1218,-0.1452163,218.2699,-0.11176,219.1864,-0.0846032,219.9302,-0.1196693,218.9697,-0.1122742,219.1723,-0.2278725,216.0058,-0.2433799,215.581,-0.2415046,215.6324,-0.2696499,214.8615,-0.234227,215.8318,-0.1671518,217.6691,-0.1583146,217.9111,-0.1787774,217.3506,-0.1619259,217.8122,-0.1264766,218.7832,-0.1660734,217.6986,-0.1302478,218.6799,-0.1206735,218.9422,-0.1304474,218.6745,-0.16866,217.6278,-0.2446823,215.5454,-0.2442377,215.5576,-0.2633094,215.0351,-0.2349239,215.8127,-0.2583846,215.17,-0.2881558,214.3546,-0.2494638,215.4144,-0.2712965,214.8164,-0.2514461,215.3601,-0.2798496,214.5821,-0.1787653,217.351,-0.2034984,216.6735,-0.1716702,217.5453,-0.1780487,217.3706,-0.1762038,217.4211,-0.198178,216.8192,-0.1647396,217.7352,-0.1463841,218.2379,-0.1862882,217.1449,-0.1697579,217.5977,-0.258695,215.1615,-0.2799038,214.5806,-0.2482721,215.447,-0.265144,214.9849,-0.2509637,215.3733,-0.2702781,214.8443,-0.2878838,214.362,-0.264336,215.007,-0.2939164,214.1968,-0.2810888,214.5481,-0.2013031,216.7336,-0.1848274,217.1849,-0.2089891,216.5231,-0.19823,216.8178,-0.1861782,217.1479,-0.2799609,214.579,-0.2623315,215.0619,-0.2833441,214.4864,-0.271896,214.7999,-0.2936758,214.2034,-0.2082007,216.5447,-0.2835381,214.481
2000,Rhode Island,0.502362,0.0501913,0.0754484,9.772207,0.7085828,0.0640056,0.1738846,0.0290564,0.0229202,0.0015503,0.2972012,0.0571094,0.0037051,0.0700247,0.8440775,0.0858978,0.6296726,0.2767769,0.0898179,0.0037325,0.005384,224.6339,-0.1040421,221.6365,-0.0651079,222.703,-0.0307458,223.6442,-0.0242147,223.8231,-0.059024,222.8696,-0.0329838,223.5829,-0.1186575,221.2361,-0.1284154,220.9688,-0.1334993,220.8296,-0.1603078,220.0952,-0.1126141,221.4017,-0.0820825,222.238,-0.0890809,222.0463,-0.1065568,221.5676,-0.0780675,222.348,-0.0571797,222.9201,-0.0967765,221.8355,-0.0452829,223.246,-0.0676649,222.6329,-0.0631763,222.7559,-0.1013929,221.709,-0.138699,220.6871,-0.1450702,220.5126,-0.1615336,220.0617,-0.1235237,221.1028,-0.1540411,220.2669,-0.1831685,219.4691,-0.1320122,220.8703,-0.1695419,219.8423,-0.1416396,220.6066,-0.1686389,219.867,-0.1046065,221.621,-0.1267141,221.0154,-0.0841216,222.1821,-0.1131598,221.3867,-0.103333,221.6559,-0.122464,221.1319,-0.1031158,221.6618,-0.07334,222.4775,-0.1132978,221.3829,-0.1103393,221.464,-0.1620808,220.0467,-0.1813151,219.5198,-0.1398123,220.6567,-0.1701237,219.8264,-0.1498437,220.3819,-0.1664467,219.9271,-0.1897294,219.2893,-0.157774,220.1647,-0.1865917,219.3753,-0.1776382,219.6205,-0.1319215,220.8728,-0.1082712,221.5206,-0.1297519,220.9322,-0.1299978,220.9255,-0.1210546,221.1705,-0.1875642,219.3486,-0.1634997,220.0078,-0.1823924,219.4903,-0.1750072,219.6926,-0.1934033,219.1887,-0.1364993,220.7474,-0.1889928,219.3095
2003,Rhode Island,0.5015038,0.0754389,0.1863135,9.831499,0.6967857,0.0936286,0.1631982,0.0390308,0.0073566,0,0.3213903,0.0767609,0.0500335,0.300489,0.6924393,0.0070717,0.5229164,0.2611267,0.2110932,0.0048637,-0.1334278,230.298,-0.2342597,227.536,-0.160815,229.5478,-0.1488557,229.8754,-0.072873,231.9567,-0.1807508,229.0017,-0.1201283,230.6623,-0.2224871,227.8585,-0.2397298,227.3862,-0.1739641,229.1876,-0.275207,226.4144,-0.2241752,227.8122,-0.1682432,229.3443,-0.1054765,231.0636,-0.1914836,228.7077,-0.1531672,229.7573,-0.0902009,231.482,-0.1972947,228.5485,-0.1385685,230.1572,-0.1098634,230.9434,-0.0601514,232.3051,-0.169045,229.3223,-0.2277518,227.7142,-0.1671446,229.3744,-0.254318,226.9866,-0.2157936,228.0418,-0.1812835,228.9871,-0.2797203,226.2907,-0.2323638,227.5879,-0.2043779,228.3545,-0.1651354,229.4294,-0.2645369,226.7066,-0.113698,230.8384,-0.2011361,228.4433,-0.1638876,229.4636,-0.1260433,230.5002,-0.0979557,231.2696,-0.1845319,228.8981,-0.1292121,230.4134,-0.079785,231.7673,-0.1871781,228.8256,-0.0991812,231.236,-0.1736531,229.1961,-0.2594112,226.847,-0.2231672,227.8398,-0.1884834,228.7899,-0.1612961,229.5346,-0.2470915,227.1845,-0.2114234,228.1615,-0.1747145,229.167,-0.2717554,226.5089,-0.1951565,228.6071,-0.1369301,230.202,-0.1092586,230.96,-0.1962036,228.5784,-0.1197032,230.6739,-0.1193073,230.6848,-0.1953333,228.6022,-0.1696051,229.307,-0.2542292,226.989,-0.1823369,228.9583,-0.2044386,228.3528,-0.1323702,230.3269,-0.1909136,228.7233
2005,Rhode Island,0.4932728,0.0639575,0.182088,9.823086,0.7275677,0.0812612,0.1604512,0.0244333,0.0062865,0,0.3044857,0.0748094,0,0.282643,0.7122499,0.0051071,0.5593965,0.2582837,0.1764246,0.0058952,-0.1339972,233.4368,-0.2480554,230.3125,-0.1899175,231.905,-0.1588393,232.7563,-0.0768785,235.0014,-0.1837443,232.0741,-0.1340914,233.4342,-0.2495791,230.2708,-0.2580757,230.038,-0.1915259,231.8609,-0.2916431,229.1186,-0.2401634,230.5287,-0.200887,231.6045,-0.1366395,233.3644,-0.2218933,231.0291,-0.1861073,232.0094,-0.1029859,234.2862,-0.2098188,231.3599,-0.1535762,232.9005,-0.1153613,233.9473,-0.0779707,234.9715,-0.1861518,232.0082,-0.258102,230.0373,-0.1967394,231.7181,-0.2832015,229.3498,-0.2437077,230.4316,-0.2027504,231.5535,-0.3005955,228.8733,-0.2513566,230.2221,-0.2235091,230.9849,-0.1849637,232.0407,-0.2833038,229.347,-0.1481637,233.0487,-0.2352639,230.6629,-0.1965948,231.7221,-0.1579166,232.7816,-0.1335561,233.4489,-0.2193721,231.0982,-0.1436429,233.1726,-0.0984135,234.4115,-0.2053102,231.4834,-0.1190072,233.8474,-0.2060721,231.4625,-0.2915367,229.1215,-0.2532285,230.1708,-0.219074,231.1064,-0.1918686,231.8516,-0.2769578,229.5208,-0.2344366,230.6855,-0.1970673,231.7092,-0.2934301,229.0696,-0.2166476,231.1728,-0.1722573,232.3887,-0.1445761,233.147,-0.2308576,230.7836,-0.156382,232.8236,-0.1399672,233.2732,-0.2287718,230.8407,-0.2020038,231.5739,-0.2862229,229.267,-0.2140004,231.2453,-0.2284321,230.85,-0.1688233,232.4828,-0.2244209,230.9599
2007,Rhode Island,0.4882354,0.0661289,0.1746347,9.804028,0.6973622,0.0790286,0.1853213,0.0323877,0.0053197,0.0005805,0.3192173,0.0766048,0.0010517,0.27844,0.7193134,0.0022466,0.5153701,0.2771134,0.2057741,0.0017424,-0.1152698,235.8779,-0.2136186,233.184,-0.1568946,234.7377,-0.1383315,235.2462,-0.064212,237.2765,-0.1705087,234.3648,-0.107347,236.095,-0.2122915,233.2203,-0.2294389,232.7506,-0.1625216,234.5836,-0.2614321,231.8743,-0.2088397,233.3149,-0.1679454,234.435,-0.1095754,236.0339,-0.1928592,233.7526,-0.1530782,234.8423,-0.088361,236.615,-0.1949078,233.6965,-0.1320778,235.4175,-0.1061819,236.1269,-0.0562262,237.4953,-0.1642895,234.5352,-0.2258765,232.8482,-0.1647238,234.5233,-0.2492759,232.2073,-0.2100522,233.2817,-0.1786983,234.1405,-0.2760244,231.4746,-0.2263955,232.834,-0.1970469,233.6379,-0.1583223,234.6986,-0.2558761,232.0265,-0.1210472,235.7197,-0.2065779,233.3768,-0.1675463,234.446,-0.1330322,235.3914,-0.1052757,236.1517,-0.1897641,233.8374,-0.1326636,235.4015,-0.0813332,236.8075,-0.1886543,233.8678,-0.1004435,236.2841,-0.1783988,234.1487,-0.2626448,231.841,-0.2251245,232.8688,-0.1889058,233.8609,-0.1627546,234.5772,-0.246396,232.2861,-0.2128929,233.2039,-0.1759059,234.217,-0.2722029,231.5792,-0.1923733,233.7659,-0.147585,234.9928,-0.1198462,235.7526,-0.2053685,233.41,-0.1300447,235.4732,-0.1261177,235.5808,-0.2029873,233.4752,-0.177686,234.1682,-0.2611741,231.8813,-0.1866035,233.924,-0.209601,233.294,-0.1461895,235.031,-0.2018523,233.5063
2009,Rhode Island,0.4820175,0.0564852,0.1596992,9.884544,0.683327,0.0957933,0.1807867,0.03336,0.006733,0,0.3421174,0.0678102,0.0008176,0.2695631,0.7276135,0.0028234,0.4897958,0.310722,0.195268,0.0042142,-0.0117844,238.7669,-0.0965236,236.4457,-0.0375499,238.0611,-0.0427534,237.9185,0.0271282,239.8327,-0.0438221,237.8893,-0.0060564,238.9238,-0.0884595,236.6666,-0.1177059,235.8655,-0.0576469,237.5106,-0.1241008,235.6903,-0.0945934,236.4986,-0.0550023,237.583,-0.0016966,239.0432,-0.0584858,237.4876,-0.035763,238.11,-0.0039838,238.9805,-0.0756875,237.0164,-0.0375677,238.0606,0.0022138,239.1503,0.0332323,240,-0.0386886,238.0299,-0.1070848,236.1564,-0.0527791,237.6439,-0.1102262,236.0704,-0.088453,236.6668,-0.0781101,236.9501,-0.1444333,235.1334,-0.1168194,235.8898,-0.0780413,236.952,-0.0558997,237.5585,-0.1214388,235.7632,-0.018971,238.57,-0.0777719,236.9593,-0.0559294,237.5576,-0.0156641,238.6606,0.0007686,239.1107,-0.0568004,237.5338,-0.0304322,238.2561,0.002321,239.1532,-0.0699447,237.1737,0.0072426,239.288,-0.0705604,237.1569,-0.1287004,235.5643,-0.1080172,236.1309,-0.067292,237.2464,-0.052731,237.6452,-0.1096151,236.0871,-0.0982821,236.3975,-0.0771799,236.9756,-0.1428135,235.1777,-0.0758379,237.0123,-0.0349778,238.1315,-0.01877,238.5755,-0.0777651,236.9595,-0.0137982,238.7117,-0.0240538,238.4308,-0.0853469,236.7518,-0.0712899,237.1369,-0.1289738,235.5568,-0.0669165,237.2567,-0.0968786,236.436,-0.0343971,238.1474,-0.0856887,236.7425
2011,Rhode Island,0.4831101,0.0622242,0.1310223,9.985258,0.640993,0.0817127,0.2162939,0.0287155,0.0068968,0.0253881,0.3910181,0.0660199,0.0005411,0.2898977,0.7036318,0.0064705,0.4848859,0.3028131,0.2072586,0.0050424,0.0543514,241.6248,-0.0092168,239.8835,0.0711546,242.085,0.0280881,240.9054,0.0699444,242.0519,0.0513341,241.5421,0.065933,241.942,0.0192557,240.6634,-0.0355379,239.1625,0.0072037,240.3333,-0.0104882,239.8487,-0.0059466,239.9731,0.0530302,241.5886,0.0845393,242.4517,0.0685108,242.0126,0.074448,242.1753,0.0443332,241.3504,0.0248263,240.816,0.0364591,241.1347,0.0668638,241.9675,0.0819111,242.3797,0.0634315,241.8735,-0.0049905,239.9993,0.0325208,241.0268,0.0168083,240.5964,0.0203631,240.6938,-0.0169328,239.6722,-0.0364728,239.1369,-0.0328213,239.237,0.0055146,240.287,0.010305,240.4183,-0.0070127,239.9439,0.067117,241.9744,0.0497495,241.4987,0.0534046,241.5988,0.0824421,242.3942,0.0884898,242.5599,0.0723051,242.1166,0.0408693,241.2555,0.0538658,241.6115,0.0340479,241.0686,0.0790755,242.302,0.0104603,240.4225,-0.0073711,239.9341,-0.0043241,240.0175,0.0305509,240.9728,0.0336765,241.0585,0.0181537,240.6333,-0.0185475,239.6279,-0.0142406,239.7459,-0.0335346,239.2174,0.0087609,240.376,0.0644229,241.9007,0.0687178,242.0183,0.0509458,241.5315,0.086595,242.508,0.0509089,241.5305,0.0083922,240.3659,0.0112751,240.4448,-0.0064407,239.9596,0.0318453,241.0083,-0.015701,239.7059,0.066474,241.9568,0.0093658,240.3925
2013,Rhode Island,0.4891361,0.0636183,0.130647,9.976959,0.6284546,0.0877251,0.2253896,0.0313349,0.0066178,0.020478,0.4751099,0.0171051,0.0004746,0.300981,0.6923041,0.0067149,0.5060692,0.2724447,0.2142102,0.0072758,0.0083935,241.4167,-0.0439841,239.982,0.0751728,243.2459,-0.0167267,240.7286,0.0236814,241.8355,0.0029851,241.2686,0.0252661,241.8789,0.013147,241.5469,-0.0718822,239.2178,-0.0277856,240.4257,-0.0473321,239.8903,-0.0357495,240.2076,0.0531517,242.6427,0.0865052,243.5564,0.0694853,243.0901,0.0811655,243.4101,-0.0008317,241.164,-0.0224228,240.5726,-0.0031771,241.0998,0.0189389,241.7056,0.0402147,242.2884,0.0199454,241.7332,-0.0147058,240.784,0.0241041,241.8471,0.0075742,241.3943,0.0182364,241.6864,-0.0533194,239.7263,-0.0748299,239.1371,-0.0642366,239.4273,-0.0308492,240.3418,-0.0203947,240.6282,-0.0391557,240.1143,0.0654439,242.9794,0.046526,242.4613,0.057638,242.7656,0.0826508,243.4508,0.0924122,243.7182,0.075501,243.2549,-0.0060317,241.0216,0.0131698,241.5476,-0.0083952,240.9569,0.0354214,242.1571,-0.0010978,241.1568,-0.020188,240.6338,-0.0098809,240.9162,0.0203219,241.7435,0.0286987,241.9729,0.0127272,241.5354,-0.0562936,239.6448,-0.0463402,239.9175,-0.0672197,239.3456,-0.0234584,240.5443,0.0607074,242.8497,0.0704202,243.1158,0.0515351,242.5985,0.0884339,243.6092,0.008237,241.4124,-0.005015,241.0495,0.0033354,241.2782,-0.0152641,240.7687,0.0249632,241.8706,-0.0493027,239.8363,0.0659483,242.9933,-0.000508,241.1729
2015,Rhode Island,,,,,,,,,,,,,,,,,,,,,-3.40834,238,-3.460724,236.5653,-3.341553,239.8292,-3.433456,237.3119,-3.393051,238.4188,-3.413742,237.8519,-3.391464,238.4622,-3.40358,238.1302,-3.488617,235.8011,-3.444519,237.009,-3.464066,236.4736,-3.452484,236.7908,-3.363586,239.226,-3.330231,240.1396,-3.347244,239.6734,-3.335571,239.9934,-3.417572,237.7473,-3.439148,237.1559,-3.419907,237.6831,-3.397797,238.2889,-3.376511,238.8716,-3.39679,238.3164,-3.431442,237.3673,-3.392624,238.4303,-3.409164,237.9776,-3.398499,238.2696,-3.470047,236.3096,-3.491562,235.7204,-3.480972,236.0105,-3.447586,236.9251,-3.437134,237.2114,-3.455887,236.6975,-3.351288,239.5627,-3.370209,239.0445,-3.3591,239.3489,-3.334076,240.034,-3.324326,240.3014,-3.341232,239.8382,-3.42276,237.6049,-3.403564,238.1308,-3.425125,237.5401,-3.381317,238.7403,-3.417831,237.74,-3.43692,237.2171,-3.42662,237.4994,-3.396408,238.3267,-3.388031,238.5562,-3.404007,238.1187,-3.473022,236.2281,-3.463074,236.5007,-3.483948,235.9288,-3.440186,237.1275,-3.356018,239.433,-3.346313,239.699,-3.365204,239.1817,-3.328293,240.1925,-3.408493,237.9957,-3.421753,237.6327,-3.413391,237.8615,-3.431992,237.352,-3.391769,238.4539,-3.466034,236.4196,-3.350784,239.5765,-3.417236,237.7562
1992,South Carolina,0.5026091,0.0014336,0.0541456,10.00764,0.5491012,0.3733684,0.0572835,0.0061842,0.0140627,0,,,,0.07985,0.838529,0.081621,0.7770276,0.1933596,0.0286114,0.0010015,-0.1558901,212.4967,-0.0561029,215.2301,,,-0.2319988,210.412,-0.2028117,211.2114,-0.1524566,212.5908,-0.2217935,210.6915,,,-0.0795257,214.5885,-0.106674,213.8448,-0.0589098,215.1532,-0.063339,215.0319,,,,,,,,,-0.2729392,209.2905,-0.2290138,210.4937,-0.2521285,209.8606,-0.1975102,211.3567,-0.270867,209.3473,-0.2221577,210.6815,,,,,,,,,-0.1255134,213.3288,-0.0819966,214.5208,-0.0806247,214.5584,-0.1059586,213.8644,-0.1137545,213.6509,-0.0673427,214.9222,,,,,,,,,,,,,-0.2679941,209.426,-0.2969957,208.6316,-0.2524115,209.8528,-0.2679366,209.4276,,,,,,,,,,,,,-0.124757,213.3495,-0.1271787,213.2832,-0.08433,214.4569,-0.113856,213.6481,,,,,,,,,-0.294117,208.7104,,,,,,,,,-0.1272412,213.2815,,,,
1996,South Carolina,0.5006188,0.0015095,0.0698444,9.930706,0.5384064,0.3733929,0.0610137,0.0077358,0.0194512,0,0.4421611,0.0796433,0.0012436,0.08169,0.8356957,0.0826143,0.7874761,0.1720885,0.0388619,0.0015735,-0.3098209,213.1944,-0.2036447,216.1028,-0.2403627,215.097,-0.3858674,211.1114,-0.3439766,212.2588,-0.3285572,212.6812,-0.3707494,211.5255,-0.1763403,216.8507,-0.2286507,215.4178,-0.2416858,215.0608,-0.2260579,215.4888,-0.2073969,216,-0.2942612,213.6206,-0.2735365,214.1883,-0.254684,214.7047,-0.2636431,214.4593,-0.4146121,210.324,-0.4055251,210.5729,-0.4020675,210.6676,-0.3550439,211.9557,-0.4074921,210.519,-0.3942113,210.8828,-0.1992421,216.2234,-0.2137681,215.8255,-0.1949051,216.3422,-0.1770478,216.8313,-0.2624443,214.4921,-0.250282,214.8253,-0.2265594,215.4751,-0.2546966,214.7044,-0.2458197,214.9475,-0.2309058,215.356,-0.323765,212.8125,-0.3109052,213.1647,-0.2916622,213.6918,-0.2809193,213.9861,-0.3009815,213.4365,-0.2825592,213.9412,-0.4268664,209.9883,-0.4350488,209.7642,-0.4253233,210.0306,-0.421951,210.123,-0.2329691,215.2995,-0.2176623,215.7188,-0.195201,216.3341,-0.2236659,215.5544,-0.2150862,215.7894,-0.1966314,216.2949,-0.2752939,214.1402,-0.2613796,214.5213,-0.2493265,214.8515,-0.2595838,214.5705,-0.3330313,212.5586,-0.3258734,212.7547,-0.3114183,213.1507,-0.3112843,213.1543,-0.4497552,209.3613,-0.2430755,215.0227,-0.2300265,215.3801,-0.2145943,215.8029,-0.2256159,215.5009,-0.2749758,214.1489,-0.3370617,212.4482,-0.2407175,215.0873
2000,South Carolina,0.480559,0.0031954,0.1003589,9.985915,0.5312781,0.3834409,0.0588535,0.0070075,0.0194199,0,0.4160711,0.0805515,0.0129134,0.1122449,0.7739148,0.1138402,0.7784779,0.1832832,0.036296,0.0019429,-0.1380128,220.417,-0.023589,223.5513,-0.0884148,221.7756,-0.2126769,218.3718,-0.1473546,220.1611,-0.1408406,220.3396,-0.1997276,218.7265,-0.0118239,223.8736,-0.0468911,222.913,-0.0371915,223.1787,-0.0321374,223.3171,-0.0284764,223.4174,-0.1397385,220.3697,-0.0986012,221.4966,-0.091564,221.6893,-0.1116275,221.1398,-0.2177808,218.232,-0.216077,218.2787,-0.22991,217.8998,-0.1487673,220.1224,-0.2116724,218.3993,-0.2066009,218.5383,-0.0322813,223.3132,-0.0253521,223.503,-0.0189618,223.678,-0.0131497,223.8372,-0.0574201,222.6246,-0.0549797,222.6914,-0.0458994,222.9402,-0.0422002,223.0415,-0.0426536,223.0291,-0.0382192,223.1505,-0.1468942,220.1737,-0.1444034,220.242,-0.1376912,220.4258,-0.1001157,221.4551,-0.1259248,220.7481,-0.1188563,220.9417,-0.2198914,218.1742,-0.2392098,217.645,-0.236668,217.7147,-0.2158315,218.2854,-0.0431558,223.0153,-0.0393375,223.1199,-0.0289202,223.4053,-0.0291893,223.3979,-0.0274822,223.4447,-0.0213776,223.6119,-0.0623363,222.4899,-0.0576071,222.6195,-0.0552184,222.6849,-0.0484472,222.8704,-0.1495399,220.1013,-0.1496026,220.0995,-0.1454306,220.2138,-0.129861,220.6403,-0.243503,217.5274,-0.0471059,222.9071,-0.0410609,223.0727,-0.0370425,223.1828,-0.0319665,223.3218,-0.0633061,222.4634,-0.1540505,219.9777,-0.0456321,222.9475
2003,South Carolina,0.5000272,0.0166422,0.1140958,10.10309,0.554159,0.4045332,0.0282254,0.0091577,0.0018292,0.0020955,0.4511178,0.083547,0.0039258,0.3780816,0.6181343,0.0037841,0.6558933,0.2578327,0.0815275,0.0047465,0.0671886,235.7932,0.1668368,238.5228,0.1472795,237.9871,0.0035501,234.05,0.0690173,235.8433,0.0981241,236.6406,0.026498,234.6786,0.2052375,239.5746,0.1609835,238.3624,0.1645433,238.46,0.188052,239.1039,0.1646307,238.4623,0.1003291,236.701,0.1459993,237.952,0.1658334,238.4953,0.1290515,237.4878,0.008556,234.1872,0.0347099,234.9036,-0.0074993,233.7474,0.0906492,236.4359,0.0270269,234.6931,0.0563966,235.4976,0.1979142,239.374,0.2003434,239.4406,0.2197843,239.9731,0.2033863,239.5239,0.1594165,238.3195,0.1818048,238.9328,0.1604208,238.347,0.1788193,238.851,0.1622974,238.3984,0.1852688,239.0277,0.101647,236.7371,0.1189187,237.2102,0.0994829,236.6778,0.1572299,238.2596,0.1253804,237.3872,0.1457927,237.9463,0.0307416,234.7949,-0.004575,233.8275,0.0223301,234.5645,0.0484637,235.2803,0.1939718,239.2661,0.2124045,239.771,0.1975979,239.3654,0.2093498,239.6873,0.1984545,239.3888,0.2174861,239.9102,0.1735851,238.7076,0.1586418,238.2983,0.1806659,238.9016,0.1762242,238.7799,0.1133755,237.0584,0.0981973,236.6426,0.1162959,237.1384,0.1359609,237.677,0.0169963,234.4184,0.203094,239.5159,0.19346,239.252,0.2116202,239.7495,0.2072165,239.6289,0.1724538,238.6766,0.1090413,236.9397,0.2023122,239.4945
2005,South Carolina,0.5027287,0.0182157,0.1062038,10.10302,0.5468858,0.4092767,0.0308842,0.0103686,0.0003797,0.0022051,0.4422903,0.0832229,0,0.3735103,0.6223952,0.0040945,0.67979,0.2426048,0.0745085,0.0030967,0.043903,238.3027,0.1491781,241.1864,0.114988,240.2498,-0.0184452,236.5948,0.0393141,238.177,0.0748182,239.1495,-0.001211,237.0669,0.1796982,242.0224,0.1436286,241.0343,0.1406157,240.9518,0.1704106,241.768,0.1459264,241.0973,0.0696141,239.0069,0.108277,240.066,0.1337157,240.7628,0.0953194,239.7111,-0.0196379,236.5622,0.0127026,237.448,-0.0316791,236.2323,0.0613268,238.7799,-0.0072044,236.9027,0.0283445,237.8765,0.173091,241.8414,0.169531,241.7439,0.1945747,242.4299,0.17738,241.9589,0.1360138,240.8258,0.1644634,241.6051,0.14258,241.0056,0.1552242,241.352,0.1373839,240.8633,0.1664053,241.6582,0.0655326,238.8952,0.0884291,239.5223,0.0685295,238.9772,0.1198167,240.3821,0.086035,239.4568,0.1119822,240.1675,0.002961,237.1812,-0.0352557,236.1344,-0.0022002,237.0398,0.0144103,237.4948,0.1639708,241.5916,0.1879078,242.2472,0.1727127,241.831,0.1789302,242.0013,0.1671771,241.6794,0.191653,242.3498,0.1505108,241.2229,0.1347377,240.7908,0.1626588,241.5556,0.1515216,241.2505,0.0776394,239.2268,0.061559,238.7863,0.0852965,239.4365,0.0967902,239.7514,-0.0134932,236.7305,0.1734943,241.8524,0.1633494,241.5745,0.1869035,242.2197,0.1762372,241.9276,0.1487559,241.1748,0.0726206,239.0893,0.1725061,241.8253
