year,FIPS,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
1992,"South Carolina",260.773,0.000,0.00000,408.00253,.3731551,-.1375613,.4952171,.0010609,.0408123,14.11333,.5789808,.3457935,.0556213,.0093365,.0099085,.0003595,,,,.052628,.9011119,.0462601,.7570117,.2120739,.0289026,.0020119,-.1375613,260.7726,-.0407688,264.1581,,,-.1933697,258.8205,-.2154248,258.049,-.0952442,262.2527,-.1974829,258.6766,,,-.0615964,263.4296,-.1189973,261.4219,-.005346,265.3972,-.0555247,263.642,,,,,,,,,-.2605326,256.4713,-.1509466,260.3044,-.2217045,257.8294,-.1805449,259.2691,-.2724978,256.0528,-.1576385,260.0703,,,,,,,,,-.1331926,260.9254,-.0265263,264.6563,-.0706412,263.1133,-.0889904,262.4714,-.1308347,261.0078,-.0214421,264.8341,,,,,,,,,,,,,-.2250908,257.7109,-.2898436,255.446,-.1821236,259.2139,-.2387291,257.2339,,,,,,,,,,,,,-.1033583,261.9689,-.1404604,260.6711,-.0369549,264.2915,-.101874,262.0208,,,,,,,,,-.2560438,256.6283,,,,,,,,,-.1116878,261.6776,,,,
1996,"South Carolina",262.300,0.001,0.00085,10.68226,4.45e-11,-.2452678,.5254724,.0017804,.0416804,14.0319,.5540591,.3726638,.040988,.014692,.0171792,.0004179,.3425731,.0658954,.0024009,.0583683,.8937167,.047915,.7606851,.1698669,.0542642,.0151838,-.2452678,262.3002,-.1294807,266.3502,-.2081237,263.5994,-.3003204,260.3745,-.3221732,259.6102,-.2317642,262.7725,-.2827934,260.9876,-.1224384,266.5965,-.1480977,265.699,-.2072535,263.6298,-.1223303,266.6003,-.1268964,266.4406,-.2500263,262.1337,-.2814173,261.0357,-.1990492,263.9168,-.220764,263.1573,-.3666651,258.054,-.2869297,260.8429,-.3112164,259.9934,-.3084866,260.0889,-.3594702,258.3056,-.2732631,261.321,-.1396535,265.9943,-.1977387,263.9626,-.1173139,266.7757,-.1186401,266.7293,-.2196262,263.1971,-.1407649,265.9554,-.1429246,265.8799,-.1981665,263.9477,-.2042801,263.7338,-.1213881,266.6332,-.3154919,259.8439,-.2415337,262.4308,-.2462876,262.2645,-.2719949,261.3653,-.2962209,260.5179,-.2162321,263.3158,-.3530435,258.5304,-.3803284,257.576,-.3015294,260.3323,-.3483172,258.6957,-.2095382,263.5499,-.134441,266.1767,-.1337371,266.2013,-.1908815,264.2025,-.193819,264.0997,-.1150124,266.8562,-.2105453,263.5147,-.2145812,263.3735,-.1372284,266.0792,-.1964095,264.0091,-.3064059,260.1617,-.3153377,259.8493,-.2418093,262.4211,-.2897834,260.7431,-.3691771,257.9661,-.2026828,263.7897,-.2038521,263.7488,-.1300063,266.3318,-.1880478,264.3016,-.2067126,263.6487,-.3089934,260.0712,-.1980817,263.9507
2000,"South Carolina",266.354,0.001,0.00082,11.43560,-6.55e-11,-.1946242,.5073894,.00171,.0656442,14.01933,.5595497,.3766838,.0449229,.0080764,.0107673,0,.3437528,.0792916,.0015889,.0793955,.8683483,.0522562,.7806015,.1692387,.0365696,.0135902,-.1946242,266.3537,-.0752672,270.5285,-.1499434,267.9165,-.2497508,264.4255,-.2450796,264.5889,-.1855679,266.6705,-.2417985,264.7036,-.063265,270.9484,-.0933233,269.897,-.127531,268.7005,-.0727676,270.616,-.0767326,270.4773,-.1924805,266.4287,-.199831,266.1716,-.1446991,268.1,-.1675594,267.3004,-.2910111,262.9823,-.2408419,264.7371,-.2663846,263.8437,-.2359557,264.908,-.2921123,262.9438,-.2373353,264.8598,-.0802801,270.3532,-.1150439,269.1372,-.0624913,270.9754,-.062448,270.9769,-.1404636,268.2481,-.0905567,269.9937,-.0907807,269.9859,-.1231286,268.8545,-.1285832,268.6637,-.0759571,270.5044,-.2352015,264.9344,-.1879397,266.5875,-.1908055,266.4873,-.1940825,266.3727,-.2199263,265.4687,-.1675481,267.3008,-.2821039,263.2939,-.3108654,262.2878,-.2617386,264.0062,-.2861347,263.1529,-.1274763,268.7024,-.0793796,270.3847,-.0761115,270.499,-.1123343,269.232,-.1141711,269.1678,-.0633224,270.9464,-.1360244,268.4034,-.1382253,268.3264,-.08976,270.0216,-.1254716,268.7725,-.2300007,265.1163,-.237862,264.8413,-.1908559,266.4855,-.2177346,265.5453,-.3048947,262.4967,-.1247798,268.7967,-.1237926,268.8312,-.076849,270.4732,-.1126666,269.2204,-.1350789,268.4365,-.2358219,264.9127,-.1222916,268.8837
2003,"South Carolina",277.300,0.001,0.00063,10.48212,-6.92e-08,.0338836,.486977,.0077567,.0835125,14.00971,.5604266,.4036394,.0231159,.0104701,.0015236,.0008244,.3675259,.0832984,.0150942,.3515754,.6456035,.0028212,.7313774,.2100646,.0516904,.0068675,.0338836,277.3004,.1565859,281.5923,.1057519,279.8142,-.0148912,275.5944,.0031504,276.2255,.0395331,277.498,-.0106755,275.7419,.1870106,282.6565,.1485737,281.312,.1239907,280.4522,.1554445,281.5524,.1515657,281.4167,.0654226,278.4036,.072216,278.6412,.1077233,279.8832,.0841204,279.0576,-.0382117,274.7787,-.0093903,275.7868,-.0338816,274.9302,.0088056,276.4233,-.0401919,274.7094,-.0083242,275.8241,.1777163,282.3314,.151997,281.4318,.1837312,282.5418,.182768,282.5081,.1186306,280.2647,.1475964,281.2779,.1455136,281.205,.1247403,280.4784,.1203762,280.3258,.1497471,281.3531,.0382435,277.4529,.0666416,278.4463,.0608618,278.2441,.0749721,278.7376,.0495549,277.8486,.0819357,278.9812,-.0328281,274.967,-.0586901,274.0624,-.0313345,275.0193,-.0368852,274.8251,.1454347,281.2023,.1745407,282.2203,.1753412,282.2483,.1510562,281.3989,.1489692,281.3259,.1788121,282.3697,.1194045,280.2918,.1165622,280.1924,.1438433,281.1466,.1205532,280.332,.0403373,277.5262,.0310376,277.2009,.0586086,278.1653,.0494095,277.8435,-.0553936,274.1777,.1444811,281.1689,.1439279,281.1496,.1714963,282.1138,.1474757,281.2737,.116762,280.1994,.0306955,277.1889,.142431,281.0972
2005,"South Carolina",281.234,0.001,0.00054,11.26962,6.29e-09,.1063114,.5010057,.0114655,.0845452,14.09239,.5652162,.3891944,.0303912,.0104344,.0034993,.0012646,.3930001,.0753448,0,.3776282,.6208813,.0014906,.7115032,.2281317,.0462889,.0140762,.1063114,281.2343,.2219362,285.2786,.1916061,284.2177,.0614325,279.6646,.076718,280.1992,.1412207,282.4554,.0691624,279.9349,.2623125,286.6909,.2154199,285.0507,.1904298,284.1766,.2494875,286.2423,.2215787,285.2661,.1527669,282.8592,.1578123,283.0357,.2164604,285.0871,.1753167,283.648,.0387281,278.8704,.0964338,280.8888,.0489272,279.2271,.1037912,281.1462,.0393274,278.8914,.1018202,281.0772,.2534282,286.3802,.2268101,285.4491,.2829617,287.4131,.2623712,286.693,.1862716,284.0312,.2425265,285.9988,.217214,285.1135,.2123345,284.9428,.1900956,284.1649,.2480878,286.1934,.1251426,281.893,.1775497,283.7261,.1535523,282.8867,.1768979,283.7033,.1392632,282.3869,.1965511,284.3907,.0662056,279.8315,.0233792,278.3335,.0813727,280.362,.0653479,279.8015,.2206065,285.2321,.2739552,287.0981,.2556544,286.458,.2433398,286.0273,.2268111,285.4491,.2820692,287.382,.2080149,284.7917,.1876905,284.0808,.2432779,286.0251,.2112957,284.9064,.1444008,282.5666,.1220544,281.785,.174795,283.6297,.1561878,282.9789,.0494216,279.2444,.2371673,285.8114,.2224174,285.2954,.2752086,287.142,.2426991,286.0049,.2087233,284.8165,.1390807,282.3805,.2383142,285.8515
2007,"South Carolina",281.504,0.001,0.00056,11.51310,-3.45e-09,.0384626,.5187404,.0207418,.0808719,14.10577,.5573952,.3835651,.0346437,.0120572,.0011777,.0111611,.4052764,.080315,.0007347,.3715364,.6256885,.0027751,.7201548,.2126443,.0507492,.0164518,.0384626,281.5036,.1533833,285.5233,.1372525,284.959,.003328,280.2747,.0048148,280.3267,.0781065,282.8903,.0046075,280.3194,.202517,287.2419,.1535437,285.5289,.1181527,284.291,.1860581,286.6662,.1559306,285.6124,.1041208,283.8002,.0988171,283.6147,.1655413,285.9485,.1231409,284.4655,-.0243819,279.3055,.0431387,281.6671,-.0075056,279.8957,.0355618,281.4021,-.0296939,279.1196,.0419188,281.6245,.1989189,287.116,.1624261,285.8396,.2270691,288.1006,.2051189,287.3329,.1197047,284.3453,.1855523,286.6485,.1577903,285.6774,.1440265,285.196,.1203042,284.3662,.1872254,286.707,.071254,282.6506,.1325503,284.7946,.1069093,283.8977,.120539,284.3745,.0820748,283.0291,.1476316,285.3221,.0069728,280.4022,-.038511,278.8112,.0294564,281.1886,.0000456,280.1599,.160788,285.7823,.2232708,287.9678,.2034437,287.2743,.1819922,286.524,.1646156,285.9162,.2284438,288.1487,.1453508,285.2423,.1232128,284.468,.1884293,286.7491,.1452562,285.239,.0933983,283.4251,.0696955,282.5961,.1314331,284.7555,.1015734,283.7111,-.0087391,279.8526,.1804,286.4683,.1645688,285.9145,.2265396,288.0821,.1833624,286.5719,.1479313,285.3326,.0893894,283.2849,.1833284,286.5707
2009,"South Carolina",280.381,0.001,0.00053,11.22352,-8.24e-10,-.0368617,.4995378,.0288649,.0969215,14.11916,.5394973,.3817383,.0483545,.0124334,.0006702,.0173063,.4330579,.0791937,0,.3937069,.6021931,.0040999,.7229828,.2051775,.0587712,.0130686,-.0368617,280.3809,.08891,284.7801,.0854495,284.659,-.0634634,279.4504,-.0527948,279.8235,.0075171,281.9331,-.0716918,279.1626,.1498944,286.9132,.0929351,284.9209,.0705928,284.1394,.1266251,286.0993,.0889084,284.78,.0562871,283.639,.0614515,283.8196,.116829,285.7566,.0685634,284.0684,-.0753966,279.033,-.0188477,281.011,-.0772206,278.9692,-.0194427,280.9901,-.0878541,278.5973,-.0293135,280.6449,.1488485,286.8766,.1244144,286.0219,.1780337,287.8974,.1499024,286.9135,.0746823,284.2824,.1298137,286.2108,.0946073,284.9793,.0993653,285.1458,.0706383,284.141,.1251584,286.048,.0368777,282.9601,.0879747,284.7474,.0561245,283.6333,.0847963,284.6362,.0424469,283.1549,.096234,285.0363,-.0412886,280.226,-.0918561,278.4573,-.0353189,280.4348,-.0552697,279.737,.1244083,286.0217,.1767341,287.852,.1508981,286.9483,.1459911,286.7766,.1244656,286.0237,.176732,287.8519,.1031882,285.2795,.0760597,284.3306,.130032,286.2184,.0984162,285.1126,.060795,283.7967,.0327885,282.8171,.0838483,284.603,.0636316,283.8959,-.0592317,279.5984,.1460385,286.7783,.1261352,286.0821,.1774369,287.8766,.1451523,286.7473,.1035637,285.2926,.054225,283.5669,.1468369,286.8062
2011,"South Carolina",281.000,0.001,0.00059,11.46589,-1.22e-08,-.0494996,.4929711,.0434323,.0777808,14.06992,.5556767,.3535486,.0548756,.0150693,.0023694,.0184603,.4483459,.0673411,.0003795,.3973933,.600907,.0016998,.7240984,.2106642,.0608367,.0044007,-.0494996,281.0001,.0547414,284.6462,.0803337,285.5414,-.0607989,280.6049,-.0865591,279.7039,-.0225419,281.9431,-.092786,279.4861,.1248926,287.1,.069317,285.1561,.0164223,283.3059,.0760866,285.3929,.0468658,284.3708,.0612041,284.8723,.036691,284.0149,.0974067,286.1386,.0556049,284.6765,-.0945853,279.4231,-.0336782,281.5535,-.0844886,279.7763,-.0649551,280.4595,-.1280343,278.2531,-.0680434,280.3515,.1324305,287.3636,.079402,285.5088,.1382183,287.5661,.1174864,286.8409,.0301032,283.7845,.0899723,285.8785,.0633516,284.9474,.0340728,283.9233,.0104537,283.0972,.0671984,285.082,.021459,283.4821,.0783793,285.4731,.0532565,284.5943,.0506238,284.5022,.0115183,283.1344,.0688619,285.1402,-.0724212,280.1984,-.1193876,278.5556,-.0601362,280.6281,-.1076583,278.9659,.0872364,285.7829,.1455727,287.8233,.127437,287.189,.0910048,285.9147,.073728,285.3104,.1298304,287.2727,.0475263,284.3939,.0255052,283.6236,.0829748,285.6338,.0273142,283.6869,.0357203,283.9809,.010951,283.1146,.0665486,285.0592,.0229844,283.5355,-.0989778,279.2695,.0988805,286.1902,.0834351,285.6499,.1395585,287.613,.0845747,285.6898,.0421243,284.2049,.0226023,283.5221,.0942938,286.0297
2013,"South Carolina",279.825,0.001,0.00055,26.32880,1.72e-08,-.1088987,.4997885,.034939,.1112015,14.06422,.5493798,.3559202,.0497981,.0180155,.0044597,.0224268,.4713249,.0723084,0,.4363885,.5612689,.0023426,.7280149,.1987758,.0696541,.0035551,-.1088987,279.8246,-.0041319,283.4891,.0434403,285.1531,-.1291198,279.1173,-.1090702,279.8186,-.083958,280.697,-.1503171,278.3759,.0805857,286.4524,.0035829,283.759,-.0068532,283.394,.0154102,284.1727,-.0109273,283.2514,.0161593,284.1989,.0317032,284.7426,.0581928,285.6691,.0183999,284.2772,-.1268713,279.196,-.1040668,279.9936,-.1511336,278.3473,-.0907577,280.4591,-.1490387,278.4206,-.127631,279.1694,.0810999,286.4703,.0670904,285.9803,.091409,286.8309,.0734901,286.2042,-.0003189,283.6225,.0225925,284.4239,-.0017444,283.5726,.0077244,283.9038,-.0120503,283.2122,.0075816,283.8988,.008374,283.9265,.0307847,284.7104,.0079237,283.9108,.0426966,285.1271,.0061465,283.8486,.0292168,284.6556,-.1082013,279.849,-.1497923,278.3943,-.1287234,279.1312,-.1321155,279.0125,.0679783,286.0114,.0918185,286.8452,.0761213,286.2962,.0755427,286.276,.0615826,285.7877,.0833417,286.5488,.0140981,284.1268,-.0044023,283.4797,.0162269,284.2012,.0017315,283.6942,.0193609,284.3109,-.0023005,283.5532,.0187465,284.2894,.0145132,284.1413,-.1328473,278.9869,.0764529,286.3078,.0641606,285.8778,.0858449,286.6363,.0692851,286.0571,.0092119,283.9559,.0061171,283.8476,.0718695,286.1475
2015,"South Carolina",,,,,,,,,,,,,,,,,,,,,,,,,,,-4.105621,275.8279,-4.000854,279.4924,-3.953308,281.1563,-4.125854,275.1206,-4.105804,275.8219,-4.080688,276.7003,-4.147064,274.3792,-3.916138,282.4556,-3.993164,279.7622,-4.003601,279.3972,-3.981323,280.1759,-4.00766,279.2547,-3.98056,280.2021,-3.965027,280.7458,-3.938538,281.6724,-3.978333,280.2805,-4.123596,275.1992,-4.1008,275.9969,-4.147858,274.3506,-4.087494,276.4624,-4.145782,274.4239,-4.124359,275.1727,-3.915649,282.4736,-3.929657,281.9836,-3.905334,282.8342,-3.923248,282.2074,-3.99704,279.6258,-3.974152,280.4272,-3.998474,279.5759,-3.989014,279.9071,-4.008789,279.2154,-3.989166,279.9021,-3.988373,279.9298,-3.965942,280.7137,-3.9888,279.9141,-3.954041,281.1303,-3.990601,279.8519,-3.967529,280.6588,-4.10495,275.8523,-4.146515,274.3975,-4.125458,275.1345,-4.128845,275.0158,-3.928741,282.0146,-3.904907,282.8485,-3.920624,282.2995,-3.921204,282.2792,-3.93515,281.791,-3.913391,282.552,-3.982635,280.13,-4.001129,279.4829,-3.980499,280.2045,-3.994995,279.6975,-3.977386,280.3141,-3.999023,279.5564,-3.977997,280.2926,-3.982208,280.1446,-4.129578,274.9902,-3.920288,282.3111,-3.932587,281.8811,-3.910889,282.6396,-3.92746,282.0604,-3.987518,279.9591,-3.990631,279.8509,-3.924866,282.1508
2003,"South Dakota",284.882,0.000,0.00010,10.03938,-5.35e-10,.2506292,.4856135,.0273159,.0906679,14.14553,.8922856,.0082425,.0098269,.008182,.0811243,.0003385,.2059435,.1101902,.0027592,.2381994,.7571078,.0046927,.7234765,.2276222,.0427281,.0061731,.2506292,284.8817,.0193907,276.7935,.1906313,282.7831,.2224004,283.8943,.2277937,284.083,.304341,286.7605,.202889,283.2119,.0472901,277.7694,.0248253,276.9836,-.0043685,275.9625,.0674516,278.4746,.0169988,276.7098,.176024,282.2722,.173026,282.1674,.235201,284.3421,.1728778,282.1622,.2041175,283.2549,.2764145,285.7837,.1990322,283.077,.2683343,285.501,.1812863,282.4563,.2551134,285.0386,.0500386,277.8655,.0205347,276.8335,.0867244,279.1487,.044769,277.6812,.0011139,276.1542,.0718147,278.6272,.0235269,276.9382,.0323172,277.2457,-.0060353,275.9042,.064246,278.3625,.1608948,281.743,.2215688,283.8653,.1715562,282.1159,.2055202,283.3039,.1543572,281.5143,.215184,283.6419,.2456174,284.7064,.1789529,282.3747,.2506404,284.8821,.2215294,283.8639,.0237371,276.9456,.0890842,279.2312,.0487601,277.8208,.0504013,277.8782,.0187032,276.7695,.0835421,279.0374,.0374581,277.4255,.0002558,276.1242,.0697151,278.5538,.0301315,277.1692,.1947044,282.9256,.1538361,281.4961,.2139906,283.6002,.1858542,282.6161,.2192475,283.7841,.0536828,277.993,.022879,276.9155,.0870891,279.1615,.0481555,277.7997,.0360708,277.377,.1858528,282.616,.0523534,277.9465
2005,"South Dakota",287.304,0.000,0.00010,10.61649,3.49e-10,.2800123,.4862626,.0202762,.0979715,14.14702,.8635686,.0117278,.0170811,.0098825,.09774,0,.2398759,.1168076,.0019473,.2545997,.7419897,.0034106,.7097358,.242132,.0394445,.0086877,.2800123,287.3036,.0683362,279.8997,.2528047,286.352,.2443886,286.0576,.2652382,286.7868,.3342502,289.2007,.234966,285.728,.1116032,281.413,.0645987,279.7689,.0511103,279.2971,.1168708,281.5973,.0661948,279.8247,.2302458,285.5629,.2401647,285.9098,.2967865,287.8904,.2355681,285.7491,.2346299,285.7162,.2989037,287.9644,.2243229,285.3557,.3057691,288.2045,.2208036,285.2326,.2878652,287.5783,.1052419,281.1905,.0891634,280.6281,.1504542,282.7719,.1092493,281.3307,.0486913,279.2125,.1122137,281.4344,.0645499,279.7672,.0878267,280.5814,.0491703,279.2293,.1139167,281.494,.220967,285.2383,.2750267,287.1292,.2273151,285.4604,.2720396,287.0247,.2215071,285.2572,.2772046,287.2054,.2760458,287.1649,.2123475,284.9369,.2766634,287.1865,.2611625,286.6443,.0846202,280.4692,.1437812,282.5385,.1050562,281.1841,.1184258,281.6517,.0870272,280.5534,.147423,282.6659,.0851112,280.4864,.0484621,279.2045,.111355,281.4044,.0853951,280.4963,.2539608,286.3924,.214994,285.0294,.2690593,286.9205,.2523318,286.3354,.2527532,286.3502,.1139478,281.4951,.0842851,280.4575,.1428687,282.5066,.1158815,281.5627,.0843794,280.4608,.2462643,286.1232,.1131579,281.4674
2007,"South Dakota",288.464,0.000,0.00010,10.62896,-6.62e-11,.2391255,.4787174,.0082899,.0875441,14.13829,.8598059,.0110877,.0203951,.0097994,.0989119,0,.2826675,.0173749,.0017055,.254173,.7415634,.0042636,.6922961,.2549695,.0421953,.0105391,.2391255,288.4639,.0302477,281.1578,.1990913,287.0636,.1909108,286.7775,.2128422,287.5446,.2902766,290.2531,.1985258,287.0438,.0631374,282.3083,.0155718,280.6445,.0017907,280.1625,.0758216,282.7519,.0295795,281.1345,.1683303,285.9877,.1774916,286.3081,.2408803,288.5253,.1845016,286.5533,.1717422,286.107,.2422657,288.5738,.1753848,286.2344,.2516727,288.9028,.1726573,286.139,.2485124,288.7923,.0474183,281.7584,.0317371,281.2099,.0999007,283.5941,.0620276,282.2694,-.0092853,279.7751,.0604786,282.2152,.0171402,280.6994,.0368677,281.3894,.0011144,280.1388,.0744975,282.7056,.1514526,285.3973,.2106915,287.4694,.167213,285.9486,.2081634,287.381,.1613994,285.7452,.2242389,287.9432,.2112952,287.4905,.1540527,285.4883,.2249704,287.9688,.2114479,287.4958,.0196928,280.7886,.0839631,283.0367,.0484952,281.7961,.0598482,282.1932,.0306418,281.1716,.0982547,283.5366,.0255584,280.9938,-.0080937,279.8167,.0613973,282.2474,.0358195,281.3527,.1830235,286.5016,.1475519,285.2609,.2070281,287.3412,.1912219,286.7884,.1928801,286.8464,.0478544,281.7737,.0204547,280.8153,.0844688,283.0544,.0584516,282.1443,.0263713,281.0222,.1777263,286.3163,.0482788,281.7885
2009,"South Dakota",290.619,0.000,0.00009,10.21650,1.89e-10,.2548091,.4856501,.0138727,.0878838,14.12253,.8364773,.022269,.0248938,.0099047,.1064553,0,.235284,.0801989,.0049422,.2898605,.7055829,.0045565,.7000083,.2404895,.0489831,.0105192,.2548091,290.6191,.0654387,283.9954,.2060575,288.9139,.2124589,289.1378,.2289007,289.7129,.3003816,292.2132,.2158941,289.258,.0879692,284.7834,.0538512,283.5901,.0365619,282.9853,.1054575,285.3951,.0656461,284.0026,.1804589,288.0185,.1851121,288.1813,.2437318,290.2317,.1930254,288.4581,.1929465,288.4553,.2582154,290.7383,.197175,288.6032,.2636187,290.9273,.1904045,288.3664,.260007,290.8009,.0760129,284.3652,.0572028,283.7073,.1207609,285.9304,.0879017,284.7811,.0280747,282.6885,.0932614,284.9685,.055946,283.6633,.0675534,284.0693,.0367937,282.9934,.1049045,285.3758,.1635376,287.4266,.2186919,289.3558,.1798389,287.9968,.2128232,289.1505,.1706484,287.6754,.2285749,289.7015,.2283189,289.6926,.1755576,287.8471,.2409175,290.1332,.2247764,289.5686,.0482756,283.3951,.1085934,285.5048,.0777108,284.4246,.0823913,284.5883,.0571642,283.7059,.1200787,285.9066,.0588528,283.765,.029869,282.7512,.094605,285.0155,.0673204,284.0612,.1921067,288.4259,.1602391,287.3113,.215464,289.2429,.1973991,288.6111,.2099632,289.0505,.0735123,284.2778,.0497281,283.4458,.1096455,285.5416,.0819836,284.5741,.0601769,283.8113,.1873266,288.2587,.074561,284.3145
2011,"South Dakota",290.615,0.000,0.00009,10.79366,-1.98e-10,.2260894,.4882971,.0176067,.0956958,14.09052,.8206577,.0236088,.0297619,.0127255,.1063896,.0068566,.2642403,.0886376,.0016922,.2812256,.7168002,.0019742,.7160733,.2294603,.0527753,.0016911,.2260894,290.6152,.0438357,284.2404,.2059056,289.9092,.1876616,289.2711,.2088035,290.0106,.2603348,291.813,.1778376,288.9275,.0828359,285.6045,.0338258,283.8902,.0232685,283.521,.0732721,285.27,.0364479,283.9819,.1806488,289.0258,.1906557,289.3758,.2334905,290.8741,.1841095,289.1469,.1758559,288.8582,.2220193,290.4728,.1632681,288.4178,.2347851,290.9193,.1626089,288.3948,.2103467,290.0645,.0711178,285.1946,.0578627,284.731,.1053234,286.3911,.0755787,285.3507,.0157604,283.2584,.0628406,284.9051,.0288734,283.717,.0460318,284.3172,.0174821,283.3186,.0652989,284.9911,.1691969,288.6252,.2085121,290.0004,.1724398,288.7386,.210942,290.0854,.1688102,288.6117,.2091917,290.0241,.202263,289.7818,.1508486,287.9835,.1955118,289.5457,.1877531,289.2743,.0489372,284.4188,.0934882,285.9771,.0662372,285.0239,.0752968,285.3408,.0521058,284.5296,.0975437,286.119,.0383742,284.0493,.0119379,283.1246,.0572922,284.711,.0398067,284.0994,.1899784,289.3521,.1594538,288.2844,.1975691,289.6176,.187664,289.2711,.1760169,288.8638,.0664003,285.0296,.0451334,284.2858,.088059,285.7872,.0691514,285.1259,.0341056,283.9,.1785238,288.9514,.0621875,284.8823
2013,"South Dakota",287.270,0.000,0.00010,24.66488,-2.34e-10,.1050181,.4860805,.024552,.1018908,14.12538,.7860161,.0231519,.0345155,.0165147,.1248245,.0149774,.296307,.0659752,.0002639,.3243895,.6730919,.0025186,.7210443,.2136307,.0588842,.0064407,.1050181,287.2704,-.0600584,281.4964,.1010057,287.13,.0738859,286.1815,.0945699,286.9049,.1515985,288.8997,.0634528,285.8165,-.0163167,283.0264,-.0675706,281.2336,-.0752641,280.9645,-.0183393,282.9556,-.0628002,281.4005,.0793732,286.3734,.0909364,286.7778,.1380118,288.4244,.0836643,286.5235,.0676928,285.9648,.1207023,287.819,.0542461,285.4945,.1292685,288.1186,.0540189,285.4865,.1084591,287.3907,-.0262952,282.6773,-.0366946,282.3136,.0164553,284.1727,-.0194063,282.9183,-.0809079,280.7671,-.0265663,282.6678,-.0680868,281.2156,-.0436842,282.0691,-.0773705,280.8908,-.0221722,282.8216,.0724618,286.1317,.1169985,287.6895,.0752269,286.2284,.1177331,287.7151,.0727183,286.1406,.1181211,287.7287,.1031419,287.2048,.0465791,285.2263,.0987786,287.0522,.0882191,286.6828,-.0443252,282.0467,.0062503,283.8157,-.027084,282.6497,-.0119508,283.1791,-.0391366,282.2282,.0124381,284.0321,-.0495627,281.8635,-.0811889,280.7573,-.0281673,282.6118,-.0465268,281.9697,.1001444,287.0999,.0659496,285.9039,.1097685,287.4366,.0981989,287.0319,.0808186,286.424,-.0195323,282.9139,-.0448526,282.0283,.0044981,283.7544,-.0150169,283.0718,-.0505865,281.8277,.091784,286.8075,-.0207191,282.8724
2015,"South Dakota",,,,,,,,,,,,,,,,,,,,,,,,,,,-2.523956,284.6414,-2.689026,278.8674,-2.527954,284.5011,-2.555084,283.5525,-2.534393,284.276,-2.477356,286.2707,-2.565521,283.1876,-2.645294,280.3974,-2.696533,278.6046,-2.704224,278.3355,-2.647308,280.3267,-2.691772,278.7715,-2.549591,283.7444,-2.538025,284.1489,-2.490967,285.7955,-2.545288,283.8945,-2.561279,283.3359,-2.50827,285.19,-2.574707,282.8655,-2.499695,285.4897,-2.574951,282.8576,-2.520508,284.7618,-2.655273,280.0484,-2.665649,279.6846,-2.612518,281.5437,-2.648376,280.2893,-2.709869,278.1382,-2.655548,280.0389,-2.697052,278.5866,-2.672638,279.4402,-2.706329,278.2619,-2.651154,280.1926,-2.556519,283.5027,-2.511963,285.0605,-2.553741,283.5994,-2.51123,285.0862,-2.556244,283.5117,-2.510834,285.0997,-2.525818,284.5758,-2.582397,282.5974,-2.530182,284.4232,-2.540741,284.0538,-2.673279,279.4177,-2.622711,281.1867,-2.656036,280.0208,-2.64093,280.5501,-2.668091,279.5992,-2.616516,281.4032,-2.678528,279.2345,-2.710144,278.1283,-2.657135,279.9829,-2.675507,279.3407,-2.528809,284.4709,-2.563019,283.2749,-2.519196,284.8076,-2.530762,284.4029,-2.548157,283.795,-2.648499,280.2849,-2.673828,279.3993,-2.624481,281.1255,-2.643982,280.4429,-2.679565,279.1987,-2.53717,284.1785,-2.649689,280.2434
