FIPS,year,profmean,profmean_stnd,female,sped,age,hispanic,asian,amind,free_lunch,red_lunch,miss_lunch,combo_pct_free_lunch,combo_pct_red_lunch,combo_pct_miss_lunch,admin_survey,wtdn,white,black,paid_lunch,lang_nr,lang_st,lang_mt,lang_om,score_oldway,score_m1,score_m2,score_m3,score_m4,score_m5,score_m6,score_m7,score_m8,score_m9,score_m10,score_m11,score_m12,score_m13,score_m14,score_m15,score_m16,score_m17,score_m18,score_m19,score_m20,score_m21,score_m22,score_m23,score_m24,score_m25,score_m26,score_m27,score_m28,score_m29,score_m30,score_m31,score_m32,score_m33,score_m34,score_m35,score_m36,score_m37,score_m38,score_m39,score_m40,score_m41,score_m42,score_m43,score_m44,score_m45,score_m46,score_m47,score_m48,score_m49,score_m50,score_m51,score_m52,score_m53,score_m54,score_m55,score_m56,score_m57,score_m58,score_m59,score_m60,score_m61,score_m62,score_m63,score_m64,score_m65,score_m66,score_m67,score_m68,score_m69,score_m70,score_m71,score_m72,score_m73,score_m74,score_m75,score_m76,score_m77,score_m78,score_m79,score_m80,score_m81,score_m82,score_m83,score_m84,score_m85,score_m86,score_m87,score_m88,score_m89,score_m90,score_m91,score_m92,score_m93,score_m94,score_m95,score_m96
"Montana",2015,269.957,.1824771,.4898738,.1059856,14.05153,.0388275,.0106403,.0998366,.3494434,.07347,.0022464,.3208592,.0780158,.0022464,1,4.87,.8126252,.0129617,.5748402,.6865974,.2663886,.0340018,.0130122,,269.9568,262.5169,267.004,268.0803,269.3194,270.53,267.5452,262.952,262.5858,261.8931,262.8741,262.2726,265.887,266.6055,267.5541,265.8837,267.7062,268.6497,266.9862,269.7464,266.9357,267.9886,262.985,262.2711,263.227,262.7396,261.9796,262.9419,262.4715,262.1728,261.6366,262.6114,265.6478,266.4434,265.5583,266.9841,265.4146,266.303,268.1368,266.4859,267.4307,267.2823,262.3267,263.2633,262.8933,262.4854,262.0435,262.9962,262.2647,261.831,262.8091,261.9052,266.0421,265.1554,265.9848,265.7184,266.838,262.5488,262.1999,263.1533,262.2467,262.1053,265.4713,262.411,266.7554,262.7899,265.6707,266.3622,267.3046,265.6559,262.8381,262.117,263.0675,262.583,265.4324,266.227,265.3512,266.74,265.1917,266.0758,262.185,263.1192,262.7504,262.3329,261.894,262.8419,265.8267,264.95,265.7787,265.4957,262.4089,262.0615,263.0128,262.0985,265.2665,262.2742
"Montana",2017,267.208,.0561723,.4870924,.120638,14.05386,.0432763,.0132968,.1042705,.353502,.066241,.0006005,.3227088,.070793,.0037686,,4.85,.8012472,.0092898,.5796565,0,0,0,0,,267.2082,259.9372,264.9521,265.4281,266.9518,268.0102,267.2082,260.7942,260.0764,259.6743,260.5168,259.9372,263.8317,264.8574,265.6623,264.9521,265.4008,266.2357,265.4281,267.5231,266.9518,268.0102,260.8549,260.4091,261.2319,260.7942,259.8028,260.6542,260.0764,260.0967,259.6743,260.5168,263.884,264.5583,263.8317,265.3326,264.8574,265.6623,265.9873,265.4008,266.2357,267.5231,260.4756,261.2979,260.8549,260.7258,260.4091,261.2319,260.2333,259.8028,260.6542,260.0967,264.3852,263.884,264.5583,265.3326,265.9873,260.8038,260.4756,261.2979,260.7258,260.2333,264.3852,260.8038,264.5549,260.5323,263.483,264.4775,265.2695,264.5549,260.6165,260.1685,260.9801,260.5323,263.5458,264.2157,263.483,264.9551,264.4775,265.2695,260.2539,261.0699,260.6165,260.4915,260.1685,260.9801,264.0507,263.5458,264.2157,264.9551,260.5888,260.2539,261.0699,260.4915,264.0507,260.5888
"Montana",2019,269.959,,,,,,,,,,,,,,,,,,,,,,,,269.9594,262.6884,267.7033,268.1794,269.7031,270.7614,269.9594,263.5454,262.8276,262.4255,263.268,262.6884,266.5829,267.6086,268.4135,267.7033,268.152,268.9869,268.1794,270.2744,269.7031,270.7614,263.6061,263.1603,263.9831,263.5454,262.554,263.4054,262.8276,262.8479,262.4255,263.268,266.6353,267.3096,266.5829,268.0839,267.6086,268.4135,268.7386,268.152,268.9869,270.2744,263.2269,264.0491,263.6061,263.4771,263.1603,263.9831,262.9846,262.554,263.4054,262.8479,267.1364,266.6353,267.3096,268.0839,268.7386,263.5551,263.2269,264.0491,263.4771,262.9846,267.1364,263.5551,267.3061,263.2835,266.2343,267.2287,268.0208,267.3061,263.3678,262.9197,263.7313,263.2835,266.297,266.9669,266.2343,267.7064,267.2287,268.0208,263.0051,263.8211,263.3678,263.2428,262.9197,263.7313,266.8019,266.297,266.9669,267.7064,263.34,263.0051,263.8211,263.2428,266.8019,263.34
"Nebraska",2002,269.949,.2507464,.4748695,.0947972,14.03461,.0621197,.0169531,.007312,.2445434,.1026827,.0089416,.2445434,.1026827,.0089416,1,10.25,.8553447,.0577726,.6313273,.6905946,.2366389,.0419322,.0308343,,269.9489,264.6964,269.3077,268.4262,270.1531,270.4226,267.7171,265.889,264.2984,264.9515,265.0995,263.8888,268.2167,269.4891,269.6833,267.8562,268.8012,268.8972,267.0383,270.4759,268.1046,268.1364,265.4375,265.931,266.1319,265.1018,264.6074,264.7011,263.587,265.2269,264.2985,264.2901,268.53,268.5881,267.3003,269.733,268.1522,268.1599,269.1244,267.5012,267.458,268.3893,265.5518,265.6804,264.744,266.0979,265.2937,265.3405,264.885,264.0284,263.9877,264.5679,268.7751,267.6656,267.6047,268.3506,267.7876,265.7194,264.9869,264.983,265.4534,264.2999,267.866,265.1478,269.3077,265.889,268.2167,269.4891,269.6833,267.8562,265.4375,265.931,266.1319,265.1018,268.53,268.5881,267.3003,269.733,268.1522,268.1599,265.5518,265.6804,264.744,266.0979,265.2937,265.3405,268.7751,267.6656,267.6047,268.3506,265.7194,264.9869,264.983,265.4534,267.866,265.1478
"Nebraska",2003,266.314,.1513429,.5094463,.1216648,14.02526,.0740384,.0126364,.0201616,.2092543,.0876593,.0407719,.2092543,.0876593,.0407719,1,8.67,.8399556,.052846,.6605151,.6732485,.2591992,.0627147,.0048377,,266.3137,261.077,264.5844,264.8783,267.16,266.6864,264.8382,261.5271,260.6397,261.9393,261.38,260.7804,263.6656,265.4954,264.9457,263.8036,265.8468,265.2458,264.1201,267.3857,265.7364,265.1559,261.0954,262.2913,261.7642,261.2489,261.5341,260.9427,260.4144,262.1182,261.6714,261.0769,264.6562,264.0261,263.2929,265.7064,264.7188,264.1077,266.0665,265.0731,264.4374,265.9251,261.899,261.3324,260.8818,262.4291,262.0408,261.4788,261.7131,261.3262,260.7108,261.8459,264.8679,264.2461,263.5983,264.8961,265.2601,262.0363,261.7023,261.1119,262.1736,261.5008,264.4246,261.8351,264.5844,261.5271,263.6656,265.4954,264.9457,263.8036,261.0954,262.2913,261.7642,261.2489,264.6562,264.0261,263.2929,265.7064,264.7188,264.1077,261.899,261.3324,260.8818,262.4291,262.0408,261.4788,264.8679,264.2461,263.5983,264.8961,262.0363,261.7023,261.1119,262.1736,264.4246,261.8351
"Nebraska",2005,267.456,.214898,.4875036,.1137284,14.03845,.0821617,.0146654,.008716,.2100369,.0905309,.0081649,.2101264,.0907146,.0081649,1,8.27,.8362466,.0582103,.6912673,.6955537,.2194209,.0748098,.0102156,,267.4557,262.0009,264.7972,266.1876,268.2345,267.7942,265.8966,261.8906,261.7726,262.8145,262.2737,261.8132,264.118,265.6962,265.1493,264.0858,267.0725,266.5219,265.4085,268.4391,266.7204,266.1518,261.6984,262.6604,262.1288,261.737,262.5861,262.0451,261.6501,262.9741,262.649,262.0636,265.0664,264.475,263.8291,265.9014,264.974,264.3612,267.2722,266.2587,265.6637,266.8674,262.4681,261.9381,261.5998,262.7988,262.5252,261.9538,262.7466,262.4756,261.9001,262.7927,265.2774,264.7193,264.1086,265.1326,266.405,262.6086,262.379,261.818,262.649,262.6203,264.882,262.5048,265.0054,262.031,264.3047,265.884,265.3463,264.2788,261.8273,262.7791,262.2554,261.8711,265.2364,264.6493,264.0083,266.0825,265.1474,264.5416,262.5781,262.0529,261.724,262.9086,262.6387,262.0742,265.4393,264.8817,264.2746,265.298,262.7093,262.485,261.9283,262.7537,265.0358,262.6017
"Nebraska",2007,267.031,.1853678,.4991059,.0970475,14.01929,.0985302,.0167741,.0109884,.2368616,.0821231,.000702,.2368616,.0821231,.000702,1,7.90,.8016322,.0710896,.6803132,.664642,.2392101,.088803,.0073449,,267.0309,262.06,264.417,265.6479,267.2719,267.1411,265.4531,261.849,261.7267,262.3316,262.0945,261.7734,263.6432,264.8149,264.5853,263.6514,266.0407,265.7444,264.8323,267.3391,265.7688,265.4872,261.5694,262.1133,261.8886,261.6026,262.0407,261.7616,261.5099,262.3447,262.0949,261.801,264.1235,263.8022,263.284,264.914,264.0653,263.7503,266.0918,265.2188,264.8642,265.7793,261.8686,261.6076,261.3802,262.1316,261.91,261.6336,262.0518,261.8606,261.5378,262.1011,264.2152,263.735,263.3805,264.119,265.2233,261.8843,261.7119,261.4102,261.921,261.8651,263.7856,261.7207,264.5817,261.9599,263.7906,264.9645,264.7418,263.8049,261.671,262.2079,261.9891,261.7092,264.2586,263.9405,263.4264,265.0587,264.2043,263.8945,261.9562,261.6988,261.4788,262.2195,262.0012,261.7299,264.3445,263.865,263.5131,264.2521,261.965,261.7969,261.4985,262.0055,263.9092,261.7989
"Nebraska",2009,267.068,.147594,.4859834,.0926352,14.01283,.1172431,.0197802,.0128226,.2589199,.1022258,0,.2589199,.1022258,0,1,7.73,.7713978,.0787564,.6388543,.6549615,.2406996,.0977593,.0065796,,267.0679,262.5271,264.8128,265.906,266.9005,267.0377,265.5064,262.4456,262.4029,262.3872,262.4094,262.2387,264.1729,264.7932,264.8577,264.0291,265.8881,265.8598,265.0679,266.8862,265.423,265.3975,262.3483,262.2884,262.346,262.1905,262.29,262.2857,262.1677,262.3095,262.1572,262.1196,264.2358,264.204,263.7901,264.8237,264.0331,264.0007,265.8555,265.0501,264.9564,265.3482,262.2135,262.2469,262.1382,262.2248,262.0853,262.0871,262.2102,262.1016,262.049,262.0755,264.255,263.8288,263.7575,264.0135,264.9688,262.1468,262.0458,262.0335,262.0169,262.0182,263.8044,261.9748,265.0309,262.5934,264.3691,264.9883,265.0631,264.2302,262.4841,262.4117,262.4781,262.3304,264.4128,264.3861,263.9773,265.011,264.2122,264.1877,262.3279,262.3669,262.2681,262.3381,262.2023,262.2119,264.4229,263.9969,263.9299,264.1836,262.2507,262.1553,262.148,262.1241,263.9628,262.0741
"Nebraska",2011,267.704,.1282558,.492552,.1037679,14.00794,.1417758,.0185415,.0122361,.2976728,.0886743,.0003179,.2976728,.0886743,.0003179,1,8.19,.7456974,.0558239,.613335,.683252,.2103714,.1022974,.0040792,,267.7039,262.8907,264.9106,266.3177,267.8478,267.6836,266.2522,262.5291,262.5324,263.0635,262.7886,262.8296,264.1542,265.2293,264.985,264.3361,266.6196,266.2789,265.6795,267.8277,266.4254,266.1238,262.2412,262.7152,262.4661,262.5145,262.7563,262.4312,262.5464,262.9838,263.0125,262.702,264.5563,264.2138,264.018,265.2685,264.623,264.3151,266.577,265.924,265.5479,266.3252,262.4668,262.1757,262.2869,262.665,262.7041,262.4264,262.673,262.7679,262.4197,262.9137,264.5822,264.3398,263.9919,264.5988,265.8151,262.4118,262.5063,262.1967,262.6361,262.6658,264.3091,262.4339,265.1691,262.7041,264.3866,265.461,265.2289,264.5757,262.4021,262.8617,262.623,262.6812,264.7664,264.4299,264.2409,265.4914,264.8369,264.5383,262.6027,262.3182,262.4416,262.8,262.844,262.5755,264.7818,264.5405,264.1977,264.8023,262.5357,262.6372,262.3335,262.7646,264.4986,262.5529
"Nebraska",2013,269.222,.1012904,.4910076,.1155551,14.0058,.1666681,.0220039,.0132027,.3309246,.1009318,.0004314,.331351,.1010408,.0004314,1,7.52,.7015741,.0654544,.5677121,.6645684,.2050811,.1176048,.0127457,,269.2219,265.2024,266.9476,268.0287,269.3823,269.2731,268.3118,264.9461,264.8739,265.3876,265.1852,265.395,266.2855,267.2316,267.0622,266.709,268.3229,268.0664,267.754,269.4115,268.4541,268.2695,264.6794,265.1208,264.9495,265.1557,265.1048,264.8574,265.1055,265.3676,265.5466,265.3477,266.6423,266.3903,266.382,267.2987,266.9318,266.7433,268.3361,267.9671,267.7092,268.4173,264.8905,264.6811,264.9196,265.117,265.2962,265.1321,265.0824,265.2982,265.0589,265.5065,266.7013,266.6436,266.4125,266.9477,267.9236,264.8838,265.0932,264.8944,265.2749,265.2556,266.6551,265.0688,267.2053,265.1203,266.517,267.4633,267.3056,266.9451,264.8394,265.2672,265.1059,265.3198,266.8521,266.6058,266.6015,267.5217,267.1433,266.9635,265.0263,264.8231,265.0717,265.2521,265.4346,265.2792,266.9009,266.8419,266.6155,267.1491,265.0077,265.2226,265.0292,265.4022,266.8425,265.1867
"Nebraska",2015,269.426,.1662404,.4956319,.1285899,14.0012,.1671605,.0250216,.0165681,.3294964,.0899609,.0042028,.3290619,.0894887,.0042028,1,9.71,.7042428,.0598072,.5763399,.6682634,.208021,.115785,.0079306,,269.4262,264.8607,266.1932,267.7284,269.7173,269.4352,267.9461,264.1317,264.2302,265.175,264.7904,264.6597,265.248,266.6689,266.302,265.5625,268.2061,267.7159,267.0712,269.7115,268.2763,267.8486,263.6301,264.4874,264.1187,263.981,264.634,264.1612,264.1175,265.112,264.9948,264.5613,265.8246,265.3393,265.0345,266.7259,266.0206,265.5827,268.1741,267.5071,266.9696,268.1913,264.0534,263.6139,263.5471,264.466,264.3499,263.9408,264.5658,264.5273,264.0203,264.9105,265.8658,265.5513,265.0477,266.0188,267.4108,264.0259,263.9725,263.5041,264.3091,264.4382,265.5408,263.9258,266.6302,264.4264,265.64,267.0633,266.7152,265.9739,263.9006,264.7368,264.3839,264.2666,266.1816,265.7047,265.4165,267.106,266.3905,265.9668,264.2843,263.8543,263.8114,264.6965,264.5919,264.197,266.2058,265.8978,265.4013,266.3714,264.237,264.1985,263.7386,264.5321,265.8686,264.132
"Nebraska",2017,268.529,.0956464,.4873058,.1390424,14.00019,.176107,.0276142,.0152986,.3507679,.0869648,.001325,.3504783,.0870442,.001325,1,10.21,.6808651,.0652819,.5609424,0,0,0,0,,268.5286,264.4084,266.5075,266.9609,269.0282,268.7288,268.5286,264.3633,263.8503,264.9173,264.5265,264.4084,265.5286,267.0841,266.7286,266.5075,267.6191,267.1481,266.9609,269.1476,269.0282,268.7288,263.8701,264.8191,264.4646,264.3633,264.4277,263.969,263.8503,264.9798,264.9173,264.5265,266.2064,265.7384,265.5286,267.2126,267.0841,266.7286,267.7231,267.6191,267.1481,269.1476,264.388,263.9694,263.8701,264.8735,264.8191,264.4646,264.4875,264.4277,263.969,264.9798,266.3258,266.2064,265.7384,267.2126,267.7231,264.4387,264.388,263.9694,264.8735,264.4875,266.3258,264.4387,266.8401,264.589,265.8286,267.3799,267.0392,266.8401,264.0775,265.006,264.6639,264.589,266.4752,266.0142,265.8286,267.495,267.3799,267.0392,264.5612,264.1501,264.0775,265.0435,265.006,264.6639,266.579,266.4752,266.0142,267.495,264.5942,264.5612,264.1501,265.0435,266.579,264.5942
"Nebraska",2019,264.014,,,,,,,,,,,,,,,,,,,,,,,,264.0139,259.8938,261.9928,262.4462,264.5135,264.2141,264.0139,259.8487,259.3356,260.4026,260.0119,259.8938,261.0139,262.5695,262.2139,261.9928,263.1045,262.6334,262.4462,264.6329,264.5135,264.2141,259.3554,260.3045,259.9499,259.8487,259.913,259.4543,259.3356,260.4651,260.4026,260.0119,261.6917,261.2238,261.0139,262.698,262.5695,262.2139,263.2085,263.1045,262.6334,264.6329,259.8733,259.4547,259.3554,260.3588,260.3045,259.9499,259.9729,259.913,259.4543,260.4651,261.8111,261.6917,261.2238,262.698,263.2085,259.924,259.8733,259.4547,260.3588,259.9729,261.8111,259.924,262.3255,260.0743,261.3139,262.8652,262.5246,262.3255,259.5628,260.4913,260.1493,260.0743,261.9605,261.4995,261.3139,262.9803,262.8652,262.5246,260.0465,259.6355,259.5628,260.5288,260.4913,260.1493,262.0644,261.9605,261.4995,262.9803,260.0796,260.0465,259.6355,260.5288,262.0644,260.0796
"Nevada",1998,256.838,-.1182677,.4813817,.0526883,13.95452,.2227928,.0537473,.0233402,.1878515,.0653774,.0812061,.1878515,.0653774,.0812061,1,7.88,.6172261,.0828936,.6585103,.5849018,.2642309,.1404659,.0104014,,256.8384,256.2597,254.9232,256.6742,256.4536,256.1482,257.3989,255.0868,255.7341,255.9032,255.6356,256.3936,255.0038,254.7243,254.448,255.3836,256.332,255.9575,257.0326,255.9869,257.0045,256.713,254.7076,254.9038,254.6428,255.2453,255.481,255.1126,255.8649,255.4752,256.0267,255.7823,254.8028,254.5002,255.2331,254.4147,255.1867,254.9376,255.8291,256.7095,256.3401,256.5281,254.5943,254.2563,254.8488,254.6024,255.046,254.8114,255.0425,255.6018,255.2562,255.6056,254.4619,255.066,254.7723,254.8874,256.2153,254.2789,254.7225,254.4085,254.7503,255.171,254.7478,254.4139,254.9232,255.0868,255.0038,254.7243,254.448,255.3836,254.7076,254.9038,254.6428,255.2453,254.8028,254.5002,255.2331,254.4147,255.1867,254.9376,254.5943,254.2563,254.8488,254.6024,255.046,254.8114,254.4619,255.066,254.7723,254.8874,254.2789,254.7225,254.4085,254.7503,254.7478,254.4139
"Nevada",2002,251.363,-.3371533,.4877437,.0946701,13.92415,.2223664,.0669431,.0172609,.1974167,.0697668,.0325277,.1974167,.0697668,.0325277,1,9.43,.5965243,.0969053,.6374907,.4948255,.2825057,.1643897,.0582791,,251.3632,251.7459,249.1725,252.0683,251.5622,250.5983,252.6556,250.0723,251.6865,251.9664,251.0868,252.2081,249.968,249.5078,248.6214,250.1597,252.1707,251.2854,252.8611,251.0192,252.7595,251.9067,250.1609,250.4799,249.6088,250.5414,251.9066,251.0294,252.0997,251.4894,252.3422,251.5551,250.1877,249.4022,250.5242,249.1306,250.4397,249.6593,251.5985,252.931,252.1075,252.2155,250.5372,249.6927,250.5713,250.1444,250.8618,250.0842,251.421,252.2457,251.4487,251.8703,249.7876,250.7398,250.0148,250.0868,252.3724,250.1913,250.8739,250.1097,250.5317,251.7657,250.3728,250.534,249.1725,250.0723,249.968,249.5078,248.6214,250.1597,250.1609,250.4799,249.6088,250.5414,250.1877,249.4022,250.5242,249.1306,250.4397,249.6593,250.5372,249.6927,250.5713,250.1444,250.8618,250.0842,249.7876,250.7398,250.0148,250.0868,250.1913,250.8739,250.1097,250.5317,250.3728,250.534
"Nevada",2003,252.310,-.2741419,.5053512,.1033575,13.93356,.2489571,.0602414,.0207104,.2614545,.0713183,.0200943,.2614545,.0713183,.0200943,1,10.75,.56301,.1060529,.6320242,.5018265,.3031413,.181834,.0131982,,252.3099,253.274,251.5727,252.5203,252.4043,251.6544,253.3479,252.404,252.6165,253.3652,252.7287,253.3775,251.822,251.7039,251.0624,252.1912,252.5837,251.8443,253.102,251.9421,253.413,252.7326,251.8811,252.5897,251.9839,252.5107,252.8121,252.0739,252.7307,252.9744,253.4508,252.8467,251.9159,251.2855,252.08,251.3604,252.3323,251.7406,252.0908,253.1983,252.4812,252.967,252.1449,251.453,251.9863,252.292,252.6771,252.1034,252.4105,252.9077,252.2025,253.0687,251.5409,252.2317,251.6151,252.0183,252.7362,251.8316,252.2322,251.5722,252.3873,252.5156,251.8984,251.9282,251.5727,252.404,251.822,251.7039,251.0624,252.1912,251.8811,252.5897,251.9839,252.5107,251.9159,251.2855,252.08,251.3604,252.3323,251.7406,252.1449,251.453,251.9863,252.292,252.6771,252.1034,251.5409,252.2317,251.6151,252.0183,251.8316,252.2322,251.5722,252.3873,251.8984,251.9282
"Nevada",2005,252.869,-.2296568,.4981886,.092714,13.94398,.2827353,.0623146,.0167959,.2976047,.027681,.011663,.2813808,.0312821,.0181257,1,10.45,.5346293,.1035248,.6445273,.4766915,.296985,.2051357,.0211877,,252.8691,254.2474,251.6833,254.9762,252.7847,252.1483,254.2358,252.9271,255.0055,254.1607,253.6541,254.5217,253.4438,251.716,251.138,252.5814,254.6437,254.2569,255.599,252.2843,254.0897,253.5555,253.719,253.0302,252.4979,253.2138,254.7976,254.4124,255.2307,253.7432,254.3882,253.9376,253.2502,252.9091,253.826,251.3524,252.5974,252.103,254.1385,255.2695,254.919,253.6062,253.6882,253.2899,253.9541,252.7291,253.267,252.7928,254.3777,254.9859,254.6469,253.9767,252.8875,253.6598,253.3519,252.2686,254.7847,253.3854,253.8837,253.5331,252.9715,254.5723,253.3322,253.5867,251.5568,252.8431,253.3317,251.5975,251.0158,252.463,253.6426,252.9553,252.42,253.1322,253.1439,252.8021,253.7171,251.2365,252.4867,251.9899,253.6191,253.2196,253.8793,252.6581,253.194,252.7173,252.7844,253.5569,253.2485,252.1613,253.3205,253.8159,253.4644,252.9024,253.233,253.5231
"Nevada",2007,252.348,-.2669647,.5111071,.0727525,13.96249,.3323814,.0834875,.016618,.2878036,.0755524,.0357114,.2836372,.0783219,.0277805,1,11.85,.4613304,.1061827,.6009325,.4257009,.3090007,.246354,.0189445,,252.3485,254.7981,251.3108,253.2544,251.5915,251.8219,254.1557,253.216,254.2228,254.0642,254.4504,255.0482,252.1228,250.6988,250.9396,252.4165,252.4336,252.7208,254.2356,251.2545,253.3605,253.7089,252.8265,252.7214,253.0409,253.4892,253.6181,253.877,254.463,253.8482,254.2938,254.7081,251.4324,251.7489,252.6128,250.4716,251.8221,252.1511,252.0864,253.4696,253.7857,253.0741,252.4161,252.647,253.0728,252.6172,252.9672,253.3206,253.3951,253.8391,254.1249,254.0826,251.1999,252.0135,252.3427,251.6603,253.1758,252.3046,252.64,252.9003,252.8678,253.6212,251.8462,252.5337,251.3359,253.2362,252.149,250.7104,250.9559,252.4391,252.8465,252.7286,253.0522,253.5062,251.4456,251.7658,252.6364,250.4778,251.8318,252.1648,252.4236,252.658,253.09,252.6187,252.9718,253.329,251.2072,252.0246,252.3572,251.6644,252.3062,252.6452,252.9087,252.8667,251.8514,252.5331
"Nevada",2009,253.841,-.2613112,.500303,.090686,13.95349,.3487005,.0833914,.0149406,.2732482,.0719056,.0034382,.2732482,.0719056,.0034382,1,11.52,.4464093,.1065582,.6509234,.4144308,.315767,.2540876,.0157145,,253.841,256.3861,251.5589,254.4881,253.5935,253.1453,255.5368,253.9645,255.6672,256.1395,255.8549,256.5375,252.3177,251.4905,251.0726,252.6376,254.1776,253.7762,255.3831,253.1173,255.2573,254.9227,253.517,254.0216,253.6696,254.1571,255.5508,255.1387,255.8035,255.7729,256.2769,256.0266,252.1552,251.8199,252.7359,251.1694,252.5948,252.2683,253.6766,255.1393,254.7639,254.8275,253.6451,253.216,253.6693,253.8152,254.1899,253.8795,255.1735,255.676,255.2954,255.9231,251.8168,252.6805,252.3575,252.3428,254.6951,253.427,253.7808,253.3862,253.9951,255.3122,252.4161,253.5751,251.777,254.1123,252.5139,251.6856,251.278,252.8387,253.6529,254.1449,253.8017,254.2971,252.3321,252.002,252.9231,251.3567,252.7739,252.4552,253.7595,253.336,253.7991,253.9285,254.3069,254.0042,251.9847,252.8485,252.53,252.513,253.531,253.8903,253.5006,254.1023,252.5745,253.6744
"Nevada",2011,258.193,-.1684333,.4894771,.0822481,13.95273,.3853886,.0775992,.0133915,.3912669,.0743803,.0023721,.3912669,.0743803,.0023721,1,12.68,.3918143,.0931753,.5319807,.421527,.2922208,.2783151,.0079372,,258.1933,261.1325,257.7317,260.0428,257.4532,257.5539,260.0815,259.8265,261.2657,260.402,260.6606,261.3672,259.2194,257.0664,257.2336,258.8121,259.1246,259.4045,260.9219,257.0367,259.3217,259.5244,260.0601,259.2782,259.5081,260.0559,260.5472,260.7948,261.4359,260.0977,260.6372,260.904,258.3917,258.7279,259.6055,256.7566,258.1896,258.4209,258.7062,260.0831,260.3639,258.9543,259.496,259.7395,260.2216,259.0765,259.505,259.7465,260.2388,260.7271,260.9738,260.3371,258.083,258.8922,259.2145,257.9424,259.7133,259.2904,259.6655,259.9102,259.3084,260.4229,258.6441,259.4649,257.9902,260.0014,259.4517,257.2982,257.4774,259.0517,260.2209,259.4247,259.665,260.2226,258.6017,258.944,259.8284,256.9794,258.4035,258.644,259.6319,259.882,260.3763,259.2115,259.6449,259.8956,258.2826,259.0928,259.4203,258.146,259.4142,259.7964,260.0469,259.4369,258.8336,259.5839
"Nevada",2013,261.696,-.1367232,.48603,.1000129,13.96487,.3999189,.0738897,.0108438,.5486075,.0084751,.0028839,.5463937,.0089742,.0028839,1,11.33,.3699439,.0928082,.4400334,.398806,.3080409,.2828417,.0103114,,261.696,264.8732,263.9606,262.5687,261.218,261.2882,263.6951,265.3054,264.1873,264.4011,264.6329,265.0469,264.3771,263.3774,263.5559,264.8732,262.0142,262.1577,263.5799,260.9526,263.2013,263.401,264.6361,264.8297,265.0622,265.4093,263.8505,263.9488,264.3101,264.2504,264.579,264.8242,263.765,263.9573,264.6788,263.127,264.3512,264.5842,261.743,263.1273,263.2831,263.0115,264.2896,264.386,264.6972,264.6776,264.9465,265.1855,263.693,263.985,264.0893,264.4396,263.4977,264.206,264.3788,264.1707,262.9309,264.1256,264.3697,264.4673,264.8065,263.839,264.0128,264.2185,264.1528,265.4359,264.5505,263.5482,263.736,265.0482,264.7562,264.9376,265.1781,265.5312,263.9202,264.1172,264.842,263.2905,264.5061,264.746,264.3897,264.4912,264.8104,264.7762,265.0475,265.2934,263.6443,264.3516,264.5283,264.3173,264.2159,264.4643,264.5663,264.8984,264.1494,264.3036
"Nevada",2015,259.417,-.1400557,.4865206,.0912395,13.9534,.4239158,.0744567,.0102213,.5158548,.0055226,.0103081,.5158548,.0055226,.0103081,1,14.88,.3392136,.0994492,.4683144,.3795016,.3055189,.301455,.0135245,,259.4174,262.9482,260.0272,262.9795,258.1743,258.8903,261.5684,262.1774,264.4197,261.7137,262.5849,263.1432,262.7133,258.8531,259.5806,261.1245,261.3824,262.4794,263.7942,257.8569,260.3144,261.1451,263.5699,261.1162,261.9112,262.325,262.9996,264.055,264.4733,261.5077,261.9169,262.7914,261.2447,262.3078,262.9858,258.5938,260.0142,260.8014,261.0967,262.2924,263.3764,260.0655,262.3242,263.3094,263.5948,260.9685,261.2741,262.0727,262.7997,263.0818,264.1201,261.7172,261.0201,261.6484,262.6803,259.8305,262.0584,262.1869,262.3774,263.347,261.1346,262.8875,261.4845,262.2471,260.4828,262.4847,263.1218,259.2644,260.0118,261.5532,263.852,261.3763,262.1881,262.6228,261.6169,262.6891,263.3839,258.9904,260.3997,261.2021,262.565,263.5605,263.8704,261.2091,261.5265,262.3401,261.3748,262.0096,263.0492,260.1983,262.4074,262.6132,263.5919,261.3675,261.8265,262.4625
"Nevada",2017,259.806,-.1651199,.4867937,.101261,13.94449,.4220888,.0753523,.0120753,.5122661,.0657572,.012029,.5063035,.0670544,.012029,1,15.33,.3235018,.1078379,.4099477,0,0,0,0,,259.8064,263.6283,261.9204,263.0065,258.7541,259.3821,259.8064,263.8099,264.8515,262.568,263.3524,263.6283,264.1675,260.77,261.5104,261.9204,261.6323,262.6082,263.0065,258.5008,258.7541,259.3821,264.9085,262.7586,263.5581,263.8099,263.6385,264.5743,264.8515,262.4167,262.568,263.3524,262.7778,263.7896,264.1675,260.5343,260.77,261.5104,261.4097,261.6323,262.6082,258.5008,263.7205,264.6608,264.9085,262.6206,262.7586,263.5581,263.4926,263.6385,264.5743,262.4167,262.5693,262.7778,263.7896,260.5343,261.4097,263.5901,263.7205,264.6608,262.6206,263.4926,262.5693,263.5901,262.1179,263.9455,264.3477,260.9399,261.6905,262.1179,265.0338,262.8658,263.6738,263.9455,262.9337,263.9507,264.3477,260.6935,260.9399,261.6905,263.8202,264.7658,265.0338,262.715,262.8658,263.6738,262.7129,262.9337,263.9507,260.6935,263.6764,263.8202,264.7658,262.715,262.7129,263.6764
