grade,subject,year,FIPS,white,black,hispanic,asian,amind,multirace_unclass,free_lunch,red_lunch,miss_lunch,no_freelunch,combo_pct_free_lunch,combo_pct_red_lunch,combo_pct_miss_lunch,lep,sped,testage,nonEnglish_neverathome,nonEnglish_sometimesathome,nonEnglish_alwaysathome,nonEnglish_miss,unadj_score,adj_race_03,adj_lunch_03,adj_LEP_03,adj_SPED_03,adj_age_03,adj_Enlang_03,adj_racelunch_03,adj_raceLEP_03,adj_raceSPED_03,adj_raceage_03,adj_raceEnlang_03,adj_lunchLEP_03,adj_lunchSPED_03,adj_lunchage_03,adj_lunchEnlang_03,adj_LEPSPED_03,adj_LEPage_03,adj_LEPEnlang_03,adj_SPEDage_03,adj_SPEDEnlang_03,adj_ageEnlang_03,adj_racelunchLEP_03,adj_racelunchSPED_03,adj_racelunchage_03,adj_racelunchEnlang_03,adj_raceLEPSPED_03,adj_raceLEPage_03,adj_raceLEPEnlang_03,adj_raceSPEDage_03,adj_raceSPEDEnlang_03,adj_raceageEnlang_03,adj_lunchLEPSPED_03,adj_lunchLEPage_03,adj_lunchLEPEnlang_03,adj_lunchSPEDage_03,adj_lunchSPEDEnlang_03,adj_lunchageEnlang_03,adj_LEPSPEDage_03,adj_LEPSPEDEnlang_03,adj_LEPageEnlang_03,adj_SPEDageEnlang_03,adj_racelunchLEPSPED_03,adj_racelunchLEPage_03,adj_racelunchLEPEnlang_03,adj_racelunchSPEDage_03,adj_racelunchSPEDEnlang_03,adj_racelunchageEnlang_03,adj_raceLEPSPEDage_03,adj_raceLEPSPEDEnlang_03,adj_raceLEPageEnlang_03,adj_raceSPEDageEnlang_03,adj_lunchLEPSPEDage_03,adj_lunchLEPSPEDEnlang_03,adj_lunchLEPageEnlang_03,adj_lunchSPEDageEnlang_03,adj_LEPSPEDageEnlang_03,adj_racelunchLEPSPEDage_03,adj_racelunchLEPSPEDEnlang_03,adj_racelunchLEPageEnlang_03,adj_racelunchSPEDageEnlang_03,adj_raceLEPSPEDageEnlang_03,adj_lunchLEPSPEDageEnlang_03,adj_racelunchLEPSPEDageEnlang_03,adj_Clunch_03,adj_raceClunch_03,adj_ClunchLEP_03,adj_ClunchSPED_03,adj_Clunchage_03,adj_ClunchEnlang_03,adj_raceClunchLEP_03,adj_raceClunchSPED_03,adj_raceClunchage_03,adj_raceClunchEnlang_03,adj_ClunchLEPSPED_03,adj_ClunchLEPage_03,adj_ClunchLEPEnlang_03,adj_ClunchSPEDage_03,adj_ClunchSPEDEnlang_03,adj_ClunchageEnlang_03,adj_raceClunchLEPSPED_03,adj_raceClunchLEPage_03,adj_raceClunchLEPEnlang_03,adj_raceClunchSPEDage_03,adj_raceClunchSPEDEnlang_03,adj_raceClunchageEnlang_03,adj_ClunchLEPSPEDage_03,adj_ClunchLEPSPEDEnlang_03,adj_ClunchLEPageEnlang_03,adj_ClunchSPEDageEnlang_03,adj_raceClunchLEPSPEDage_03,adj_raceClunchLEPSPEDEnlang_03,adj_raceClunchLEPageEnlang_03,adj_raceClunchSPEDageEnlang_03,adj_ClunchLEPSPEDageEnlang_03,adj_raceCluncLEPSPEDageEnlang_03,adj_race,adj_lunch,adj_LEP,adj_SPED,adj_age,adj_Enlang,adj_racelunch,adj_raceLEP,adj_raceSPED,adj_raceage,adj_raceEnlang,adj_lunchLEP,adj_lunchSPED,adj_lunchage,adj_lunchEnlang,adj_LEPSPED,adj_LEPage,adj_LEPEnlang,adj_SPEDage,adj_SPEDEnlang,adj_ageEnlang,adj_racelunchLEP,adj_racelunchSPED,adj_racelunchage,adj_racelunchEnlang,adj_raceLEPSPED,adj_raceLEPage,adj_raceLEPEnlang,adj_raceSPEDage,adj_raceSPEDEnlang,adj_raceageEnlang,adj_lunchLEPSPED,adj_lunchLEPage,adj_lunchLEPEnlang,adj_lunchSPEDage,adj_lunchSPEDEnlang,adj_lunchageEnlang,adj_LEPSPEDage,adj_LEPSPEDEnlang,adj_LEPageEnlang,adj_SPEDageEnlang,adj_racelunchLEPSPED,adj_racelunchLEPage,adj_racelunchLEPEnlang,adj_racelunchSPEDage,adj_racelunchSPEDEnlang,adj_racelunchageEnlang,adj_raceLEPSPEDage,adj_raceLEPSPEDEnlang,adj_raceLEPageEnlang,adj_raceSPEDageEnlang,adj_lunchLEPSPEDage,adj_lunchLEPSPEDEnlang,adj_lunchLEPageEnlang,adj_lunchSPEDageEnlang,adj_LEPSPEDageEnlang,adj_racelunchLEPSPEDage,adj_racelunchLEPSPEDEnlang,adj_racelunchLEPageEnlang,adj_racelunchSPEDageEnlang,adj_raceLEPSPEDageEnlang,adj_lunchLEPSPEDageEnlang,adj_racelunchLEPSPEDageEnlang,adj_Clunch,adj_raceClunch,adj_ClunchLEP,adj_ClunchSPED,adj_Clunchage,adj_ClunchEnlang,adj_raceClunchLEP,adj_raceClunchSPED,adj_raceClunchage,adj_raceClunchEnlang,adj_ClunchLEPSPED,adj_ClunchLEPage,adj_ClunchLEPEnlang,adj_ClunchSPEDage,adj_ClunchSPEDEnlang,adj_ClunchageEnlang,adj_raceClunchLEPSPED,adj_raceClunchLEPage,adj_raceClunchLEPEnlang,adj_raceClunchSPEDage,adj_raceClunchSPEDEnlang,adj_raceClunchageEnlang,adj_ClunchLEPSPEDage,adj_ClunchLEPSPEDEnlang,adj_ClunchLEPageEnlang,adj_ClunchSPEDageEnlang,adj_raceClunchLEPSPEDage,adj_raceClunchLEPSPEDEnlang,adj_raceClunchLEPageEnlang,adj_raceClunchSPEDageEnlang,adj_ClunchLEPSPEDageEnlang,adj_raceCluncLEPSPEDageEnlang
4th grade,reading,2017,NEW JERSEY,71.3%,0.0%,55.6%,6.6%,28.8%,0.0%,13.6%,0.0%,16.3%,63.4%,60.8%,9.3%,0.0%,0.0%,0.0%,9.81217,21.60%,0.00%,5.50%,0.00%,234.18304,228.42824,235.89125,231.14069,244.392,220.67111,230.50711,224.42056,229.73103,229.6481,241.85963,243.13353,241.22345,240.7563,237.1875,224.49062,227.6795,233.82251,228.01115,242.13443,236.56972,225.30928,221.69365,235.85876,220.76189,234.4709,227.67224,234.0863,223.08757,243.88579,246.05539,244.77937,222.25441,224.78424,228.29456,232.71104,232.22995,231.79239,229.50009,233.7525,222.99078,235.68605,237.26506,231.94696,242.45348,243.37099,231.9986,238.94955,231.19501,243.26819,229.21329,225.90884,225.59454,223.94202,218.61778,231.70471,233.97885,230.35832,229.62245,228.53342,226.41733,244.31256,236.25493,239.60896,223.6532,231.21956,238.70158,238.20088,242.1188,220.80336,236.05954,225.25737,221.79156,224.30687,229.11078,234.94508,220.44783,223.90744,227.11809,224.50227,238.569,241.87207,227.23143,237.29953,240.53906,225.11566,222.55191,240.9043,229.01712,227.72098,237.40631,237.00182,242.05965,244.28955,229.70728,223.68481,236.31729,234.73622,224.83154,236.61433,226.30545,238.79974,218.34714,223.47292,240.84853,222.3007,243.37198,226.00365,226.00877,233.63899,218.16304,240.66698,235.73375,239.18193,229.75157,240.64001,234.07349,227.03731,225.94313,232.40628,231.17961,237.80244,235.90327,233.17178,223.89018,236.40268,239.68381,235.05736,235.52008,221.5675,227.45337,233.98491,227.24776,229.26401,223.79678,233.78033,232.825,240.01932,225.88527,236.44789,233.63329,236.69519,235.47624,221.0551,225.13458,230.74832,224.63174,235.19087,219.6871,225.43372,240.25294,225.08456,229.96446,230.41492,238.47314,224.73409,242.74583,225.58154,232.06926,217.75827,233.49118,226.12332,233.86014,225.2854,216.93387,235.02863,218.64053,235.17055,239.68561,239.80954,227.16457,223.32114,224.38608,235.12619,219.44267,222.04613,216.11816,227.42297,226.96452,228.57462,221.3326,225.56429,226.94267,235.92535,239.81277,239.45189,234.79858,229.73991,228.55673,231.68498,236.96416
4th grade,reading,2019,NEW JERSEY,,,,,,,,,,,,,,,,,,,,,237.50876,244.37379,236.938,239.53795,232.38885,241.07805,243.12935,244.73138,241.87334,238.98367,239.99016,243.41266,227.04431,244.06581,238.83226,232.53542,230.19627,234.79652,240.26056,229.93523,235.66562,242.82271,245.68091,241.95108,231.29216,241.99608,244.77307,226.98502,227.96512,235.74689,248.77332,242.89687,234.86444,226.22424,239.15747,239.94852,235.72786,244.17479,240.82726,229.05357,234.99631,231.05516,237.4176,231.1796,222.80316,245.8503,227.10513,245.02467,231.6955,247.72932,241.06439,248.69278,224.91472,246.49721,241.18901,233.51776,223.24026,231.55458,237.32158,234.4109,241.86775,237.94469,226.19072,232.71265,245.77545,246.57274,235.09579,227.75868,229.46375,230.63681,238.80396,249.27495,242.07831,236.89351,243.27098,241.26817,232.03671,230.12416,234.8141,239.99364,230.84256,223.42986,227.46458,240.49765,230.16519,239.27238,239.60217,239.77766,222.9509,234.00122,241.41541,239.65204,238.92258,228.73769,239.38347,242.93585,246.42801,238.51083,227.73013,238.61362,246.18065,244.76053,234.2262,232.95262,245.93504,242.41655,225.91257,233.59715,236.76964,221.9557,229.8353,234.59441,228.70151,242.06686,233.53308,225.4955,226.0405,234.22327,239.0594,236.48177,227.95525,235.53426,240.16824,232.0497,238.67854,242.91672,240.23222,233.81712,239.47301,220.93095,241.50052,235.32542,226.24542,233.66238,231.88173,244.32538,247.46751,220.74661,238.11473,235.38081,229.65022,233.36003,238.27083,245.10941,224.91057,224.94682,227.1028,224.39941,238.46097,233.7468,231.26263,236.67949,222.67357,232.51376,237.64552,228.78018,234.15974,230.76505,242.56004,231.73756,230.76674,239.62589,241.56354,242.66684,220.01564,223.69543,242.45633,242.79005,229.07947,231.44159,239.27362,232.12057,241.61888,237.10994,227.80156,224.60899,222.29263,227.1505,231.61334,238.92786,228.57195,218.99083,232.32359,220.59251,234.91333,223.84753,238.92795,219.56577,233.21799,236.65227,231.39142
4th grade,reading,1998,NEW MEXICO,14.8%,1.0%,63.6%,30.0%,30.7%,14.6%,35.4%,18.6%,30.9%,17.1%,48.4%,0.0%,21.1%,17.3%,17.5%,10.094149,56.50%,35.90%,21.50%,1.20%,201.22699,212.37474,210.25449,204.90038,209.76688,198.76283,204.80611,218.82898,198.72882,206.19543,205.18906,219.2486,205.20811,201.21355,209.22029,210.14609,196.39671,210.33472,211.74013,205.84213,203.37782,195.80269,220.84146,200.97159,216.53336,216.64331,213.67046,199.11578,203.51039,212.95485,201.5441,220.76727,204.99236,211.79137,206.05791,213.60185,208.629,206.40636,207.38623,205.56915,199.21045,194.65306,204.3531,212.93451,206.45656,221.43666,209.56186,205.38477,211.25813,202.05505,208.47386,219.75583,206.92018,205.32553,213.20558,206.69736,208.62637,201.70485,219.05069,205.10785,207.9196,205.72215,218.41953,211.784,220.32513,221.63031,208.198,207.08841,199.60942,216.97142,219.54019,213.83879,216.83368,210.55396,200.57054,215.54941,203.91081,200.00133,207.56706,217.73187,215.6519,209.75053,208.41025,211.54335,197.87488,206.59904,205.63896,214.86826,205.64864,197.09987,221.25432,207.08658,204.92661,201.35072,201.19852,199.86719,223.16408,202.37962,204.00003,200.04019,201.91679,209.58011,211.61923,201.5024,203.00523,209.90251,205.57878,209.62123,206.38814,208.91725,210.45177,201.53989,213.68904,198.80103,202.29135,202.37627,199.33133,219.12389,202.36626,217.93445,223.79883,216.29843,209.55406,216.26826,219.00133,220.09775,215.8999,206.60475,214.74988,212.21332,220.88329,210.58653,222.14555,208.63165,198.51178,220.06361,218.78476,211.61334,214.53806,219.05066,207.49338,223.25148,210.15085,223.12848,205.61208,219.46933,212.60458,207.21056,201.79543,219.87898,217.33539,207.46658,203.21083,218.34309,214.48479,213.55049,200.45277,219.64673,223.80521,202.80765,221.88425,217.72563,203.50938,217.52481,210.70155,207.60416,202.84349,211.19942,224.09561,222.7605,208.82048,209.28471,221.09277,211.62788,206.87633,210.71451,222.26968,213.68948,203.51152,223.82008,215.73178,203.11687,223.15976,207.8994,201.80559,215.9675,221.1254,205.32108,202.04111,210.9886,223.1915
4th grade,reading,2002,NEW MEXICO,26.9%,25.6%,75.4%,8.5%,28.2%,30.4%,26.8%,0.0%,0.0%,25.3%,61.0%,11.3%,0.0%,53.2%,30.1%,9.8184109,55.50%,18.80%,32.30%,19.30%,204.46967,213.58775,218.73181,206.05501,196.47954,201.06284,216.55563,211.30858,219.59547,221.55011,213.87053,218.56113,202.39836,220.91818,212.00932,221.53577,221.595,220.61707,214.16841,200.49921,201.77394,204.72394,208.93742,220.42033,220.80663,225.0498,220.66942,220.24152,211.12462,215.68845,212.47583,204.36974,206.82112,211.25092,214.907,211.14252,201.52565,208.86113,217.32913,207.76672,205.67661,204.86925,208.18431,205.94066,221.78763,204.49403,220.36002,208.01649,214.06284,203.13249,224.04904,201.92767,217.63069,208.06467,222.99506,204.07004,221.20792,221.45857,203.29529,205.6875,215.68716,223.41446,220.16663,223.44728,206.04692,224.78018,210.75522,221.17459,210.86554,218.02542,218.35295,205.35962,215.40625,212.76674,204.08226,207.67874,223.69313,209.96219,207.77139,215.7787,218.20221,206.1725,216.66812,203.94058,214.19641,205.18481,216.57959,206.48076,203.55354,219.71576,225.52603,217.26515,214.93726,215.19269,219.46483,205.24794,203.22598,208.42717,200.82304,213.62119,216.51418,199.17677,203.59546,215.51097,212.76901,210.57544,215.50131,214.88495,209.39458,200.66344,208.13242,209.43912,216.42386,201.23395,212.86197,217.21729,198.32216,226.4166,218.62,216.67403,223.67924,218.66309,210.78098,220.0215,224.54492,217.64493,204.83206,211.82027,203.30417,205.43758,208.097,214.89436,199.95288,208.40001,218.27774,223.46129,220.7346,211.31802,209.95975,214.92216,206.94949,217.46562,214.14256,207.76987,222.83224,224.13136,212.1515,218.4155,218.25937,211.1738,203.95407,222.96184,223.53545,206.60063,208.29263,220.71109,220.52965,203.2093,221.52534,200.52324,211.18573,204.35054,209.00481,219.9301,221.15746,223.64723,223.304,203.12212,207.09419,204.33195,202.47037,217.75465,203.73137,207.26653,221.51816,208.43251,223.91612,213.78436,205.92062,208.34619,212.89931,223.31319,212.7175,202.13321,210.97765,214.53606,217.7634,210.74855,222.51865,223.59753,217.39146
4th grade,reading,2003,NEW MEXICO,46.6%,8.2%,37.7%,0.0%,33.7%,0.0%,68.9%,21.1%,32.2%,26.4%,55.9%,20.6%,0.0%,34.4%,7.1%,10.289271,19.60%,41.30%,14.30%,0.00%,193.26247,209.84006,210.53523,212.78082,207.22447,207.09013,214.83286,218.74538,217.93137,209.12517,205.13422,205.66969,212.13142,212.23114,219.28609,202.09941,204.1443,216.42509,217.71039,215.28316,199.12044,216.09897,202.00911,209.26114,221.78203,200.68225,206.32434,217.19986,213.39337,218.5009,214.16809,199.79932,206.00682,203.60294,221.91948,215.58084,206.72171,216.33894,201.13048,211.41582,197.83498,210.13283,211.72484,222.69426,205.81664,206.60742,204.46173,217.85518,204.87369,217.72653,214.95178,222.78412,206.71808,222.25513,214.43892,223.73497,205.69327,219.38177,213.94508,214.74107,202.26051,222.31323,209.80717,212.72816,202.41119,201.1026,223.9888,215.44435,216.37405,218.38475,212.80186,204.36554,201.34967,213.41531,214.68213,208.79356,214.59572,215.66705,203.6458,202.21303,215.19174,214.61455,221.80174,212.74704,224.29781,214.80615,225.67253,211.95279,221.32759,217.76831,220.57573,203.11169,218.15999,218.87628,226.19617,213.48422,211.59155,219.86469,213.63841,206.91843,209.41063,203.66251,213.02248,220.11821,213.34535,216.49704,209.01047,213.72406,215.5677,213.06102,210.18887,218.82674,215.81332,201.44209,209.55927,197.86244,215.96056,206.0775,212.05818,210.71959,217.55305,211.82602,205.62476,206.80273,216.8992,213.87936,215.3549,218.98055,222.58121,214.96236,218.75934,202.07777,204.26993,220.66281,213.98842,208.15201,199.87164,219.05403,206.81926,201.66452,221.68874,203.98409,221.61267,202.02977,209.30084,223.89664,210.30611,221.21638,219.07167,211.06662,200.97928,216.02454,213.9281,219.62125,218.7151,208.99522,214.85312,222.42836,209.06673,202.57825,221.66638,210.88409,205.31062,221.47375,205.22798,204.15176,215.24983,205.31302,221.90302,219.14149,215.09009,209.38158,207.4149,213.75966,212.16461,211.81822,214.34787,210.26955,204.03459,216.62251,212.80057,215.55002,205.94211,220.88983,220.28943,221.4057,220.63367,216.27444,211.42368,214.18858,226.82922
4th grade,reading,2005,NEW MEXICO,45.8%,11.0%,79.0%,21.9%,16.3%,0.8%,37.7%,0.0%,0.0%,34.1%,62.3%,35.8%,14.3%,0.0%,36.1%,9.8443794,33.80%,41.60%,2.20%,28.60%,207.7607,203.71185,201.90222,202.92177,195.87506,198.49525,203.3421,208.00131,209.43163,211.90379,206.64224,216.90759,225.88643,224.27626,217.52705,207.98022,204.78191,213.51085,208.19678,217.33282,207.35968,207.14594,217.75813,211.27728,220.12082,218.68192,224.62917,222.96387,224.80682,216.23607,214.10933,203.50768,209.80618,219.65933,209.62567,212.6563,224.51147,205.24289,217.70299,198.65417,201.74301,210.10294,227.4655,206.76202,217.87076,212.20245,203.96034,204.3846,215.21725,218.84644,210.40379,204.02808,218.81825,209.87302,208.96951,209.71127,209.95644,209.08379,207.76608,223.07637,221.23421,225.1409,203.82303,213.09889,222.51881,220.33815,205.44531,213.59653,218.85526,209.00162,213.8465,218.06837,220.17474,216.75861,213.06151,202.48959,213.29755,205.3326,208.02676,201.63654,210.54124,203.91817,217.86128,219.39954,215.10574,212.84306,213.76521,206.15909,214.03928,209.77831,217.92184,215.72092,204.75908,214.91615,224.34857,214.94937,215.78683,217.4646,213.95238,206.84215,200.15913,207.01926,220.95125,221.29156,213.59488,217.92979,210.679,223.95549,212.45538,214.75583,213.08546,216.56941,203.32443,203.23984,210.56326,215.18398,204.45914,207.84341,221.13072,221.72301,204.911,211.92516,213.85799,213.56259,213.91042,223.37039,211.41039,212.83492,214.04338,212.55177,217.68185,218.07596,219.28712,200.29538,205.7417,214.72508,206.8105,224.3049,209.62309,204.0932,212.91826,222.73172,204.13719,210.81189,219.38321,216.57823,222.15099,207.86258,204.47133,211.67929,222.53035,214.15338,211.69427,218.28685,221.98235,216.90611,219.91437,213.58456,206.96388,214.18129,225.64685,220.65271,219.24539,213.51096,213.77829,219.37523,221.80194,227.65756,214.50424,211.97624,206.53337,211.88351,219.50383,204.8264,217.19287,214.57021,207.12398,221.37083,216.84702,203.99289,212.85948,223.28987,211.735,221.66103,210.61867,208.334,220.32994,213.39406,226.46831,203.17802,211.69966
4th grade,reading,2007,NEW MEXICO,44.9%,27.2%,73.8%,12.8%,0.2%,7.2%,59.3%,0.0%,24.9%,32.1%,47.4%,0.0%,18.4%,17.9%,28.0%,9.8339176,41.30%,56.80%,39.40%,0.00%,216.81728,216.14894,225.36171,209.83258,209.0854,218.06212,217.93375,220.7469,220.94514,213.08562,224.21022,225.11746,216.57106,217.80191,210.24046,226.63503,219.88142,217.38531,212.68188,200.3864,209.2222,223.37065,226.39528,209.63107,209.8756,231.40182,219.90053,206.95842,218.89731,226.86227,206.90858,207.29289,224.4252,225.61841,224.42871,221.90265,226.0508,230.02191,211.21886,222.64667,216.08878,210.1256,229.18582,219.6123,219.66399,211.97635,208.95076,215.1987,228.03984,218.08806,227.29877,221.50401,213.97543,215.26038,208.13799,208.76006,222.48341,215.96974,227.94604,210.59851,224.95413,214.58531,225.93886,219.4072,227.56389,221.46643,210.73326,228.74908,226.39742,221.71843,224.99576,216.24069,222.02654,210.08562,219.64529,219.24568,218.46565,219.16411,229.00424,226.78372,221.82111,226.5537,218.85953,228.13721,210.17056,230.08424,215.46999,229.08995,229.09233,229.0966,212.95689,222.80229,213.89287,214.46745,225.7728,218.03085,219.91914,214.40411,222.02757,219.72665,221.1125,207.17656,223.73634,217.37511,229.27246,221.97893,222.44287,225.2588,205.79004,223.1225,210.94838,225.4375,207.16579,209.66618,204.33768,215.04518,215.85521,230.23296,217.07657,230.87572,209.19159,220.4538,228.84709,225.35121,226.07133,220.28773,229.03935,228.24088,219.37964,230.37184,210.6369,228.78517,214.36566,224.68761,218.73566,213.7383,215.84575,208.71454,214.40201,210.21512,209.95946,218.02698,228.63187,211.50262,205.01521,220.10532,223.41907,209.32988,211.57756,218.10759,212.79407,203.14357,210.80991,209.82242,217.55035,230.19388,228.4563,225.16838,230.58694,206.55843,220.79324,212.18379,212.63893,219.75519,228.13733,223.39546,215.00098,228.99319,223.43538,228.94995,208.77853,223.78726,221.21115,215.53134,222.98064,229.96924,221.18022,210.52634,225.84273,218.92484,222.45242,228.71046,227.93553,225.73772,224.12112,229.32607,207.36807,225.63942,219.34595,206.03821,210.23651
4th grade,reading,2009,NEW MEXICO,51.7%,0.0%,78.9%,27.9%,14.9%,0.0%,48.3%,0.0%,0.0%,52.4%,39.2%,13.7%,0.0%,0.0%,29.5%,10.305696,35.90%,26.10%,12.40%,0.00%,200.58916,207.59656,223.55278,216.15259,214.57364,200.11427,204.40793,221.90935,221.54424,205.05795,222.35577,219.8886,216.63855,211.41637,218.54594,218.47528,216.82657,212.04564,211.64513,203.01498,211.96497,220.31523,212.597,225.76016,222.49963,225.76445,216.37282,204.32849,214.463,220.282,218.84634,219.44493,226.01898,215.8877,212.59985,214.69026,205.14799,217.42519,203.91737,205.16866,206.17892,212.72021,207.07396,215.57753,206.6104,223.93474,213.41035,227.125,223.8941,222.91534,208.18044,221.03529,212.62747,225.15115,204.98964,225.26663,208.00209,209.85191,207.70908,217.42055,213.84906,202.20564,209.207,223.18707,203.80417,217.12941,214.81645,202.24643,203.5544,220.09132,214.41725,220.99345,225.62701,215.53909,221.25002,222.03432,205.66039,224.73346,210.78241,213.87578,225.96002,206.09119,213.09537,213.56511,211.75818,225.60207,211.28452,220.58061,204.70177,209.08293,208.30014,216.38844,208.04451,216.72693,221.63998,218.65919,219.3766,213.2804,202.41078,202.94612,200.11092,216.54572,222.90227,224.07205,209.21616,227.31932,207.92471,223.48827,203.12193,210.59248,214.24361,214.6528,220.56641,215.83099,208.39128,206.86458,205.97054,208.7989,208.23096,213.84616,218.13115,200.65761,201.88651,215.80424,221.73532,223.96474,210.72205,219.80551,212.32188,207.00192,210.08171,223.73029,206.10277,197.41258,201.61205,218.4299,220.3923,222.58972,212.82475,222.36475,212.68523,221.75291,209.59731,202.15598,211.3548,200.98988,221.37619,220.27675,223.38924,203.91235,211.74263,205.7157,203.27562,206.90147,217.64722,219.25034,211.96251,221.61241,218.68135,202.24217,206.92853,201.1973,202.93271,224.40384,221.12692,218.37497,209.44563,204.37715,223.77515,223.80109,216.23662,201.89868,212.44025,208.38304,222.27798,218.29784,221.77661,207.80013,216.76135,217.45148,206.98729,221.39015,213.87961,218.28767,204.94112,207.85509,204.40236,205.2319,211.8029,206.70619,223.36636
4th grade,reading,2011,NEW MEXICO,17.8%,0.0%,80.0%,0.0%,22.8%,26.9%,80.9%,0.0%,0.0%,5.0%,40.5%,27.1%,30.9%,27.4%,24.9%,9.964551,47.20%,32.20%,3.60%,15.20%,207.88765,210.32913,219.4194,213.79025,206.11964,199.8766,220.57858,208.46791,216.60699,211.50284,206.03279,222.29674,207.26416,216.20465,228.03955,224.3817,203.36356,218.78833,208.16342,205.45715,207.85825,203.04303,213.59674,209.51469,217.27188,223.73582,219.62483,220.02892,205.81839,214.86053,225.53358,221.65218,224.28976,221.65196,224.90102,214.80908,206.50182,225.61102,215.01955,207.6418,206.06815,206.82339,218.69208,210.81364,207.95503,220.15714,213.76012,221.44011,226.39774,213.65016,208.32831,207.80022,228.56271,209.79442,228.38551,226.40218,212.51573,224.53931,205.20137,221.92365,207.43225,208.15625,210.67805,207.17154,210.96413,225.74097,204.11523,210.20403,218.82231,208.11029,218.79581,224.89833,229.42918,221.17767,224.50818,215.00226,204.82179,219.50471,205.42609,206.5276,224.42889,216.91412,204.54225,212.92824,206.0528,225.78116,216.2795,217.61826,222.7561,214.81335,210.77582,204.1958,204.80545,210.8875,220.12529,221.99854,215.78659,212.29668,205.66301,200.79353,202.20799,206.64978,209.02686,206.83173,210.79373,209.84439,222.29976,206.59868,213.65411,206.43686,201.62332,215.59375,199.60222,215.4726,203.34471,205.37933,205.53421,223.84441,211.86681,226.88606,224.24098,208.74719,224.42566,211.22194,224.01656,204.4684,221.54292,214.60551,203.25008,220.68015,214.2951,212.34673,225.48282,206.80907,198.42029,202.8533,198.61179,203.94174,222.24167,203.47844,210.04916,204.39221,205.78055,217.4344,211.50549,211.47278,207.09584,214.17961,210.83711,201.99989,203.23178,217.4325,217.0318,224.03696,209.70563,219.39038,223.87878,221.23561,204.29132,208.73752,207.23016,215.34087,218.34975,211.52997,221.31868,214.9462,211.81313,222.2307,224.0775,200.6586,215.91106,213.4292,204.35875,212.79619,222.84682,208.96072,216.73917,210.67157,223.27068,203.45709,222.40155,211.84325,209.88089,217.61279,210.01324,208.47948,205.2218,206.12442,203.35706,203.51836,214.29434
4th grade,reading,2013,NEW MEXICO,9.1%,4.4%,34.5%,31.1%,0.0%,0.0%,47.4%,33.3%,6.2%,16.7%,90.2%,0.0%,0.1%,46.7%,33.2%,9.7489243,49.80%,27.00%,39.30%,0.00%,200.80354,206.37529,206.80161,219.5493,206.30878,201.26205,212.448,216.96095,221.27267,220.8588,219.1351,213.46535,212.75352,211.34563,204.21356,219.05678,217.455,220.53578,199.47643,215.40901,218.0827,217.78209,223.45331,209.90561,212.29308,215.31726,207.15739,209.02753,208.7075,214.98241,205.29704,217.96883,226.25896,219.43869,209.2196,206.91269,214.88849,211.98145,205.46866,218.44333,202.65598,209.70512,219.40482,227.61765,209.28593,220.08412,217.74893,229.64886,220.2429,208.49472,223.52306,222.75935,206.51407,219.0891,204.856,208.08896,202.56255,224.35164,209.92943,219.45581,216.94699,226.04955,223.9893,223.12296,208.24492,212.41624,205.18095,223.73795,210.17279,202.5511,206.7054,219.97874,206.04579,215.81343,227.25072,209.25443,208.08478,216.14221,220.55424,212.06519,213.32198,222.19545,225.03253,225.59116,228.06767,210.00533,208.58607,212.71519,218.43279,214.048,222.18639,218.94991,227.23589,222.85081,219.67888,225.54527,208.02435,201.75798,196.97148,207.38354,202.48251,209.78073,225.61057,202.61148,225.16713,203.96793,220.89816,217.69908,203.39923,212.20782,202.37366,212.61221,205.2065,204.78851,205.96365,204.00186,196.97786,211.80978,217.06108,207.15793,203.52606,214.14206,215.07103,200.75186,217.10077,225.44769,221.46399,209.42795,220.56241,206.61176,220.01672,201.41769,218.50307,217.21065,198.83083,199.86577,199.38995,215.34489,217.3772,213.4866,211.68562,212.67802,219.88701,216.4751,218.64331,216.60278,209.01259,215.10974,202.45544,222.74257,223.6424,218.61681,221.22203,204.95418,216.99826,207.03114,214.90576,220.21236,210.38998,203.83842,224.3179,208.31564,206.9816,207.14731,216.86827,224.8725,208.94,226.73306,210.21436,208.12961,214.4234,213.10388,212.1136,214.48566,208.58492,203.75996,222.01517,218.24837,223.67035,202.28612,219.91158,202.97499,221.8965,223.82489,200.61769,211.69005,215.13399,222.61095,211.90617,221.12767,207.89618
