FIPS,year,profmean,profmean_stnd,female,sped,age,hispanic,asian,amind,free_lunch,red_lunch,miss_lunch,combo_pct_free_lunch,combo_pct_red_lunch,combo_pct_miss_lunch,admin_survey,wtdn,white,black,paid_lunch,lang_nr,lang_st,lang_mt,lang_om,score_oldway,score_m1,score_m2,score_m3,score_m4,score_m5,score_m6,score_m7,score_m8,score_m9,score_m10,score_m11,score_m12,score_m13,score_m14,score_m15,score_m16,score_m17,score_m18,score_m19,score_m20,score_m21,score_m22,score_m23,score_m24,score_m25,score_m26,score_m27,score_m28,score_m29,score_m30,score_m31,score_m32,score_m33,score_m34,score_m35,score_m36,score_m37,score_m38,score_m39,score_m40,score_m41,score_m42,score_m43,score_m44,score_m45,score_m46,score_m47,score_m48,score_m49,score_m50,score_m51,score_m52,score_m53,score_m54,score_m55,score_m56,score_m57,score_m58,score_m59,score_m60,score_m61,score_m62,score_m63,score_m64,score_m65,score_m66,score_m67,score_m68,score_m69,score_m70,score_m71,score_m72,score_m73,score_m74,score_m75,score_m76,score_m77,score_m78,score_m79,score_m80,score_m81,score_m82,score_m83,score_m84,score_m85,score_m86,score_m87,score_m88,score_m89,score_m90,score_m91,score_m92,score_m93,score_m94,score_m95,score_m96
"Tennessee",2003,227.755,-.2262625,.484122,.1094412,10.13212,.0207304,.012326,.0015297,.2817339,.1213305,.0045236,.2817339,.1213305,.0045236,1,21.21,.7076139,.2566026,.5539858,.7096276,.2036272,.0820388,.0047064,,227.7551,226.3248,226.3478,225.8787,227.7015,228.8316,226.6558,226.1692,226.1085,226.1908,227.1721,226.4809,225.2921,226.3499,227.1011,226.061,225.9236,226.9654,225.683,228.4615,226.5412,227.6909,226.0066,226.0567,226.8314,226.3228,226.0034,226.9399,226.2901,226.7632,226.3229,227.297,225.352,226.0686,225.4324,226.8039,225.9813,226.7696,226.7061,225.6424,226.7151,227.292,225.9153,226.6658,226.179,226.4627,226.188,226.9624,226.5714,226.1593,227.091,226.877,225.8417,225.4035,226.1518,226.4261,226.3985,226.327,226.0642,226.8146,226.5822,226.7088,225.8663,226.4627,226.3478,226.1692,225.2921,226.3499,227.1011,226.061,226.0066,226.0567,226.8314,226.3228,225.352,226.0686,225.4324,226.8039,225.9813,226.7696,225.9153,226.6658,226.179,226.4627,226.188,226.9624,225.8417,225.4035,226.1518,226.4261,226.327,226.0642,226.8146,226.5822,225.8663,226.4627
"Tennessee",2005,231.688,-.1979304,.5021611,.0840775,10.06058,.0340824,.0083597,.0022234,.4323476,.0312792,.0013942,.4299538,.0320714,.0013942,1,24.66,.6937626,.2609484,.5340222,.6850066,.2375044,.0739567,.0035323,,231.6881,230.4712,232.1821,229.9467,230.9785,232.1141,230.4357,231.5035,230.3767,229.68,230.7313,230.4832,231.0329,231.5284,232.4449,231.708,229.3578,230.3699,229.5961,231.3216,229.6848,230.8055,231.3471,230.6909,231.6494,231.5117,229.6277,230.6322,230.4227,229.8941,229.692,230.7273,230.4563,231.2839,231.0428,231.7113,230.9833,231.9075,229.7038,228.9363,229.9661,229.9992,230.578,231.4926,231.3895,230.8091,230.6989,231.6454,229.8402,229.6689,230.6623,229.8958,230.6405,230.3882,231.2393,231.1364,229.2517,230.6977,230.6162,231.5227,230.81,229.8709,230.5427,230.7284,232.4089,231.6567,231.24,231.7468,232.6642,231.9263,231.4897,230.8333,231.7941,231.6615,230.6563,231.4825,231.2471,231.9256,231.1929,232.1173,230.7113,231.6268,231.5295,230.9467,230.8383,231.7868,230.8355,230.5851,231.4347,231.3412,230.8261,230.7472,231.6544,230.9447,230.7343,230.8546
"Tennessee",2007,232.754,-.2282919,.4861825,.085826,10.05732,.0332796,.0143752,.0015922,.4541994,.0355051,.0004643,.4541994,.0355051,.0004643,1,21.78,.6873506,.2634023,.5098312,.7045091,.2112196,.0815048,.0027665,,232.7537,231.4353,233.8221,230.8742,232.1583,233.2396,231.5021,232.9025,231.3125,230.7527,231.7444,231.5246,232.5397,233.2497,234.1136,233.3577,230.4015,231.3576,230.5735,232.5365,230.854,231.9241,232.7003,232.1599,233.0699,232.9687,230.6708,231.6163,231.4277,230.9939,230.8328,231.812,232.0498,232.8178,232.5999,233.4469,232.7013,233.5774,230.7831,230.0185,230.9957,231.1992,232.0038,232.8673,232.7968,232.2886,232.219,233.1202,230.9102,230.7734,231.71,231.0604,232.2475,232.019,232.8159,232.8643,230.3648,232.134,232.09,232.9478,232.3386,230.9991,232.1828,232.2107,233.996,233.0193,232.6984,233.4172,234.2822,233.5247,232.8092,232.2684,233.1807,233.0828,232.2032,232.9706,232.7563,233.6115,232.8616,233.7383,232.1055,232.9702,232.9037,232.3938,232.3251,233.2283,232.3974,232.1697,232.966,233.0211,232.2323,232.19,233.0488,232.4414,232.3298,232.3072
"Tennessee",2009,231.825,-.2623532,.4854232,.1062151,10.05237,.0505625,.0148922,.0018997,.4790469,.0301516,.0077015,.4792267,.0303439,.0077015,1,25.41,.6931925,.2394532,.4831001,.7210591,.1955287,.0801963,.003216,,231.8255,230.0758,232.9013,230.0968,231.6136,232.2699,230.5197,231.6618,230.0344,229.7766,230.3545,230.1924,231.7119,232.6729,233.1659,232.441,229.9829,230.5389,229.7775,231.9391,230.2434,230.8905,231.5201,231.2677,231.8013,231.7611,229.7517,230.3075,230.1829,229.9778,229.8719,230.4453,231.5536,231.9638,231.8071,232.841,232.1159,232.6256,230.3102,229.5655,230.1482,230.5276,231.1542,231.6593,231.6561,231.3668,231.3488,231.8812,229.9514,229.8759,230.4305,230.0575,231.7202,231.5395,231.9887,232.2439,229.8506,231.2544,231.2686,231.7757,231.437,230.0598,231.6676,231.3576,233.1444,231.8268,231.934,232.9071,233.4009,232.6731,231.6738,231.4211,231.9571,231.9211,231.7682,232.1768,232.0245,233.0706,232.3388,232.8487,231.2979,231.8038,231.8058,231.515,231.4978,232.0321,231.9293,231.749,232.1966,232.4615,231.3928,231.4087,231.9164,231.5808,231.8714,231.4925
"Tennessee",2011,232.901,-.2590502,.4793282,.1068534,10.04858,.070109,.0202197,.0011373,.5153317,.067169,.002307,.5153317,.067169,.002307,1,22.79,.6761004,.2245721,.4151924,.7089785,.1909889,.0956697,.0043629,,232.9011,230.9843,234.2051,231.1575,232.699,233.3652,231.7044,232.782,230.8909,230.7014,231.29,231.1535,232.9968,233.9761,234.4836,233.7982,231.0536,231.6195,230.9157,233.0377,231.4318,232.0966,232.5979,232.3888,232.9403,232.9224,230.6296,231.1911,231.0891,230.9199,230.8416,231.432,232.8389,233.2631,233.1326,234.1526,233.4681,233.9983,231.3947,230.7105,231.3078,231.7312,232.2375,232.7559,232.7734,232.4993,232.5047,233.0606,230.8465,230.7964,231.3624,231.0439,233.0146,232.8625,233.3297,233.6059,231.0109,232.3492,232.3855,232.9111,232.604,230.9969,233.0007,232.4857,234.545,233.013,233.3075,234.3035,234.8122,234.1211,232.813,232.6035,233.1583,233.1451,233.139,233.5609,233.4349,234.4736,233.7782,234.3086,232.4385,232.958,232.9817,232.7067,232.712,233.2706,233.307,233.154,233.6188,233.9087,232.5427,232.5805,233.1069,232.8042,233.2842,232.6734
"Tennessee",2013,239.775,-.0498695,.4814004,.1359817,10.01202,.0760184,.0254505,.0006856,.4840086,.070609,.0034616,.4840086,.070609,.0034616,1,24.11,.6668115,.213804,.4419208,.6765988,.2170074,.0998806,.0065132,,239.7748,237.5038,239.9649,238.2267,239.9972,240.0315,238.5826,238.6595,237.6052,237.6452,237.634,237.6109,238.9763,240.1571,240.1334,239.5701,238.5184,238.4783,237.9239,240.1639,238.7444,238.7709,238.6813,238.7083,238.7121,238.7537,237.7298,237.7313,237.7301,237.7248,237.7271,237.7233,239.2184,239.1308,239.0613,240.2514,239.6749,239.6684,238.6805,238.1257,238.1129,238.8691,238.7262,238.7336,238.7986,238.7384,238.7809,238.7928,237.8086,237.8287,237.8387,237.7964,239.3058,239.2028,239.1559,239.732,238.2498,238.7568,238.8199,238.8372,238.8037,237.8971,239.2574,238.8431,240.2958,238.884,239.2785,240.4757,240.453,239.8822,238.8901,238.917,238.9238,238.9687,239.5103,239.4203,239.3534,240.5637,239.9747,239.9682,238.9214,238.9297,238.9994,238.9399,238.9811,238.9954,239.5901,239.4845,239.4351,240.0246,238.9447,239.008,239.0259,238.9969,239.5312,239.0241
"Tennessee",2015,240.667,.0286279,.4949462,.1410813,9.99982,.0750913,.0240403,.0013717,.5615812,.0103366,.0009456,.4430718,.0316854,.1041989,1,34.12,.6404632,.2352808,.426154,.7087967,.1874806,.0989503,.0047724,,240.6674,238.8206,241.4315,239.16,240.8442,240.9272,239.3316,240.2355,239.0461,238.9068,238.9391,238.8603,240.4084,241.563,241.5792,240.9054,239.4062,239.415,238.7726,241.0159,239.4411,239.509,240.3295,240.2134,240.2581,240.2403,239.1044,239.1594,239.0982,238.9815,238.9196,238.9543,240.5932,240.5399,240.4181,241.6472,240.9411,240.9702,239.5738,238.9172,238.9505,239.5613,240.298,240.3518,240.3566,240.2279,240.1967,240.2451,239.178,239.1291,239.1873,238.9795,240.6685,240.4907,240.4786,240.9801,239.0371,240.313,240.3015,240.361,240.2012,239.1878,240.5264,240.3064,239.9998,239.2651,239.1031,240.184,240.2031,239.5353,239.4333,239.3109,239.3494,239.3001,239.3324,239.297,239.1409,240.2996,239.6244,239.6612,239.4595,239.5168,239.4847,239.3604,239.3204,239.3656,239.4453,239.2583,239.2652,239.6993,239.5101,239.4841,239.5491,239.3595,239.3329,239.524
"Tennessee",2017,236.693,-.0816723,.4964695,.1178821,10.00183,.1113469,.017132,.0030028,.4997584,.0124994,.0014323,.539046,.029081,.006089,1,30.61,.61832,.2203603,.4863099,0,0,0,0,,236.6925,235.0266,236.2351,235.1738,236.353,236.9147,236.6925,235.5582,235.0989,234.6021,235.1116,235.0266,235.3107,235.9478,236.3887,236.2351,234.9272,235.3904,235.1738,236.5301,236.353,236.9147,235.5789,235.1238,235.595,235.5582,234.6837,235.1812,235.0989,234.6805,234.6021,235.1116,235.0801,235.4509,235.3107,236.0511,235.9478,236.3887,235.1005,234.9272,235.3904,236.5301,235.1565,235.6155,235.5789,235.162,235.1238,235.595,234.7614,234.6837,235.1812,234.6805,235.1791,235.0801,235.4509,236.0511,235.1005,235.1954,235.1565,235.6155,235.162,234.7614,235.1791,235.1954,237.7621,236.591,236.7097,237.4188,237.878,237.7621,236.5509,236.0825,236.5824,236.591,236.4315,236.8066,236.7097,237.5016,237.4188,237.878,236.0634,236.5425,236.5509,236.0959,236.0825,236.5824,236.505,236.4315,236.8066,237.5016,236.077,236.0634,236.5425,236.0959,236.505,236.077
"Tennessee",2019,239.699,,,,,,,,,,,,,,,,,,,,,,,,239.6985,238.0325,239.2411,238.1798,239.359,239.9207,239.6985,238.5642,238.1049,237.608,238.1176,238.0325,238.3166,238.9537,239.3946,239.2411,237.9332,238.3963,238.1798,239.5361,239.359,239.9207,238.5849,238.1298,238.601,238.5642,237.6897,238.1872,238.1049,237.6865,237.608,238.1176,238.0861,238.4568,238.3166,239.0571,238.9537,239.3946,238.1065,237.9332,238.3963,239.5361,238.1625,238.6215,238.5849,238.168,238.1298,238.601,237.7673,237.6897,238.1872,237.6865,238.185,238.0861,238.4568,239.0571,238.1065,238.2014,238.1625,238.6215,238.168,237.7673,238.185,238.2014,240.7681,239.597,239.7157,240.4248,240.884,240.7681,239.5569,239.0885,239.5884,239.597,239.4375,239.8125,239.7157,240.5076,240.4248,240.884,239.0694,239.5485,239.5569,239.1019,239.0885,239.5884,239.511,239.4375,239.8125,240.5076,239.0829,239.0694,239.5485,239.1019,239.511,239.0829
"Texas",1996,229.788,.24844,.4884187,.054711,10.06759,.3223891,.0189265,.0184042,.3448405,.0559624,.0256556,.3448405,.0559624,.0256556,1,124.97,.5084291,.1303978,.5377056,.4926458,.3924365,.094827,.0200906,,229.788,232.7988,230.6139,230.9696,229.8455,230.6605,230.6859,232.3012,232.7249,232.8928,233.591,232.8174,231.2868,230.6351,231.1643,231.1004,230.964,231.8688,231.3819,230.4552,230.7379,231.6574,232.2606,232.4259,232.9218,232.4167,232.8231,233.5007,232.7892,233.4167,232.8867,233.6287,231.2707,231.8908,231.5504,230.966,231.1314,231.7242,231.6145,231.3823,232.3465,231.4322,232.3857,232.8782,232.4064,232.798,232.5118,233.05,233.3428,232.8589,233.5833,233.426,231.6544,231.5458,232.1961,231.519,232.0863,232.7632,232.4996,233.0354,232.8938,233.3934,231.9603,232.886,230.6139,232.3012,231.2868,230.6351,231.1643,231.1004,232.2606,232.4259,232.9218,232.4167,231.2707,231.8908,231.5504,230.966,231.1314,231.7242,232.3857,232.8782,232.4064,232.798,232.5118,233.05,231.6544,231.5458,232.1961,231.519,232.7632,232.4996,233.0354,232.8938,231.9603,232.886
"Texas",2000,232.666,.2785231,.5293605,.053695,10.02452,.3610158,.0344922,.0149065,.3583342,.0722053,.0233332,.3583342,.0722053,.0233332,1,119.61,.4372838,.1497957,.4837822,.4568495,.4396672,.1016721,.0018112,,232.666,235.6033,233.1976,232.79,232.7642,233.3032,232.7909,234.8875,234.6273,235.7535,236.2052,235.0244,233.2298,233.2662,233.6054,233.0184,232.8775,233.4416,232.5977,233.206,232.966,233.5136,234.1021,235.0795,235.3778,234.4281,234.877,235.2275,234.1565,236.1475,235.2301,235.6413,233.2951,233.6655,232.8694,233.5094,233.1669,233.4885,233.3426,232.7792,233.3171,233.4736,234.3728,234.5918,233.7159,235.3701,234.6635,234.9259,235.2699,234.4498,234.7708,235.6323,233.5686,233.0256,233.3499,233.454,233.2918,234.6655,234.022,234.2126,234.9579,234.8506,233.3271,234.3183,233.1976,234.8875,233.2298,233.2662,233.6054,233.0184,234.1021,235.0795,235.3778,234.4281,233.2951,233.6655,232.8694,233.5094,233.1669,233.4885,234.3728,234.5918,233.7159,235.3701,234.6635,234.9259,233.5686,233.0256,233.3499,233.454,234.6655,234.022,234.2126,234.9579,233.3271,234.3183
"Texas",2003,237.306,.1224129,.4921356,.0846331,10.06064,.4445149,.0292794,.0024936,.4673152,.0693657,.0164146,.4673152,.0693657,.0164146,1,89.15,.397716,.1259547,.443547,.3690435,.3499745,.2744348,.0065471,,237.3059,241.3578,239.7825,238.6124,236.6997,237.8182,238.4197,241.4886,240.7014,240.8352,241.8734,241.2357,240.3926,239.1489,240.0613,240.0758,237.9662,239.1446,238.952,237.0972,237.8635,239.0164,240.9196,240.9916,241.8759,241.3862,240.271,241.2134,240.621,241.206,240.7325,241.7511,239.7392,240.7054,240.3412,239.3407,239.5095,240.4207,238.395,238.3811,239.5442,238.3282,240.5003,241.3063,240.8466,241.2448,240.9051,241.7731,240.6401,240.205,241.1328,241.103,239.9661,239.7688,240.6984,239.747,238.8526,240.7558,240.4402,241.2327,241.1582,240.5736,240.0229,240.6952,239.7825,241.4886,240.3926,239.1489,240.0613,240.0758,240.9196,240.9916,241.8759,241.3862,239.7392,240.7054,240.3412,239.3407,239.5095,240.4207,240.5003,241.3063,240.8466,241.2448,240.9051,241.7731,239.9661,239.7688,240.6984,239.747,240.7558,240.4402,241.2327,241.1582,240.0229,240.6952
"Texas",2005,241.991,.1787473,.4949319,.0897518,10.07628,.4568591,.028466,.0043029,.4832424,.0823304,.0010439,.4620825,.0858588,.0179583,1,50.79,.3793836,.1309884,.4282764,.3750798,.3606329,.2605143,.0037729,,241.9909,246.2672,244.4358,242.9866,241.4077,242.5409,242.8468,246.3363,245.3744,245.7608,246.8072,246.0013,244.8565,243.8233,244.7406,244.5826,242.3783,243.5551,243.1877,241.8302,242.3213,243.4794,245.5757,245.8595,246.7459,246.1201,244.9851,245.9131,245.1841,246.1471,245.5255,246.5415,244.2343,245.1923,244.7145,244.0301,244.0403,244.9492,242.8307,242.6599,243.8161,242.8098,245.1968,245.985,245.4136,246.1255,245.6678,246.5284,245.3702,244.8167,245.7226,245.9112,244.4743,244.1759,245.0924,244.2904,243.1549,245.4647,245.0534,245.8213,245.9328,245.201,244.4418,245.32,244.3586,246.2835,244.7863,243.7489,244.6671,244.5089,245.5275,245.8103,246.6972,246.0694,244.1664,245.1262,244.6462,243.9579,243.9694,244.8795,245.1516,245.9409,245.3672,246.0787,245.6204,246.4816,244.409,244.1099,245.0283,244.2219,245.4219,245.0097,245.7788,245.8877,244.3784,245.2786
"Texas",2007,242.340,.1184934,.4874821,.0821987,10.09426,.4478646,.0301272,.0034769,.4714211,.0825855,.0197087,.464949,.0861191,.0166403,1,60.40,.3628824,.1546687,.4262847,.3800576,.3542925,.2611831,.0044669,,242.3398,246.9328,244.6162,243.4269,241.6635,243.1172,243.1532,246.8381,246.2623,246.3202,247.6546,246.7088,245.1112,243.9264,245.0829,244.775,242.7251,244.2285,243.6158,242.2517,242.5284,244.0158,246.281,246.2736,247.4006,246.6645,245.7471,246.9762,246.1001,246.8333,246.1243,247.4275,244.4093,245.6214,245.0019,244.2336,244.1474,245.3042,243.3523,242.9842,244.4727,243.1885,245.7953,246.842,246.1511,246.6356,246.1215,247.2234,246.2573,245.6053,246.8108,246.635,244.7634,244.3728,245.5477,244.5022,243.6531,246.1612,245.6819,246.7079,246.4816,246.1129,244.7504,246.0451,244.6604,246.8706,245.152,243.9689,245.1249,244.817,246.3114,246.304,247.4307,246.6955,244.4486,245.6598,245.0413,244.2749,244.1878,245.3439,245.8238,246.87,246.1802,246.6646,246.1507,247.2522,244.8012,244.4108,245.5847,244.5412,246.1884,245.7094,246.7347,246.5094,244.7869,246.0712
"Texas",2009,240.465,.0495014,.4894188,.0738818,10.10313,.5113467,.0393101,.0022181,.5075428,.0861849,.0093218,.5018302,.0872828,.0093218,1,106.77,.3134537,.131763,.3969504,.3403709,.3535677,.3043967,.0016647,,240.4646,245.5889,243.0278,242.8297,239.5326,241.3097,241.6412,245.436,245.5403,244.7488,246.3986,245.3574,244.3043,242.098,243.5311,243.2902,241.8179,243.709,243.019,240.1839,240.7794,242.5929,245.4075,244.6638,246.0673,245.2404,244.7395,246.333,245.3308,245.3322,244.5552,246.1649,243.3247,244.8735,244.1464,242.4363,242.4487,243.8763,242.5225,242.0952,243.962,241.5189,244.6638,246.0358,245.2274,245.0751,244.4996,245.8696,245.318,244.5626,246.1212,245.1364,243.7283,243.2601,244.7584,242.8475,242.8471,245.0813,244.5118,245.8524,244.9096,245.1386,243.6913,244.9267,243.1398,245.5136,244.4067,242.2057,243.6383,243.3961,245.4794,244.7361,246.1396,245.3145,243.4236,244.9706,244.2452,242.5414,242.5505,243.9771,244.7311,246.1024,245.2963,245.1444,244.5688,245.9386,243.8239,243.3555,244.8518,242.9463,245.1455,244.5765,245.9162,244.9759,243.7834,244.9884
"Texas",2011,241.102,.035563,.4894763,.0694749,10.07985,.5276582,.0329695,.0040573,.577801,.0658266,.0113071,.5713513,.0674984,.0113071,1,92.42,.2955121,.1294578,.3450652,.3413254,.3614528,.2934713,.0037505,,241.1018,246.4193,243.9724,243.4293,240.0671,241.8127,242.1094,246.4334,246.36,245.4682,247.0981,246.1498,245.1976,242.9396,244.3791,244.168,242.3214,244.1713,243.5512,240.6305,241.137,242.9157,246.3841,245.5454,246.9566,246.2212,245.4538,247.0247,246.1395,245.9699,245.2336,246.8269,244.1201,245.6625,245.043,243.2236,243.2106,244.6455,242.9333,242.5169,244.3495,241.7793,245.5305,246.9048,246.2103,245.8953,245.3601,246.7415,245.9514,245.26,246.8021,245.7334,244.4618,244.0424,245.5438,243.5464,243.1707,245.8857,245.3779,246.7271,245.7082,245.7552,244.4073,245.7302,244.1784,246.5754,245.386,243.1378,244.5771,244.3619,246.516,245.6775,247.0898,246.3566,244.302,245.842,245.2244,243.4173,243.397,244.8309,245.654,247.028,246.3365,246.0225,245.4864,246.8683,244.6383,244.2173,245.7162,243.7277,246.0041,245.4964,246.8449,245.8297,244.5767,245.8438
"Texas",2013,241.926,.0264746,.4862906,.1049474,10.08133,.5088248,.0361365,.0033718,.5685516,.0624669,.0121202,.5646765,.0632302,.0131722,1,110.75,.3007998,.1356507,.3568613,.3601319,.3485509,.2863362,.004981,,241.9263,246.788,244.1245,244.6741,241.4574,242.7301,242.7921,246.5296,247.2786,246.3875,247.54,246.5355,245.672,243.6236,244.6094,244.2965,244.0853,245.5139,244.6861,242.0512,242.376,243.685,246.9621,246.1747,247.1212,246.3358,246.8412,248.0084,247.0531,246.9099,246.1609,247.2831,245.0973,246.2285,245.5166,243.9347,243.8614,244.8482,244.7325,244.1528,245.5695,243.0443,246.5721,247.5498,246.7912,246.5466,246,246.9226,247.358,246.636,247.7782,246.6802,245.4751,244.9981,246.0977,244.2225,244.8342,246.9509,246.4161,247.3726,246.3694,247.1494,245.3935,246.791,244.3786,246.7028,245.9042,243.8684,244.8544,244.5349,247.1231,246.3358,247.2842,246.5006,245.3215,246.4505,245.7396,244.1743,244.0904,245.0767,246.7227,247.7006,246.945,246.702,246.1535,247.0776,245.6933,245.2131,246.3104,244.4458,247.0956,246.5603,247.5167,246.5174,245.6023,246.9294
"Texas",2015,244.002,.1460748,.4801634,.1232598,10.06337,.531571,.0470915,.0027709,.5715272,.0617547,.0027711,.5493279,.0650869,.0042976,1,160.10,.2565235,.1437724,.3639469,.3435656,.3534954,.2904575,.0124815,,244.0025,249.3443,245.7385,246.4635,243.7823,244.7639,245.0228,248.5967,249.5007,249.2003,250.0704,249.0995,247.1452,245.4774,246.2041,246.0027,246.1271,247.258,246.6299,244.3311,244.837,245.8714,248.776,248.5167,249.1878,248.4159,249.3456,250.209,249.3037,249.6922,248.9606,249.8188,246.8128,247.6776,247.0555,245.7679,245.7959,246.5382,246.7244,246.3375,247.4697,245.4584,248.6793,249.3637,248.6298,248.8783,248.3355,249.0004,249.833,249.1477,250.0049,249.4488,247.1649,246.7724,247.618,246.1378,246.9706,249.0468,248.5284,249.2096,248.6942,249.631,247.1456,248.8918,245.7097,248.5789,247.1185,245.4496,246.1736,245.9789,248.7577,248.5005,249.1686,248.4003,246.7869,247.6491,247.0318,245.739,245.7733,246.5126,248.6625,249.3439,248.6132,248.8612,248.3214,248.9832,247.1378,246.7498,247.5925,246.1141,249.0291,248.5134,249.1914,248.6791,247.1218,248.8758
"Texas",2017,240.944,.058874,.4773515,.1271384,10.05539,.5461314,.0525304,.0033246,.5461482,.0604316,.0058315,.5368407,.0649602,.0149948,1,157.18,.2492793,.1295199,.3855099,0,0,0,0,,240.9437,245.9234,242.3162,243.8862,240.8104,241.5886,240.9437,245.0223,246.4199,245.8696,246.5555,245.9234,244.0586,242.1462,242.7144,242.3162,243.6081,244.565,243.8862,241.2719,240.8104,241.5886,245.5004,245.0376,245.5492,245.0223,246.3146,247.0324,246.4199,246.2943,245.8696,246.5555,243.7968,244.5275,244.0586,242.3925,242.1462,242.7144,244.1178,243.6081,244.565,241.2719,245.4635,246.0236,245.5004,245.3568,245.0376,245.5492,246.7345,246.3146,247.0324,246.2943,244.1055,243.7968,244.5275,242.3925,244.1178,245.7888,245.4635,246.0236,245.3568,246.7345,244.1055,245.7888,242.5205,245.1602,244.2453,242.343,242.9124,242.5205,245.629,245.1657,245.6799,245.1602,243.9772,244.7071,244.2453,242.5859,242.343,242.9124,245.5836,246.145,245.629,245.4808,245.1657,245.6799,244.2816,243.9772,244.7071,242.5859,245.9048,245.5836,246.145,245.4808,244.2816,245.9048
"Texas",2019,243.617,,,,,,,,,,,,,,,,,,,,,,,,243.6165,248.5963,244.9891,246.559,243.4832,244.2615,243.6165,247.6952,249.0928,248.5425,249.2284,248.5963,246.7314,244.8191,245.3873,244.9891,246.281,247.2379,246.559,243.9448,243.4832,244.2615,248.1732,247.7105,248.2221,247.6952,248.9875,249.7053,249.0928,248.9671,248.5425,249.2284,246.4697,247.2004,246.7314,245.0654,244.8191,245.3873,246.7907,246.281,247.2379,243.9448,248.1364,248.6964,248.1732,248.0296,247.7105,248.2221,249.4074,248.9875,249.7053,248.9671,246.7784,246.4697,247.2004,245.0654,246.7907,248.4617,248.1364,248.6964,248.0296,249.4074,246.7784,248.4617,245.1934,247.8331,246.9182,245.0159,245.5853,245.1934,248.3019,247.8386,248.3528,247.8331,246.6501,247.3799,246.9182,245.2588,245.0159,245.5853,248.2565,248.8179,248.3019,248.1537,247.8386,248.3528,246.9545,246.6501,247.3799,245.2588,248.5777,248.2565,248.8179,248.1537,246.9545,248.5777
"Utah",1996,226.855,.1497636,.4951079,.0669918,9.969583,.1149835,.0232915,.025919,.1678439,.095733,.130965,.1678439,.095733,.130965,1,13.04,.8239523,.0108092,.5976381,.6147146,.3458636,.0338659,.0055559,,226.8549,222.3472,224.6375,226.1751,227.186,226.9538,226.6783,222.264,222.1931,222.6757,222.4612,222.3092,224.4052,225.015,224.7731,224.6961,226.5263,226.2715,226.1688,227.2352,227.01,226.806,222.1559,222.5755,222.3712,222.2695,222.525,222.3065,222.1442,222.735,222.6378,222.4541,224.7872,224.5439,224.4746,225.0825,225.0723,224.8565,226.5721,226.5228,226.2972,227.0802,222.4689,222.2628,222.1487,222.6292,222.5774,222.3993,222.5842,222.4782,222.288,222.7179,224.8585,224.8584,224.6366,225.1574,226.5922,222.523,222.4601,222.278,222.6452,222.5581,224.9456,222.5283,224.6375,222.264,224.4052,225.015,224.7731,224.6961,222.1559,222.5755,222.3712,222.2695,224.7872,224.5439,224.4746,225.0825,225.0723,224.8565,222.4689,222.2628,222.1487,222.6292,222.5774,222.3993,224.8585,224.8584,224.6366,225.1574,222.523,222.4601,222.278,222.6452,224.9456,222.5283
"Utah",2000,227.293,.0957987,.4776672,.0437269,9.968225,.1290277,.0271951,.0273236,.2004562,.1054861,.0266517,.2004562,.1054861,.0266517,1,13.13,.7938494,.0205094,.6353732,.5856521,.3638367,.0459283,.004583,,227.2927,222.0559,224.4596,226.787,227.1688,227.4855,226.8714,221.8144,222.1658,221.9302,222.252,221.9582,224.3881,224.4507,224.6581,224.3186,226.6945,226.9805,226.5437,227.312,226.7685,227.0776,221.9307,221.7156,221.9785,221.7118,222.0333,222.3564,222.0388,222.0676,221.8556,222.1694,224.3834,224.598,224.2495,224.5707,224.3289,224.533,226.8407,226.4684,226.7497,226.9233,221.8226,222.0937,221.8026,221.8188,221.6348,221.8881,222.1692,221.9314,222.2445,222.0021,224.5166,224.2649,224.4686,224.4622,226.6239,221.9277,221.7181,221.9774,221.7449,222.0764,224.4048,221.8297,224.4596,221.8144,224.3881,224.4507,224.6581,224.3186,221.9307,221.7156,221.9785,221.7118,224.3834,224.598,224.2495,224.5707,224.3289,224.533,221.8226,222.0937,221.8026,221.8188,221.6348,221.8881,224.5166,224.2649,224.4686,224.4622,221.9277,221.7181,221.9774,221.7449,224.4048,221.8297
"Utah",2003,234.783,.0303064,.4804909,.1030191,9.951791,.1116083,.037613,.0131906,.2315779,.1085836,0,.2315779,.1085836,0,1,9.84,.8241054,.0113263,.6487252,.4934631,.3754421,.125967,.0051278,,234.7829,228.8359,231.9435,235.078,234.5863,234.4362,234.162,228.7741,229.5933,228.6478,228.5727,228.6093,232.3764,231.8697,231.7807,231.6831,234.875,234.7258,234.6101,234.3546,233.9968,233.8112,229.4248,228.6043,228.5752,228.5644,229.3308,229.327,229.3442,228.4818,228.4568,228.3713,232.2804,232.2137,232.1432,231.7743,231.6347,231.5229,234.6342,234.42,234.26,233.7556,229.1902,229.2254,229.2008,228.4898,228.4265,228.3837,229.1645,229.1167,229.1022,228.3054,232.1815,232.0605,231.9846,231.5368,234.1775,229.0758,228.9974,229.0193,228.3216,228.9647,231.9622,228.8927,231.9435,228.7741,232.3764,231.8697,231.7807,231.6831,229.4248,228.6043,228.5752,228.5644,232.2804,232.2137,232.1432,231.7743,231.6347,231.5229,229.1902,229.2254,229.2008,228.4898,228.4265,228.3837,232.1815,232.0605,231.9846,231.5368,229.0758,228.9974,229.0193,228.3216,231.9622,228.8927
