grade,subject,year,FIPS,white,black,hispanic,asian,amind,multirace_unclass,free_lunch,red_lunch,miss_lunch,no_freelunch,combo_pct_free_lunch,combo_pct_red_lunch,combo_pct_miss_lunch,lep,sped,testage,nonEnglish_neverathome,nonEnglish_sometimesathome,nonEnglish_alwaysathome,nonEnglish_miss,unadj_score,adj_race_03,adj_lunch_03,adj_LEP_03,adj_SPED_03,adj_age_03,adj_Enlang_03,adj_racelunch_03,adj_raceLEP_03,adj_raceSPED_03,adj_raceage_03,adj_raceEnlang_03,adj_lunchLEP_03,adj_lunchSPED_03,adj_lunchage_03,adj_lunchEnlang_03,adj_LEPSPED_03,adj_LEPage_03,adj_LEPEnlang_03,adj_SPEDage_03,adj_SPEDEnlang_03,adj_ageEnlang_03,adj_racelunchLEP_03,adj_racelunchSPED_03,adj_racelunchage_03,adj_racelunchEnlang_03,adj_raceLEPSPED_03,adj_raceLEPage_03,adj_raceLEPEnlang_03,adj_raceSPEDage_03,adj_raceSPEDEnlang_03,adj_raceageEnlang_03,adj_lunchLEPSPED_03,adj_lunchLEPage_03,adj_lunchLEPEnlang_03,adj_lunchSPEDage_03,adj_lunchSPEDEnlang_03,adj_lunchageEnlang_03,adj_LEPSPEDage_03,adj_LEPSPEDEnlang_03,adj_LEPageEnlang_03,adj_SPEDageEnlang_03,adj_racelunchLEPSPED_03,adj_racelunchLEPage_03,adj_racelunchLEPEnlang_03,adj_racelunchSPEDage_03,adj_racelunchSPEDEnlang_03,adj_racelunchageEnlang_03,adj_raceLEPSPEDage_03,adj_raceLEPSPEDEnlang_03,adj_raceLEPageEnlang_03,adj_raceSPEDageEnlang_03,adj_lunchLEPSPEDage_03,adj_lunchLEPSPEDEnlang_03,adj_lunchLEPageEnlang_03,adj_lunchSPEDageEnlang_03,adj_LEPSPEDageEnlang_03,adj_racelunchLEPSPEDage_03,adj_racelunchLEPSPEDEnlang_03,adj_racelunchLEPageEnlang_03,adj_racelunchSPEDageEnlang_03,adj_raceLEPSPEDageEnlang_03,adj_lunchLEPSPEDageEnlang_03,adj_racelunchLEPSPEDageEnlang_03,adj_Clunch_03,adj_raceClunch_03,adj_ClunchLEP_03,adj_ClunchSPED_03,adj_Clunchage_03,adj_ClunchEnlang_03,adj_raceClunchLEP_03,adj_raceClunchSPED_03,adj_raceClunchage_03,adj_raceClunchEnlang_03,adj_ClunchLEPSPED_03,adj_ClunchLEPage_03,adj_ClunchLEPEnlang_03,adj_ClunchSPEDage_03,adj_ClunchSPEDEnlang_03,adj_ClunchageEnlang_03,adj_raceClunchLEPSPED_03,adj_raceClunchLEPage_03,adj_raceClunchLEPEnlang_03,adj_raceClunchSPEDage_03,adj_raceClunchSPEDEnlang_03,adj_raceClunchageEnlang_03,adj_ClunchLEPSPEDage_03,adj_ClunchLEPSPEDEnlang_03,adj_ClunchLEPageEnlang_03,adj_ClunchSPEDageEnlang_03,adj_raceClunchLEPSPEDage_03,adj_raceClunchLEPSPEDEnlang_03,adj_raceClunchLEPageEnlang_03,adj_raceClunchSPEDageEnlang_03,adj_ClunchLEPSPEDageEnlang_03,adj_raceCluncLEPSPEDageEnlang_03,adj_race,adj_lunch,adj_LEP,adj_SPED,adj_age,adj_Enlang,adj_racelunch,adj_raceLEP,adj_raceSPED,adj_raceage,adj_raceEnlang,adj_lunchLEP,adj_lunchSPED,adj_lunchage,adj_lunchEnlang,adj_LEPSPED,adj_LEPage,adj_LEPEnlang,adj_SPEDage,adj_SPEDEnlang,adj_ageEnlang,adj_racelunchLEP,adj_racelunchSPED,adj_racelunchage,adj_racelunchEnlang,adj_raceLEPSPED,adj_raceLEPage,adj_raceLEPEnlang,adj_raceSPEDage,adj_raceSPEDEnlang,adj_raceageEnlang,adj_lunchLEPSPED,adj_lunchLEPage,adj_lunchLEPEnlang,adj_lunchSPEDage,adj_lunchSPEDEnlang,adj_lunchageEnlang,adj_LEPSPEDage,adj_LEPSPEDEnlang,adj_LEPageEnlang,adj_SPEDageEnlang,adj_racelunchLEPSPED,adj_racelunchLEPage,adj_racelunchLEPEnlang,adj_racelunchSPEDage,adj_racelunchSPEDEnlang,adj_racelunchageEnlang,adj_raceLEPSPEDage,adj_raceLEPSPEDEnlang,adj_raceLEPageEnlang,adj_raceSPEDageEnlang,adj_lunchLEPSPEDage,adj_lunchLEPSPEDEnlang,adj_lunchLEPageEnlang,adj_lunchSPEDageEnlang,adj_LEPSPEDageEnlang,adj_racelunchLEPSPEDage,adj_racelunchLEPSPEDEnlang,adj_racelunchLEPageEnlang,adj_racelunchSPEDageEnlang,adj_raceLEPSPEDageEnlang,adj_lunchLEPSPEDageEnlang,adj_racelunchLEPSPEDageEnlang,adj_Clunch,adj_raceClunch,adj_ClunchLEP,adj_ClunchSPED,adj_Clunchage,adj_ClunchEnlang,adj_raceClunchLEP,adj_raceClunchSPED,adj_raceClunchage,adj_raceClunchEnlang,adj_ClunchLEPSPED,adj_ClunchLEPage,adj_ClunchLEPEnlang,adj_ClunchSPEDage,adj_ClunchSPEDEnlang,adj_ClunchageEnlang,adj_raceClunchLEPSPED,adj_raceClunchLEPage,adj_raceClunchLEPEnlang,adj_raceClunchSPEDage,adj_raceClunchSPEDEnlang,adj_raceClunchageEnlang,adj_ClunchLEPSPEDage,adj_ClunchLEPSPEDEnlang,adj_ClunchLEPageEnlang,adj_ClunchSPEDageEnlang,adj_raceClunchLEPSPEDage,adj_raceClunchLEPSPEDEnlang,adj_raceClunchLEPageEnlang,adj_raceClunchSPEDageEnlang,adj_ClunchLEPSPEDageEnlang,adj_raceCluncLEPSPEDageEnlang
8th grade,mathematics,2019,TENNESSEE,,,,,,,,,,,,,,,,,,,,,291.05585,291.15347,291.95923,276.05527,271.42401,275.62509,270.67258,288.11014,283.50726,281.03836,281.86572,267.76953,291.79794,273.56149,289.83813,274.86319,288.84775,286.5965,285.50851,291.55634,284.85403,265.95374,287.70523,276.53778,275.51035,292.59042,280.08157,289.66843,280.76645,285.75296,290.31265,287.17529,278.0022,290.90131,281.34161,285.75803,279.16086,287.77148,288.79605,270.51001,282.81711,277.28528,288.58243,292.92075,280.13416,283.20853,277.60663,289.3295,274.17084,276.09555,283.91034,283.44199,282.74686,291.58142,293.23361,283.07623,286.88916,274.32004,290.75958,271.21109,273.14883,275.91797,285.86948,288.3118,296.42053,290.05115,282.11664,285.603,290.52249,280.56662,290.54233,282.58813,277.2135,281.21436,285.70605,288.38165,288.60626,281.21008,291.61496,277.33279,282.66501,273.98428,291.61194,273.86792,279.02029,280.49081,285.66611,291.97391,274.28925,274.87836,281.22354,275.01721,292.83685,286.15994,279.82172,292.09369,267.95413,284.71606,285.59518,291.32495,291.13617,292.12744,275.84982,283.07446,273.28067,276.15939,275.23883,289.59283,282.24704,270.0574,268.45224,276.58987,268.69318,284.76846,278.74591,275.07556,284.06937,278.5383,269.82278,273.54849,275.1235,269.24411,268.3212,283.6868,271.38226,272.87613,281.84793,285.61902,274.37927,280.14185,280.11148,275.00543,285.68713,274.91595,277.95462,269.95459,285.397,269.12213,269.98764,270.73248,286.14474,286.24612,287.21069,266.76276,286.18066,275.60339,288.02463,284.6925,268.59592,281.16339,270.08896,281.89383,277.44894,287.91641,272.76395,274.36334,282.60995,285.10355,288.47006,274.89606,287.5137,270.6217,287.45847,291.99371,270.48965,288.58731,271.91187,276.98764,271.71887,283.52451,279.34741,273.83536,283.3002,272.98044,278.4744,288.11749,271.76099,275.90256,286.94128,288.80643,289.24097,274.6535,277.49808,284.83444,287.09436,287.15881,274.15894,270.08093,290.89169,275.69583,285.12146
8th grade,mathematics,1996,TEXAS,27.6%,0.0%,57.4%,0.0%,23.6%,4.1%,22.7%,13.0%,8.6%,82.8%,28.7%,0.0%,0.0%,0.0%,0.0%,14.083204,51.0%,20.3%,0.0%,0.0%,282.53427,286.83975,263.47321,278.29709,271.35202,263.7197,283.82123,281.77173,263.29242,265.17566,278.2984,276.33942,274.9827,271.80972,281.70419,272.69962,262.01822,283.72531,284.22937,262.58392,259.7514,282.19766,268.42175,266.12796,276.27426,277.24097,274.41006,276.34314,275.40256,284.90961,263.3999,271.47665,279.03699,264.2449,277.82074,274.40802,275.72638,273.80606,271.87662,269.99234,286.11584,261.58331,269.19183,273.84265,280.0376,272.28873,265.38309,273.30792,269.54202,277.80542,279.18427,267.76007,270.01709,272.52682,268.18338,278.88452,270.29037,264.63614,262.65344,263.15839,264.02805,270.97958,281.42633,270.22357,283.49664,281.7583,272.07358,259.92581,261.90424,281.21497,284.71783,263.35114,274.23294,285.94501,281.55304,270.65704,280.75168,268.14117,265.59964,272.17926,276.74399,277.65222,270.38962,284.39645,279.26706,272.80948,277.74484,280.42462,279.50314,260.70062,262.84491,275.45697,274.62582,275.33755,263.77686,276.85626,278.15121,283.59869,266.29141,262.87427,274.30173,283.72244,283.97461,268.84512,276.59756,275.30942,270.19046,271.02005,266.37469,269.80563,271.84601,272.68311,264.82153,281.58417,275.04816,283.34833,271.3913,280.00769,277.87766,274.10336,270.5123,272.84241,278.71664,264.57977,286.6467,264.68509,278.38858,267.60083,286.64493,274.65012,284.02808,285.06729,264.25323,282.98459,267.48175,268.2085,277.4519,273.66275,268.83896,276.10016,266.81198,273.99869,287.63898,286.84546,282.56735,268.66104,286.16641,266.52368,277.71408,284.30637,285.02991,264.13388,267.2973,267.84305,270.51593,286.78638,268.8418,276.82898,266.48065,274.89758,274.67294,280.96005,271.94495,286.5257,271.96756,279.23782,283.43048,280.12415,264.99698,270.33969,270.06796,265.95819,270.29425,272.99295,265.84845,280.58777,265.02985,271.88971,274.95438,266.43384,278.86844,277.8111,266.11761,286.76221,278.2334,269.54803,286.67636,270.11771,271.40024,263.793,271.11084
8th grade,mathematics,2000,TEXAS,19.0%,26.2%,20.3%,0.0%,0.0%,21.5%,4.2%,21.7%,0.0%,55.8%,52.3%,0.0%,1.0%,0.0%,3.8%,14.246306,39.8%,14.7%,0.0%,0.0%,275.52463,283.90433,282.01807,275.44189,277.11734,276.45749,275.80945,269.50449,278.81268,279.63956,278.57666,287.65509,282.47659,284.28012,267.56909,276.13248,266.11664,283.66357,284.10797,281.51352,274.40485,277.30029,269.24176,288.1954,268.33881,275.90125,272.44183,289.58475,273.57333,289.78171,277.28458,273.19409,272.43411,268.05319,271.69705,266.2612,280.89142,274.62845,263.66922,284.43243,267.30069,282.26932,273.59738,277.99081,275.02484,284.85202,276.1373,270.3396,285.55676,269.43381,283.68872,273.66891,280.33331,267.05252,273.75629,284.78525,265.74802,279.42825,271.66202,276.12619,281.02124,283.53159,284.97232,280.34326,272.9025,271.49078,274.56818,264.43503,286.04749,269.4986,286.58673,275.29996,289.37088,280.12656,279.27795,273.20743,283.71851,281.01117,286.36261,266.69205,277.10541,268.59943,277.49094,290.01361,267.55878,279.47986,267.47504,277.49905,288.82739,269.56332,272.7757,284.82385,281.07828,270.77322,287.42282,265.93039,282.10867,276.68756,283.27441,285.84705,279.00754,267.75458,283.6395,272.56223,274.19235,290.50378,286.23163,286.16452,287.92184,275.74484,274.2901,264.2204,288.00128,286.39865,272.38962,277.38107,283.72321,284.21954,279.23181,279.27325,278.59137,274.57721,281.07016,272.77591,284.50909,271.05231,291.64746,286.90509,285.01688,279.19882,275.59131,269.71005,277.3714,282.00034,264.64423,288.38278,283.40033,270.79761,282.69962,267.92667,282.72656,276.79544,288.74826,279.2887,280.9133,276.71155,276.37994,270.1178,289.78665,270.72141,285.64417,266.9935,291.07019,276.79944,272.8006,285.67609,286.66379,281.00952,276.38937,288.94064,290.90005,269.5957,278.2951,281.33533,277.64868,274.0744,291.56415,279.51288,271.82001,271.4895,276.84851,271.38641,285.16711,279.21719,286.27939,272.79688,286.689,274.05536,287.47198,289.43674,291.43509,281.37418,281.78366,272.45401,272.19135,290.25256,268.35626,285.70776,278.25931,288.35855,278.85513
8th grade,mathematics,2003,TEXAS,44.2%,18.3%,47.0%,0.0%,0.0%,18.6%,25.3%,0.0%,0.0%,55.2%,64.7%,22.2%,0.0%,0.0%,13.9%,14.194441,67.7%,23.6%,0.0%,28.5%,278.242,292.34067,275.57852,269.40057,288.00354,273.80963,269.73499,287.11407,285.27863,291.4212,276.42902,271.82367,282.73923,287.02438,288.81192,276.90952,286.76279,272.7572,269.99619,283.26099,282.21454,274.11703,286.56424,274.09125,295.52472,285.68018,282.81415,285.48962,277.69809,278.92096,287.55722,284.45154,274.01416,274.71671,280.64508,282.32764,284.33127,275.58838,282.64206,282.34592,282.94214,269.28226,288.38647,273.77231,276.63983,281.06732,274.70297,283.76413,277.88864,281.28796,291.80139,276.8382,270.32678,278.71829,277.06363,269.41498,283.26532,270.57169,280.7496,283.59244,294.56085,272.40311,277.8475,278.42908,289.29288,270.99258,275.79095,284.01691,276.59244,287.95624,273.07227,286.42447,285.85004,293.48819,279.0311,289.28912,269.07001,282.02573,271.70776,278.4166,282.36197,293.07846,285.45053,281.82098,293.20981,287.70029,290.29895,268.4617,285.00937,286.0603,287.90271,292.48877,286.51447,277.5687,285.86902,290.80402,293.20151,290.36307,281.81467,277.87561,280.8631,272.41281,286.93625,277.82205,279.28766,285.14243,279.53622,276.14746,282.0975,281.78482,268.21817,268.56042,279.58505,286.25873,275.54025,271.67261,280.49435,290.96664,282.6348,294.37628,287.89194,292.50183,284.30173,292.46884,293.31049,273.49103,281.82678,272.29309,285.47971,285.01593,282.32434,282.96973,269.54526,284.33249,272.59375,287.61203,277.62067,282.85016,282.15417,288.67435,281.19135,293.29962,286.62802,291.53314,282.25006,270.5549,275.17368,284.79468,276.81696,272.55536,289.34579,268.99628,280.55728,284.52612,280.68021,290.06815,272.95853,280.61185,273.99734,269.89175,275.47116,277.36417,286.07593,292.08487,272.87122,292.20953,271.00006,276.63721,274.2858,288.88284,277.06641,272.07578,271.72491,268.41391,274.09985,272.83459,283.93851,287.33749,293.63342,270.9635,284.58423,267.88367,288.37897,291.25931,284.12125,270.8252,287.57922,274.26117,293.25885,277.1239,285.21667
8th grade,mathematics,2005,TEXAS,47.9%,43.3%,45.7%,20.1%,16.1%,0.0%,48.8%,15.3%,0.0%,49.1%,8.7%,4.0%,0.0%,23.8%,27.4%,14.119114,24.2%,31.3%,29.6%,0.0%,276.06747,294.22601,281.47397,289.7323,289.02579,274.05908,289.36322,295.55579,288.97025,274.78186,293.41418,287.98965,283.53732,292.71045,287.48407,278.00925,284.64606,289.32059,281.75937,276.11938,272.59003,276.05734,280.32651,274.23145,277.08621,282.82199,289.47522,289.68201,288.29477,276.13211,288.29388,279.20923,279.21982,284.44293,276.59717,287.31046,281.13602,275.80417,289.38586,276.01852,272.40356,289.96463,278.01379,292.42169,293.32281,286.30963,274.47925,288.22229,289.48102,291.7135,281.71884,278.48456,276.43658,275.43393,273.58853,286.95181,275.85382,277.48422,286.8378,294.97653,275.53259,294.14441,274.79871,290.07108,294.68771,284.25638,286.18018,284.14606,294.5611,275.66284,294.22266,274.76303,298.63547,298.43826,287.75928,282.66864,276.47272,288.89627,284.82016,274.87643,285.19284,280.28738,295.85379,286.50766,292.20535,282.86722,275.87561,272.65771,279.92883,279.45975,283.51071,276.38293,278.27121,281.0257,276.7023,278.25433,282.31293,272.5473,275.33594,277.39136,290.28589,287.81305,292.24756,278.21027,290.74878,285.9263,281.52713,290.10132,294.1738,294.67776,293.08917,272.9881,292.00241,276.24197,271.20331,270.26022,283.05338,290.65424,284.51862,289.56735,294.21631,287.7963,286.52591,275.06927,287.10974,297.11105,294.83572,271.37503,279.83127,275.75278,282.71704,272.7554,289.14865,275.34088,274.35562,280.1998,285.93005,281.4606,288.83777,273.01425,275.76624,287.19586,281.15167,295.4736,273.76733,284.76865,295.25409,291.02563,288.48071,282.19006,287.05499,273.9248,282.83618,289.76868,281.88644,290.40826,275.59366,292.18823,289.65677,291.79633,293.04028,280.8895,292.69287,286.63089,278.85834,283.08835,273.96518,290.12143,291.8067,291.11975,292.08707,271.77899,289.13123,283.91595,290.11948,286.78577,287.72424,294.15012,288.21347,283.64804,280.22433,277.45386,287.91193,288.96677,289.56656,284.04718,280.18781,288.33472,288.65335,272.64575,292.86432
8th grade,mathematics,2007,TEXAS,9.9%,35.0%,46.8%,30.6%,5.0%,24.5%,45.7%,0.0%,0.0%,27.6%,62.5%,8.8%,0.0%,0.0%,0.0%,14.322646,67.1%,32.7%,15.9%,6.9%,293.24609,295.43591,295.90698,288.49689,295.56985,292.47559,288.49091,285.65738,293.90277,299.70663,289.52924,289.60233,286.27719,286.61758,281.86566,301.94891,277.63492,288.0979,298.13535,281.9122,289.70154,290.07678,282.84512,285.84787,302.89139,299.68393,294.04041,288.06491,302.32266,282.46564,298.42551,286.81784,277.20941,282.29364,285.51041,280.47269,299.64819,286.50046,287.79001,277.60889,278.81131,287.6568,288.46231,285.95486,298.30621,294.02328,303.16998,287.75372,288.81964,299.83585,282.44177,284.38397,292.59268,280.48804,298.58392,289.40714,297.14224,287.51459,299.84113,301.36646,293.80835,278.93057,294.22568,279.8479,297.31815,296.73404,282.89896,293.8201,301.48907,294.10901,294.05066,283.65411,298.39059,286.49484,279.98169,282.76447,298.23483,300.15747,284.20468,284.77109,281.66205,300.54858,287.12024,302.17401,298.04263,284.37918,294.84958,286.13806,293.84674,283.37991,281.42682,287.48138,289.1344,284.78555,285.25906,292.09824,301.89633,278.9248,290.98557,296.07892,288.41629,292.56848,295.81262,296.7056,300.47327,282.98126,291.86346,281.98605,282.7005,290.01172,296.74738,281.33237,275.91147,289.88812,292.82712,289.24063,291.75378,284.28845,297.37064,282.9668,300.34485,279.42545,283.96414,293.35748,285.42725,281.53876,298.98285,293.46106,288.61227,285.18811,296.91183,292.97302,293.91,281.3447,295.63812,276.58633,290.92078,285.7659,288.4953,280.71753,292.08734,299.93369,303.17645,292.54709,283.63498,299.19296,288.75897,281.42841,296.37317,292.53067,293.99841,284.12671,295.52985,296.74411,301.32458,283.33936,300.83701,281.97794,280.23499,287.32846,283.50345,297.76447,284.24396,294.04999,279.25961,283.98383,295.81738,296.04089,299.01523,285.85541,278.36508,285.73941,275.83377,286.61194,280.89096,296.20612,279.40869,288.36551,302.17603,296.52887,289.02606,280.15616,296.44766,298.30798,279.60687,297.85574,292.66324,289.52463,300.73642,297.55215,293.59024
8th grade,mathematics,2009,TEXAS,39.8%,12.0%,62.5%,9.7%,9.8%,13.6%,74.6%,4.9%,16.9%,33.9%,41.3%,1.7%,0.0%,0.0%,29.4%,13.865477,11.8%,35.3%,47.3%,9.7%,278.61978,289.37125,301.74445,277.55341,287.80634,294.28979,293.71228,288.67239,293.60962,287.89835,306.51306,296.26282,294.39798,296.59583,294.96005,300.74457,284.49936,279.23468,292.08783,286.20523,297.42844,286.49976,301.42462,298.83682,307.53766,286.2403,289.70132,289.07928,302.10593,288.40396,298.30594,299.83273,301.09894,280.85953,286.14847,279.15485,300.83307,289.83316,292.47003,275.65808,289.63022,296.86285,289.98026,284.57785,286.42206,295.34122,285.61093,295.11664,297.35077,300.73816,299.06625,300.07175,287.69257,282.99753,293.49655,302.95038,291.39511,292.98203,283.9631,293.52936,305.56235,283.51361,283.76593,296.0336,293.90219,297.91702,301.79559,286.39191,301.48111,283.98218,288.85931,294.01544,294.70874,283.79651,284.11563,296.91895,287.87045,283.15781,294.49487,298.21317,283.08432,288.92868,293.45941,296.129,295.04089,305.54279,290.04919,285.36008,299.72031,284.28574,299.18661,300.71036,293.86096,290.56201,290.22272,301.80588,300.15851,277.55917,288.9213,276.04163,279.07547,283.32813,281.51379,292.60977,282.21637,294.53461,304.58252,287.53525,295.23181,297.24188,296.42899,285.63065,287.32687,289.43686,285.9411,294.9711,282.05215,294.86172,302.02798,294.63815,283.18234,286.37671,286.65762,291.75241,292.67285,292.905,296.62228,288.35089,297.87735,289.38751,289.87912,287.05612,292.15656,290.76944,294.86603,278.944,277.86136,291.49731,283.43985,293.85593,289.62302,290.27222,296.21191,285.45084,293.9158,299.86145,295.52853,282.00446,279.01926,293.30157,291.0755,289.99579,289.12918,286.78888,282.80429,296.86035,284.41336,301.42865,281.12311,285.38873,295.44324,282.80087,281.07227,279.7272,287.99402,297.0903,287.61624,297.82373,296.96786,299.98468,289.40927,288.87473,289.44431,288.95114,282.75006,297.51917,295.29221,287.43744,287.08975,285.39194,291.0256,292.1376,293.64725,293.59067,288.83221,296.76788,301.04242,282.87024,295.68497,280.1936,281.4946
8th grade,mathematics,2011,TEXAS,60.2%,0.0%,58.2%,23.1%,0.0%,0.0%,45.6%,24.9%,0.0%,49.7%,66.0%,3.5%,15.7%,0.0%,27.7%,14.157954,50.9%,53.8%,14.5%,17.8%,301.1196,308.29395,294.61627,293.11679,286.44662,292.42331,297.078,304.41223,291.56119,285.22586,293.93335,304.0766,308.4653,299.27332,288.53082,302.74115,288.66754,298.72296,292.76459,301.45016,280.39188,286.13669,299.19946,306.97015,311.20425,307.50214,299.12997,287.21423,289.82928,290.12247,295.21713,306.7243,283.79028,307.95352,306.04028,288.11548,299.48236,287.68988,283.9877,300.51709,305.84583,286.2291,302.65256,294.30667,290.63342,304.56808,287.19434,303.56955,285.93616,300.3071,290.62729,292.3829,298.49478,291.74835,296.15234,300.34183,288.29199,304.97424,299.64609,300.21762,297.19839,288.93472,303.14001,289.83359,294.47162,298.88373,302.21555,299.14005,299.39084,298.70032,302.3172,298.8049,298.12805,307.20197,284.07129,297.56888,294.56415,294.86655,306.85867,294.974,299.3288,309.8761,287.92078,310.81299,302.25354,308.36505,299.22217,292.89386,292.02505,292.77805,304.8537,304.98026,296.27548,300.31122,285.73917,307.18204,302.3345,288.08472,291.90408,286.94226,295.01056,295.70847,306.59265,292.4433,291.01862,288.07416,292.4812,295.16772,297.05316,293.47177,290.02921,293.86371,297.39957,302.78064,281.33832,289.13528,288.8241,289.10651,299.94046,295.04233,307.33786,287.79343,296.45721,300.0741,287.46234,304.96835,293.75104,301.2883,289.21542,296.32681,284.68274,289.51874,302.93353,289.94901,291.12546,303.54117,289.93866,296.17685,307.75003,287.72461,296.31876,304.29123,294.91574,302.95609,287.55511,290.19031,292.75214,296.4567,297.99893,306.94244,300.89484,303.23227,290.77783,302.96469,301.49399,291.46393,300.15314,300.84772,300.84122,287.85831,299.65341,295.38464,289.17715,288.63403,302.43805,304.51004,298.28745,291.71503,288.15677,292.11722,285.90381,286.43137,290.52899,291.20355,302.25266,291.81989,286.10547,296.5907,307.10538,292.18161,292.69946,284.75995,299.03891,306.57507,303.54913,300.10254,306.08441,294.46188,287.85028,304.95993,302.61838
8th grade,mathematics,2013,TEXAS,7.9%,0.0%,48.2%,9.8%,9.9%,4.2%,59.9%,0.0%,0.0%,50.6%,56.7%,27.6%,0.0%,0.0%,0.0%,13.854006,68.6%,47.5%,39.2%,16.3%,279.28918,300.70248,301.92569,283.67273,290.50208,293.86111,299.41641,301.79248,289.02072,298.07202,302.78448,307.39392,303.74625,292.55777,306.52606,294.15994,287.34708,295.35226,301.38086,281.90411,288.789,293.50211,300.07407,306.10736,290.18719,286.79147,304.63971,284.39676,304.50732,303.03555,284.33472,305.80869,284.36786,290.19418,296.37881,300.09924,284.77823,303.09256,297.81711,291.2291,298.12964,303.03168,302.84732,303.47842,295.08328,293.86691,294.60593,302.0105,294.35016,285.35547,293.34705,284.7005,304.60114,285.61401,299.21817,284.3851,287.6329,292.2142,302.46323,300.1839,304.16162,300.31448,302.24185,292.70877,301.0842,294.103,302.77274,299.87167,283.48062,287.82355,306.54187,286.21866,298.96732,304.62631,291.01807,305.83115,298.64911,292.06866,296.55411,300.00732,284.49841,294.72171,286.56277,307.77402,295.13483,304.83231,284.0686,285.68161,295.63229,289.13849,306.41318,283.78976,289.75385,292.87265,292.23642,285.30301,284.63919,292.56757,277.4787,278.71539,281.03772,280.12396,286.52026,294.78259,298.89682,291.40063,290.27002,293.60931,297.0462,295.44598,289.8096,288.64392,284.72046,293.47421,286.38791,298.85559,300.30499,294.87115,286.29886,303.32065,284.65704,299.27243,302.4751,288.47513,300.07172,296.03149,296.06641,294.1095,295.0401,284.52072,300.3746,286.6554,296.28857,293.7092,299.99484,298.89984,297.58954,302.7186,289.79709,282.87555,300.50589,283.3645,301.95648,290.77823,302.09656,294.84052,283.69775,288.8335,288.01508,298.05719,280.90634,291.76581,302.51413,282.54236,301.26038,286.85123,287.07156,295.66614,299.99561,299.21536,305.54489,279.64255,294.17374,289.72275,301.53357,294.02591,290.06979,295.30664,290.45383,299.57843,290.90521,290.02649,296.63861,298.31216,291.30469,284.88876,289.75754,292.51196,282.21216,286.00674,300.46594,291.98441,288.89993,298.05502,302.42905,283.69308,293.9942,301.80209,284.72372,295.79987,300.83765
8th grade,mathematics,2015,TEXAS,44.7%,35.3%,40.7%,28.7%,0.0%,0.0%,62.7%,0.0%,7.1%,18.3%,67.9%,0.0%,0.0%,0.0%,9.1%,13.799927,57.1%,63.4%,42.3%,0.0%,281.62543,294.03305,279.68274,295.15094,279.9184,289.80048,284.85303,299.57767,293.7226,302.40857,297.75583,298.86151,293.48239,283.4899,299.75433,295.15268,287.79495,286.60773,285.44006,273.60782,282.58353,297.85352,293.3959,300.17545,302.37384,301.69974,300.75427,293.9017,299.7384,303.34875,298.67313,286.08408,289.75308,299.70502,294.03635,284.07819,290.20413,298.42593,286.9805,288.72314,282.54602,289.50348,286.27444,303.23813,288.86823,284.14835,302.12381,286.93253,296.55478,297.26938,291.66696,297.52704,295.97052,294.3956,301.83356,284.26782,290.41962,303.08716,287.5032,288.28952,290.09723,285.07495,297.93951,281.2677,299.2952,300.13425,291.75601,281.87823,284.00122,293.33087,291.68942,284.84476,287.14832,290.90799,301.59363,296.20294,287.9751,299.16025,301.10611,293.03555,288.61771,295.08142,293.57574,283.10733,298.42642,287.34668,285.76465,283.0675,284.48315,288.84735,303.0415,287.37997,297.24371,290.56052,298.51273,281.72284,289.99512,295.56512,285.78888,288.23953,273.58887,297.04193,285.7243,293.11319,298.47131,293.27792,281.99332,275.96762,285.2572,274.66464,294.84692,276.74216,275.82101,278.53668,287.09335,278.95953,294.45428,298.55597,285.17426,296.97894,293.91904,294.49533,284.05682,281.58453,294.53247,294.94055,295.01398,293.05402,275.15891,278.67557,276.465,281.15491,295.31705,285.4053,276.6507,290.82513,290.96567,285.8223,288.56046,282.44727,277.9668,297.33475,292.31699,277.45352,286.87671,290.7919,278.68774,275.97968,290.61252,295.81143,283.16995,276.82333,280.48782,291.92288,289.38123,294.43286,281.14304,294.84686,289.08362,293.45459,297.33917,274.25375,286.45206,296.73303,286.12732,289.22705,296.0047,296.12222,289.09622,292.10385,281.07797,276.26959,287.69525,282.26184,280.28159,288.04956,278.37119,279.32455,277.20398,289.30493,285.63437,296.8508,284.87787,285.41809,290.06171,283.94373,280.0282,298.75723,282.1705,277.2493,277.45703
