FIPS,year,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,score_m1,score_m2,score_m3,score_m4,score_m5,score_m6,score_m7,score_m8,score_m9,score_m10,score_m11,score_m12,score_m13,score_m14,score_m15,score_m16,score_m17,score_m18,score_m19,score_m20,score_m21,score_m22,score_m23,score_m24,score_m25,score_m26,score_m27,score_m28,score_m29,score_m30,score_m31,score_m32,score_m33,score_m34,score_m35,score_m36,score_m37,score_m38,score_m39,score_m40,score_m41,score_m42,score_m43,score_m44,score_m45,score_m46,score_m47,score_m48,score_m49,score_m50,score_m51,score_m52,score_m53,score_m54,score_m55,score_m56,score_m57,score_m58,score_m59,score_m60,score_m61,score_m62,score_m63,score_m64,score_m65,score_m65_r
"Nebraska",2002,221.565,0.000,0.00044,14.38377,-1.67e-09,.1442747,.4945917,.0295775,.1378322,10.00374,.8196126,.0569123,.0803395,.0138545,.0292811,0,.2860098,.0911194,.0187027,.2299732,.7672052,.0028215,221.5652,215.7313,219.5642,220.0458,223.606,221.7561,220.3216,216.3871,215.4469,217.718,215.8856,215.7014,218.7397,221.5459,219.7518,219.0657,222.0821,220.2345,219.6297,223.6407,222.339,220.4563,216.1013,218.2532,216.4729,216.3509,217.3843,215.6015,215.4539,217.7354,217.6698,215.8438,220.7269,218.922,218.6496,221.6007,221.0119,219.2032,222.1083,221.6153,219.768,222.3289,217.9388,216.188,216.0996,218.2451,218.2041,216.4272,217.4036,217.3751,215.5967,217.6793,220.773,220.5772,218.7865,221.0337,221.6062,217.9306,217.9238,216.1769,218.1897,217.3868,220.5959,217.9097,,
"Nebraska",2003,220.612,0.000,0.00023,14.80810,-4.95e-09,.1193573,.5089201,.0308258,.1341606,10.00915,.8058773,.0643037,.0918364,.0102975,.0222299,.005455,.2504497,.0921597,.0336924,.2289623,.7681746,.0028631,220.6118,215.0668,217.8383,218.8272,221.987,220.8075,218.9901,215.0772,214.605,216.3899,215.2157,214.9147,216.9022,219.2209,218.0632,217.1693,220.2536,219.0201,218.2522,222.0588,220.3538,219.1166,214.6822,216.3432,215.2035,214.9638,215.9303,214.7573,214.5559,216.4342,216.2361,215.0467,218.3198,217.1217,216.7545,219.3191,218.5187,217.3329,220.317,219.6194,218.3829,220.3732,215.9559,214.8094,214.6526,216.3826,216.2282,215.0746,215.9769,215.8708,214.6906,216.2684,218.4122,218.1046,216.9178,218.5788,219.6397,215.9952,215.9164,214.7643,216.2574,215.9054,218.1632,215.9457,215.8941,215.8941
"Nebraska",2005,221.377,0.000,0.00022,14.06826,-4.17e-09,.1205923,.4919231,.0593801,.1296922,10.01902,.7651768,.0774287,.1187466,.017998,.0192641,.0013859,.2700537,.1233074,.0062412,.2380149,.7577102,.0042749,221.3775,216.603,219.0484,220.4224,222.5885,221.6306,220.235,216.7066,216.658,217.7711,216.8096,216.6317,218.659,220.2642,219.3006,218.6397,221.6346,220.6753,220.0354,222.7101,221.4173,220.4327,216.7712,217.8251,216.8769,216.7395,217.7685,216.8577,216.7236,217.8635,217.7781,216.8218,219.868,218.9175,218.6257,220.3852,219.8127,218.8458,221.7543,221.18,220.2313,221.4992,217.8407,216.9387,216.8362,217.8987,217.839,216.8969,217.8592,217.8116,216.9066,217.8599,219.9942,219.7618,218.8341,219.9071,221.2618,217.9144,217.8849,216.9903,217.9049,217.8916,219.859,217.9505,218.415,217.9758
"Nebraska",2007,222.903,0.000,0.00021,13.69395,1.04e-09,.0963283,.4912627,.065665,.1189393,10.01572,.7613603,.079815,.1251687,.0185546,.0131946,.0019068,.3018249,.0914984,.0014878,.2469277,.7494642,.0036081,222.9026,218.0846,220.9256,222.0171,223.6734,223.2115,221.5927,218.431,218.2487,218.8169,218.3389,218.0225,220.5388,221.7171,221.2034,220.3927,222.8085,222.3264,221.5015,223.8576,222.3504,221.8484,218.5626,219.1143,218.6217,218.3855,218.9281,218.4928,218.2306,218.9632,218.7496,218.2624,221.3374,220.8244,220.4234,221.8682,221.1514,220.6219,222.9934,222.2318,221.7536,222.4982,219.2036,218.7498,218.5578,219.2166,219.0645,218.5641,219.0711,218.9011,218.4598,218.8864,221.497,221.154,220.6554,221.2758,222.3791,219.306,219.19,218.7321,219.1593,219.0341,221.2825,219.2844,219.7795,219.2441
"Nebraska",2009,222.523,0.000,0.00019,13.73373,-9.64e-10,.0874453,.4919967,.0573897,.1454184,10.00692,.73399,.0756487,.1505076,.0224784,.0173753,0,.3066376,.1101015,.0007303,.2645085,.7318118,.0036797,222.5233,218.108,220.2225,221.3542,224.1074,222.7583,221.4062,218.1097,217.9175,219.647,218.2944,218.0503,219.6799,221.7862,220.4611,219.7964,222.934,221.5882,220.9578,224.197,222.9705,221.5963,217.9671,219.5894,218.2689,218.07,219.4144,218.1016,217.9036,219.7078,219.575,218.2267,221.2385,219.9213,219.5968,221.8871,221.3288,219.9976,223.0193,222.4893,221.1484,223.0259,219.4127,218.1252,217.9622,219.6431,219.5377,218.2209,219.4758,219.3858,218.0775,219.6295,221.34,221.1006,219.7992,221.4072,222.5452,219.4665,219.3943,218.1116,219.5862,219.4407,221.1797,219.4429,220.6073,219.4548
"Nebraska",2011,223.312,0.000,0.00020,13.88566,1.15e-09,.0971444,.5001062,.0685558,.138887,9.98647,.7025769,.0803631,.1522556,.0230547,.011644,.0301057,.3458771,.0804355,.0005822,.2839369,.7117435,.0043196,223.3117,218.7838,220.2068,222.0628,224.4329,223.3287,221.8941,218.2432,218.6735,219.8615,218.7636,218.6827,219.6867,221.3649,220.3109,219.6779,223.211,222.0768,221.5375,224.3884,222.9956,221.8409,218.1998,219.314,218.2612,218.1922,219.7187,218.6558,218.6489,219.7972,219.7494,218.647,220.8513,219.7867,219.5828,221.3934,220.7974,219.7242,223.1574,222.6196,221.4882,222.8963,219.2378,218.2178,218.2068,219.2886,219.2506,218.1957,219.6567,219.6768,218.6147,219.6743,220.8738,220.676,219.6291,220.7884,222.5213,219.2124,219.2269,218.21,219.2156,219.6037,220.6656,219.1921,221.732,219.1477
"Nebraska",2013,223.253,0.000,0.00021,32.41410,-1.31e-08,.0748583,.4918013,.0676916,.1392664,9.996602,.6999892,.0636218,.1686168,.023934,.0111559,.0326823,.3528469,.093993,.0003359,.3011978,.6908701,.0079321,223.2528,218.3468,220.0601,222.0827,223.9869,223.4977,222.1145,217.8883,218.3145,219.0408,218.5455,218.4494,219.6113,220.8592,220.3321,219.7384,222.8596,222.3267,221.7615,224.1267,222.8056,222.2997,217.9158,218.5878,218.0831,218.012,218.9827,218.5079,218.4558,219.1495,219.1078,218.6307,220.4227,219.8896,219.6647,221.0064,220.4784,219.9648,222.9971,222.4525,221.9465,222.9049,218.5864,218.1076,218.0672,218.6922,218.6765,218.1928,219.0898,219.0868,218.6317,219.2061,220.577,220.3884,219.8933,220.6016,222.5518,218.6908,218.7015,218.2447,218.7732,219.1833,220.515,218.7979,222.0075,218.7755
"Nebraska",2015,226.635,0.000,0.00028,29.57508,-9.34e-09,.1523031,.4928121,.0660036,.1589967,9.952387,.6896406,.0720665,.1703682,.0215071,.0082112,.0382065,.3770323,.0887162,.0044406,.3221545,.670176,.0071329,226.6346,221.7126,223.4609,225.135,227.6276,226.5099,225.084,221.2827,221.545,222.661,221.5514,221.5724,222.7825,224.5017,223.4695,222.8003,226.18,225.0057,224.4968,227.4872,226.0959,224.8706,221.1908,222.2241,221.1854,221.1561,222.4739,221.3914,221.4422,222.5028,222.548,221.3887,223.8474,222.7788,222.5454,224.4732,223.8385,222.7379,226.0259,225.5149,224.2922,225.8832,222.1107,221.0954,221.0901,222.1271,222.1238,221.0398,222.32,222.3954,221.2661,222.3718,223.8047,223.5772,222.4809,223.7605,225.3039,222.0135,222.0337,220.9762,222.0125,222.2237,223.4943,221.9229,226.3574,221.9115
"Nebraska",2017,222.120,,,,,,,,,,,,,,,,,,,,,,222.12,217.1979,218.9462,220.6204,223.1129,221.9953,220.5694,216.7681,217.0303,218.1463,217.0367,217.0578,218.2678,219.987,218.9548,218.2857,221.6653,220.491,219.9821,222.9726,221.5812,220.3559,216.6761,217.7095,216.6707,216.6414,217.9593,216.8767,216.9276,217.9882,218.0334,216.874,219.3327,218.2642,218.0308,219.9585,219.3238,218.2232,221.5112,221.0003,219.7775,221.3685,217.596,216.5807,216.5755,217.6125,217.6091,216.5252,217.8053,217.8807,216.7515,217.8571,219.2901,219.0625,217.9662,219.2458,220.7892,217.4988,217.5191,216.4616,217.4979,217.7091,218.9796,217.4082,,
"Nevada",1998,208.989,0.000,0.00029,16.80973,9.86e-09,-.1690054,.4948569,.0409436,.0385509,9.895748,.6039171,.0836781,.2344518,.0496834,.028172,.0000976,.2405998,.0791979,.0713193,.082493,.8587599,.0587471,208.9894,208.9043,207.038,208.9874,208.6025,208.5817,209.1071,207.5421,208.2236,208.5353,208.5867,208.6391,207.251,206.7449,206.8029,207.1316,208.622,208.5764,208.9506,208.3275,208.7545,208.71,207.0561,207.2792,207.3588,207.3585,207.9582,207.9268,208.0429,208.3273,208.3016,208.3296,206.9492,207.0072,207.1623,206.6047,206.8754,206.9183,208.3379,208.6292,208.5619,208.4802,206.8682,206.8787,206.9248,207.1673,207.1181,207.1783,207.7579,207.797,207.7532,208.0971,206.7986,206.9111,206.9467,206.7437,208.3562,206.7561,206.7519,206.7511,207.0069,207.6005,206.7753,206.6414,,
"Nevada",2002,209.129,0.000,0.00027,15.35589,-1.05e-09,-.2245533,.4885142,.120412,.0777456,9.905856,.54198,.1046387,.270019,.0654678,.0175094,.0003851,.3043166,.0783598,.0301548,.3638002,.6284956,.0077042,209.1292,209.8009,207.5309,210.6259,209.0421,208.2414,210.0998,208.3656,209.8992,209.7639,209.0846,209.8372,208.7365,207.506,206.9424,208.0967,210.437,209.7347,210.9198,208.4051,210.0151,209.218,208.5529,208.4248,207.8617,208.428,209.8511,209.2023,209.9265,209.2579,209.7942,209.1262,208.6081,208.1389,208.8506,207.132,208.0933,207.535,209.7873,210.7633,210.0464,209.368,208.5848,208.0548,208.5955,208.0899,208.4779,207.9268,209.3538,209.8736,209.2346,209.2904,208.2159,208.7659,208.2866,207.7229,210.1179,208.2496,208.6208,208.1008,208.1433,209.3788,208.3887,208.287,,
"Nevada",2003,206.960,0.000,0.00028,15.04231,-3.65e-08,-.2727402,.4998865,.11804,.0890572,9.9253,.5372413,.1019271,.282733,.0554635,.0223965,0,.3287989,.0784366,.0289329,.3564021,.6383901,.0052078,206.9597,207.9011,206.2405,208.071,206.7376,206.2314,208.0762,206.9911,207.7117,207.707,207.3052,208.0123,207.0799,206.057,205.7461,206.825,207.782,207.3396,208.4988,206.2227,207.8577,207.3648,206.8896,206.8624,206.5608,207.0851,207.5504,207.1365,207.797,207.2937,207.8113,207.4233,206.8298,206.5744,207.2259,205.748,206.6656,206.3635,207.2563,208.2516,207.7963,207.3438,206.7791,206.4659,206.9536,206.5825,206.9492,206.6604,207.1458,207.6323,207.2289,207.4016,206.5034,207.0284,206.7612,206.3668,207.7393,206.499,206.8404,206.5368,206.672,207.2318,206.7226,206.564,206.7319,206.7319
"Nevada",2005,207.187,0.000,0.00032,15.33836,-7.23e-09,-.2993495,.5037252,.1380939,.0682201,9.926435,.4748658,.1164495,.3153499,.0789085,.0144263,0,.3991747,.0318945,.0052602,.3796931,.6156064,.0047005,207.187,209.0386,207.0694,208.8456,206.2211,206.4199,208.7653,208.1745,209.0266,208.1398,208.4467,209.138,208.214,206.1703,206.5157,207.8278,207.8149,208.0765,209.3978,205.7158,207.8218,208.0417,208.2056,207.3678,207.7293,208.2464,208.1682,208.4523,209.0655,207.7619,208.2464,208.5608,207.2458,207.6518,208.3507,205.847,206.9769,207.3315,207.3026,208.4406,208.6816,207.3383,207.4238,207.7663,208.22,207.1017,207.4457,207.8139,207.797,208.2195,208.5063,207.8773,206.9088,207.4711,207.8515,206.6796,207.9584,207.1574,207.4502,207.7946,207.1866,207.8576,207.168,207.1919,207.8748,207.4357
"Nevada",2007,210.819,0.000,0.00025,14.49965,-4.42e-09,-.26232,.5043341,.1861542,.092034,9.921817,.4392283,.090782,.373562,.0795482,.0163516,.0005279,.347329,.0701534,.0320899,.4000082,.5956365,.0043553,210.819,213.4274,210.0436,213.9344,210.6371,210.0932,212.5527,211.8557,214.1019,213.3069,212.8942,213.4672,212.2717,209.8986,209.5584,210.9048,213.5405,213.2104,214.3773,210.1219,212.3859,211.8814,212.552,211.8389,211.5171,211.904,213.8998,213.573,214.0834,212.9346,213.346,212.9456,211.9385,211.8021,212.3774,209.5942,210.808,210.4921,213.0261,214.05,213.7021,211.8989,212.4419,212.2132,212.5428,211.6158,211.884,211.5746,213.5303,213.8865,213.5657,212.9806,211.6391,212.1246,211.9679,210.5391,213.5627,212.2187,212.4361,212.2132,211.6659,213.5238,211.858,212.2182,212.9634,212.428
"Nevada",2009,211.141,0.000,0.00030,14.82925,7.99e-09,-.2529346,.5040947,.1967311,.0918767,9.925871,.4201828,.1003919,.3856507,.0853081,.0084665,0,.3333239,.0778688,.0102572,.380226,.6171913,.0025827,211.1406,213.902,209.1312,214.5983,210.8286,210.4825,212.802,211.4478,214.8671,213.6653,213.4386,213.9383,211.7356,208.9092,208.7243,210.0322,214.0571,213.9434,214.969,210.3689,212.5043,212.1947,212.4638,211.3808,211.2095,211.5203,214.5163,214.401,214.8409,213.3478,213.702,213.4822,211.2955,211.3557,211.8453,208.6573,209.8564,209.7013,213.6021,214.4852,214.3537,212.0717,212.2622,212.2218,212.4684,211.2257,211.4478,211.2878,214.1988,214.496,214.3816,213.3885,211.0597,211.4793,211.5205,209.6443,214.0518,212.1071,212.2688,212.2316,211.2959,214.1822,211.2742,212.1166,213.4209,212.2684
"Nevada",2011,212.575,0.000,0.00027,14.73843,1.04e-08,-.2202789,.4854106,.2690015,.0979854,9.914017,.3658118,.0959964,.4237203,.0689894,.0145895,.0308925,.4867958,.0816595,.0027473,.3984949,.5978801,.003625,212.5752,216.2223,213.7057,217.982,212.2479,211.7938,214.5663,215.6472,218.5606,215.9369,215.6149,216.3214,217.326,213.3603,213.1219,214.5871,217.2875,217.2076,218.2634,211.6999,214.2583,213.8448,217.72,215.413,215.1926,215.7098,217.9866,217.9318,218.5013,215.5197,216.0361,215.7251,216.6786,216.7787,217.3406,212.9997,214.2971,214.0737,216.7525,217.6285,217.5227,213.7419,217.2148,217.2574,217.661,215.1208,215.4767,215.265,217.5629,217.9422,217.8826,215.6251,216.3394,216.7626,216.8362,213.9687,217.1096,216.9228,217.1691,217.2066,215.1895,217.524,216.4445,216.8812,219.6125,217.0282
"Nevada",2013,213.755,0.000,0.00030,33.36304,-7.58e-09,-.2009154,.4920143,.2235644,.1145843,9.928055,.3615018,.0968181,.4079721,.0670825,.0100512,.0565742,.6072125,.0084826,.0015861,.3928719,.6030501,.0040779,213.7553,216.7078,216.6264,217.7609,213.6154,213.2449,215.3875,217.5048,218.2694,216.602,216.3447,216.7727,219.0694,216.3954,216.1717,217.2453,217.3432,217.2563,218.0376,213.2537,215.2626,214.9347,218.7751,217.3488,217.1557,217.5208,217.9671,217.8907,218.2265,216.3495,216.6644,216.4178,218.6346,218.636,219.0644,216.1133,217.0582,216.8429,216.9926,217.6739,217.5699,214.9348,218.4534,218.4221,218.7195,217.1236,217.3663,217.1787,217.7099,217.9324,217.8555,216.417,218.3631,218.6869,218.6672,216.7994,217.3442,218.2283,218.4065,218.3726,217.1446,217.6796,218.4334,218.1844,221.531,218.2989
"Nevada",2015,214.426,0.000,0.00043,32.23318,-2.20e-08,-.1999704,.5031122,.2434005,.1022485,9.934085,.3196666,.1099483,.4455734,.062849,.007424,.0545387,.5735657,.0066981,.0121078,.3945204,.5987368,.0067428,214.4256,218.4454,215.7025,218.8164,213.4089,214.0992,215.7934,217.7965,220.1146,217.4671,218.2479,218.1124,218.5808,214.7062,215.4268,216.0901,217.543,218.4982,218.694,213.2246,214.8868,215.5437,219.2654,216.8973,217.6615,217.4611,218.9636,219.8947,219.6778,217.3723,217.2264,217.9238,217.3684,218.3443,218.2079,214.5631,215.2261,215.8924,217.3783,217.5624,218.4237,214.7515,218.2006,219.1222,218.8486,216.8394,216.6481,217.3336,218.8604,218.6227,219.4662,217.1335,217.257,217.1433,218.0194,215.1262,217.4241,218.143,217.8738,218.7114,216.592,218.5206,217.0568,217.8168,222.3432,217.8973
"Nevada",2017,215.410,,,,,,,,,,,,,,,,,,,,,,215.4101,219.4299,216.6871,219.8009,214.3934,215.0838,216.778,218.781,221.0991,218.4516,219.2324,219.0969,219.5654,215.6907,216.4113,217.0746,218.5275,219.4827,219.6786,214.2091,215.8713,216.5282,220.2499,217.8819,218.646,218.4456,219.9482,220.8793,220.6623,218.3569,218.2109,218.9083,218.3529,219.3288,219.1925,215.5476,216.2106,216.8769,218.3628,218.5469,219.4082,215.736,219.1851,220.1067,219.8332,217.824,217.6326,218.3181,219.8449,219.6073,220.4507,218.118,218.2415,218.1278,219.0039,216.1107,218.4086,219.1275,218.8583,219.6959,217.5766,219.5051,218.0413,218.8013,,
"New Hampshire",1992,227.715,0.000,0.00000,669.47693,.2561384,.4302728,.4922205,.0013549,.0745595,10.13481,.9022373,.0081475,.0496791,.0105019,.0198614,.0095728,,,,.0140253,.9571393,.0288354,227.7148,220.6827,,226.8243,228.6936,228.8672,227.0262,,221.0496,221.6387,221.7758,220.7596,,,,,227.8125,227.9838,226.5531,229.4768,228.0074,228.2062,,,,,221.917,222.1044,221.0332,222.3691,221.7096,221.8592,,,,,,,228.6164,227.5315,227.7164,228.8262,,,,,,,222.632,221.909,222.0959,222.4476,,,,,228.3474,,,,,222.6313,,,,
"New Hampshire",1994,223.466,0.000,0.00026,15.41676,1.47e-09,.2964988,.501257,.0017411,.0976624,10.09346,.9106731,.010285,.0473475,.0101416,.0203154,.0012374,,,,.0158615,.9516291,.0325093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New Hampshire",1998,225.716,0.000,0.00032,15.58521,-2.57e-09,.3061241,.4891251,.0033654,.0929818,9.972792,.8894374,.014322,.0607713,.0138202,.021649,0,.1218348,.059195,.0942087,.0186533,.9515072,.0298396,225.7156,218.4968,220.0396,224.4659,227.2563,226.1568,224.9287,217.0441,218.6563,219.9991,218.899,218.7697,219.7747,221.6782,220.5183,219.9949,226.0104,224.9076,224.2966,227.4971,226.4332,225.3342,217.2833,218.5755,217.4491,217.282,220.0731,219.044,218.8457,220.2146,220.2327,219.165,221.3817,220.2745,219.8757,221.9297,221.5936,220.4673,226.2516,225.7881,224.7004,226.6511,218.7272,217.681,217.4409,218.7898,218.7788,217.6864,220.2841,220.2395,219.2281,220.4457,221.6531,221.435,220.353,221.8487,226.006,218.9418,218.8648,217.8375,218.9947,220.4484,221.6974,219.08,,
"New Hampshire",2003,227.790,0.000,0.00015,14.05030,1.02e-08,.3255056,.5035434,.0206722,.1406758,9.950909,.9426362,.0155539,.0208873,.0142777,.0031486,.0034964,.1233018,.0472186,.0621958,.1518082,.8401896,.0080022,227.7895,218.336,220.6391,225.6678,229.3954,227.3434,225.8011,216.5839,218.3207,219.9174,217.9098,218.1623,219.9123,222.3875,220.5353,219.9949,227.3361,225.2129,224.9146,228.9919,227.3994,225.2629,216.6815,218.204,216.3399,216.4857,219.8357,217.9073,218.1993,219.5421,219.74,217.7443,221.6655,219.7893,219.7377,222.2643,221.7117,219.8291,226.9061,226.519,224.3936,226.9148,218.2301,216.4402,216.6122,217.9864,218.0985,216.2451,219.4678,219.7084,217.7928,219.3691,221.5176,221.4261,219.5686,221.5416,226.0377,218.0123,218.1525,216.3742,217.8819,219.3448,221.2477,217.9365,217.9007,217.9007
"New Hampshire",2005,227.438,0.000,0.00018,13.87742,-1.05e-09,.2999525,.4744201,.0216141,.1594369,9.937164,.9396216,.0149652,.0224535,.0205876,.002372,0,.1474389,.0546971,.0180806,.1568317,.8356065,.0075618,227.4383,217.7012,220.3228,225.2293,229.7027,226.7895,225.5856,216.1159,217.7191,219.9399,217.0818,217.6917,219.5505,222.69,220.0632,219.7985,227.5259,224.5699,224.6133,229.1193,227.8155,224.8273,216.2402,218.3633,215.6995,216.1532,219.8586,217.1177,217.7304,219.3973,219.8992,217.077,221.9057,219.2622,219.4875,222.4474,222.1126,219.4644,226.9093,226.8272,223.8767,227.1339,218.3899,215.8287,216.2809,218.0101,218.3699,215.7382,219.3266,219.8436,217.1329,219.3591,221.6253,221.7596,219.1479,221.8102,226.1498,218.0363,218.4043,215.8713,218.0163,219.3142,221.4438,218.0517,218.4129,217.9738
"New Hampshire",2007,229.017,0.000,0.00014,13.70356,3.10e-09,.2778145,.5013422,.027303,.1504418,9.943053,.9235772,.0179859,.0298723,.0229469,.0032118,.002406,.1315157,.0529616,.0168674,.1567409,.83813,.0051291,229.0172,219.4771,221.3947,226.8579,230.9036,228.5254,227.1042,217.4914,219.5427,221.3353,218.9977,219.355,220.7131,223.4256,221.2642,220.8282,228.794,226.3569,226.1481,230.4528,228.9777,226.5194,217.6901,219.4002,217.2129,217.4373,221.3121,219.0763,219.4409,220.9095,221.2029,218.8863,222.7353,220.5627,220.5674,223.2762,222.8252,220.6392,228.3149,228.0211,225.5819,228.4437,219.5033,217.414,217.6349,219.1499,219.3328,217.165,220.8943,221.2028,218.9842,220.7833,222.5592,222.5273,220.3749,222.6298,227.4906,219.2528,219.4385,217.3651,219.0853,220.7912,222.3227,219.1916,219.6941,219.1586
"New Hampshire",2009,229.145,0.000,0.00015,13.44508,-9.97e-09,.2854408,.4839374,.0240583,.1569027,9.923237,.9105244,.0243973,.0327468,.0270741,.0028844,.0023728,.1584818,.0607381,.0073453,.16206,.8339315,.0040085,229.1445,219.5994,221.6005,226.8687,231.1353,228.4574,226.9491,217.687,219.6619,221.5624,218.9298,219.4053,220.8343,223.7269,221.3281,220.8833,228.9115,226.1705,226.0228,230.5381,228.9294,226.1463,217.881,219.6931,217.2508,217.5779,221.532,219.0109,219.5145,220.997,221.3646,218.7422,222.9562,220.5326,220.6327,223.4839,222.9736,220.5299,228.2804,227.9948,225.2422,228.2286,219.7886,217.4495,217.793,219.3352,219.5761,217.1429,220.9771,221.3802,218.8686,220.8014,222.6757,222.6817,220.2739,222.6664,227.2981,219.4304,219.6935,217.363,219.217,220.8277,222.3616,219.3352,220.4595,219.307
"New Hampshire",2011,230.393,0.000,0.00013,13.91312,1.84e-09,.3064911,.4784011,.0238089,.1481743,9.923185,.9077141,.0181167,.0349603,.0287343,.0018768,.0085978,.2119664,.0518335,.0061402,.1656647,.8254082,.0089271,230.3927,220.3795,222.8307,227.658,231.8427,229.7123,228.2512,218.6163,220.2223,221.8048,219.7122,220.2817,221.7493,224.4515,222.5643,222.1803,229.2228,226.9654,226.9429,231.2777,229.6754,227.4555,218.6098,220.0971,218.1747,218.5933,221.6062,219.5773,220.1701,221.2659,221.6877,219.6243,223.4098,221.4482,221.6463,224.2289,223.7477,221.8329,228.6225,228.4205,226.1726,229.0099,220.0382,218.1744,218.6071,219.7539,220.0512,218.1559,221.0786,221.5339,219.5338,221.1544,223.147,223.2202,221.2921,223.463,227.7595,219.6946,220.0133,218.1766,219.7095,221.012,222.9212,219.6726,222.2356,219.6513
"New Hampshire",2013,231.998,0.000,0.00013,31.33758,-3.03e-09,.3287998,.4856262,.0227395,.1402265,9.912512,.8857478,.0182022,.0434189,.040629,.0015133,.0104888,.2327629,.0507105,.0003658,.1834067,.8106438,.0059495,231.9984,221.9171,224.4583,229.3356,232.7665,231.3167,229.8778,220.1911,221.8487,222.6771,221.2611,221.8543,223.4281,225.4407,224.1892,223.8146,230.2511,228.642,228.6226,232.2351,230.631,229.0723,220.2616,221.0334,219.7561,220.186,222.5846,221.2132,221.8139,222.177,222.6072,221.201,224.4671,223.1251,223.3221,225.2372,224.7514,223.4589,229.6861,229.456,227.8422,229.9948,221.064,219.8321,220.2631,220.7167,221.017,219.7503,222.0943,222.5416,221.1802,222.1073,224.2265,224.2815,222.9596,224.4835,228.8241,220.747,221.0551,219.8336,220.6984,222.0518,224.0004,220.7374,223.9378,220.7057
"New Hampshire",2015,231.950,0.000,0.00017,29.20126,1.25e-09,.3056664,.4817165,.0327128,.1701375,9.897964,.873333,.0214316,.0506596,.0406733,.0045506,.0093518,.2403469,.0443182,.0210743,.1932181,.7970138,.0097682,231.9498,221.9623,224.037,229.3448,233.3373,231.2255,229.48,219.9484,221.9825,223.3327,221.256,221.5994,223.0806,225.6107,223.7533,223.115,230.8413,228.6083,228.2999,232.7438,230.9033,228.6346,220.1143,221.3914,219.4924,219.6688,223.2911,221.2967,221.6591,222.7687,223.0135,220.901,224.6846,222.7635,222.6968,225.3786,224.6916,222.7466,230.2122,229.7647,227.4796,230.2012,221.483,219.6635,219.8486,221.0401,221.1484,219.2152,222.7377,223.0081,220.9799,222.4507,224.4135,224.267,222.3218,224.3927,229.0671,221.1313,221.253,219.4006,220.7951,222.4561,223.9543,220.9006,225.3411,220.8952
"New Hampshire",2017,235.452,,,,,,,,,,,,,,,,,,,,,,235.4517,225.4641,227.5388,232.8467,236.8392,234.7273,232.9818,223.4502,225.4844,226.8346,224.7578,225.1012,226.5824,229.1125,227.2552,226.6168,234.3431,232.1101,231.8017,236.2456,234.4051,232.1365,223.6161,224.8933,222.9943,223.1706,226.7929,224.7985,225.1609,226.2705,226.5153,224.4028,228.1864,226.2653,226.1986,228.8804,228.1934,226.2484,233.714,233.2665,230.9814,233.703,224.9848,223.1653,223.3504,224.5419,224.6503,222.717,226.2395,226.5099,224.4817,225.9525,227.9153,227.7688,225.8236,227.8945,232.5689,224.6331,224.7549,222.9024,224.2969,225.9579,227.4561,224.4024,,
"New Jersey",1992,222.964,0.000,0.00000,687.91077,.308145,.2857948,.4993189,.0137443,.0347198,9.973024,.6657586,.1422561,.1307841,.0463057,.0134495,.001446,,,,.0593885,.8941761,.0464354,222.9637,222.0494,,222.4845,222.5316,222.3334,223.1651,,221.8304,221.6477,221.4868,222.1071,,,,,222.1105,221.848,222.6152,222.0981,222.7488,222.5179,,,,,221.4743,221.2881,221.8426,221.2676,221.7161,221.5541,,,,,,,221.6598,222.2695,221.9842,222.2931,,,,,,,221.1023,221.5021,221.3105,221.3409,,,,,221.8164,,,,,221.1358,,,,
"New Jersey",1994,221.046,0.001,0.00120,15.37023,-1.17e-10,.2323817,.5064347,.0141128,.0509978,9.900171,.6082439,.1512767,.1770021,.0479616,.008596,.0069196,,,,.0663889,.8877971,.045814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New Jersey",2003,225.073,0.001,0.00088,14.58840,6.88e-08,.2474951,.4858893,.0226854,.1020809,9.923941,.5846157,.1771266,.1630881,.0679658,.003222,.0039817,.2194664,.0804547,.040766,.2467508,.7468966,.0063526,225.0733,224.5179,221.2208,223.0184,225.3125,224.3301,226.0524,222.002,222.9576,224.8005,223.8707,224.8136,220.2068,221.5771,220.8102,221.905,223.3909,222.2642,223.7708,224.7634,226.288,225.3183,220.8331,222.4327,221.622,222.25,223.4288,222.3556,223.1763,224.3287,225.0778,224.1875,220.6392,219.755,220.5051,221.304,222.2805,221.5374,222.8113,224.206,223.0693,225.7327,221.4058,220.4663,220.9852,222.1666,222.6634,221.8909,222.9751,223.6441,222.5982,224.62,220.3226,221.0195,220.1257,222.0247,223.6558,221.1392,221.5574,220.6426,222.4104,223.2065,220.7441,221.3062,221.2457,221.2457
