grade,subject,year,FIPS,white,black,hispanic,asian,amind,multirace_unclass,free_lunch,red_lunch,miss_lunch,no_freelunch,combo_pct_free_lunch,combo_pct_red_lunch,combo_pct_miss_lunch,lep,sped,testage,nonEnglish_neverathome,nonEnglish_sometimesathome,nonEnglish_alwaysathome,nonEnglish_miss,unadj_score,adj_race_03,adj_lunch_03,adj_LEP_03,adj_SPED_03,adj_age_03,adj_Enlang_03,adj_racelunch_03,adj_raceLEP_03,adj_raceSPED_03,adj_raceage_03,adj_raceEnlang_03,adj_lunchLEP_03,adj_lunchSPED_03,adj_lunchage_03,adj_lunchEnlang_03,adj_LEPSPED_03,adj_LEPage_03,adj_LEPEnlang_03,adj_SPEDage_03,adj_SPEDEnlang_03,adj_ageEnlang_03,adj_racelunchLEP_03,adj_racelunchSPED_03,adj_racelunchage_03,adj_racelunchEnlang_03,adj_raceLEPSPED_03,adj_raceLEPage_03,adj_raceLEPEnlang_03,adj_raceSPEDage_03,adj_raceSPEDEnlang_03,adj_raceageEnlang_03,adj_lunchLEPSPED_03,adj_lunchLEPage_03,adj_lunchLEPEnlang_03,adj_lunchSPEDage_03,adj_lunchSPEDEnlang_03,adj_lunchageEnlang_03,adj_LEPSPEDage_03,adj_LEPSPEDEnlang_03,adj_LEPageEnlang_03,adj_SPEDageEnlang_03,adj_racelunchLEPSPED_03,adj_racelunchLEPage_03,adj_racelunchLEPEnlang_03,adj_racelunchSPEDage_03,adj_racelunchSPEDEnlang_03,adj_racelunchageEnlang_03,adj_raceLEPSPEDage_03,adj_raceLEPSPEDEnlang_03,adj_raceLEPageEnlang_03,adj_raceSPEDageEnlang_03,adj_lunchLEPSPEDage_03,adj_lunchLEPSPEDEnlang_03,adj_lunchLEPageEnlang_03,adj_lunchSPEDageEnlang_03,adj_LEPSPEDageEnlang_03,adj_racelunchLEPSPEDage_03,adj_racelunchLEPSPEDEnlang_03,adj_racelunchLEPageEnlang_03,adj_racelunchSPEDageEnlang_03,adj_raceLEPSPEDageEnlang_03,adj_lunchLEPSPEDageEnlang_03,adj_racelunchLEPSPEDageEnlang_03,adj_Clunch_03,adj_raceClunch_03,adj_ClunchLEP_03,adj_ClunchSPED_03,adj_Clunchage_03,adj_ClunchEnlang_03,adj_raceClunchLEP_03,adj_raceClunchSPED_03,adj_raceClunchage_03,adj_raceClunchEnlang_03,adj_ClunchLEPSPED_03,adj_ClunchLEPage_03,adj_ClunchLEPEnlang_03,adj_ClunchSPEDage_03,adj_ClunchSPEDEnlang_03,adj_ClunchageEnlang_03,adj_raceClunchLEPSPED_03,adj_raceClunchLEPage_03,adj_raceClunchLEPEnlang_03,adj_raceClunchSPEDage_03,adj_raceClunchSPEDEnlang_03,adj_raceClunchageEnlang_03,adj_ClunchLEPSPEDage_03,adj_ClunchLEPSPEDEnlang_03,adj_ClunchLEPageEnlang_03,adj_ClunchSPEDageEnlang_03,adj_raceClunchLEPSPEDage_03,adj_raceClunchLEPSPEDEnlang_03,adj_raceClunchLEPageEnlang_03,adj_raceClunchSPEDageEnlang_03,adj_ClunchLEPSPEDageEnlang_03,adj_raceCluncLEPSPEDageEnlang_03,adj_race,adj_lunch,adj_LEP,adj_SPED,adj_age,adj_Enlang,adj_racelunch,adj_raceLEP,adj_raceSPED,adj_raceage,adj_raceEnlang,adj_lunchLEP,adj_lunchSPED,adj_lunchage,adj_lunchEnlang,adj_LEPSPED,adj_LEPage,adj_LEPEnlang,adj_SPEDage,adj_SPEDEnlang,adj_ageEnlang,adj_racelunchLEP,adj_racelunchSPED,adj_racelunchage,adj_racelunchEnlang,adj_raceLEPSPED,adj_raceLEPage,adj_raceLEPEnlang,adj_raceSPEDage,adj_raceSPEDEnlang,adj_raceageEnlang,adj_lunchLEPSPED,adj_lunchLEPage,adj_lunchLEPEnlang,adj_lunchSPEDage,adj_lunchSPEDEnlang,adj_lunchageEnlang,adj_LEPSPEDage,adj_LEPSPEDEnlang,adj_LEPageEnlang,adj_SPEDageEnlang,adj_racelunchLEPSPED,adj_racelunchLEPage,adj_racelunchLEPEnlang,adj_racelunchSPEDage,adj_racelunchSPEDEnlang,adj_racelunchageEnlang,adj_raceLEPSPEDage,adj_raceLEPSPEDEnlang,adj_raceLEPageEnlang,adj_raceSPEDageEnlang,adj_lunchLEPSPEDage,adj_lunchLEPSPEDEnlang,adj_lunchLEPageEnlang,adj_lunchSPEDageEnlang,adj_LEPSPEDageEnlang,adj_racelunchLEPSPEDage,adj_racelunchLEPSPEDEnlang,adj_racelunchLEPageEnlang,adj_racelunchSPEDageEnlang,adj_raceLEPSPEDageEnlang,adj_lunchLEPSPEDageEnlang,adj_racelunchLEPSPEDageEnlang,adj_Clunch,adj_raceClunch,adj_ClunchLEP,adj_ClunchSPED,adj_Clunchage,adj_ClunchEnlang,adj_raceClunchLEP,adj_raceClunchSPED,adj_raceClunchage,adj_raceClunchEnlang,adj_ClunchLEPSPED,adj_ClunchLEPage,adj_ClunchLEPEnlang,adj_ClunchSPEDage,adj_ClunchSPEDEnlang,adj_ClunchageEnlang,adj_raceClunchLEPSPED,adj_raceClunchLEPage,adj_raceClunchLEPEnlang,adj_raceClunchSPEDage,adj_raceClunchSPEDEnlang,adj_raceClunchageEnlang,adj_ClunchLEPSPEDage,adj_ClunchLEPSPEDEnlang,adj_ClunchLEPageEnlang,adj_ClunchSPEDageEnlang,adj_raceClunchLEPSPEDage,adj_raceClunchLEPSPEDEnlang,adj_raceClunchLEPageEnlang,adj_raceClunchSPEDageEnlang,adj_ClunchLEPSPEDageEnlang,adj_raceCluncLEPSPEDageEnlang
4th grade,mathematics,2019,MAINE,,,,,,,,,,,,,,,,,,,,,251.04597,230.05917,236.54153,249.791,247.66664,234.05,235.7979,238.1368,231.69368,236.79462,236.80231,247.27809,234.50275,253.91988,237.77765,252.73824,236.87601,243.75388,254.46608,247.83302,246.82222,235.58229,247.87335,231.92366,233.15518,235.02563,249.77295,236.40578,233.60675,240.68954,247.98534,249.20346,235.82623,240.26218,239.5955,250.14101,242.9216,251.02533,249.47308,245.12743,241.95528,242.86548,248.31691,248.48135,250.09752,245.05046,245.50899,239.92964,248.99687,242.98946,229.54921,228.6115,234.62566,245.8251,253.88599,241.9088,241.11653,233.66815,240.08595,252.1395,250.25764,240.73857,258.5426,246.1653,254.66472,231.59445,250.07196,251.77901,236.65436,249.25157,246.51262,232.2673,230.79602,234.41544,235.9913,236.65665,235.1179,251.66792,244.27539,255.48837,250.72469,232.99239,233.31541,241.71454,241.83504,230.83556,238.13185,257.96484,251.11842,238.67097,239.09248,247.86934,239.97565,237.12802,249.90797,252.15971,244.03807,233.65186,234.98163,237.50845,242.34474,251.90346,239.85811,231.32312,227.47026,232.17532,246.57271,242.28754,247.22356,237.45943,235.68256,237.36253,251.40399,245.86916,250.80338,245.12366,256.15131,239.74031,234.84868,245.28419,235.64919,232.91072,234.67456,246.50754,242.35345,234.72278,231.00739,255.51987,233.89561,237.76784,240.67926,243.81036,242.342,251.89397,245.71619,233.56007,238.20728,233.55629,247.19067,228.37178,241.44221,229.55765,242.98877,232.68774,234.36876,247.11407,227.8544,250.69308,240.19621,249.61433,244.06056,244.84042,231.40039,250.22099,233.63507,230.17363,227.02133,251.67221,229.02277,242.75182,246.84698,253.23489,240.85579,240.84587,244.81369,235.38341,229.59958,230.50044,249.25008,252.92642,253.32207,253.4617,246.60674,248.43858,253.14137,251.56332,235.47043,244.65407,238.81923,234.57904,244.4408,246.88423,247.61082,238.79791,235.65372,238.3058,234.49957,227.75966,237.06703,244.12216,232.18394
4th grade,mathematics,1996,MARYLAND,26.2%,61.0%,23.0%,14.4%,4.1%,24.3%,6.1%,0.0%,0.0%,94.7%,0.0%,21.2%,0.0%,0.0%,11.5%,9.6586933,86.6%,1.5%,0.2%,0.0%,210.8179,234.9268,228.87997,225.90648,232.24631,209.38185,231.43483,219.77632,233.92897,211.37167,221.65265,226.83292,215.2997,225.26068,207.48718,219.55963,213.26735,220.50772,216.75922,207.70236,226.11961,211.67523,225.53619,228.81473,222.65504,222.00427,214.80219,210.33646,224.45154,209.1994,230.16071,210.48422,210.74075,212.67456,206.12332,209.58182,227.99065,218.24649,210.9586,207.64397,223.39796,205.78741,225.47141,229.22627,214.56958,225.11261,225.33305,224.71748,229.73776,217.68268,231.24463,230.1935,205.80663,225.17043,210.75182,227.19843,219.2314,224.99609,215.12483,212.9124,220.20325,212.3455,216.32793,226.94623,217.47298,219.79625,217.82108,225.2608,210.91916,227.66608,229.47008,219.8653,225.56955,227.56207,215.12769,218.01648,208.10612,224.90884,217.45271,224.5065,217.09134,218.83951,213.96706,219.36739,211.20685,217.18521,217.62903,207.8383,215.08244,205.07292,217.35815,207.95938,210.15265,213.34401,212.99091,228.0773,233.21577,214.98062,212.3644,211.289,209.25603,224.81587,233.45235,217.31955,223.27977,214.34761,226.3484,212.1452,223.49913,212.38957,223.72557,210.57295,213.28456,230.5919,222.28387,210.57726,223.65211,212.83287,219.9612,221.6163,214.34953,232.8277,233.58717,215.38649,233.91553,223.29399,233.92108,220.25746,206.05588,218.98486,226.70334,221.65686,207.84682,223.74977,230.7048,225.6758,219.71823,217.83716,222.3842,215.43504,220.81831,222.64529,209.86317,219.20836,232.10025,230.46344,214.43251,209.75777,221.8502,229.27785,207.15273,212.17096,225.82779,216.16716,226.20476,219.15874,219.90283,217.29372,223.11124,223.19435,233.44086,216.60442,213.30322,224.64574,221.92453,231.12909,221.67622,222.80211,231.03598,220.68338,210.64984,224.58302,222.75934,212.25981,217.09995,224.85124,224.13341,213.04619,221.48491,229.8335,225.09549,224.85696,211.07959,205.71106,210.39285,222.895,215.18872,216.52266,232.8286,223.12286,220.48688
4th grade,mathematics,2000,MARYLAND,43.4%,39.1%,21.6%,0.0%,15.2%,25.7%,31.0%,0.0%,0.0%,41.4%,44.2%,5.5%,22.1%,0.0%,28.0%,9.6329565,36.4%,49.3%,8.1%,0.0%,215.87308,231.84677,212.84259,221.89888,229.65686,208.3653,229.27991,232.06392,219.01149,229.48892,218.78568,213.99185,221.92526,216.16136,213.21684,208.70164,230.799,226.6824,210.8743,221.56416,212.33875,218.96346,213.10007,210.36192,217.40247,211.26187,220.74478,229.50078,215.69928,221.45921,228.3177,214.89444,223.38109,227.43967,217.63203,223.38644,221.40092,221.73668,222.0047,214.02518,214.03246,221.06367,221.01759,218.62468,220.10873,216.29701,220.73898,223.68469,224.03198,229.23196,233.88,213.58786,209.69238,206.90265,218.39287,217.96243,216.61758,228.07256,212.43921,208.41768,210.95013,214.08395,227.63878,210.94604,218.30515,226.33701,207.99641,216.44321,210.61444,214.27477,213.67752,228.60767,215.25301,212.54269,206.14691,215.82018,206.5784,205.85202,220.16679,215.58568,220.44777,219.23805,231.32733,220.93698,231.34752,229.67865,227.9955,208.52145,225.27489,218.7327,225.21652,209.06723,218.76501,211.40865,217.56287,220.42978,232.94827,230.0916,220.56226,228.48866,215.93898,219.68617,230.12497,224.2724,225.19969,219.41133,231.97534,226.43326,221.07375,228.0965,214.05995,221.05594,230.3557,229.25316,223.31223,216.47565,210.73253,232.30551,233.55193,218.55089,232.30272,220.45941,233.84081,234.043,223.47624,224.35963,216.61902,212.65364,227.95282,208.78557,212.43727,219.97008,229.98347,225.91347,218.15697,230.70279,210.27536,211.69217,216.20999,228.07315,232.64661,230.64426,211.44925,225.82607,223.5237,228.35606,231.86688,206.69221,214.26115,228.80234,210.55167,210.34012,220.57935,218.32915,229.13338,228.38425,220.37065,219.04543,231.34311,209.86435,221.3996,219.25694,224.30238,221.47331,226.66071,214.35518,220.94775,221.82527,214.16394,222.92245,228.41878,219.31908,229.34218,218.25752,218.32637,228.35802,233.47824,220.82033,226.23178,212.56088,212.21352,229.54697,215.0647,207.90916,220.42593,218.04047,230.60422,218.43858,226.71011,228.50426,221.93951
4th grade,mathematics,2003,MARYLAND,41.4%,12.5%,27.9%,17.5%,22.2%,0.0%,56.6%,0.0%,0.0%,59.0%,0.0%,34.0%,5.3%,0.0%,12.2%,9.992301,73.4%,51.9%,9.6%,0.0%,241.50288,229.52962,219.71841,227.44437,235.82646,225.79257,237.61592,232.61043,241.58269,235.62338,226.00996,238.20956,241.18642,234.40378,218.44637,232.81586,236.13797,232.42537,231.03238,225.83592,227.55908,236.43129,229.34711,233.66238,230.14948,242.19797,243.44031,237.43307,240.63445,239.46512,245.48488,229.54059,222.06992,217.01738,220.3795,221.14565,234.8604,219.67528,219.62701,239.27948,238.40059,236.27544,242.56879,225.99637,228.90211,230.31935,225.24086,233.78311,239.86507,232.57478,233.61308,231.24083,221.44809,233.18173,223.6946,241.87909,227.32481,229.48528,238.97124,225.50606,221.96997,245.05038,226.7758,227.93184,238.66743,241.79695,227.46867,231.72995,230.78049,240.01811,232.78598,226.89792,228.05249,225.26776,219.01495,220.33498,240.55614,227.29155,240.81387,228.00507,239.2719,225.13045,230.8647,227.48631,237.20926,231.35524,221.78171,235.90215,226.78352,240.92316,242.04987,226.12177,232.87071,230.00687,218.40216,237.61429,233.83656,220.0594,238.78534,236.47742,228.32938,230.99406,240.53941,246.6721,240.16444,230.45042,241.30409,224.55663,227.97607,233.63066,226.26913,241.147,240.87338,220.81082,243.19791,240.95645,224.71135,235.20416,231.52037,227.13301,233.08141,231.65158,234.4117,246.70244,227.82744,225.05911,239.4938,238.68332,239.90237,239.08572,232.02177,240.03241,238.43979,237.38118,237.28491,237.28214,231.52748,238.09064,234.59331,231.8602,237.52277,232.75267,238.42383,235.64723,224.16873,234.83525,232.94873,231.89249,238.33693,223.64331,231.88734,234.50681,222.96629,237.20081,231.88416,230.88301,234.03134,217.62885,242.2309,227.66562,223.47964,226.78905,241.66743,223.19621,232.29337,236.41943,226.76466,224.70534,229.27852,225.25616,217.40759,232.36905,220.08287,221.57886,232.06172,239.94281,221.63815,221.64973,239.86626,238.89153,238.78191,234.86633,219.22482,224.86153,223.5117,242.72795,241.33607,235.81618,223.98103,238.59785,226.35411
4th grade,mathematics,2005,MARYLAND,48.7%,54.8%,0.0%,0.0%,0.0%,0.0%,3.7%,0.0%,26.8%,46.1%,13.7%,0.0%,17.7%,0.0%,23.9%,9.8166552,51.4%,44.4%,7.9%,2.7%,237.43364,236.77588,232.60681,235.73759,234.32268,231.2836,226.93889,239.66307,240.61731,234.19331,237.60147,246.27333,239.8965,242.91179,243.33725,227.02823,247.14571,235.98006,246.61461,231.47545,229.87984,236.76384,246.81563,237.31085,235.19878,238.42059,245.42824,242.66988,250.31337,239.06926,238.12744,230.86137,243.46815,226.70844,238.73898,226.86909,245.02016,237.43294,238.01227,241.43858,236.22211,245.45576,244.52525,242.39305,245.14832,227.72658,233.45581,237.90523,247.79779,239.2563,241.52713,232.51514,237.5537,232.32594,226.54468,234.6931,233.30463,240.16476,228.76538,243.76091,232.65834,242.46913,224.74124,241.31508,247.0829,248.14793,235.70822,227.59029,235.47894,241.70534,226.32585,249.61023,234.22997,229.61716,245.36397,222.52164,241.94901,237.66249,227.62753,226.70274,238.88156,239.52155,235.51781,236.16544,242.03801,233.89522,239.60515,231.07622,236.48401,232.52771,240.08629,230.84108,227.87401,242.5401,223.47478,227.41138,240.40733,227.5565,234.47356,240.20894,241.72981,242.06702,248.47813,237.36902,244.72694,238.25179,242.66891,238.69554,226.50528,244.20157,224.11745,234.13928,227.62799,233.70149,245.53181,231.86053,232.36089,228.09978,238.45326,234.19238,229.27028,243.48923,240.57202,231.13383,237.68716,250.63942,242.50389,238.91336,238.41739,245.63152,239.48859,234.32785,231.04263,240.69781,228.92793,223.75662,230.51706,246.11897,227.93323,243.71426,238.97665,229.27914,226.1308,243.90419,241.60739,243.17838,230.65178,238.26718,243.839,242.59702,244.09079,240.64487,233.14424,234.8287,248.72377,230.30554,228.86621,244.33369,227.04645,233.70992,242.58043,234.5472,230.02075,226.27684,227.44669,231.02882,230.64169,236.65501,231.17955,240.67377,231.56676,230.06615,235.38293,223.99619,233.06241,249.88176,243.50204,236.34331,235.43584,236.00999,227.8063,223.53551,241.43929,241.50827,230.33311,246.62416,231.06567,242.48674,229.33513,226.39555,242.31548
4th grade,mathematics,2007,MARYLAND,33.3%,60.6%,0.0%,12.5%,0.0%,0.0%,8.8%,0.0%,20.7%,67.0%,11.6%,0.0%,6.1%,8.9%,26.4%,9.9696856,40.7%,32.5%,3.4%,0.0%,248.43068,249.42177,233.53137,234.76976,237.15193,235.87064,247.97478,243.97252,236.04373,253.17842,246.29979,242.24129,229.77863,230.3083,228.40488,247.1839,229.42424,228.77907,233.42645,233.28455,249.45508,243.52539,249.75145,247.66197,229.73811,250.07523,251.96286,241.73662,250.51202,237.44475,243.74757,249.87628,228.92738,234.75027,234.8461,228.84009,242.32211,238.99928,244.48608,244.72737,229.63203,249.44868,238.78099,231.17801,237.35143,241.53186,243.19582,232.43633,250.38002,233.43478,247.98412,231.10023,226.49062,231.4485,243.92288,238.70963,241.89664,238.83832,238.42267,250.25308,231.3237,250.70613,244.93741,234.56841,248.31728,229.35272,236.38857,226.33798,226.94661,234.69774,237.3134,241.2412,230.76971,240.72798,231.86096,248.30644,236.19487,245.75793,238.58195,229.53687,233.7274,234.1125,250.18134,241.61884,243.51373,232.78021,243.87994,240.66862,225.03926,239.6497,241.07097,248.52014,243.4747,238.11546,243.08942,249.71069,242.38181,246.56117,247.40057,239.80254,241.99921,248.06776,234.93332,247.66687,241.30797,233.94,242.50902,242.20905,242.07037,225.46144,243.46004,229.66632,235.29491,235.06813,246.99008,241.57497,245.58603,229.24239,249.06226,238.84686,241.71278,237.41745,243.3943,241.81068,240.21564,252.12608,231.38451,246.38544,240.63818,229.43307,240.77394,240.94638,234.09196,244.46454,249.36598,238.54572,249.51599,233.80338,229.65463,247.88277,229.55263,228.22343,235.57529,235.48611,242.55771,245.12428,238.83238,225.10786,239.77289,224.33176,241.00734,237.26903,249.6546,227.93922,250.85614,242.78441,236.32346,235.07208,228.74966,247.29037,244.56834,235.42033,231.23167,227.69385,227.29562,232.26625,249.43913,247.99464,250.10849,229.99136,242.97885,238.02058,237.55803,237.29697,238.36182,246.89877,242.05975,244.07576,244.14803,235.83386,240.55423,237.89594,238.31195,227.90564,234.36292,233.5699,240.76842,228.36511,243.5753,243.56017,248.08423
4th grade,mathematics,2009,MARYLAND,34.8%,12.5%,0.0%,0.0%,0.0%,0.0%,54.2%,26.3%,29.1%,60.6%,43.9%,29.7%,0.0%,31.7%,29.8%,10.104235,71.2%,39.0%,0.0%,0.0%,248.67523,255.0966,245.92297,235.15276,239.81534,237.76895,242.14258,250.06963,245.60378,255.73857,233.89946,249.0313,245.88477,235.0412,235.29506,247.93681,236.13937,244.69527,234.02272,236.48767,249.98779,236.3678,242.01137,239.96622,237.12389,247.44691,250.49393,247.51036,256.29935,243.39987,237.62459,241.8607,250.93161,232.28548,235.87279,242.35388,252.86499,243.08464,240.09807,251.20323,253.15092,247.87169,255.13403,248.60139,254.1223,233.41885,245.6609,249.59332,236.11153,238.87718,240.57245,255.43423,229.73755,240.85199,250.39702,244.59787,252.53162,252.09283,245.6655,238.67404,237.78403,239.30247,234.28168,253.41418,250.85788,247.08987,237.27435,234.54298,241.23409,247.15192,233.61572,237.77736,245.17484,241.97565,245.44904,251.03239,244.57558,238.7392,247.67825,246.21649,246.77109,243.65562,245.41734,252.23509,252.39027,245.2634,238.97226,244.30264,244.99132,243.23326,232.383,246.23187,253.75691,250.55617,246.14706,246.65065,253.97789,237.05296,247.23256,249.86435,252.97678,243.62939,254.07921,243.58224,248.39639,235.13309,249.71397,230.35298,248.10886,237.25955,245.90956,253.09367,234.20329,243.36171,252.77313,244.15474,237.64539,248.05396,254.64886,248.98085,243.25673,252.08177,237.67598,236.21913,235.6198,238.93806,252.16096,234.34325,248.36388,246.63814,252.59511,236.97856,246.0804,249.11494,251.91631,246.84984,245.5498,254.51617,233.51634,242.00735,241.39445,252.69118,243.16566,245.92143,246.45992,237.007,238.42224,236.24399,231.09995,245.13443,238.90279,230.06026,237.90567,242.69441,250.07449,250.74966,245.68445,228.99187,251.56744,249.21515,245.02469,232.04088,241.15996,233.53474,230.64154,235.33456,254.31201,238.14622,246.07489,252.75314,231.44582,252.20538,229.79343,247.77293,239.4787,238.82091,249.94441,241.7764,242.75096,240.7446,243.64534,234.76437,242.42632,236.54861,239.07683,247.78687,250.1862,244.52449,231.73796,252.14519,244.81601
4th grade,mathematics,2011,MARYLAND,70.4%,22.8%,17.0%,0.0%,0.0%,4.7%,22.9%,19.8%,12.2%,48.5%,39.9%,34.2%,14.4%,35.5%,32.2%,9.9814081,80.1%,10.1%,40.1%,0.0%,236.18317,259.89883,246.26208,245.86418,236.23883,236.06712,246.56863,245.24139,259.40579,244.66934,239.00529,253.5941,243.32205,242.98149,237.36685,248.92705,242.67392,255.33682,241.16055,257.97498,248.21109,249.09738,242.09273,253.7075,246.9023,245.92279,250.40825,257.32791,253.7558,254.10181,261.09406,248.35887,252.86169,235.3817,248.34544,241.58556,254.20172,253.30005,247.03177,248.96991,246.68973,251.26924,244.48813,251.35025,243.207,254.32693,260.14917,239.33589,241.99446,241.46533,247.5354,240.47935,234.40149,247.25504,255.29224,253.83009,234.32709,250.9463,256.45715,258.46252,238.02286,254.39398,234.43378,255.49341,254.4054,255.7117,246.00926,255.22739,240.99722,236.95459,259.96613,260.66919,259.48044,259.34671,249.07216,254.03362,252.91643,243.72162,257.13126,236.96848,240.70712,253.34474,247.23232,257.30402,258.38562,236.93719,247.52757,250.03548,253.42044,246.76018,242.9505,252.67975,252.98552,247.44078,233.98137,259.16202,251.4254,239.44258,252.42458,237.6118,248.77853,244.69313,247.62209,256.88516,244.5751,241.04836,241.64221,247.57816,254.13643,244.11115,251.39198,256.75781,236.17429,242.55402,254.78821,245.36719,234.69254,237.3752,248.52635,255.46957,248.22032,258.61288,238.88057,249.69052,241.01082,257.97614,249.15555,253.12122,254.98892,233.58112,250.72884,255.00195,239.39375,248.27979,237.30295,234.47972,238.58215,253.57112,235.26559,250.39026,254.40649,247.58368,252.75055,251.08389,239.87155,255.24321,253.7468,252.29446,237.73032,249.23598,252.81189,236.14391,245.75655,249.89774,240.75615,254.71371,244.96803,254.34302,254.74814,233.6317,242.37073,241.91786,254.72202,244.73019,244.69005,250.66176,254.53296,239.98892,243.86589,242.25069,241.32454,232.56128,247.92279,249.44725,252.34813,241.60384,247.20853,240.29684,237.55219,251.97264,240.99973,232.59172,248.06227,253.18483,241.11859,247.45178,237.56538,241.82077,257.3876,233.48868,244.03084
4th grade,mathematics,2013,MARYLAND,52.5%,52.6%,28.5%,0.0%,9.4%,0.0%,71.6%,0.0%,1.8%,81.5%,32.3%,23.2%,0.0%,5.7%,33.2%,9.9645805,43.2%,37.5%,0.9%,5.4%,254.49696,252.23672,252.52666,241.14139,238.29802,234.13058,248.59431,253.0692,259.51178,241.04451,248.17053,236.90512,251.38171,249.52222,250.14011,233.78989,244.37398,241.43808,236.55562,253.38597,244.33101,248.3723,243.64076,240.69084,244.4404,252.42569,244.37299,238.31715,249.5708,239.06549,237.63181,258.96765,237.75688,235.64177,235.39584,246.12982,243.95697,245.72238,236.42572,240.46077,238.78531,255.58585,252.72105,241.72963,239.80614,242.8968,247.85269,239.7771,237.0829,249.56406,246.07571,249.38786,257.36969,244.13467,235.68364,244.25378,233.72833,237.74757,256.81335,238.53976,242.91115,247.98947,243.35794,242.56001,246.06178,242.93282,244.23305,238.49475,245.67358,251.44019,242.01639,248.31673,239.11571,240.52145,242.91748,242.53079,237.9854,254.31372,248.83904,251.90762,256.12524,256.814,240.58885,258.2218,249.99045,239.85365,235.12659,233.66872,244.9922,253.44145,243.8403,257.45807,246.73183,249.85506,239.68535,242.02322,259.79758,234.91621,237.48312,238.08499,243.57668,249.04016,254.84479,259.98877,256.4512,244.91632,259.03903,244.1716,248.13853,238.55182,250.88876,248.51314,235.17252,249.9912,244.91985,241.33124,252.17285,244.58044,257.67474,243.3428,256.83188,258.59457,248.75012,239.22626,239.49858,238.91272,238.37975,242.39778,248.10835,238.68962,239.49664,233.43452,244.62801,240.43304,253.87413,237.28455,235.01836,254.12982,248.84085,245.60208,246.08931,241.54346,254.42026,251.42355,236.51138,253.06821,237.33687,249.7674,234.11665,239.39328,234.3519,243.21814,244.00766,254.34996,256.71994,243.88216,249.81024,241.98848,242.40916,240.47929,253.09222,234.13788,243.54521,247.63161,231.3788,246.06439,255.84604,253.36491,242.31456,250.98151,247.47438,248.77806,253.72118,254.71393,247.45331,236.29688,234.55745,257.57446,252.53163,246.67239,235.38165,240.13673,250.71814,245.62245,244.82379,258.2243,242.17589,240.11256,254.7657,237.12532,235.06946
4th grade,mathematics,2015,MARYLAND,28.6%,63.6%,0.0%,11.5%,0.0%,0.0%,36.7%,0.0%,19.1%,77.3%,65.6%,23.3%,0.0%,6.2%,1.6%,10.222466,66.6%,44.0%,6.2%,0.0%,243.34761,247.36655,252.04536,237.72462,234.90596,240.07704,237.82434,239.13853,252.64952,251.97667,233.11795,240.69167,239.92558,235.0367,251.6899,243.26489,248.97702,229.85794,239.62833,244.52936,235.22919,234.12245,241.64388,247.61476,253.66449,232.32343,251.73642,242.89777,235.31757,238.98105,249.45549,248.40785,251.41255,232.98367,233.64468,252.01064,231.95789,241.87407,251.05415,234.66896,229.30977,244.44756,242.48059,237.50403,247.17502,245.00061,249.35414,238.34274,238.99976,246.42906,247.44853,231.11372,247.67128,229.5867,238.72313,239.01495,239.46489,232.48203,250.74675,235.07326,237.07895,241.87695,237.47467,243.97717,229.32646,233.06848,235.7527,251.42285,240.56757,230.05904,254.62155,253.65977,232.6931,245.48477,232.66931,232.99394,238.55852,246.15594,244.61061,232.89055,237.28081,244.36003,245.30244,232.27673,253.9395,230.68349,229.4205,229.79817,233.4864,250.74496,247.79895,241.63168,232.63782,248.58211,234.93541,234.34956,246.16916,249.33469,239.36034,250.79697,228.19879,248.6759,250.49132,243.16414,241.39473,253.33585,235.07816,231.79105,245.08345,239.243,237.25005,228.80316,233.11552,244.98151,246.32784,240.8521,232.13393,246.12309,249.42026,239.08876,241.89886,246.99384,231.24377,250.21176,249.53822,252.60829,248.84499,230.72878,238.09708,229.01093,234.44574,225.68834,228.41046,249.64053,247.51602,236.51056,242.95645,230.77188,246.93413,234.94136,243.69226,238.37271,234.17677,241.23816,229.96597,238.98618,236.62245,236.15053,242.43282,240.6122,236.40822,239.19794,239.06882,236.55066,242.6871,245.54553,238.28969,234.36148,247.35152,245.19354,229.15553,228.05585,226.30728,236.13048,248.72324,235.7307,236.60181,252.03955,246.17239,239.06848,237.81946,246.19641,247.56844,225.79288,248.19743,245.82518,245.67699,235.19234,239.48331,248.78976,237.38803,233.14413,227.1736,244.85599,229.14874,245.70428,244.58267,250.88483,231.41695,249.39781,241.34526
