year,FIPS,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
2003,Virginia,0.5014889,0.0232709,0.0944604,13.97478,0.6407718,0.2674353,0.0457091,0.0370141,0.0031911,0.0058786,0.1854043,0.0621489,0.0006439,0.2558642,0.7408605,0.0032753,0.626193,0.2906745,0.0750114,0.0081211,0.158997,281.6766,0.1650383,281.8879,0.056073,278.0766,0.1265191,280.5406,0.1403475,281.0243,0.152288,281.442,0.1332346,280.7755,0.1049689,279.7869,0.1621434,281.7867,0.1472504,281.2658,0.1554404,281.5522,0.1609444,281.7448,0.0419114,277.5812,0.0455185,277.7074,0.0530461,277.9707,0.0486664,277.8175,0.1127112,280.0577,0.1196306,280.2997,0.1158346,280.1669,0.1363395,280.8841,0.115411,280.1521,0.125015,280.488,0.1062103,279.8303,0.09455,279.4224,0.0998357,279.6073,0.1027078,279.7078,0.1455558,281.2065,0.1527913,281.4596,0.1590226,281.6776,0.1410257,281.048,0.14392,281.1493,0.1517678,281.4238,0.0335503,277.2888,0.0385144,277.4624,0.0399232,277.5117,0.0437847,277.6468,0.0378721,277.44,0.0446939,277.6786,0.108289,279.903,0.1013497,279.6603,0.1078867,279.8889,0.1101885,279.9694,0.0959398,279.471,0.1011152,279.6521,0.1041911,279.7596,0.0912382,279.3066,0.0927343,279.3589,0.0979092,279.5399,0.1393933,280.9909,0.1429824,281.1165,0.1500638,281.3642,0.1379472,280.9404,0.0314499,277.2153,0.0308407,277.194,0.0359152,277.3715,0.0354372,277.3548,0.0961094,279.477,0.092622,279.355,0.0942957,279.4135,0.0994289,279.5931,0.0896365,279.2505,0.137067,280.9096,0.0282914,277.1049,0.0911965,279.3051
2005,Virginia,0.5028331,0.0358892,0.1096895,14.02885,0.6131783,0.2558085,0.0575361,0.0572206,0.0028221,0.0134345,0.2268191,0.0410859,0.0016682,0.2815422,0.7116954,0.0067624,0.5710879,0.3148277,0.099886,0.0141984,0.1961,284.3716,0.2006304,284.5301,0.1191297,281.6794,0.1768769,283.6992,0.1942595,284.3073,0.2085231,284.8062,0.1903154,284.1693,0.1546307,282.9211,0.2032181,284.6206,0.200062,284.5102,0.2114541,284.9087,0.2031437,284.618,0.1119538,281.4284,0.1221875,281.7863,0.1307742,282.0867,0.1209817,281.7442,0.1774242,283.7184,0.18932,284.1345,0.1776956,283.7279,0.2034673,284.6293,0.187873,284.0839,0.2029136,284.61,0.1596174,283.0956,0.1589777,283.0732,0.1662897,283.3289,0.1574176,283.0186,0.2022399,284.5864,0.2137766,284.9899,0.2052374,284.6912,0.2080902,284.791,0.2019406,284.5759,0.2143631,285.0104,0.1158555,281.5648,0.1237857,281.8422,0.1149684,281.5338,0.1303688,282.0725,0.1232528,281.8236,0.1330262,282.1654,0.1867278,284.0438,0.1772095,283.7109,0.1902586,284.1673,0.197436,284.4184,0.1629895,283.2135,0.1711285,283.4982,0.161623,283.1657,0.1673,283.3643,0.1610927,283.1472,0.1694866,283.4408,0.2101877,284.8644,0.2037208,284.6382,0.2161953,285.0745,0.2103202,284.869,0.124291,281.8599,0.1181057,281.6436,0.1270344,281.9559,0.1319054,282.1263,0.1867768,284.0455,0.1713388,283.5055,0.16446,283.2649,0.173526,283.582,0.1697717,283.4507,0.2120167,284.9284,0.1268486,281.9494,0.1731465,283.5688
2007,Virginia,0.4724928,0.030897,0.0841418,14.01267,0.6066611,0.2633308,0.0610691,0.0487362,0.003966,0.0162366,0.2593501,0.0160947,0,0.3071611,0.6901438,0.0026951,0.6077812,0.2879946,0.0934977,0.0107265,0.2149658,287.6259,0.2321109,288.2256,0.15332,285.4697,0.1904988,286.7701,0.1849271,286.5752,0.2216652,287.8602,0.200058,287.1045,0.1935173,286.8757,0.2306138,288.1732,0.2036176,287.229,0.2368623,288.3918,0.2314418,288.2022,0.1410374,285.0401,0.1297851,284.6465,0.1598137,285.6968,0.1496886,285.3427,0.1649385,285.8761,0.1971534,287.0029,0.1857164,286.6028,0.1913189,286.7988,0.1705111,286.071,0.2061112,287.3162,0.1942617,286.9017,0.1705655,286.0729,0.1993473,287.0796,0.1936032,286.8787,0.203518,287.2255,0.235295,288.337,0.230274,288.1613,0.2085224,287.4005,0.2033499,287.2196,0.2363442,288.3737,0.1198624,284.2994,0.1474696,285.265,0.1411898,285.0454,0.1353637,284.8416,0.1258817,284.5099,0.1556972,285.5528,0.1713082,286.0988,0.1595807,285.6887,0.191833,286.8168,0.1765918,286.2837,0.1719668,286.1219,0.2000315,287.1035,0.1943092,286.9034,0.1757681,286.2549,0.1708713,286.0836,0.1995771,287.0876,0.2083819,287.3956,0.203462,287.2235,0.2351007,288.3302,0.2083599,287.3948,0.1254826,284.496,0.1194739,284.2858,0.1471945,285.2554,0.1312381,284.6973,0.1656609,285.9013,0.1771845,286.3044,0.1722108,286.1304,0.2002138,287.1099,0.176185,286.2694,0.208428,287.3972,0.1248524,284.4739,0.1775288,286.3164
2009,Virginia,0.494308,0.0321219,0.1072149,14.0114,0.5851991,0.2570193,0.0767946,0.0587762,0.0011616,0.0210492,0.2972766,0.0168312,0.0003239,0.3187469,0.6789483,0.0023049,0.5977083,0.2794246,0.1147479,0.0081192,0.1252053,286.0698,0.1477429,286.8581,0.0972426,285.0917,0.102025,285.259,0.1206336,285.9099,0.1314551,286.2884,0.1159248,285.7451,0.1278035,286.1606,0.142868,286.6876,0.1443515,286.7394,0.1531943,287.0487,0.1467262,286.8225,0.0829958,284.5934,0.0944947,284.9956,0.1023535,285.2704,0.0934979,284.9607,0.1004548,285.204,0.1082316,285.476,0.0989531,285.1515,0.1254448,286.0781,0.1120154,285.6084,0.1220038,285.9578,0.1242819,286.0374,0.1264298,286.1126,0.1330377,286.3437,0.1267665,286.1244,0.1404282,286.6022,0.1482944,286.8773,0.141616,286.6438,0.1485466,286.8862,0.1439113,286.7241,0.1523276,287.0184,0.082204,284.5657,0.0879665,284.7672,0.0813921,284.5373,0.0982502,285.1269,0.091046,284.8749,0.0984387,285.1335,0.1051948,285.3698,0.0977023,285.1078,0.1051208,285.3672,0.1167729,285.7748,0.123539,286.0115,0.129495,286.2198,0.1228739,285.9882,0.1303038,286.2481,0.1259155,286.0946,0.1321676,286.3133,0.1446103,286.7485,0.1397874,286.5798,0.147201,286.8391,0.1482031,286.8742,0.0858558,284.6934,0.0809094,284.5204,0.0863161,284.7095,0.0947364,285.004,0.1024549,285.274,0.127418,286.1472,0.122714,285.9826,0.1282547,286.1764,0.129903,286.2341,0.1440686,286.7296,0.0845551,284.6479,0.1267027,286.1221
2011,Virginia,0.4896231,0.0503143,0.109119,14.00689,0.564345,0.2158826,0.1102429,0.0648497,0.0043718,0.0403081,0.3147952,0.0065004,0.0011675,0.3236854,0.6734372,0.0028773,0.5756053,0.2934153,0.1260474,0.004932,0.1871149,289.2554,0.2033319,289.8226,0.1695451,288.6409,0.1830448,289.1131,0.1846449,289.169,0.1917676,289.4182,0.1804176,289.0211,0.1887336,289.312,0.2053949,289.8948,0.2020658,289.7784,0.2090466,290.0225,0.1983459,289.6483,0.1677651,288.5786,0.1680641,288.5891,0.173059,288.7638,0.1646632,288.4701,0.1811884,289.0481,0.1877173,289.2765,0.1777255,288.927,0.1881809,289.2927,0.1792292,288.9796,0.1855224,289.1997,0.1908889,289.3874,0.1887945,289.3141,0.1938379,289.4906,0.1841899,289.1531,0.2038348,289.8402,0.2109573,290.0894,0.2007138,289.7311,0.2063518,289.9283,0.1982118,289.6436,0.2042962,289.8564,0.1665646,288.5366,0.1713433,288.7038,0.1630844,288.4149,0.1706297,288.6788,0.1642808,288.4567,0.1685652,288.6066,0.1847932,289.1742,0.176984,288.9011,0.1827926,289.1042,0.1831145,289.1155,0.1905903,289.377,0.1959287,289.5637,0.1865468,289.2355,0.1925144,289.4443,0.1852507,289.1902,0.1894948,289.3387,0.2080744,289.9885,0.200178,289.7123,0.2065021,289.9335,0.2026313,289.7981,0.1692214,288.6295,0.1629608,288.4106,0.1669943,288.5516,0.1671306,288.5564,0.1808727,289.0371,0.1943222,289.5075,0.1871711,289.2574,0.1917741,289.4184,0.1890886,289.3244,0.2045468,289.8651,0.1658443,288.5114,0.1910125,289.3918
2013,Virginia,0.4903245,0.0513828,0.1193568,13.97894,0.5575868,0.226389,0.1069838,0.0610003,0.0061093,0.0419307,0.3459084,0.0061383,0.0028951,0.3524467,0.6422643,0.005289,0.6030511,0.2574503,0.1285408,0.0109578,0.1300869,288.143,0.156007,289.0496,0.140132,288.4943,0.1271392,288.0399,0.1389168,288.4518,0.1248484,287.9597,0.1281586,288.0755,0.1576561,289.1073,0.1599047,289.1859,0.1651841,289.3706,0.1517165,288.8995,0.1581879,289.1259,0.1367902,288.3774,0.1470323,288.7357,0.1348507,288.3096,0.1394673,288.4711,0.1358617,288.3449,0.1218488,287.8548,0.1268805,288.0308,0.1346387,288.3022,0.1369011,288.3813,0.1222157,287.8676,0.1603111,289.2001,0.1657268,289.3896,0.1530659,288.9467,0.1593098,289.1651,0.1680606,289.4712,0.1556328,289.0365,0.1616173,289.2458,0.1615642,289.244,0.1672276,289.4421,0.1536633,288.9676,0.1439093,288.6264,0.1312916,288.1851,0.1374379,288.4001,0.1429881,288.5942,0.1461971,288.7065,0.133525,288.2632,0.1314232,288.1897,0.1354222,288.3296,0.1210244,287.826,0.1319925,288.2096,0.1676671,289.4574,0.1557428,289.0403,0.1616917,289.2484,0.162045,289.2608,0.1673141,289.4451,0.1545393,288.9983,0.1644548,289.3451,0.1697203,289.5292,0.1571189,289.0885,0.1634298,289.3092,0.1395925,288.4754,0.1442688,288.639,0.1314717,288.1914,0.1416009,288.5457,0.130506,288.1576,0.1639792,289.3284,0.1690249,289.5049,0.1569489,289.0825,0.1634915,289.3114,0.1659394,289.397,0.1395757,288.4749,0.1652005,289.3712
2015,Virginia,,,,,,,,,,,,,,,,,,,,,-0.0128784,288,0.013031,288.9066,-0.0028381,288.3513,-0.0158386,287.8969,-0.0040588,288.3088,-0.0181274,287.8167,-0.014801,287.9325,0.014679,288.9643,0.0169373,289.0429,0.0222168,289.2276,0.008728,288.7565,0.0152283,288.9829,-0.0061951,288.2345,0.0040588,288.5927,-0.0081177,288.1666,-0.0035095,288.3281,-0.0071106,288.202,-0.0211182,287.7118,-0.0160828,287.8878,-0.0083313,288.1592,-0.006073,288.2383,-0.020752,287.7247,0.017334,289.0572,0.0227661,289.2466,0.0101013,288.8037,0.0163269,289.0221,0.0250854,289.3282,0.0126648,288.8935,0.0186462,289.1028,0.0185852,289.101,0.0242615,289.2991,0.0106812,288.8246,0.000946,288.4835,-0.0116882,288.0421,-0.0055237,288.2571,0,288.4512,0.0032349,288.5635,-0.0094604,288.1202,-0.0115662,288.0467,-0.0075378,288.1866,-0.0219421,287.683,-0.0109863,288.0667,0.0246887,289.3145,0.0127563,288.8974,0.0187073,289.1055,0.0190735,289.1178,0.024353,289.3021,0.0115662,288.8553,0.0214844,289.2021,0.0267334,289.3863,0.0141296,288.9455,0.0204468,289.1663,-0.0033875,288.3325,0.0012817,288.496,-0.0115051,288.0484,-0.0013733,288.4027,-0.0124817,288.0146,0.0209961,289.1855,0.026062,289.3619,0.0139771,288.9395,0.0205078,289.1684,0.0229797,289.254,-0.0033875,288.3319,0.0222168,289.2282
1996,Washington,0.4880929,0.0129573,0.0589149,14.06522,0.7660742,0.0390315,0.0912299,0.0598075,0.0406442,0.0032127,0.1767239,0.0617394,0.0298067,0.0362505,0.9222595,0.04149,0.6554891,0.241625,0.0842152,0.0186707,0.1957917,277.4722,0.0325344,271.7618,0.0944526,273.9276,0.1524799,275.9573,0.1379088,275.4476,0.2210838,278.3569,0.1817351,276.9806,0.0067854,270.8612,0.0058866,270.8298,-0.0213781,269.8761,0.0579761,272.6518,0.0385407,271.9719,0.0726735,273.1658,0.048909,272.3346,0.117892,274.7475,0.0974496,274.0324,0.1027693,274.2185,0.1777961,276.8428,0.1538489,276.0052,0.159313,276.1963,0.1231491,274.9314,0.2056404,277.8167,-0.0148793,270.1034,-0.0413175,269.1787,0.0304748,271.6898,0.0139535,271.1119,-0.0413992,269.1758,0.0312808,271.718,0.0144844,271.1305,0.0000626,270.6261,-0.0164339,270.049,0.0628302,272.8215,0.0314356,271.7234,0.0963432,273.9937,0.0808669,273.4524,0.0674587,272.9834,0.0501455,272.3779,0.1197724,274.8132,0.1244387,274.9765,0.1019462,274.1897,0.1777258,276.8403,0.1441204,275.6649,-0.0577534,268.6038,0.0087602,270.9303,-0.0059522,270.4157,-0.0220486,269.8527,-0.0353775,269.3864,0.0366387,271.9054,-0.0200254,269.9234,-0.0342443,269.4261,0.0387379,271.9789,0.0042692,270.7732,0.0504884,272.3898,0.0376701,271.9415,0.1032151,274.2341,0.0683297,273.0139,0.1229286,274.9236,-0.0384629,269.2785,-0.0502575,268.866,0.0166812,271.2073,-0.0167328,270.0386,-0.0136058,270.148,0.0560266,272.5836,-0.0316071,269.5183
2003,Washington,0.500176,0.0426452,0.112053,14.00753,0.7510488,0.0542592,0.0897941,0.0756891,0.023987,0.0052217,0.1797065,0.0875541,0.0422695,0.2444515,0.7438735,0.0116749,0.5886948,0.2904237,0.1040937,0.0167878,0.1439795,281.1514,-0.0164418,275.5402,0.0623024,278.2945,0.1318534,280.7272,0.1447479,281.1782,0.1488586,281.322,0.1408338,281.0413,-0.0308674,275.0356,-0.0182666,275.4763,-0.0120443,275.694,-0.0097149,275.7755,-0.0112292,275.7225,0.0608816,278.2448,0.068856,278.5237,0.0689531,278.5271,0.0671004,278.4623,0.1340277,280.8033,0.1367223,280.8975,0.1344208,280.817,0.1482909,281.3022,0.140447,281.0278,0.1451842,281.1935,-0.0312481,275.0223,-0.024837,275.2465,-0.0238507,275.281,-0.0255873,275.2203,-0.0137409,275.6346,-0.0116441,275.708,-0.0125729,275.6755,-0.007287,275.8604,-0.0082767,275.8258,-0.0046385,275.953,0.067413,278.4732,0.067693,278.483,0.0665194,278.442,0.0733351,278.6804,0.0723701,278.6466,0.0736883,278.6927,0.1375624,280.9269,0.1349902,280.8369,0.1387791,280.9695,0.1437253,281.1425,-0.0253595,275.2282,-0.0242937,275.2655,-0.0257017,275.2163,-0.0199698,275.4168,-0.0209312,275.3831,-0.0186596,275.4626,-0.0090142,275.8,-0.0095029,275.7829,-0.0060881,275.9023,-0.0035333,275.9917,0.0720789,278.6364,0.0717108,278.6236,0.0731262,278.6731,0.0769348,278.8063,0.1382686,280.9516,-0.0204811,275.3989,-0.0211805,275.3744,-0.0188456,275.4561,-0.0160549,275.5537,-0.0047924,275.9476,0.0763447,278.7856,-0.016301,275.5451
2005,Washington,0.4873841,0.0441393,0.0964924,14.00812,0.7449499,0.0444561,0.102223,0.0836665,0.0232542,0.0014503,0.2532907,0.053098,0.0665218,0.2527108,0.7400477,0.0072415,0.579117,0.2862445,0.1175384,0.0171,0.2155785,285.0522,0.0532397,279.374,0.188738,284.1134,0.2050218,284.683,0.1991718,284.4784,0.2206664,285.2302,0.2183319,285.1485,0.072691,280.0543,0.0493156,279.2367,0.0415311,278.9644,0.0609019,279.642,0.0598022,279.6035,0.1836772,283.9364,0.1766931,283.6921,0.1944041,284.3116,0.1936108,284.2838,0.1907264,284.183,0.2101073,284.8609,0.2106508,284.8799,0.2037115,284.6371,0.2009722,284.5413,0.2231818,285.3182,0.0682251,279.8981,0.0601327,279.6151,0.0787801,280.2673,0.0781647,280.2458,0.0387346,278.8666,0.0568912,279.5017,0.0559498,279.4688,0.047767,279.1826,0.046791,279.1484,0.0672802,279.8651,0.1726793,283.5517,0.189403,284.1367,0.1893277,284.134,0.1812189,283.8504,0.1805514,283.8271,0.1991635,284.4781,0.1953118,284.3434,0.1951862,284.339,0.2155145,285.05,0.2055135,284.7002,0.0568345,279.4997,0.0742927,280.1104,0.0739488,280.0983,0.0650936,279.7886,0.064503,279.7679,0.0841345,280.4546,0.0449337,279.0834,0.0441005,279.0543,0.0633508,279.7276,0.0529734,279.3647,0.1773337,283.7145,0.1773561,283.7153,0.1948862,284.3285,0.1851285,283.9872,0.1997289,284.4978,0.0618025,279.6735,0.0614581,279.6614,0.0798955,280.3063,0.0694377,279.9406,0.0502468,279.2693,0.181976,283.8769,0.0663948,279.8341
2007,Washington,0.4951096,0.054222,0.0809653,14.03469,0.6871899,0.0499916,0.1363396,0.0993532,0.024137,0.0029886,0.3119235,0.0139325,0.0283834,0.2902623,0.7034248,0.006313,0.5367773,0.2844395,0.1577763,0.0210069,0.1353069,284.8628,0.0059366,280.3377,0.127741,284.5982,0.1353416,284.864,0.1017623,283.6895,0.1497965,285.3696,0.1600378,285.7278,0.0258639,281.0347,0.0013839,280.1785,-0.0222033,279.3535,0.0242941,280.9798,0.0189473,280.7928,0.1281283,284.6117,0.0979957,283.5577,0.1395194,285.0102,0.1426927,285.1212,0.103536,283.7515,0.1499429,285.3747,0.1529701,285.4806,0.1140434,284.119,0.1250537,284.5042,0.1756016,286.2722,0.0201738,280.8357,-0.0030906,280.022,0.040313,281.5401,0.0363296,281.4008,-0.0248617,279.2605,0.0194488,280.8103,0.0127352,280.5755,-0.0072588,279.8762,-0.0109947,279.7455,0.0369673,281.4231,0.0992785,283.6026,0.1402495,285.0357,0.1380646,284.9593,0.1075931,283.8934,0.1122013,284.0546,0.1556115,285.573,0.116203,284.1946,0.1205735,284.3475,0.1684078,286.0206,0.1385419,284.976,-0.0068525,279.8904,0.0345332,281.338,0.0294804,281.1612,0.0086463,280.4325,0.0059311,280.3375,0.050634,281.9011,-0.0100284,279.7793,-0.014989,279.6058,0.0305127,281.1973,0.0038342,280.2642,0.1093788,283.9559,0.1092743,283.9522,0.1510114,285.4121,0.122855,284.4273,0.134076,284.8198,0.0049075,280.3017,0.0012564,280.174,0.0436988,281.6585,0.0176584,280.7477,-0.0002624,280.1209,0.1200748,284.33,0.0129895,280.5844
2009,Washington,0.4882249,0.0336644,0.0893089,14.0168,0.6763574,0.0526621,0.1537005,0.08022,0.0251066,0.0119534,0.3585097,0.0156711,0.0003874,0.2864832,0.7081672,0.0053496,0.5557352,0.2827612,0.1485648,0.0129388,0.2007739,288.7224,0.0930631,284.9549,0.2258587,289.5998,0.1792139,287.9683,0.1764385,287.8712,0.2089348,289.0078,0.2121377,289.1198,0.1304075,286.2611,0.0695729,284.1332,0.0723784,284.2314,0.1045113,285.3553,0.0973033,285.1032,0.2082212,288.9829,0.2014392,288.7456,0.2308961,289.776,0.23042,289.7593,0.1587138,287.2512,0.1873527,288.2529,0.1888503,288.3053,0.1836227,288.1225,0.1878281,288.2696,0.2210754,289.4325,0.1065436,285.4264,0.1057559,285.3989,0.1371453,286.4968,0.1329372,286.3496,0.0536492,283.5763,0.0812021,284.54,0.0741162,284.2922,0.0818515,284.5627,0.0762973,284.3685,0.1085663,285.4972,0.186892,288.2368,0.2130482,289.1517,0.2111455,289.0851,0.2060148,288.9057,0.2062945,288.9155,0.2360414,289.956,0.1659239,287.5034,0.1690295,287.612,0.1979022,288.6219,0.1957949,288.5482,0.0866882,284.7319,0.1134067,285.6665,0.1095747,285.5324,0.1116909,285.6064,0.1081598,285.4829,0.1395812,286.582,0.0631492,283.9086,0.0579018,283.725,0.0855856,284.6933,0.0856778,284.6966,0.1913512,288.3928,0.1908041,288.3737,0.2167331,289.2806,0.2113829,289.0934,0.176992,287.8905,0.0926076,284.939,0.0895975,284.8337,0.1163675,285.77,0.1140486,285.6889,0.0673191,284.0544,0.1958148,288.5489,0.0954816,285.0395
2011,Washington,0.4899451,0.0501877,0.1063213,13.99677,0.6249171,0.0517077,0.1719204,0.0894311,0.0185249,0.0434988,0.3355715,0.0665171,0.0018746,0.3154356,0.6771466,0.0074179,0.5287993,0.2927549,0.1697964,0.0086494,0.1542207,288.1078,0.0651379,284.9918,0.1853789,289.1976,0.1500176,287.9608,0.1486628,287.9134,0.1552927,288.1453,0.1709308,288.6922,0.1008658,286.2415,0.0502746,284.472,0.0629576,284.9156,0.0715128,285.2148,0.0665229,285.0403,0.179637,288.9968,0.1773276,288.916,0.1845804,289.1697,0.1899143,289.3562,0.1452496,287.794,0.1510812,287.998,0.1585964,288.2608,0.1497224,287.9504,0.1660049,288.5199,0.1734359,288.7799,0.0849351,285.6843,0.0937535,285.9927,0.1034115,286.3306,0.100607,286.2325,0.0506676,284.4857,0.0567816,284.6996,0.0513886,284.5109,0.0677762,285.0841,0.0645855,284.9725,0.0729736,285.2659,0.172595,288.7505,0.1787007,288.964,0.1791472,288.9796,0.1770823,288.9074,0.1831928,289.1212,0.190467,289.3756,0.1463045,287.8309,0.1556952,288.1593,0.1611898,288.3515,0.1681389,288.5946,0.0807068,285.5364,0.0875826,285.7769,0.0846998,285.6761,0.0959047,286.068,0.093927,285.9988,0.1032887,286.3263,0.0555157,284.6553,0.0521264,284.5367,0.0579918,284.7419,0.0694643,285.1432,0.1722264,288.7375,0.1743228,288.8109,0.179673,288.998,0.1838745,289.145,0.157824,288.2338,0.0828426,285.6111,0.0809503,285.5449,0.0875021,285.7741,0.0961663,286.0771,0.0570428,284.7087,0.1749228,288.8319,0.083185,285.6231
2013,Washington,0.4841454,0.0492355,0.1070043,13.99445,0.5894048,0.0417543,0.2186393,0.0738522,0.0122764,0.064073,0.3613513,0.0785658,0.0021846,0.32945,0.6641671,0.0063828,0.5320866,0.2752347,0.1806072,0.0120716,0.1822038,289.957,0.1247988,287.9491,0.2421183,292.0527,0.1770005,289.775,0.1773997,289.7889,0.1824535,289.9657,0.2060108,290.7897,0.1709181,289.5622,0.1014204,287.1313,0.1222628,287.8604,0.1308609,288.1611,0.12925,288.1048,0.233282,291.7436,0.2326707,291.7222,0.2397956,291.9714,0.2502739,292.3379,0.1730664,289.6374,0.1772316,289.7831,0.1909367,290.2625,0.1778188,289.8036,0.2011543,290.6198,0.2075254,290.8427,0.1468261,288.7195,0.1621673,289.2562,0.1725329,289.6187,0.173624,289.6569,0.102896,287.183,0.1077709,287.3535,0.1060293,287.2926,0.1268676,288.0215,0.1263604,288.0037,0.1349244,288.3033,0.225294,291.4642,0.230716,291.6538,0.2360028,291.8388,0.2313946,291.6776,0.2416721,292.0371,0.2490684,292.2958,0.1734519,289.6509,0.1885031,290.1773,0.1925787,290.3199,0.202543,290.6684,0.1423686,288.5636,0.1486156,288.7821,0.1499375,288.8284,0.1637075,289.31,0.1647573,289.3467,0.1749653,289.7038,0.1075725,287.3466,0.1072412,287.335,0.1120217,287.5022,0.1307101,288.1559,0.2237817,291.4113,0.2299057,291.6255,0.2347556,291.7951,0.2411553,292.019,0.1898837,290.2256,0.1438811,288.6165,0.1453985,288.6696,0.1514861,288.8825,0.1661063,289.3939,0.1116755,287.4901,0.2292568,291.6028,0.1467394,288.7165
2015,Washington,,,,,,,,,,,,,,,,,,,,,-2.774811,287,-2.832214,284.9921,-2.714874,289.0957,-2.779999,286.818,-2.779602,286.8319,-2.774536,287.0087,-2.750977,287.8327,-2.786072,286.6052,-2.855591,284.1743,-2.834747,284.9034,-2.826141,285.2041,-2.827759,285.1478,-2.723724,288.7866,-2.724335,288.7652,-2.717194,289.0144,-2.706726,289.3809,-2.783936,286.6804,-2.779755,286.8261,-2.766052,287.3055,-2.779175,286.8466,-2.755859,287.6628,-2.749481,287.8857,-2.810181,285.7625,-2.79483,286.2992,-2.784454,286.6617,-2.783386,286.6999,-2.854095,284.226,-2.849243,284.3965,-2.850983,284.3356,-2.830139,285.0645,-2.830627,285.0467,-2.822083,285.3463,-2.73172,288.5072,-2.726288,288.6968,-2.721008,288.8818,-2.725616,288.7206,-2.715332,289.0801,-2.707947,289.3388,-2.783539,286.6939,-2.768494,287.2203,-2.764435,287.3629,-2.754456,287.7114,-2.814636,285.6066,-2.80838,285.8251,-2.807068,285.8714,-2.793304,286.353,-2.792236,286.3897,-2.782043,286.7468,-2.849426,284.3896,-2.849762,284.378,-2.844971,284.5452,-2.826294,285.1989,-2.733215,288.4543,-2.727081,288.6685,-2.72226,288.8381,-2.715851,289.062,-2.76712,287.2686,-2.81311,285.6595,-2.811615,285.7126,-2.805511,285.9255,-2.790894,286.4369,-2.845337,284.5331,-2.727753,288.6458,-2.810272,285.7595
1990,West Virginia,0.4825309,0.0012307,0.041129,14.03629,0.8990431,0.0315377,0.040107,0.0062945,0.0220446,0.0009732,,,,0.0381001,0.9232336,0.0386662,0.8166546,0.1556347,0.024831,0.0016814,-0.1708393,255.6645,-0.3911155,247.9597,,,-0.2264693,253.7186,-0.2483533,252.9532,-0.1557837,256.1911,-0.237909,253.3185,,,-0.4085507,247.3498,-0.4644539,245.3945,-0.379671,248.36,-0.3995132,247.6659,,,,,,,,,-0.2933221,251.3803,-0.2115169,254.2416,-0.2585608,252.5961,-0.2334978,253.4728,-0.3125251,250.7086,-0.227515,253.6821,,,,,,,,,-0.4760209,244.9899,-0.3970318,247.7527,-0.4127299,247.2036,-0.4524097,245.8157,-0.4705191,245.1823,-0.389648,248.011,,,,,,,,,,,,,-0.2785018,251.8987,-0.3268415,250.2078,-0.2480964,252.9622,-0.3008332,251.1176,,,,,,,,,,,,,-0.4640124,245.4099,-0.4787369,244.8949,-0.4028155,247.5504,-0.4597293,245.5597,,,,,,,,,-0.3151454,250.6169,,,,,,,,,-0.4679876,245.2709,,,,
