FIPS,year,profmean,profmean_stnd,female,sped,age,hispanic,asian,amind,free_lunch,red_lunch,miss_lunch,combo_pct_free_lunch,combo_pct_red_lunch,combo_pct_miss_lunch,admin_survey,wtdn,white,black,paid_lunch,lang_nr,lang_st,lang_mt,lang_om,score_oldway,score_m1,score_m2,score_m3,score_m4,score_m5,score_m6,score_m7,score_m8,score_m9,score_m10,score_m11,score_m12,score_m13,score_m14,score_m15,score_m16,score_m17,score_m18,score_m19,score_m20,score_m21,score_m22,score_m23,score_m24,score_m25,score_m26,score_m27,score_m28,score_m29,score_m30,score_m31,score_m32,score_m33,score_m34,score_m35,score_m36,score_m37,score_m38,score_m39,score_m40,score_m41,score_m42,score_m43,score_m44,score_m45,score_m46,score_m47,score_m48,score_m49,score_m50,score_m51,score_m52,score_m53,score_m54,score_m55,score_m56,score_m57,score_m58,score_m59,score_m60,score_m61,score_m62,score_m63,score_m64,score_m65,score_m66,score_m67,score_m68,score_m69,score_m70,score_m71,score_m72,score_m73,score_m74,score_m75,score_m76,score_m77,score_m78,score_m79,score_m80,score_m81,score_m82,score_m83,score_m84,score_m85,score_m86,score_m87,score_m88,score_m89,score_m90,score_m91,score_m92,score_m93,score_m94,score_m95,score_m96
"Massachusetts",2011,298.512,.4524415,.4925292,.15799,14.01789,.1328413,.0425397,.0012175,.2725299,.0571824,.0008712,.2729422,.0567753,.0008712,1,25.05,.7306969,.0765889,.6694164,.5821557,.2604477,.1516814,.0057152,,298.5124,292.9565,293.9901,297.6335,300.5473,298.6266,298.0721,291.6243,293.0026,295.0155,293.0162,293.1444,293.7586,296.1537,294.2175,294.0159,299.6674,297.745,297.5065,300.5311,300.0775,298.1526,291.7573,293.7344,291.7607,291.7832,294.971,293.0602,293.1105,294.959,295.1661,293.2122,295.8837,293.9879,293.8136,296.2287,296.1483,294.2367,299.6413,299.5058,297.5916,300.0329,293.7736,291.8914,291.8362,293.7465,293.8636,291.9307,294.9152,295.0604,293.1775,295.1175,295.9561,295.9092,294.0345,296.2197,299.4606,293.7858,293.8387,291.9818,293.8853,295.0128,295.9792,293.8604,294.2539,291.7986,293.9985,296.3912,294.4664,294.2688,291.9158,293.8808,291.9174,291.9532,296.1013,294.212,294.0498,296.4567,296.3748,294.473,293.9077,292.0326,291.9923,293.8811,294.0063,292.0833,296.1632,296.1225,294.2541,296.4353,293.9081,293.9706,292.1206,294.0163,296.1813,293.9807
"Massachusetts",2013,300.568,.4870641,.4989842,.1609936,14.017,.1575515,.055731,.001484,.3247094,.0556811,.0022915,.3160979,.05314,.0132271,1,24.01,.6708258,.0943234,.617318,.5465605,.2620985,.179355,.011986,,300.5682,296.1311,297.0302,300.5055,302.2593,300.7316,300.7711,295.0744,296.6574,297.8684,296.2769,296.4945,297.2873,298.8125,297.2677,297.3174,302.1162,300.6698,300.6652,302.2961,302.4199,300.9381,295.6102,296.8466,295.2679,295.3565,298.2368,296.7909,296.8652,297.8913,298.1812,296.6533,298.9792,297.5367,297.4326,298.9101,299.0788,297.5836,302.1526,302.2562,300.8311,302.4586,297.2332,295.7976,295.7553,296.9142,297.092,295.5684,298.2573,298.4234,297.014,298.2165,299.0855,299.1195,297.6999,299.1987,302.2949,297.3016,297.3654,295.9613,297.1752,298.4568,299.2418,297.4487,297.0911,295.1122,297.3428,298.8719,297.3285,297.371,295.6457,296.8822,295.3046,295.3904,299.0339,297.5919,297.4835,298.9695,299.1315,297.637,297.2671,295.8321,295.7878,296.9492,297.1247,295.6018,299.1401,299.1699,297.7505,299.2512,297.3349,297.3969,295.9932,297.2074,299.292,297.4798
"Massachusetts",2015,296.909,.442626,.5015871,.180291,14.01545,.1478971,.0715589,.0010942,.3975925,.034912,.0009063,.3706624,.0399187,.0027046,1,31.45,.6620927,.0917137,.5665892,.5349402,.2886312,.1630157,.013413,,296.9086,291.6737,294.3079,296.6582,299.0863,297.1261,296.6994,291.4268,292.1659,293.9154,291.8889,291.7629,294.3495,296.461,294.5524,294.3011,298.7527,296.8763,296.6049,299.139,298.8293,296.9102,291.8699,293.5748,291.6202,291.4576,294.235,292.368,292.1808,293.9648,293.9506,291.9923,296.4287,294.6018,294.3608,296.5487,296.4182,294.5528,298.8033,298.6541,296.814,298.8757,293.8714,292.058,291.8415,293.6269,293.564,291.6677,294.2822,294.2127,292.398,294.0138,296.52,296.4006,294.6134,296.5127,298.7004,293.9241,293.8126,292.0458,293.6304,294.2737,296.4965,293.8792,294.127,291.3132,294.1827,296.2815,294.3677,294.1364,291.7597,293.4645,291.5053,291.351,296.2614,294.4314,294.2027,296.3664,296.2544,294.3854,293.7639,291.9465,291.7369,293.5155,293.4595,291.5595,296.35,296.2424,294.4526,296.3469,293.8154,293.7098,291.9397,293.5247,296.3363,293.7751
"Massachusetts",2017,297.042,.4039405,.4976211,.1780364,13.99183,.1620611,.0698017,.0014332,.254531,0,0,.2590982,.0088981,.0206268,1,28.93,.6529418,.0838739,.7302548,0,0,0,0,,297.0422,292.0281,290.2817,297.0147,298.9725,297.1422,297.0422,288.9978,292.6514,294.0167,292.1224,292.0281,290.8295,292.5085,290.5578,290.2817,298.848,297.1154,297.0147,298.9511,298.9725,297.1422,289.7453,291.244,289.2643,288.9978,294.4557,292.7328,292.6514,293.9891,294.0167,292.1224,292.9135,291.1243,290.8295,292.6157,292.5085,290.5578,298.8246,298.848,297.1154,298.9511,291.7911,290.0033,289.7453,291.3452,291.244,289.2643,294.4259,294.4557,292.7328,293.9891,293.0356,292.9135,291.1243,292.6157,298.8246,291.8934,291.7911,290.0033,291.3452,294.4259,293.0356,291.8934,291.1676,289.5761,291.6414,293.3353,291.4203,291.1676,290.286,291.756,289.8089,289.5761,293.6779,291.9108,291.6414,293.4282,293.3353,291.4203,292.274,290.511,290.286,291.8354,291.756,289.8089,293.7835,293.6779,291.9108,293.4282,292.3545,292.274,290.511,291.8354,293.7835,292.3545
"Massachusetts",2019,295.369,,,,,,,,,,,,,,,,,,,,,,,,295.3689,290.3548,288.6084,295.3414,297.2992,295.4689,295.3689,287.3245,290.9781,292.3434,290.4491,290.3548,289.1562,290.8352,288.8845,288.6084,297.1747,295.4421,295.3414,297.2778,297.2992,295.4689,288.072,289.5706,287.5909,287.3245,292.7824,291.0595,290.9781,292.3158,292.3434,290.4491,291.2402,289.451,289.1562,290.9424,290.8352,288.8845,297.1513,297.1747,295.4421,297.2778,290.1178,288.33,288.072,289.6719,289.5706,287.5909,292.7526,292.7824,291.0595,292.3158,291.3622,291.2402,289.451,290.9424,297.1513,290.2201,290.1178,288.33,289.6719,292.7526,291.3622,290.2201,289.4943,287.9028,289.9681,291.662,289.747,289.4943,288.6127,290.0827,288.1356,287.9028,292.0046,290.2375,289.9681,291.7549,291.662,289.747,290.6007,288.8377,288.6127,290.1621,290.0827,288.1356,292.1102,292.0046,290.2375,291.7549,290.6812,290.6007,288.8377,290.1621,292.1102,290.6812
"Michigan",1996,277.963,.2100702,.5025898,.030758,14.03155,.0524743,.0224608,.0139183,.1426136,.0369724,.0788335,.1426136,.0369724,.0788335,1,53.66,.7512764,.1498964,.6633801,.7448191,.1821209,.0613642,.0116958,,277.9634,275.2646,274.8549,277.5261,277.2198,278.1861,276.9386,274.2237,275.7693,274.563,275.3743,275.2777,274.8103,274.3992,275.1279,274.5525,276.8733,277.7487,276.9869,277.4198,276.2308,277.0855,274.7374,273.6848,274.3851,274.252,275.0115,275.8678,275.7421,274.6783,274.6036,275.3733,274.3749,275.0901,274.7239,274.6122,274.0857,274.7619,277.0755,276.3034,277.1315,276.3779,274.1316,274.8933,274.7257,273.8248,273.736,274.4019,275.1233,275.0141,275.8272,274.7074,274.5978,274.2453,274.9344,274.2572,276.4508,274.2727,274.1462,274.8697,273.8671,275.1144,274.4214,274.2776,274.8549,274.2237,274.8103,274.3992,275.1279,274.5525,274.7374,273.6848,274.3851,274.252,274.3749,275.0901,274.7239,274.6122,274.0857,274.7619,274.1316,274.8933,274.7257,273.8248,273.736,274.4019,274.5978,274.2453,274.9344,274.2572,274.2727,274.1462,274.8697,273.8671,274.4214,274.2776
"Michigan",2000,278.453,.1508891,.5057637,.041582,13.95062,.0561459,.0199627,.013791,.1641504,.0494192,.0549935,.1641504,.0494192,.0549935,1,65.94,.764531,.140086,.6801302,.7290152,.2135656,.046887,.0105321,,278.4527,274.7227,275.7704,277.0875,278.0532,277.9897,277.2039,274.2704,274.6279,274.358,274.1439,274.6622,275.0396,275.597,275.4767,275.3472,276.8716,276.6157,276.5489,277.7331,276.8277,276.6403,274.2173,273.9805,273.797,274.2311,274.2938,274.0625,274.5821,273.948,274.313,274.0881,274.9676,274.7228,274.9502,275.3946,275.1435,274.9686,276.5293,276.2852,275.9986,276.4252,273.9461,273.7487,274.1853,273.6472,273.9527,273.7604,273.8876,274.2601,274.0208,273.9043,274.7403,274.815,274.5694,274.877,275.8818,273.612,273.924,273.7199,273.6198,273.8552,274.5406,273.5908,275.7704,274.2704,275.0396,275.597,275.4767,275.3472,274.2173,273.9805,273.797,274.2311,274.9676,274.7228,274.9502,275.3946,275.1435,274.9686,273.9461,273.7487,274.1853,273.6472,273.9527,273.7604,274.7403,274.815,274.5694,274.877,273.612,273.924,273.7199,273.6198,274.5406,273.5908
"Michigan",2003,276.442,.0093369,.5055633,.0876126,13.9168,.0339268,.019622,.0171747,.2115052,.0492227,.0707833,.2115052,.0492227,.0707833,1,48.03,.7044518,.2211119,.6626503,.6675983,.258499,.0640926,.0098101,,276.4419,275.0406,274.2029,275.1512,275.5252,275.4895,275.3406,274.2631,274.94,274.1326,273.9685,275.0079,273.4907,273.566,273.5308,273.8404,274.4361,274.1865,274.7187,274.8713,274.4443,274.2755,274.2418,273.5311,273.4106,274.2545,274.0854,273.8914,274.9318,273.3846,274.1156,273.9452,272.9675,272.7852,273.4574,273.1123,273.1718,273.0769,273.751,273.9533,273.673,273.6935,273.5382,273.3974,274.2461,272.9397,273.5334,273.4081,273.3439,274.0869,273.8916,273.3711,272.4774,272.8701,272.6905,272.6452,273.2011,272.9453,273.5503,273.4086,272.944,273.349,272.3315,272.9605,274.2029,274.2631,273.4907,273.566,273.5308,273.8404,274.2418,273.5311,273.4106,274.2545,272.9675,272.7852,273.4574,273.1123,273.1718,273.0769,273.5382,273.3974,274.2461,272.9397,273.5334,273.4081,272.4774,272.8701,272.6905,272.6452,272.9453,273.5503,273.4086,272.944,272.3315,272.9605
"Michigan",2005,277.347,-.0049513,.5008695,.1007838,13.95235,.0372505,.0188916,.0046981,.2169534,.0579598,.004264,.2169534,.0579598,.004264,1,54.89,.7319235,.1953288,.7186738,.6584858,.2638924,.0581355,.0194863,,277.3467,274.5705,273.9142,276.1937,277.1779,276.5938,276.0131,273.4253,274.7184,274.4276,273.6991,274.5042,273.3941,273.9901,273.3981,273.5335,276.1711,275.4305,275.6476,276.6336,275.841,275.1405,273.628,273.417,272.7323,273.4189,274.5566,273.8622,274.705,273.7906,274.354,273.6399,273.5358,272.8529,273.3904,273.619,273.55,272.9218,275.5999,275.5367,274.7895,275.1965,273.5863,272.9398,273.6573,272.9119,273.3956,272.7289,273.9242,274.5262,273.8542,273.7204,273.1357,273.4287,272.7764,273.1051,274.8911,273.0803,273.5942,272.9723,272.8917,273.8969,272.9751,273.09,274.1317,273.5688,273.5919,274.1865,273.6037,273.7415,273.7585,273.5378,272.8615,273.5586,273.7158,273.0381,273.5847,273.8077,273.7368,273.1165,273.6972,273.0564,273.7856,273.0233,273.5132,272.8544,273.3073,273.6047,272.9574,273.2831,273.1817,273.7031,273.0868,272.9998,273.142,273.1894
"Michigan",2007,276.831,-.0962602,.4790177,.0982175,13.93814,.0327848,.0210661,.0108404,.3178667,.0084825,.0007072,.3178667,.0084825,.0007072,1,48.54,.7484797,.1815818,.6729436,.6708471,.2528168,.052597,.0237391,,276.8305,272.9716,275.0045,275.2155,277.0879,275.926,275.4247,273.1643,272.9204,273.251,271.9329,273.0848,274.0174,275.368,274.3192,274.632,275.6521,274.2977,274.7847,276.4114,275.6242,274.3603,273.0944,273.4072,272.241,273.3046,273.1971,271.9037,273.1027,272.4696,273.3052,272.0415,274.4989,273.2928,274.1793,274.8647,274.8752,273.8028,274.9401,275.069,273.7399,274.8166,273.3406,272.1802,273.2969,272.7238,273.4883,272.3736,272.4227,273.3116,272.0798,272.5207,273.9503,274.4853,273.3462,274.2628,274.26,272.6554,273.4759,272.3757,272.7995,272.5338,273.8586,272.7865,275.1862,273.2836,274.1829,275.5335,274.4922,274.8062,273.2036,273.509,272.3496,273.4212,274.6508,273.449,274.3424,275.0246,275.033,273.967,273.4346,272.2789,273.4046,272.8185,273.5877,272.4795,274.096,274.6343,273.4993,274.414,272.7423,273.5685,272.4729,272.8918,274.0008,272.872
"Michigan",2009,278.268,-.0970486,.4925514,.1004774,13.94736,.0397816,.0200969,.0139005,.3111819,.0654578,.0005028,.3111819,.0654578,.0005028,1,44.27,.740445,.1813711,.6228262,.677058,.2576152,.0526475,.0126792,,278.2682,274.4563,276.5734,277.018,278.1539,277.3458,276.3567,274.7782,274.7842,274.3606,273.3763,274.2394,275.8404,276.58,275.873,275.837,277.0587,276.0836,276.1329,277.4826,276.2546,275.2779,275.0425,274.6427,273.8159,274.6198,274.6375,273.7204,274.6511,273.567,274.1517,273.1674,275.9428,275.1053,275.6938,276.0801,275.7749,274.99,276.3557,276.0682,275.0698,275.4521,274.8678,274.0872,274.9609,273.9465,274.4849,273.659,273.8491,274.496,273.5927,273.3609,275.4035,275.656,274.8438,275.1623,275.2644,274.1703,274.7723,274.0069,273.7874,273.7098,275.032,274.0745,276.8121,274.9362,276.0575,276.7945,276.0979,276.0651,275.1862,274.775,273.9577,274.7734,276.1395,275.3079,275.9068,276.2859,275.9788,275.2029,274.989,274.2148,275.1018,274.0681,274.6134,273.7965,275.5904,275.848,275.0415,275.3562,274.2807,274.8912,274.1321,273.9052,275.2137,274.1826
"Michigan",2011,280.177,-.0731062,.4907592,.0954335,13.92061,.0419214,.0298443,.0077606,.3583686,.0603781,.0009997,.3583686,.0603781,.0009997,1,42.02,.7449422,.1604191,.5802535,.6753706,.2549801,.0619361,.0077132,,280.1765,275.1231,278.3409,278.8255,279.7963,279.0866,278.418,275.6752,275.4728,274.8127,273.8975,275.0807,277.55,278.1207,277.5138,277.7393,278.6261,277.7219,278.0915,279.015,278.0262,277.159,275.9451,275.3129,274.5759,275.6628,275.1164,274.2659,275.4851,273.9219,274.7519,273.8611,277.4405,276.6835,277.5279,277.5396,277.4291,276.7587,277.8091,277.765,276.8515,277.1039,275.5504,274.854,275.9873,274.5263,275.2793,274.5645,274.2314,275.0994,274.2823,273.8635,276.8149,277.2607,276.5437,276.7299,276.8412,274.7622,275.5613,274.8976,274.4916,274.2165,276.548,274.7732,278.5993,275.8461,277.785,278.3531,277.7574,277.987,276.1006,275.4562,274.7295,275.8295,277.6534,276.9029,277.7593,277.7626,277.6508,276.9901,275.6817,274.9923,276.1404,274.658,275.4189,274.714,277.0175,277.4694,276.7587,276.9408,274.8819,275.6906,275.0337,274.6197,276.7457,274.8909
"Michigan",2013,280.134,-.1000215,.4846253,.1098761,13.92314,.0641974,.0341968,.006236,.4357473,.0248858,.0004599,.4357128,.0281538,.0018866,1,44.03,.7195637,.155872,.538907,.6634767,.2531213,.0740376,.0093644,,280.1336,275.3495,279.4315,279.3443,279.8512,279.1352,278.5844,276.5105,276.0378,275.1465,274.2391,275.2925,278.9322,279.2263,278.6415,278.8324,279.1707,278.3351,278.6294,279.1324,278.3027,277.4423,277.0294,276.1811,275.4684,276.4549,275.7278,274.9378,276.0027,274.3356,275.0821,274.1928,278.799,278.1097,278.8486,278.6712,278.5591,277.906,278.4231,278.3536,277.5011,277.4621,276.6251,275.993,277.0103,275.4348,276.1184,275.4188,274.9205,275.6783,274.9116,274.2768,278.2065,278.5815,277.9194,277.8976,277.5119,275.8777,276.5904,275.9799,275.3742,274.8761,277.9093,275.8459,279.7506,276.7218,279.2234,279.5158,278.9452,279.135,277.2234,276.3606,275.6609,276.659,279.0653,278.3846,279.1325,278.9509,278.8322,278.1915,276.7913,276.1685,277.1995,275.6019,276.2919,275.6045,278.462,278.8398,278.186,278.1597,276.0315,276.7525,276.151,275.5355,278.1561,275.9958
"Michigan",2015,278.169,-.0881044,.4866664,.1118557,13.90488,.0397121,.0340805,.0108687,.393681,.0540213,.0014351,.3315887,.0564134,.0661149,1,50.45,.6916971,.2002475,.5507569,.6961889,.2223805,.0671669,.0142638,,278.1686,273.9331,275.7917,277.1254,277.7043,277.0176,276.3142,273.984,274.6946,273.5294,272.6256,273.8743,275.2617,275.5245,274.9247,275.1589,276.8097,275.9615,276.3189,276.8824,275.8307,274.9679,274.6473,273.5858,272.8397,273.9491,274.1799,273.4003,274.6693,272.5827,273.4466,272.5618,275.0725,274.3593,275.2262,274.9169,274.7921,274.1204,275.9536,275.8563,274.9895,274.8478,274.1527,273.5085,274.6485,272.7679,273.5247,272.7973,273.2375,274.1215,273.3681,272.4941,274.4243,274.8607,274.1847,274.0533,274.8721,273.3336,274.1191,273.5022,272.6995,273.1729,274.1103,273.2936,275.1961,273.5789,274.7237,275.0183,274.3876,274.588,274.291,273.2727,272.4984,273.557,274.6136,273.8828,274.7005,274.4489,274.3105,273.6111,273.8771,273.2149,274.3003,272.4974,273.2233,272.4682,274.0066,274.4143,273.7208,273.6125,273.1008,273.8511,273.2159,272.4404,273.7058,273.0679
"Michigan",2017,279.505,-.0656629,.4874214,.115125,13.91737,.0736764,.0405186,.0059724,.4088889,.0004134,0,.3944318,.0026424,.020785,1,46.41,.7053456,.1482623,.5845259,0,0,0,0,,279.5055,274.364,277.4795,279.2514,279.0069,278.6839,279.5055,274.7657,275.5563,273.9563,273.4167,274.364,277.4648,277.1669,276.8665,277.4795,278.809,278.4224,279.2514,278.4284,279.0069,278.6839,275.7753,274.3292,273.9081,274.7657,274.9657,274.6074,275.5563,273.2761,273.9563,273.4167,277.1641,276.8342,277.4648,276.7424,277.1669,276.8665,278.2111,278.809,278.4224,278.4284,275.1862,274.9177,275.7753,273.7219,274.3292,273.9081,274.2855,274.9657,274.6074,273.2761,276.7186,277.1641,276.8342,276.7424,278.2111,274.5787,275.1862,274.9177,273.7219,274.2855,276.7186,274.5787,277.6667,274.8859,277.6366,277.3456,277.0517,277.6667,275.8888,274.4391,274.0239,274.8859,277.3296,277.0034,277.6366,276.9199,277.3456,277.0517,275.2909,275.0269,275.8888,273.829,274.4391,274.0239,276.8826,277.3296,277.0034,276.9199,274.6806,275.2909,275.0269,273.829,276.8826,274.6806
"Michigan",2019,275.447,,,,,,,,,,,,,,,,,,,,,,,,275.4472,270.3057,273.4212,275.1931,274.9487,274.6256,275.4472,270.7075,271.4981,269.8981,269.3585,270.3057,273.4066,273.1087,272.8083,273.4212,274.7508,274.3642,275.1931,274.3702,274.9487,274.6256,271.7171,270.271,269.8499,270.7075,270.9075,270.5491,271.4981,269.2178,269.8981,269.3585,273.1059,272.7759,273.4066,272.6841,273.1087,272.8083,274.1529,274.7508,274.3642,274.3702,271.128,270.8595,271.7171,269.6637,270.271,269.8499,270.2272,270.9075,270.5491,269.2178,272.6604,273.1059,272.7759,272.6841,274.1529,270.5205,271.128,270.8595,269.6637,270.2272,272.6604,270.5205,273.6085,270.8276,273.5784,273.2874,272.9935,273.6085,271.8305,270.3809,269.9656,270.8276,273.2714,272.9452,273.5784,272.8617,273.2874,272.9935,271.2326,270.9687,271.8305,269.7708,270.3809,269.9656,272.8243,273.2714,272.9452,272.8617,270.6223,271.2326,270.9687,269.7708,272.8243,270.6223
"Minnesota",1996,284.836,.4098652,.4863541,.070095,14.06231,.0318512,.0489122,.0161787,.1322834,.0504412,.1443038,.1322834,.0504412,.1443038,1,29.08,.8647247,.0374325,.6399478,.7266157,.2061897,.0563478,.0108469,,284.8362,277.517,282.3867,284.3829,285.6113,285.4396,283.7747,277.9394,278.0516,278.4026,278.0745,277.4971,282.286,283.3229,282.9994,282.001,285.1718,284.9892,283.8112,286.0161,284.5693,284.3285,278.407,278.7841,278.4449,277.9034,278.8122,278.5883,277.9968,278.7715,278.3884,278.0475,283.2056,282.9141,282.1461,283.7222,282.9187,282.5624,285.584,284.5652,284.3577,284.9424,279.1454,278.9041,278.349,279.1177,278.7576,278.4033,279.1755,278.768,278.5271,278.753,283.6218,283.0117,282.7096,283.2882,284.9388,279.4804,279.099,278.8395,279.088,279.127,283.3883,279.4297,282.3867,277.9394,282.286,283.3229,282.9994,282.001,278.407,278.7841,278.4449,277.9034,283.2056,282.9141,282.1461,283.7222,282.9187,282.5624,279.1454,278.9041,278.349,279.1177,278.7576,278.4033,283.6218,283.0117,282.7096,283.2882,279.4804,279.099,278.8395,279.088,283.3883,279.4297
"Minnesota",2000,287.652,.4135951,.5021567,.0890386,14.06411,.0581116,.042944,.0106627,.1160256,.0966389,.0187678,.1160256,.0966389,.0187678,1,53.19,.8543062,.0339755,.716441,.746154,.1831377,.0551825,.0155258,,287.6519,280.0941,283.9219,286.641,289.0846,288.5936,286.6354,279.817,280.1932,281.6092,280.9673,280.2665,283.5315,285.4433,284.7678,283.7514,288.1198,287.586,286.2615,289.7054,288.0298,287.508,279.9156,281.2503,280.569,279.9947,281.6308,281.047,280.3554,282.1806,281.7343,281.1105,285.0557,284.3936,283.6244,285.9853,285.2,284.5348,288.7488,287.6488,287.1268,288.6103,281.2839,280.6599,280.0819,281.7394,281.3842,280.723,282.1972,281.7515,281.1809,282.2884,285.6152,285.0463,284.4098,285.7085,288.2297,281.7742,281.4106,280.8018,281.8596,282.3007,285.5616,281.8863,283.9219,279.817,283.5315,285.4433,284.7678,283.7514,279.9156,281.2503,280.569,279.9947,285.0557,284.3936,283.6244,285.9853,285.2,284.5348,281.2839,280.6599,280.0819,281.7394,281.3842,280.723,285.6152,285.0463,284.4098,285.7085,281.7742,281.4106,280.8018,281.8596,285.5616,281.8863
"Minnesota",2003,290.680,.4164005,.4964222,.1140887,14.03466,.0289625,.0534948,.0212862,.1487094,.0730584,.0005396,.1487094,.0730584,.0005396,1,25.05,.8314717,.0643893,.7656775,.689178,.2391218,.0650308,.0066693,,290.6801,283.645,286.1478,289.8518,290.7855,291.1866,289.4085,282.6307,283.8057,283.8699,284.1145,283.5479,285.9494,286.5302,286.6694,285.7933,290.0506,290.359,289.2316,291.1521,289.5414,289.844,282.8317,282.9376,283.0815,282.5854,283.9947,284.2629,283.7477,284.206,283.7861,284.0015,286.3457,286.4819,285.8568,286.8868,286.1538,286.2584,290.4203,289.3844,289.6633,289.8605,283.0948,283.2767,282.8112,283.2536,282.8984,283.0215,284.3272,283.9423,284.1884,284.1107,286.7156,286.1958,286.3235,286.4766,289.7039,283.4118,283.0753,283.2406,283.2045,284.2632,286.5244,283.3817,286.1478,282.6307,285.9494,286.5302,286.6694,285.7933,282.8317,282.9376,283.0815,282.5854,286.3457,286.4819,285.8568,286.8868,286.1538,286.2584,283.0948,283.2767,282.8112,283.2536,282.8984,283.0215,286.7156,286.1958,286.3235,286.4766,283.4118,283.0753,283.2406,283.2045,286.5244,283.3817
"Minnesota",2005,290.075,.3593281,.4946538,.1023875,14.04467,.043444,.0519328,.0155259,.2584839,.0112848,0,.2583131,.0113552,0,1,25.35,.8095537,.0791459,.7294755,.6670665,.2380922,.0731535,.0216878,,290.075,283.4544,287.0419,290.2619,289.9681,290.4647,288.9803,283.3134,284.4803,283.4726,283.7971,283.5299,287.4189,287.1521,287.432,286.792,290.1383,290.6554,289.7228,290.2594,288.8543,289.2851,284.2089,283.3411,283.6035,283.4128,284.3262,284.798,284.5675,283.725,283.518,283.8524,287.4761,287.8276,287.4747,287.4258,286.8346,287.1039,290.4401,289.4937,290.0166,289.0892,284.0871,284.4892,284.3277,283.5515,283.4088,283.6841,284.5716,284.3777,284.8643,283.7577,287.771,287.4094,287.7894,287.0594,289.7294,284.2992,284.1679,284.5876,283.6074,284.6099,287.6439,284.3671,287.2554,283.4543,287.6131,287.3447,287.6337,286.9962,284.3371,283.4597,283.7303,283.55,287.6526,288.0093,287.6655,287.6109,287.0179,287.295,284.1959,284.6035,284.4536,283.6608,283.524,283.8073,287.9392,287.582,287.967,287.2339,284.3986,284.2747,284.6998,283.7134,287.8076,284.4645
"Minnesota",2007,291.851,.3367767,.4886712,.1020291,14.03573,.0402717,.0549119,.0222271,.2558413,.008871,.0136464,.2558413,.008871,.0136464,1,23.01,.8148624,.0677268,.7216414,.6725549,.234762,.0769178,.0157652,,291.8511,284.3426,288.2782,291.2426,292.2556,292.1544,290.4468,284.101,284.8781,284.8614,284.5887,284.3151,288.1475,288.9099,288.6323,287.8701,291.6987,291.5459,290.5789,292.4584,290.8477,290.6514,284.5826,284.6332,284.3304,284.1089,285.2864,285.1098,284.8873,285.0179,284.8181,284.5439,288.7762,288.5091,288.1137,289.137,288.442,288.1343,291.9016,290.9428,290.7798,290.98,285.0168,284.8061,284.6254,284.7785,284.6226,284.3214,285.4392,285.2727,285.101,284.9632,289.0114,288.6292,288.3794,288.61,291.0753,285.1631,285.034,284.8308,284.7567,285.4136,288.802,285.1685,288.4599,284.2204,288.313,289.0753,288.8053,288.0443,284.6918,284.7351,284.4391,284.2255,288.9281,288.6653,288.2768,289.2969,288.5998,288.2985,285.1108,284.9048,284.7331,284.8733,284.722,284.4272,289.1571,288.7782,288.5325,288.7612,285.25,285.1267,284.928,284.849,288.9442,285.254
"Minnesota",2009,294.443,.3637538,.4867237,.1058897,14.02475,.0548218,.0627334,.0157367,.2521641,.0151082,.0007676,.2521438,.0152082,.0007676,1,21.93,.792711,.073997,.73196,.6737365,.2223704,.0919081,.0119851,,294.4433,287.196,290.0547,294.2091,294.538,294.4788,292.9994,286.3613,288.0529,287.4301,287.185,287.1322,290.2553,290.451,290.209,289.6397,294.3268,294.2439,293.4456,294.5594,293.1094,292.9266,287.163,286.6845,286.3982,286.3442,288.1343,288.027,288.002,287.4105,287.3683,287.1059,290.6127,290.418,290.1664,290.5451,289.9932,289.705,294.3465,293.4855,293.3694,293.0491,287.3423,287.1933,287.1573,286.6981,286.6638,286.366,288.1108,288.0796,287.9601,287.3373,290.7152,290.4264,290.2333,290.0259,293.4254,287.3569,287.3278,287.1712,286.6664,288.0443,290.4641,287.3307,290.2946,286.52,290.4735,290.6666,290.4351,289.8688,287.3073,286.8175,286.5407,286.4985,290.8103,290.6216,290.3805,290.7519,290.1982,289.919,287.4642,287.3217,287.2989,286.8203,286.7929,286.5042,290.9031,290.6193,290.4321,290.2208,287.468,287.4472,287.2971,286.7849,290.6468,287.4395
"Minnesota",2011,294.946,.3502319,.4904601,.1108325,14.01923,.0598145,.0616019,.0184908,.296987,.0186944,0,.296987,.0186944,0,1,20.93,.7754157,.0792366,.6843186,.6662093,.2427731,.0838359,.0071817,,294.9464,287.6197,290.4834,294.5462,295.1607,295.0771,293.466,286.8035,288.45,287.9545,287.6773,287.6138,290.5761,290.9956,290.7205,290.1081,294.7971,294.6763,293.8422,295.246,293.6646,293.4839,287.5839,287.2224,286.9028,286.8494,288.6324,288.4918,288.4748,287.9807,287.9221,287.6575,291.0598,290.8218,290.5831,291.1441,290.5444,290.2495,294.8811,293.9768,293.8561,293.6675,287.8591,287.6761,287.6563,287.2775,287.2371,286.9343,288.6546,288.6234,288.5017,287.9395,291.2171,290.9312,290.7261,290.6289,293.98,287.9153,287.8936,287.7328,287.2831,288.636,291.0212,287.9401,290.7418,286.9744,290.8111,291.228,290.9642,290.3558,287.7393,287.3657,287.0563,287.0161,291.2728,291.0412,290.8145,291.3671,290.7661,290.4809,287.9904,287.8144,287.8093,287.4092,287.3767,287.0838,291.4197,291.14,290.9412,290.8398,288.035,288.0229,287.8689,287.4113,291.2188,288.0578
