FIPS,year,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,score_m1,score_m2,score_m3,score_m4,score_m5,score_m6,score_m7,score_m8,score_m9,score_m10,score_m11,score_m12,score_m13,score_m14,score_m15,score_m16,score_m17,score_m18,score_m19,score_m20,score_m21,score_m22,score_m23,score_m24,score_m25,score_m26,score_m27,score_m28,score_m29,score_m30,score_m31,score_m32,score_m33,score_m34,score_m35,score_m36,score_m37,score_m38,score_m39,score_m40,score_m41,score_m42,score_m43,score_m44,score_m45,score_m46,score_m47,score_m48,score_m49,score_m50,score_m51,score_m52,score_m53,score_m54,score_m55,score_m56,score_m57,score_m58,score_m59,score_m60,score_m61,score_m62,score_m63,score_m64,score_m65,score_m65_r
"Idaho",2007,283.508,0.000,0.00023,11.00890,-1.12e-08,.0962369,.505111,.0550878,.0861553,14.01617,.8210434,.0094029,.1374276,.0133313,.0177578,.0010371,.2883347,.1009732,.0142276,.2721898,.7209409,.0068694,283.5076,276.7606,282.5633,283.2834,283.2993,283.5689,282.4584,278.0296,277.1118,276.6073,276.757,276.5822,282.4932,282.4346,282.6449,282.1184,283.1126,283.3443,282.7245,283.3545,282.2711,282.4731,278.2588,277.7286,277.9505,277.8657,276.9059,277.1021,276.9878,276.6121,276.438,276.5885,282.3778,282.5757,282.3464,282.498,281.9675,282.1478,283.1675,282.5064,282.7364,282.2918,277.93,278.1786,278.1552,277.6834,277.5722,277.7925,276.909,276.7795,276.9865,276.4497,282.4429,282.1648,282.3765,281.9952,282.5275,277.885,277.8221,278.0801,277.5309,276.7889,282.1949,277.7809,278.7351,277.8333
"Idaho",2009,287.305,0.000,0.00021,11.05267,-1.22e-09,.1604014,.4883642,.0348324,.0783189,14.01076,.8132326,.0119989,.140176,.0154411,.0180195,.0011319,.2744304,.0873508,.0204361,.2731297,.7222985,.0045717,287.3052,280.522,285.0962,286.5364,286.3355,287.1675,286.2187,281.0033,280.5424,279.6301,280.3067,280.4463,284.7508,284.3752,285.0619,284.7366,285.7087,286.3946,286.0511,286.2821,285.2646,286.0066,280.9979,280.1057,280.7968,280.9488,279.683,280.3311,280.5173,279.5146,279.5573,280.2335,284.0981,284.7086,284.6984,284.3797,283.9807,284.6354,285.6471,285.1638,285.8432,285.1557,280.1316,280.7933,280.9903,279.9922,280.0506,280.7422,279.5682,279.6502,280.3074,279.4429,284.0963,283.9727,284.5968,283.9388,285.0547,280.0179,280.1148,280.7854,279.9366,279.5363,283.93,280.0008,281.6227,280.0178
"Idaho",2011,286.675,0.000,0.00020,10.71010,5.10e-09,.1131564,.4890099,.0385141,.0729423,14.01934,.7913354,.0122406,.1551592,.0181842,.0146132,.0084673,.3978138,.0606186,.0133433,.3016559,.6940849,.0042591,286.675,279.7962,286.1908,285.9857,285.4265,286.8072,285.5079,281.4347,279.9164,278.6396,279.8403,279.7166,285.7502,285.0981,286.3195,285.7379,284.8842,286.116,285.4668,285.5847,284.2699,285.5673,281.432,280.1492,281.3758,281.361,278.7863,279.9575,279.9013,278.7288,278.558,279.7584,284.7501,285.8738,285.696,285.2339,284.5975,285.784,285.0414,284.2897,285.5259,284.3792,280.1907,281.3737,281.4298,280.1595,280.0722,281.2972,278.8738,278.7555,279.9389,278.6457,284.8844,284.5988,285.7422,284.6785,284.3992,280.201,280.1721,281.3661,280.079,278.8412,284.6812,280.1789,282.607,280.1922
"Idaho",2013,286.414,0.000,0.00022,24.97575,-4.46e-11,.0804106,.4910112,.0327273,.0796243,13.99263,.7873344,.0109072,.1549718,.0169532,.0102585,.0195749,.3917309,.0683222,.0170972,.286709,.7098478,.0034432,286.4139,279.299,285.3185,285.7137,284.9636,286.2756,285.4157,280.6268,279.4837,277.9659,279.0867,279.3036,284.9246,284.0856,285.2498,284.9629,284.4222,285.5716,285.2834,284.9333,283.981,285.2048,280.7052,279.2116,280.368,280.6142,278.1734,279.2724,279.5063,277.8741,277.9707,279.0962,283.7826,284.8461,284.8919,284.0863,283.6941,284.8224,284.3853,283.9318,285.0764,283.8982,279.3252,280.4483,280.7219,279.0816,279.2002,280.3586,278.0812,278.1897,279.2992,277.8821,283.7762,283.6749,284.7508,283.6449,283.8488,279.195,279.3365,280.4679,279.0718,278.1004,283.6247,279.208,282.347,279.2343
"Idaho",2015,283.742,0.000,0.00027,25.08461,8.87e-10,.0697468,.486048,.0256468,.0984745,14.00337,.7739303,.0111565,.1651659,.0181637,.0115872,.0199964,.3469746,.0992819,.0051921,.3056512,.6861129,.0082359,283.7423,276.5171,280.7768,282.3811,282.7614,283.8103,281.9559,276.6886,276.2086,275.6308,276.494,275.9603,280.0819,280.0752,280.9169,279.9422,281.6135,282.4442,281.3896,282.8595,281.0831,281.9706,276.4119,275.8127,276.6561,276.2121,275.4096,276.1914,275.7599,275.657,275.1652,275.9596,279.4938,280.2121,279.6268,280.2033,279.2773,280.0292,281.7022,280.6385,281.4096,281.1398,275.6117,276.3819,276.0237,275.8253,275.4123,276.1939,275.4369,275.0298,275.7629,275.2036,279.6146,279.0325,279.7133,279.3683,280.6949,275.624,275.2825,276.0075,275.4322,275.0687,279.1224,275.3023,279.9512,275.3484
"Idaho",2017,284.372,,,,,,,,,,,,,,,,,,,,,,284.3718,277.1465,281.4062,283.0105,283.3908,284.4397,282.5853,277.3181,276.8381,276.2602,277.1234,276.5897,280.7113,280.7046,281.5463,280.5716,282.2429,283.0736,282.019,283.4889,281.7125,282.6,277.0414,276.4421,277.2855,276.8415,276.039,276.8208,276.3894,276.2865,275.7946,276.589,280.1232,280.8416,280.2562,280.8328,279.9068,280.6586,282.3316,281.2679,282.039,281.7692,276.2411,277.0113,276.6531,276.4547,276.0417,276.8234,276.0663,275.6593,276.3924,275.833,280.244,279.662,280.3427,279.9977,281.3243,276.2534,275.9119,276.6369,276.0616,275.6982,279.7519,275.9317,,
"Illinois",1990,260.301,0.000,0.00000,343.66092,-.0571873,-.0252112,.4824862,.002774,.0396886,13.92524,.6715882,.1678194,.123512,.027249,.0091981,.0006333,,,,.0448696,.9225078,.0326227,260.3007,260.3806,,259.8971,260.274,258.9282,259.8829,,260.3069,260.3529,259.0011,260.3598,,,,,259.9199,258.5124,259.6849,259.268,259.8762,258.4225,,,,,260.2926,258.9567,260.2811,259.3346,260.3517,258.9809,,,,,,,258.88,259.7076,258.2448,258.7829,,,,,,,259.2832,260.2868,258.931,259.3294,,,,,258.6126,,,,,259.2738,,,,
"Illinois",2000,276.909,0.004,0.00356,10.40439,-2.91e-10,.1068193,.4862953,.0274426,.0531896,14.03191,.5906549,.1857164,.1879533,.0295992,.003819,.0022573,.2363224,.0660324,.0196462,.0608243,.902023,.0371528,276.9095,278.2298,276.3328,276.4583,276.9581,277.4526,276.9252,277.6193,277.9121,278.2423,278.7133,278.1947,276.0611,276.3826,276.7603,276.29,276.5582,277.0038,276.4267,277.3543,277.0176,277.4986,277.368,277.6725,278.0512,277.5638,277.9773,278.3914,277.8228,278.5991,278.2498,278.6786,276.145,276.4953,275.9357,276.6855,276.3876,276.7448,276.962,276.588,276.9977,277.4421,277.4612,277.7979,277.2578,277.9854,277.6593,277.9993,278.3325,277.9397,278.304,278.6059,276.4572,276.0855,276.3909,276.7138,277.0128,277.7744,277.4023,277.6917,277.974,278.2947,276.4139,277.7171,,
"Illinois",2003,277.160,0.001,0.00136,10.52571,-3.22e-08,.0298705,.500145,.0290571,.1206098,14.03563,.6158433,.1955838,.1492554,.0348686,.0036794,.0007695,.3050193,.0610332,.0153973,.2861106,.7119204,.001969,277.1601,277.7754,277.3697,276.2367,277.5173,277.6786,276.8401,277.8202,277.1208,278.1109,278.2473,277.6358,276.7006,277.6649,277.7678,277.1609,276.6855,276.7555,276.1087,277.8803,277.2303,277.3667,277.2332,278.1194,278.2131,277.6901,277.5523,277.5946,277.0152,278.4433,278.0042,278.1025,277.0741,277.0965,276.5773,277.9369,277.4794,277.5551,277.0504,276.5888,276.6358,277.6043,277.6195,277.627,277.127,278.3935,278.0198,278.0785,277.8851,277.4761,277.4842,278.3323,277.3456,276.9767,276.9711,277.7523,276.9627,277.8935,277.5417,277.5167,278.2903,277.8048,277.2489,277.8122,277.7281,277.7281
"Illinois",2005,277.672,0.001,0.00143,10.96812,-1.01e-07,.0043661,.4919823,.0195836,.1323042,14.04287,.6091498,.2099051,.1398926,.0364032,.0013869,.0032625,.3371442,.0394057,.0041377,.3100501,.6853741,.0045758,277.6722,278.1038,277.5915,276.3285,278.7203,278.0397,277.2179,278.0569,277.2996,279.1133,278.4095,277.9446,276.6489,278.5421,277.8777,277.311,277.4824,276.6936,276.1508,278.9386,278.3016,277.5848,277.3422,279.0125,278.3122,277.8991,278.403,277.6133,277.1635,279.2899,278.9895,278.2518,277.693,276.9244,276.4814,278.708,278.2871,277.5872,277.694,277.3427,276.5235,278.5196,278.3839,277.6007,277.1974,279.159,278.8893,278.1558,278.5822,278.3024,277.4789,279.1662,277.847,277.5559,276.7564,278.4471,277.5603,278.5298,278.2742,277.4579,279.036,278.4819,277.7108,278.4208,279.0646,278.3255
"Illinois",2007,280.497,0.001,0.00148,11.18813,-2.16e-09,.0094456,.4985319,.0306436,.0985497,14.04369,.5993647,.1611085,.1802014,.0450787,.0018437,.012403,.3809513,.0122664,0,.3399497,.6565991,.0033618,280.4971,279.9243,280.662,279.3748,280.7673,280.8989,280.4055,280.2023,279.1239,280.2117,280.3136,279.9074,279.8511,280.8961,280.9709,280.5568,279.7647,279.7753,279.3924,281.0489,280.708,280.8187,279.4666,280.44,280.5105,280.1529,279.5336,279.5194,279.0957,280.4854,280.2223,280.2919,280.1841,280.1526,279.7642,281.107,280.8219,280.8697,280.0441,279.8298,279.8102,281.0016,279.8183,279.7778,279.4051,280.6549,280.4209,280.4589,279.8088,279.538,279.4876,280.4921,280.3887,280.1446,280.0759,281.0381,280.1231,280.0327,279.7916,279.7149,280.6337,279.8098,280.3573,280.0042,280.8022,279.9005
"Illinois",2009,282.431,0.001,0.00142,10.89713,-7.61e-08,.0215553,.4928225,.0268678,.1132087,14.021,.5766312,.1838362,.1826034,.0362716,.0018416,.0188159,.3801016,.0051868,.0004475,.3493518,.6480804,.0025678,282.4314,282.6057,281.782,281.37,282.8087,282.4205,282.1461,282.2523,282.0065,282.9601,282.5494,282.5129,281.0823,282.1748,281.7843,281.6056,281.8542,281.3548,281.2641,282.7822,282.5566,282.1312,281.7373,282.6329,282.2162,282.1489,282.4468,281.9619,281.907,282.9011,282.898,282.4657,281.5544,281.0706,280.9528,282.1606,282.0251,281.6054,281.8167,281.7856,281.258,282.524,282.1904,281.7055,281.6213,282.5908,282.5601,282.1215,282.3913,282.3815,281.872,282.8442,281.5249,281.4608,280.9508,282.0074,281.7523,282.1475,282.1087,281.5991,282.523,282.3314,281.4369,282.0714,283.5688,281.9639
"Illinois",2011,283.228,0.001,0.00139,10.96650,7.15e-08,.0143599,.4920295,.0349964,.1201197,14.01183,.5109212,.1798616,.2354646,.0482317,.0014175,.0241033,.4658966,.0112302,.0010786,.3639393,.6334831,.0025777,283.2281,284.2537,283.8183,282.4095,283.8009,283.2673,283.5013,284.3929,283.5655,284.7929,284.2842,284.3921,283.1858,284.3047,283.828,283.9289,283.0501,282.4457,282.6678,283.8015,284.0594,283.5465,283.7691,284.8927,284.4048,284.4891,284.1981,283.6075,283.6782,284.7891,284.9179,284.4185,283.7397,283.183,283.2603,284.292,284.4138,283.9434,283.0427,283.3232,282.7205,284.064,284.3553,283.7858,283.8407,284.8806,284.9818,284.4997,284.1977,284.3065,283.7174,284.9118,283.7131,283.8342,283.2731,284.4041,283.3272,284.3424,284.4275,283.8573,284.9691,284.3044,283.8182,284.4145,286.7173,284.3025
"Illinois",2013,284.898,0.001,0.00134,25.48786,4.68e-08,.0368493,.4881492,.0452104,.1268786,14.00914,.515101,.1665906,.2375882,.0501492,.0026169,.0279541,.453465,.0077192,.0007523,.3881472,.609116,.0027368,284.8976,285.373,284.4382,284.6561,285.2717,284.9637,284.9954,284.9594,285.1851,285.7386,285.4396,285.3738,284.2994,284.8165,284.5006,284.4639,285.0395,284.7217,284.7094,285.3018,285.3795,285.0749,284.8131,285.3597,285.0373,284.9477,285.5674,285.2536,285.1643,285.77,285.7484,285.4436,284.6839,284.3608,284.269,284.8458,284.8603,284.5423,285.0681,285.1183,284.7906,285.4189,285.224,284.8914,284.779,285.3998,285.358,285.0295,285.5995,285.5605,285.2366,285.7818,284.7115,284.683,284.3471,284.9007,285.1575,285.2641,285.2044,284.8615,285.4008,285.5948,284.7223,285.2472,288.2698,285.1571
"Illinois",2015,281.969,0.002,0.00170,24.85640,-2.45e-08,.0195124,.4893514,.0507757,.1277418,13.99837,.4973396,.162733,.2594107,.0548291,.002486,.0232016,.4999042,.0121768,.000666,.4165522,.5787629,.004685,281.9686,282.4236,282.0969,281.5306,282.1176,281.9747,281.8207,282.3802,282.0293,282.5736,282.4326,282.0396,281.7707,282.2196,282.0865,281.7461,281.7241,281.535,281.2357,282.1147,282.093,281.8824,282.0248,282.5228,282.3784,281.9727,282.2392,282.045,281.5991,282.5729,282.3051,282.0797,281.9323,281.7534,281.295,282.2072,281.9966,281.7862,281.717,281.5816,281.3023,282.1249,282.2216,282.026,281.5747,282.5156,282.2278,281.9995,282.2404,281.9301,281.6466,282.3218,281.9126,281.6079,281.334,282.0153,281.6131,282.2139,281.8892,281.605,282.2368,281.9491,281.6228,281.8981,286.4358,281.8329
"Illinois",2017,281.618,,,,,,,,,,,,,,,,,,,,,,281.618,282.0731,281.7463,281.1801,281.767,281.6241,281.4702,282.0296,281.6788,282.2231,282.0821,281.689,281.4201,281.869,281.7359,281.3955,281.3736,281.1845,280.8852,281.7642,281.7424,281.5318,281.6743,282.1722,282.0279,281.6221,281.8886,281.6945,281.2486,282.2224,281.9545,281.7291,281.5817,281.4029,280.9444,281.8567,281.646,281.4357,281.3664,281.231,280.9517,281.7744,281.871,281.6754,281.2242,282.1651,281.8772,281.649,281.8899,281.5795,281.2961,281.9713,281.562,281.2573,280.9835,281.6647,281.2626,281.8634,281.5386,281.2545,281.8863,281.5985,281.2723,281.5475,,
"Indiana",1990,266.969,0.000,0.00000,300.21112,.0534941,.1842308,.4901375,.0007576,.0238603,14.12016,.8445537,.0880253,.0442266,.0112911,.0115304,.0003729,,,,.0333655,.9280976,.0385369,266.9686,262.1143,,266.4909,266.3308,268.0086,265.9004,,262.6228,261.5527,263.0244,262.2328,,,,,265.9431,267.537,266.0083,267.1253,265.2614,266.8741,,,,,261.9989,263.5055,262.7211,262.2529,261.6614,263.1132,,,,,,,266.7573,265.3818,266.9688,266.024,,,,,,,262.6906,262.0878,263.575,262.3423,,,,,266.1457,,,,,262.7601,,,,
"Indiana",1992,270.099,0.000,0.00000,363.99652,-.1301038,.1304549,.4932178,.0046737,.0410204,14.14075,.8464421,.0845454,.0446868,.0087379,.0145711,.0010167,,,,.040161,.9242091,.0356299,270.0989,265.2176,,269.5008,269.8522,271.3466,269.0712,,265.5334,265.0239,266.3394,265.3161,,,,,269.3382,270.7557,269.0258,270.78,268.8311,270.2639,,,,,265.2948,266.6269,265.6098,265.8626,265.1203,266.4039,,,,,,,270.2882,268.803,270.204,269.7369,,,,,,,266.1248,265.371,266.6706,265.9367,,,,,269.71,,,,,266.1787,,,,
"Indiana",1996,275.529,0.001,0.00128,9.75970,7.76e-09,.1393019,.4933515,.0057287,.0673177,14.15755,.8230193,.1023178,.057497,.0074274,.0093971,.0003415,.1675149,.0582752,.0065439,.0338961,.9112376,.0548663,275.529,271.1578,272.7451,275.0201,276.1969,277.3112,274.823,270.8134,271.6656,271.8309,272.7623,271.6214,272.6161,273.4776,274.2116,272.8425,275.7139,276.814,274.9139,277.4721,275.3926,276.5446,271.2559,271.4303,272.1756,271.2689,272.2266,273.2285,272.0977,272.9839,272.1956,273.1743,273.3423,274.1218,273.0079,274.494,273.4438,274.2402,277.0221,275.4449,276.6131,276.6521,271.7784,272.602,271.6872,272.3981,271.7939,272.5907,273.3677,272.568,273.6109,273.3191,274.4055,273.5641,274.4105,274.4338,276.7061,272.7492,272.1236,272.9913,272.7393,273.6794,274.5719,273.0699,,
"Indiana",2000,283.051,0.002,0.00151,10.49360,-1.21e-10,.2822114,.5134382,.0112,.0429768,14.22602,.8147283,.0983436,.062822,.0138285,.0091078,.0011698,.134121,.0437937,.0734072,.0464733,.9155048,.0380219,283.0512,277.927,279.5574,282.0033,282.7056,285.9969,281.9475,277.2873,278.0911,277.6374,280.6647,278.057,279.1197,279.5081,282.0568,279.2828,281.8006,284.9675,281.5352,284.8844,281.6118,284.8965,277.4815,277.1072,279.7179,277.4105,277.7857,280.7704,278.1783,279.6751,277.7672,280.7512,279.1295,281.6815,279.1219,281.2926,279.1945,281.7558,284.0348,281.2749,284.4513,283.838,277.2754,279.888,277.5635,278.8873,277.2307,279.8078,279.8053,277.8787,280.8167,279.7794,280.9929,279.0615,281.6022,280.9942,283.5037,279.0601,277.3636,279.9342,278.9923,279.8729,280.8899,279.1265,,
"Indiana",2003,281.221,0.001,0.00081,10.17861,2.99e-08,.1459686,.4961221,.0228408,.1153353,14.287,.819655,.1189867,.0342209,.0086374,.0034942,.0150058,.2159135,.0772681,.0007473,.2891656,.7074241,.0034103,281.2209,276.1268,278.8235,280.0691,281.3745,284.8507,279.5714,276.236,276.2242,276.3224,279.5368,275.941,278.217,279.0993,281.8037,278.1957,280.3521,283.7223,279.2631,284.0309,279.7625,283.2208,276.3037,276.3802,279.1669,276.0941,276.3956,279.5633,276.093,278.8333,276.1643,279.3043,278.5636,281.2699,278.0313,281.2135,278.4422,281.1411,283.0769,279.4908,282.8697,282.4855,276.4318,279.2068,276.2096,278.5117,276.2597,278.9858,278.8849,276.2816,279.3868,278.6477,280.7694,278.2955,280.9854,280.571,282.2172,278.5686,276.3501,279.07,278.3688,278.7429,280.4583,278.4607,278.4359,278.4359
"Indiana",2005,281.715,0.001,0.00085,10.67342,1.71e-08,.1200667,.4911072,.0219301,.1188221,14.28241,.8105352,.118469,.0417894,.0073619,.0019291,.0199154,.2753593,.0932633,.0070643,.3286436,.6677098,.0036467,281.7149,276.4516,280.7263,280.4575,282.2426,285.0473,279.9319,277.5539,276.5404,277.0076,279.5637,276.2723,279.9308,281.2589,283.4396,280.0139,281.1076,283.8105,279.6263,284.6622,280.4755,283.2585,277.5555,277.9361,280.1779,277.4147,277.0592,279.5877,276.4429,279.2807,276.8366,279.3364,280.5508,282.7054,279.7748,283.1724,280.4894,282.6605,283.5875,280.1904,282.9142,282.9384,277.9244,280.1551,277.496,279.8339,277.8013,279.9968,279.3128,276.9562,279.443,279.0814,282.5419,280.2724,282.429,282.3917,282.6564,279.8269,277.856,280.0503,279.6747,279.1809,282.2042,279.7307,280.4365,279.6974
"Indiana",2007,285.007,0.001,0.00089,10.78815,3.18e-08,.1394701,.4822465,.0326011,.1027792,14.27,.7696624,.1249657,.065428,.0078092,.0032828,.0288518,.2789589,.0795489,0,.340995,.6540636,.0049415,285.0072,280.2303,283.237,283.9568,285.4407,288.2101,283.3871,280.7047,280.4608,280.6834,283.2185,280.2114,282.6526,283.7409,285.8702,282.7195,284.493,287.1802,283.2715,287.77,283.7974,286.5655,280.8738,281.066,283.2619,280.7354,280.8571,283.3843,280.5196,282.87,280.6364,283.1407,283.2171,285.3489,282.6685,285.5984,283.131,285.2775,286.8818,283.6805,286.4113,286.1562,281.1948,283.406,280.9764,282.916,281.0652,283.2414,283.0243,280.8754,283.385,282.7881,285.1538,283.0747,285.2343,284.9716,286.0424,283.0496,281.2542,283.4538,282.8852,283.007,284.9454,283.0756,283.9329,283.0311
"Indiana",2009,286.810,0.001,0.00084,10.68782,-7.66e-09,.146293,.4951271,.0271593,.1008077,14.25509,.7569844,.1236607,.0679938,.0152615,.0012621,.0348376,.2866776,.0850712,0,.3298567,.6664063,.003737,286.81,281.8538,284.7056,285.7592,286.7085,289.6964,285.0105,282.1758,282.1709,281.8025,284.5358,281.7437,284.1504,284.7477,287.0951,284.0804,285.7883,288.6636,284.9298,288.8318,284.9138,287.8593,282.4333,282.0782,284.4792,282.1254,282.0686,284.7928,282.1368,283.7874,281.6897,284.373,284.2641,286.5968,284.0721,286.4502,284.0493,286.3875,287.9652,284.8492,287.7437,287.0524,282.2963,284.7133,282.4521,283.762,282.0182,284.382,284.0352,282.0172,284.7066,283.6422,286.039,284.0433,286.3864,285.7261,286.9906,283.9846,282.2928,284.682,283.6739,283.9509,285.748,283.9498,285.5274,283.9225
"Indiana",2011,285.003,0.001,0.00083,10.62349,5.00e-08,.065229,.5018754,.0289539,.1219136,14.21933,.7262033,.1409731,.0763169,.0143895,.0031696,.0389476,.3520906,.0871874,0,.366358,.6322229,.0014191,285.0029,280.4483,283.4374,283.9622,285.645,287.6103,282.9542,281.064,280.8588,281.0937,282.8327,280.2233,282.8452,284.1206,285.5892,282.6515,284.695,286.5855,282.9731,287.527,283.6018,285.5092,281.3865,281.5954,283.0945,280.9124,281.4096,283.1876,280.7333,282.8246,280.8698,282.5623,283.5844,285.0464,282.6857,285.6277,283.257,284.7036,286.6231,283.5893,285.4959,285.4814,281.8464,283.3956,281.3273,283.0541,281.4375,282.9009,283.1241,281.2673,283.0165,282.5728,285.1531,283.2666,284.7443,284.7222,285.4713,283.3091,281.7643,283.2911,282.8708,282.9532,284.7562,283.1988,285.5446,283.1298
"Indiana",2013,287.768,0.001,0.00090,25.03776,5.02e-08,.1193044,.4916983,.0351112,.1329652,14.19829,.7435979,.1144915,.0898019,.0126414,.0030964,.036371,.4316754,.0292116,0,.3955203,.6023186,.0021611,287.7676,282.4395,287.0121,287.1551,288.3766,290.1749,285.9465,283.7353,283.1774,283.0717,284.637,282.3059,286.6418,287.6194,288.9751,286.2852,287.8055,289.5784,286.2417,290.1135,286.5606,288.3071,284.2888,284.1807,285.5554,283.6263,283.6606,285.3171,283.0898,284.665,282.9361,284.4644,287.2784,288.6533,286.4883,288.9949,286.8228,288.1534,289.5881,286.7854,288.5699,288.2964,284.6272,286.0876,284.2379,285.4896,284.0683,285.4114,285.2371,283.561,285.1909,284.506,288.7137,286.9769,288.3629,288.1571,288.5236,285.9401,284.5611,285.9986,285.3562,285.1134,288.3351,285.8501,288.9495,285.8368
"Indiana",2015,287.175,0.001,0.00106,24.36618,1.50e-09,.1669687,.4862798,.0555854,.1309236,14.16916,.7302193,.1089578,.0977567,.0181921,.004176,.0406981,.4270874,.0282764,.0046153,.3772663,.6185404,.0041933,287.1752,281.4961,285.4023,286.914,287.447,289.2952,284.6592,282.2221,282.5513,281.8084,283.4171,280.8307,285.3653,285.7702,287.1615,284.1653,287.2029,289.0492,285.3341,288.9896,285.0594,286.7398,283.0934,282.4286,283.8366,281.6393,282.6747,284.4148,281.9536,283.2131,281.2579,282.7344,285.7263,287.1737,284.7062,287.01,284.5652,285.8398,288.7888,285.6178,287.3822,286.5967,283.1484,284.686,282.5827,283.5974,281.9458,283.2345,284.0625,282.1714,283.7986,282.6488,287.0261,285.0088,286.3874,285.7646,287.1575,284.3213,282.7184,284.1523,283.1004,283.5445,286.2329,283.8741,288.4661,283.8632
"Indiana",2017,287.706,,,,,,,,,,,,,,,,,,,,,,287.7056,282.0265,285.9328,287.4444,287.9774,289.8256,285.1896,282.7525,283.0818,282.3389,283.9475,281.3611,285.8957,286.3007,287.6919,284.6957,287.7333,289.5797,285.8645,289.52,285.5899,287.2703,283.6238,282.959,284.367,282.1697,283.2051,284.9452,282.484,283.7435,281.7883,283.2648,286.2568,287.7041,285.2366,287.5404,285.0956,286.3703,289.3193,286.1482,287.9126,287.1272,283.6788,285.2165,283.1131,284.1279,282.4762,283.7649,284.5929,282.7018,284.329,283.1793,287.5565,285.5392,286.9178,286.2951,287.6879,284.8517,283.2488,284.6828,283.6308,284.0749,286.7634,284.4045,,
"Iowa",1990,278.182,0.000,0.00000,321.10968,.2705781,.5364597,.4970415,.0038048,.0602442,14.08719,.9134684,.0197077,.0428716,.0085416,.0143549,.001056,,,,.016176,.9630881,.0207359,278.1823,270.9902,,277.8166,278.9492,278.8143,276.9571,,271.6075,271.8132,271.5197,271.1032,,,,,278.5872,278.452,277.218,279.3753,277.7123,277.4956,,,,,272.2941,272.1154,271.6962,272.1644,271.9046,271.602,,,,,,,279.0222,277.9016,277.7473,278.0761,,,,,,,272.6396,272.3649,272.1741,272.2353,,,,,278.266,,,,,272.6899,,,,
"Iowa",1992,283.360,0.000,0.00000,326.25299,-.2681778,.5115432,.4765034,.0057478,.0617381,14.10699,.9234927,.0179685,.0356163,.0118953,.0089341,.0020931,,,,.0215397,.9553891,.0230712,283.36,275.7837,,282.8013,283.9131,284.19,282.1849,,276.2047,276.4252,276.528,275.7722,,,,,283.3923,283.6355,282.2187,284.4951,282.7429,282.96,,,,,276.75,276.9266,276.1895,276.944,276.4066,276.5034,,,,,,,283.9861,282.747,282.9838,283.2942,,,,,,,277.2626,276.7278,276.8984,276.9178,,,,,283.299,,,,,277.2325,,,,
"Iowa",1996,285.242,0.001,0.00066,10.00285,4.20e-08,.421658,.4871006,.0025023,.0691141,14.09876,.9165673,.0249423,.0301357,.0182912,.0094056,.0006579,.1243959,.0560251,.0458852,.0209934,.9503987,.028608,285.2419,277.3746,281.5408,284.6143,285.9791,286.2964,283.9532,277.2818,277.9411,278.1943,278.3076,277.4678,281.412,282.4377,282.4785,281.1957,285.3881,285.6745,283.9832,286.7168,284.7,284.9336,277.7746,278.0412,278.0743,277.3699,278.6331,278.8452,277.9894,278.8439,278.2831,278.3737,282.2972,282.3737,281.3684,283.0703,282.0533,282.0621,286.1416,284.6924,284.951,285.3951,278.4265,278.5559,277.8286,278.5877,278.1276,278.1417,279.2747,278.6837,278.8676,278.915,282.9576,282.1715,282.238,282.6468,285.3884,278.975,278.4831,278.588,278.661,279.3076,282.7761,279.017,,
"Iowa",2003,283.953,0.000,0.00038,10.24652,-4.23e-09,.2240869,.4794361,.0220854,.1383306,14.05819,.9031491,.0380363,.0398847,.0119162,.004654,.0023597,.1777823,.0696715,.0155058,.2313804,.7613769,.0072426,283.9533,276.0848,280.4202,282.7738,284.9947,284.751,282.4536,276.0814,276.1224,277.1888,276.7685,276.1622,279.8919,281.5977,281.1583,280.0334,283.9017,283.5729,282.1574,285.529,283.4705,283.1407,276.1095,277.1143,276.6638,276.1918,277.1757,276.7915,276.2454,277.6402,277.2323,276.8069,281.1013,280.6404,279.9408,282.0767,281.1275,280.6644,284.4403,283.1726,282.8388,283.9319,277.1026,276.6862,276.2589,277.4962,277.1902,276.7393,277.6233,277.2601,276.8757,277.6581,281.5922,281.0143,280.5735,281.5402,283.6343,277.4854,277.2128,276.8,277.5495,277.682,281.4327,277.5723,277.567,277.567
"Iowa",2005,283.811,0.000,0.00040,10.92622,-1.22e-09,.1800529,.5021836,.0215395,.1295169,14.0418,.8792586,.0420434,.0505765,.0203969,.0051806,.002544,.2007754,.0876633,.0003342,.2429806,.7552175,.0018019,283.8109,275.9871,280.3634,282.5391,284.7514,284.1652,281.93,276.0192,275.9591,277.0027,276.2478,275.625,279.7656,281.4385,280.7401,279.6064,283.5824,282.8911,281.5586,284.9652,282.9264,282.1965,275.9893,276.9601,276.2322,275.7275,276.9384,276.215,275.6851,277.1457,276.683,275.8812,280.8849,280.141,279.4521,281.6638,280.67,279.8972,283.7901,282.5652,281.8254,283.0738,276.9032,276.2006,275.7713,277.0765,276.7018,275.9327,277.0807,276.6921,275.9351,276.8213,281.1083,280.5056,279.7434,280.8368,282.7125,277.0198,276.7058,275.9738,276.8116,276.8291,280.6735,276.8156,277.5096,276.7704
