year,FIPS,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
2015,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7075653,224.692,0.5150757,217.9896,0.6420441,222.4104,0.6414795,222.3906,0.7203522,225.1372,0.7329407,225.5753,0.6453552,222.5259,0.5371246,218.7575,0.4998932,217.4612,0.5244598,218.3163,0.5362549,218.7268,0.511261,217.8569,0.602951,221.049,0.6563416,222.9081,0.6614075,223.0844,0.6160736,221.5061,0.6582642,222.9752,0.6668854,223.2754,0.621048,221.6794,0.7380371,225.7529,0.6574707,222.9477,0.6683655,223.3269,0.5216522,218.2187,0.5446625,219.0198,0.5524292,219.29,0.5339661,218.6472,0.5108337,217.8418,0.5207062,218.1856,0.5002899,217.4745,0.539032,218.8237,0.5206146,218.1826,0.5314026,218.5583,0.6201477,221.6481,0.6226196,221.734,0.5995941,220.9321,0.6681976,223.3212,0.6286163,221.9428,0.6330566,222.0977,0.6761627,223.5981,0.6348419,222.1594,0.6438599,222.4735,0.6738129,223.5168,0.5310059,218.5442,0.53685,218.7476,0.5221558,218.2361,0.5545044,219.3625,0.5414734,218.9086,0.5484314,219.1508,0.5252228,218.343,0.5106964,217.8372,0.52005,218.1626,0.5345154,218.6665,0.6325684,222.0805,0.6134949,221.4166,0.616684,221.5274,0.6393738,222.3176,0.6511383,222.7271,0.5408478,218.8871,0.5310211,218.5447,0.5364838,218.7352,0.5508118,219.2339,0.5244141,218.3145,0.6244965,221.7995,0.5403442,218.8694
1992,Ohio,217.37,0,0,761.31763,0.4233779,0.1157068,0.5047757,0.0023562,0.0357474,10.07982,0.8101713,0.1158624,0.0528187,0.0083232,0.0116788,0.0011456,,,,0.058957,0.8836152,0.0574278,0.7526181,0.2240293,0.0193959,0.0039567,0.1157068,217.3703,-0.0390963,211.9803,,,0.0373021,214.6404,0.055109,215.2604,0.143693,218.3447,0.0419886,214.8036,,,-0.0617763,211.1907,-0.1004839,209.8429,-0.01476,212.8277,-0.0442758,211.8,,,,,,,,,-0.0143561,212.8417,0.0653209,215.616,0.0136529,213.817,0.0783967,216.0712,-0.0188694,212.6846,0.0670796,215.6772,,,,,,,,,-0.1175877,209.2474,-0.0377742,212.0264,-0.0604755,211.2359,-0.0803937,210.5424,-0.1050476,209.684,-0.0213301,212.5989,,,,,,,,,,,,,0.0092804,213.6647,-0.0417008,211.8896,0.0385464,214.6837,0.0029804,213.4454,,,,,,,,,,,,,-0.0977492,209.9382,-0.116668,209.2794,-0.037901,212.022,-0.0858893,210.3511,,,,,,,,,-0.019912,212.6483,,,,,,,,,-0.0977844,209.9369,,,,
2002,Ohio,222.436,0.002,0.00151,13.90272,-5.85E-09,0.1700986,0.4967217,0.0078428,0.0534543,10.07616,0.7478779,0.2088911,0.0172469,0.0115926,0,0.0143916,0.273176,0.0584639,0.0610382,0.2388411,0.7571748,0.0039841,0.677309,0.2519507,0.0650821,0.0056582,0.1700986,222.436,0.0610416,218.6388,0.098458,219.9416,0.0969263,219.8882,0.1275101,220.9531,0.1969264,223.3701,0.1191297,220.6613,0.0506021,218.2753,0.0521477,218.3291,0.0175634,217.125,0.083091,219.4065,0.0616497,218.66,0.0549775,218.4277,0.0609902,218.637,0.1198264,220.6856,0.0780887,219.2323,0.0619085,218.669,0.1237902,220.8236,0.0829813,219.4027,0.1490495,221.7031,0.0763479,219.1717,0.144333,221.5388,0.0433136,218.0215,0.0093644,216.8395,0.0691304,218.9204,0.0517745,218.3161,0.0116959,216.9207,0.0736981,219.0795,0.054498,218.411,0.0352036,217.7392,0.0184676,217.1564,0.0830863,219.4064,0.0225236,217.2977,0.0766862,219.1835,0.0537817,218.386,0.0758256,219.1535,0.0392853,217.8813,0.0978622,219.9208,0.083762,219.4299,0.0455682,218.1001,0.1080525,220.2756,0.0972984,219.9012,0.0045442,216.6717,0.0616371,218.6595,0.0458534,218.11,0.0230395,217.3156,0.0107,216.886,0.0698507,218.9455,0.0290521,217.525,0.0139992,217.0009,0.0754424,219.1402,0.0357323,217.7576,0.0381711,217.8425,0.0188744,217.1706,0.0736527,219.0779,0.0537048,218.3833,0.0664723,218.8279,0.0182322,217.1483,0.0069937,216.7569,0.0636947,218.7312,0.0241492,217.3543,0.0309687,217.5917,0.0336061,217.6835,0.0204083,217.224
2003,Ohio,221.866,0.001,0.00146,14.55462,9.60E-08,0.1553729,0.4982749,0.0084801,0.070783,10.06685,0.7791232,0.1723665,0.0159988,0.0089452,0.0025967,0.0209696,0.2866162,0.0662313,0.0552433,0.269148,0.7260162,0.0048358,0.6515715,0.2792276,0.064736,0.0044649,0.1553729,221.8658,0.0170257,217.0488,0.0979725,219.8672,0.0828083,219.3392,0.1304093,220.9966,0.1792529,222.6973,0.1030917,220.0455,0.0260708,217.3637,0.0089187,216.7665,-0.0090279,216.1417,0.0366953,217.7337,0.0145472,216.9625,0.0535255,218.3197,0.0765189,219.1202,0.1168246,220.5236,0.0748297,219.0614,0.0643973,218.6982,0.1067022,220.1712,0.066237,218.7623,0.1489267,221.6414,0.0783511,219.1841,0.125624,220.83,0.0181654,217.0885,0.0003122,216.4669,0.0416303,217.9055,0.0239354,217.2894,-0.0149638,215.935,0.028146,217.436,0.0079807,216.7339,0.0061189,216.6691,-0.0109306,216.0754,0.0339118,217.6367,0.0366359,217.7316,0.0725632,218.9825,0.0491807,218.1684,0.0892286,219.5628,0.0525269,218.2849,0.0922169,219.6668,0.0831249,219.3503,0.0460748,218.0602,0.0886905,219.544,0.0963474,219.8106,-0.0055993,216.261,0.0335652,217.6247,0.0173861,217.0614,0.0114877,216.856,-0.0013214,216.41,0.0392719,217.8234,-0.0000547,216.4541,-0.0156067,215.9126,0.0269026,217.3927,0.0040346,216.5965,0.0499216,218.1942,0.0303794,217.5137,0.0666307,218.776,0.0647877,218.7118,0.064039,218.6857,0.0055861,216.6505,-0.0061113,216.2432,0.0325363,217.5889,0.009752,216.7955,-0.000891,216.425,0.042864,217.9484,0.0049352,216.6278
2005,Ohio,222.533,0.001,0.00142,14.12157,-6.42E-09,0.1547959,0.4955607,0.0056338,0.0581677,10.06062,0.7428308,0.1953617,0.0237665,0.0123962,0.0012734,0.0243714,0.3012208,0.067699,0.0190602,0.283267,0.7126829,0.0040501,0.6660281,0.2647106,0.0642921,0.0049692,0.1547959,222.5332,0.0422814,218.6157,0.1029616,220.7285,0.0795169,219.9122,0.1170014,221.2173,0.1767054,223.2961,0.1028061,220.7231,0.0471887,218.7866,0.0294959,218.1705,0.0035719,217.2679,0.0600544,219.2345,0.0405832,218.5566,0.0563991,219.1073,0.0694,219.5599,0.1199127,221.3187,0.080664,219.9521,0.0491781,218.8558,0.1014178,220.6747,0.064389,219.3855,0.1347444,221.8351,0.0650658,219.409,0.123055,221.4281,0.0356321,218.3842,0.0097566,217.4832,0.0611614,219.2731,0.046239,218.7535,-0.0058925,216.9384,0.0469612,218.7787,0.030091,218.1913,0.0179605,217.7689,0.0023791,217.2264,0.0578412,219.1575,0.0279881,218.118,0.0733929,219.699,0.0535917,219.0095,0.081294,219.9741,0.0460134,218.7457,0.0958682,220.4815,0.067094,219.4796,0.0319879,218.2573,0.0846127,220.0896,0.0820809,220.0014,0.0011068,217.1821,0.049492,218.8668,0.0365711,218.4169,0.0202896,217.85,0.0091789,217.4631,0.0598037,219.2258,0.0082966,217.4324,-0.005194,216.9627,0.047039,218.7814,0.0164387,217.7159,0.0403506,218.5485,0.0230002,217.9444,0.0688256,219.5399,0.0572713,219.1376,0.0489763,218.8488,0.0116482,217.5491,0.0021006,217.2167,0.050004,218.8846,0.0194906,217.8222,0.0086565,217.4449,0.0344403,218.3427,0.0123896,217.5749
2007,Ohio,225.667,0.001,0.00127,13.42965,-9.95E-08,0.1783786,0.4905791,0.0181409,0.0801123,10.04695,0.7490238,0.1732011,0.023493,0.0122809,0.0014819,0.0405194,0.3105793,0.0476231,0.0061454,0.2857977,0.7081523,0.00605,0.6527864,0.2792369,0.0627674,0.0052093,0.1783786,225.667,0.0499767,221.1963,0.1215445,223.6881,0.1150272,223.4612,0.1629037,225.1282,0.1959606,226.2792,0.125816,223.8369,0.055928,221.4035,0.046163,221.0635,0.0334341,220.6203,0.064131,221.6891,0.0469328,221.0903,0.0836558,222.3689,0.1090768,223.254,0.1353316,224.1682,0.0988387,222.8976,0.1049235,223.1094,0.1325949,224.0729,0.0974415,222.8489,0.1763903,225.5978,0.1103684,223.299,0.1417426,224.3914,0.0518115,221.2601,0.0396947,220.8383,0.0666794,221.7778,0.0538673,221.3317,0.0308273,220.5295,0.0599651,221.5441,0.0451788,221.0292,0.0442317,220.9962,0.0307765,220.5277,0.0607064,221.5699,0.0748847,222.0635,0.0974773,222.8502,0.0794308,222.2218,0.1182666,223.574,0.0853655,222.4284,0.110893,223.3173,0.1185014,223.5822,0.085348,222.4278,0.1133324,223.4022,0.1229779,223.738,0.036718,220.7346,0.0624432,221.6303,0.0515005,221.2493,0.0473623,221.1052,0.0379165,220.7764,0.0642958,221.6948,0.0414443,220.8992,0.0299058,220.4974,0.0585844,221.496,0.0413293,220.8952,0.0843985,222.3948,0.0684957,221.8411,0.0915199,222.6427,0.0937954,222.722,0.0979383,222.8662,0.0443928,221.0018,0.036419,220.7242,0.0617845,221.6074,0.0454032,221.037,0.0402634,220.8581,0.0770652,222.1394,0.0438859,220.9842
2009,Ohio,224.532,0.001,0.00133,13.34343,-2.28E-11,0.147517,0.5053797,0.0196838,0.0813858,10.06478,0.7243605,0.182732,0.0291237,0.0165843,0.0012155,0.045984,0.3386926,0.0554222,0,0.2825338,0.713971,0.0034953,0.6760547,0.2535931,0.0671706,0.0031815,0.147517,224.5322,0.0329535,220.5433,0.1174181,223.4842,0.085637,222.3776,0.1333373,224.0385,0.170744,225.3409,0.0953863,222.7171,0.0526132,221.2278,0.0280249,220.3717,0.0178163,220.0162,0.0526132,221.2278,0.031086,220.4783,0.0778268,222.1057,0.1052469,223.0604,0.1344276,224.0764,0.0939689,222.6677,0.076652,222.0648,0.1088989,223.1876,0.0688127,221.7918,0.1508372,224.6478,0.0810615,222.2183,0.1168902,223.4658,0.0466465,221.0201,0.0368821,220.6801,0.0670602,221.7308,0.051314,221.1826,0.0141773,219.8895,0.0471892,221.0389,0.0284942,220.388,0.0324507,220.5258,0.0162227,219.9608,0.050033,221.138,0.0694899,221.8154,0.0950135,222.7041,0.0741568,221.9779,0.1164797,223.4515,0.0806087,222.2025,0.1090651,223.1934,0.094386,222.6823,0.0576224,221.4022,0.0901672,222.5354,0.0977317,222.7988,0.0322867,220.5201,0.0609357,221.5176,0.0474519,221.0481,0.0469738,221.0314,0.0358019,220.6425,0.0651915,221.6658,0.0285676,220.3906,0.0145715,219.9033,0.0469381,221.0302,0.0303959,220.4542,0.081223,222.2239,0.0633748,221.6025,0.0893206,222.5059,0.0910414,222.5658,0.0742543,221.9813,0.0423876,220.8718,0.0329984,220.5448,0.0611432,221.5248,0.0455637,220.9823,0.0284864,220.3878,0.0740118,221.9729,0.0427353,220.8839
2011,Ohio,223.828,0.001,0.00121,13.37489,9.17E-08,0.1124142,0.4990925,0.030355,0.0929256,10.05609,0.7238066,0.1753058,0.0378306,0.0173885,0.0011059,0.0445626,0.4113694,0.0593568,0.0017607,0.3288285,0.6667289,0.0044426,0.6757096,0.2451709,0.0763976,0.0027219,0.1124142,223.8282,-0.0018968,219.8481,0.1468774,225.0282,0.0607108,222.028,0.1099715,223.7432,0.1328912,224.5412,0.0642492,222.1512,0.0617327,222.0636,-0.0012344,219.8712,-0.0052879,219.73,0.0154077,220.4506,-0.0023052,219.8339,0.1074334,223.6548,0.1434343,224.9083,0.1601147,225.4891,0.122146,224.1671,0.0620885,222.076,0.0812256,222.7423,0.044923,221.4783,0.1248904,224.2626,0.0614624,222.0542,0.0829342,222.8018,0.0574479,221.9144,0.054398,221.8082,0.0719324,222.4187,0.0605719,222.0232,-0.004564,219.7552,0.0155498,220.4556,0.0000873,219.9172,0.0071334,220.1625,-0.0056651,219.7169,0.0142526,220.4104,0.1075209,223.6578,0.1206461,224.1148,0.1034585,223.5164,0.1519791,225.2058,0.1173987,224.0018,0.1330946,224.5483,0.0772097,222.6025,0.0440539,221.448,0.0634456,222.1232,0.0754224,222.5402,0.0509551,221.6883,0.0675367,222.2657,0.0583295,221.9451,0.0613917,222.0517,0.053385,221.7729,0.0701786,222.3577,0.007624,220.1796,-0.0034498,219.794,0.0161207,220.4754,0.0062721,220.1325,0.1162959,223.9634,0.1008861,223.4268,0.1144329,223.8985,0.12479,224.2591,0.0579788,221.9329,0.0579552,221.9321,0.0516951,221.7141,0.0678037,222.2749,0.0600178,222.0039,0.0082412,220.2011,0.1083848,223.6879,0.0583107,221.9444
2013,Ohio,223.888,0.001,0.00123,32.13107,1.54E-07,0.0932954,0.4887374,0.0279365,0.1269599,10.07259,0.7096943,0.1721442,0.0388548,0.0233461,0.0002773,0.0556833,0.4251654,0.0336794,0,0.318812,0.6784458,0.0027422,0.6690325,0.2526996,0.0753968,0.0028711,0.0932954,223.8877,-0.0208941,219.9119,0.126058,225.0285,0.0392856,222.0072,0.1254685,225.008,0.1189947,224.7825,0.0447562,222.1977,0.0403065,222.0428,-0.0234022,219.8246,0.0103054,220.9982,0.0018236,220.7029,-0.0225967,219.8526,0.0849486,223.5971,0.1550718,226.0387,0.1428944,225.6147,0.1010033,224.1561,0.0735291,223.1995,0.065059,222.9046,0.02323,221.4482,0.1424087,225.5978,0.0763264,223.2969,0.0689847,223.0413,0.0331113,221.7922,0.0662328,222.9455,0.0548039,222.5475,0.0382456,221.971,0.0067701,220.8751,-0.0013107,220.5937,-0.0228419,219.8441,0.0249616,221.5085,0.0083268,220.9293,-0.0006489,220.6168,0.1165557,224.6976,0.1019243,224.1882,0.0805445,223.4438,0.1648497,226.3791,0.1286237,225.1178,0.1158122,224.6717,0.0907142,223.7979,0.0552916,222.5645,0.0472174,222.2834,0.0925162,223.8606,0.0590738,222.6962,0.0474586,222.2918,0.0334968,221.8057,0.0749095,223.2476,0.0640602,222.8698,0.0521296,222.4544,0.0211812,221.3769,0.0068625,220.8783,-0.001527,220.5862,0.0225007,221.4228,0.1266415,225.0488,0.1094725,224.451,0.0954143,223.9615,0.1374157,225.4239,0.0714418,223.1268,0.0677574,222.9986,0.0590775,222.6963,0.0472021,222.2829,0.0723733,223.1593,0.0207766,221.3628,0.1183965,224.7617,0.0673716,222.9851
2015,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,1.135971,224.9304,1.02179,220.9546,1.168732,226.0712,1.08197,223.0499,1.168152,226.0506,1.161667,225.8252,1.087433,223.2404,1.082993,223.0854,1.019272,220.8672,1.052979,222.0409,1.04451,221.7455,1.020081,220.8953,1.127625,224.6398,1.197754,227.0814,1.185577,226.6574,1.143677,225.1988,1.116211,224.2422,1.107742,223.9473,1.065903,222.4909,1.185089,226.6405,1.119003,224.3396,1.111664,224.084,1.07579,222.8349,1.108917,223.9882,1.097488,223.5902,1.080917,223.0137,1.049454,221.9178,1.041367,221.6364,1.019836,220.8867,1.067642,222.5512,1.05101,221.972,1.042023,221.6595,1.159241,225.7403,1.144608,225.2309,1.12323,224.4865,1.207535,227.4218,1.171295,226.1605,1.158493,225.7144,1.133392,224.8405,1.097977,223.6072,1.08989,223.3261,1.135193,224.9033,1.101746,223.7389,1.090134,223.3345,1.076172,222.8483,1.117584,224.2903,1.106735,223.9125,1.094803,223.4971,1.063858,222.4195,1.049545,221.921,1.041153,221.6289,1.065186,222.4655,1.169327,226.0915,1.152145,225.4937,1.138092,225.0042,1.180099,226.4666,1.11412,224.1695,1.110443,224.0412,1.101761,223.739,1.089874,223.3255,1.115051,224.202,1.063461,222.4055,1.161072,225.8044,1.110046,224.0278
1992,Oklahoma,220.277,0,0,714.18829,0.1048839,0.2040897,0.511817,0.0122815,0.0373754,10.23613,0.7235417,0.078382,0.0815875,0.0125156,0.1008322,0.0031409,,,,0.0508403,0.8813986,0.0677611,0.7282404,0.2349314,0.0309375,0.0058907,0.2040897,220.2768,0.1061334,216.8661,,,0.1351504,217.8764,0.1451478,218.2245,0.2815451,222.9736,0.137397,217.9547,,,0.0731213,215.7167,0.0436337,214.69,0.175584,219.2843,0.0976684,216.5714,,,,,,,,,0.0843817,216.1088,0.2130602,220.5891,0.1138886,217.1361,0.2040946,220.2769,0.0781118,215.8905,0.2144917,220.6389,,,,,,,,,0.0175763,213.7827,0.1410843,218.083,0.0729467,215.7106,0.0957495,216.5046,0.0358417,214.4187,0.1653886,218.9293,,,,,,,,,,,,,0.1449296,218.2169,0.0595872,215.2455,0.1898275,219.7802,0.1383078,217.9864,,,,,,,,,,,,,0.068913,215.5702,0.0168574,213.7577,0.1391507,218.0157,0.0869053,216.1966,,,,,,,,,0.1195553,217.3334,,,,,,,,,0.0670938,215.5068,,,,
1998,Oklahoma,219.512,0.001,0.00064,14.7309,-5.13E-09,0.1298971,0.5017474,0.0237799,0.0434689,10.21444,0.698801,0.0763852,0.097531,0.0154034,0.1108225,0.001057,0.3901485,0.0912082,0.0279127,0.0585901,0.8893613,0.0520486,0.7057134,0.2546188,0.0365784,0.0030894,0.1298971,219.5118,0.0500292,216.731,0.168042,220.84,0.0719233,217.4933,0.0771527,217.6754,0.2004858,221.9696,0.0633465,217.1947,0.1069472,218.7128,0.0199354,215.6832,-0.006503,214.7626,0.1130379,218.9248,0.0368384,216.2717,0.1239706,219.3055,0.11733,219.0742,0.2171837,222.551,0.1335356,219.6385,0.026228,215.9023,0.1429381,219.9659,0.0473697,216.6384,0.1308245,219.5441,0.0108795,215.3678,0.1336776,219.6434,0.0768916,217.6663,0.0490505,216.6969,0.1547763,220.3781,0.0962529,218.3404,-0.0302761,213.9349,0.0815968,217.8301,0.0154257,215.5261,0.0407709,216.4086,-0.0184252,214.3475,0.0983084,218.412,0.078765,217.7315,0.1749473,221.0804,0.1166657,219.0511,0.15029,220.2219,0.0815427,217.8282,0.181402,221.3051,0.081385,217.8227,-0.0011328,214.9496,0.1165991,219.0488,0.0657065,217.2768,0.0251334,215.8641,0.1242692,219.3159,0.0738052,217.5588,0.0826632,217.8672,0.0393843,216.3603,0.1428196,219.9618,0.016292,215.5563,-0.0347992,213.7774,0.0755008,217.6178,0.0278856,215.96,0.1143389,218.9701,0.0681966,217.3635,0.1649945,220.7339,0.1149633,218.9919,0.05348,216.8511,0.0587741,217.0354,0.0219509,215.7533,0.1198279,219.1612,0.07231,217.5067,0.0107548,215.3635,0.1026363,218.5627,0.0547995,216.8971
2002,Oklahoma,213.328,0,0.00048,14.53684,8.77E-09,-0.1000122,0.4832011,0.0406297,0.1330944,10.20004,0.6161571,0.1084992,0.0669378,0.012797,0.1705005,0.0251083,0.4262214,0.0987054,0.0027948,0.322722,0.6601243,0.0171537,0.6625378,0.237708,0.0837339,0.0160204,-0.1000122,213.3284,-0.1283366,212.3422,-0.0325032,215.679,-0.1419171,211.8694,-0.0615999,214.6659,-0.0339793,215.6276,-0.1332514,212.1711,-0.0657198,214.5224,-0.1444331,211.7818,-0.0968227,213.4395,-0.0721376,214.299,-0.1250562,212.4564,-0.0683104,214.4322,0.0011393,216.8503,0.0123568,217.2409,-0.0474874,215.1572,-0.1026422,213.2368,-0.0754553,214.1834,-0.1465994,211.7063,-0.0158332,216.2594,-0.0974412,213.4179,-0.0669667,214.479,-0.0839531,213.8876,-0.0394697,215.4364,-0.0238488,215.9803,-0.0634579,214.6012,-0.1122105,212.9037,-0.0896167,213.6904,-0.137037,212.0393,-0.0584517,214.7755,-0.095433,213.4879,-0.0700946,214.3701,-0.032688,215.6725,-0.0216919,216.0554,-0.0633481,214.605,0.0286177,217.8071,-0.0169896,216.2191,-0.0032799,216.6965,-0.0555942,214.875,-0.1112546,212.937,-0.0813678,213.9776,-0.0504016,215.0558,-0.0561899,214.8542,-0.0425328,215.3297,-0.0777092,214.105,-0.012719,216.3678,-0.0388262,215.4588,-0.022438,216.0294,-0.0744391,214.2188,-0.1070443,213.0836,-0.0834533,213.905,-0.0577099,214.8013,-0.0030594,216.7041,-0.0321337,215.6918,-0.018715,216.159,0.011096,217.197,-0.064394,214.5686,-0.0294162,215.7864,-0.0519719,215.0011,-0.0372155,215.5149,-0.0124499,216.3772,-0.0699514,214.3751,-0.0032259,216.6983,-0.0256581,215.9173
2003,Oklahoma,213.579,0,0.00042,14.9117,4.85E-08,-0.082619,0.5054703,0.0551932,0.1218323,10.20744,0.6086562,0.1106979,0.0748635,0.0131092,0.1774171,0.015256,0.4542435,0.0969885,0.0229635,0.365108,0.6312626,0.0036293,0.6467879,0.2437188,0.1064048,0.0030884,-0.082619,213.5794,-0.099603,212.988,0.0122659,216.8831,-0.1106352,212.6039,-0.0556612,214.518,-0.0142448,215.96,-0.1164001,212.4032,-0.0221835,215.6836,-0.1074506,212.7148,-0.0796402,213.6831,-0.0414184,215.0139,-0.1032254,212.8619,-0.0170886,215.861,0.0341804,217.6461,0.058186,218.4819,-0.0085692,216.1576,-0.0831713,213.5601,-0.0417791,215.0013,-0.1219637,212.2094,-0.0076231,216.1906,-0.0901552,213.317,-0.0471852,214.8131,-0.0344317,215.2571,-0.0080734,216.1749,0.0206328,217.1744,-0.0275817,215.4957,-0.0873413,213.4149,-0.0508459,214.6856,-0.1080807,212.6928,-0.0393271,215.0867,-0.0833632,213.5534,-0.0460905,214.8512,0.0066378,216.6871,0.0307688,217.5273,-0.0203589,215.7471,0.062717,218.6397,0.0120457,216.8754,0.0371009,217.7478,-0.0336912,215.2829,-0.0964496,213.0978,-0.0539207,214.5786,-0.0404302,215.0483,-0.0191783,215.7882,0.0078797,216.7303,-0.0365867,215.1821,0.0197239,217.1427,-0.013322,215.9922,0.0145572,216.9629,-0.0477164,214.7946,-0.0883866,213.3785,-0.0525165,214.6275,-0.0436387,214.9366,0.0375383,217.763,0.0008559,216.4858,0.0257756,217.3535,0.0414462,217.8991,-0.0469251,214.8222,0.0086448,216.757,-0.0215838,215.7045,0.0049636,216.6288,0.0141621,216.9491,-0.049383,214.7366,0.0311576,217.5408,0.0058303,216.659
2005,Oklahoma,213.861,0,0.00048,14.34225,2.20E-08,-0.1018305,0.5001454,0.0428583,0.1316876,10.19783,0.6055724,0.0969817,0.0769326,0.0113912,0.2060147,0.0031073,0.4412826,0.1265517,0.0007479,0.3607999,0.6350743,0.0041259,0.6439458,0.2595012,0.0927924,0.0037605,-0.1018305,213.8615,-0.110462,213.5609,-0.007632,217.1413,-0.14161,212.4764,-0.064849,215.1491,-0.0364972,216.1362,-0.1414824,212.4808,-0.034159,216.2177,-0.1304844,212.8638,-0.0814932,214.5696,-0.0559337,215.4595,-0.1181716,213.2925,-0.0445114,215.8572,0.0237494,218.2339,0.0360962,218.6638,-0.0315954,216.3069,-0.1038383,213.7915,-0.0758482,214.7661,-0.1550608,212.0081,-0.0195153,216.7275,-0.1051508,213.7458,-0.0754623,214.7795,-0.0564115,215.4429,-0.0111697,217.0181,0.0057994,217.6089,-0.0427274,215.9193,-0.1001913,213.9185,-0.0772234,214.7182,-0.133481,212.7594,-0.0441884,215.8684,-0.0891268,214.3038,-0.0646168,215.1572,-0.0109819,217.0246,0.0008937,217.4381,-0.0490791,215.6982,0.0505806,219.1681,-0.001505,217.3546,0.0116817,217.8137,-0.0572251,215.4145,-0.1191979,213.2567,-0.090087,214.2703,-0.058335,215.3759,-0.0312497,216.3189,-0.01685,216.8203,-0.0604278,215.303,0.0144307,217.9095,-0.0194671,216.7292,-0.0034387,217.2873,-0.0634438,215.198,-0.1036075,213.7996,-0.0812024,214.5797,-0.0523776,215.5833,0.0179195,218.0309,-0.0180834,216.7774,-0.005396,217.2191,0.0259812,218.3116,-0.0725599,214.8806,-0.0056285,217.211,-0.0355435,216.1694,-0.0216087,216.6546,0.0058076,217.6092,-0.067447,215.0586,0.0101921,217.7619,-0.0103255,217.0475
2007,Oklahoma,216.956,0,0.00043,13.30347,-2.50E-09,-0.08018,0.4986794,0.0410134,0.0956294,10.16571,0.5971112,0.1025021,0.0776929,0.0177364,0.1999467,0.0050107,0.4470906,0.0950471,0.0017985,0.3670264,0.6314658,0.0015078,0.6424577,0.2776592,0.0792992,0.0005839,-0.08018,216.9557,-0.0870888,216.7151,0.003101,219.8553,-0.1217189,215.5093,-0.0798727,216.9664,-0.025012,218.8765,-0.1289726,215.2568,-0.0201239,219.0467,-0.1090373,215.9509,-0.094127,216.47,-0.0416865,218.2959,-0.1011781,216.2245,-0.0341689,218.5577,0.0005332,219.7659,0.0397626,221.1318,-0.0264323,218.827,-0.1184679,215.6225,-0.0662086,217.4421,-0.1415634,214.8184,-0.0400277,218.3537,-0.1282289,215.2827,-0.0735544,217.1863,-0.0437881,218.2227,-0.0311074,218.6643,0.0127708,220.192,-0.0336678,218.5751,-0.1129452,215.8148,-0.0646014,217.4981,-0.1169575,215.6751,-0.061623,217.6018,-0.1069609,216.0232,-0.0566509,217.7749,-0.0334236,218.5836,0.0037791,219.879,-0.0429771,218.251,0.0239713,220.582,-0.0295344,218.719,0.0093606,220.0733,-0.0775253,217.0481,-0.1396918,214.8836,-0.0870133,216.7177,-0.0873142,216.7072,-0.0511849,217.9652,-0.0111833,219.358,-0.0516726,217.9482,-0.0089926,219.4343,-0.0434143,218.2358,-0.0014575,219.6966,-0.0809094,216.9303,-0.120441,215.5538,-0.0734359,217.1905,-0.0750111,217.1356,-0.0082396,219.4605,-0.0441896,218.2088,-0.0068596,219.5085,-0.0058104,219.5451,-0.0989336,216.3027,-0.0290531,218.7358,-0.0586242,217.7062,-0.0198175,219.0574,-0.0216799,218.9925,-0.088996,216.6487,-0.0197874,219.0584,-0.0369374,218.4613
